,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-33296,2020-03-04,2020-03-16,['1'],Travaux d'étanchéité de la terrasse du Bâtiment des Oiseaux - Mission 2070,mapa,cmp2006,appeloffre,initial,PARC DES OISEAUX DE VILLARS LES DOMBES,01330,VILLARS-LES-DOMBES,,['Etanchéité'],[117],non,non
1,20-32765,2020-03-04,2020-03-19,['2'],achat de pneumatiques-.,fns,cmp2006,appeloffre,initial,SIRTOM DU LAONNOIS,02000,LAON,,['Plastique'],[268],non,non
2,20-32369,2020-03-04,2020-03-23,['2'],"Travaux d'aménagement des casiers 3, 4 et 5 de l'EcoCentre La Tuilerie (Grisolles - 02) (rectificatif)",fns,cmp2006,appeloffre,rectificatif,Valor'Aisne,02000,LAON,,"[""Tous corps d'état""]",[345],non,non
3,20-33019,2020-03-04,2020-03-20,['3'],ACQUISITION DE FOURNITURES DE PLOMBERIE POUR LE MAGASIN GENERAL DU CTM,fns,cmp2006,appeloffre,rectificatif,Ville de Montluçon,03106,Montlucon,,['Radiologie (matériel)'],[313],non,non
4,20-32847,2020-03-04,2020-04-05,['3'],concession de service pour l'exploitation de la fourrière communautaire pour véhicules,dsp,dsp,attribution,initial,Vichy Communauté,03200,VICHY,"[('2019-06-13', 'SARL CHAUVIN', (20000, 'EUR'), ""Concession pour l'exploitation d'une fourrière communautaire pour véhicules"")]",['Délégation de service public'],[406],non,non
5,20-32797,2020-03-04,2020-04-05,['3'],concession de service portant sur l'exploitation de l'observatoire des poissons migrateurs situé en rive droite de l'allier.,dsp,dsp,attribution,initial,Ville de Vichy,03200,VICHY,"[('2019-12-09', 'Association Saumon Sauvage', (22500, 'EUR'), 'Exploitation de l\x92Observatoire des poissons migrateurs de la Ville de Vichy situé en rive droite de l\x92Allier')]",['Délégation de service public'],[406],non,non
6,20-32829,2020-03-04,2020-04-05,['3'],concession de service public pour la base nautique du plan d'eau de saint-clément (03250).,dsp,dsp,attribution,initial,Vichy Communauté,03209,Vichy,"[('2020-02-13', 'Monsieur Mustapha Es-Sgheir', (9000, 'EUR'), 'l\x92exploitation et la gestion de la base nautique du plan d\x92eau de Saint-Clément (03250)')]",['Délégation de service public'],[406],non,non
7,20-32781,2020-03-04,2020-04-10,['5'],La présente consultation concerne la réalisation du schéma directeur d'assainissement intercommunal,fns,cmp2006,appeloffre,initial,Cté Cnes Serre-Poncon Val d'Avance,05230,La Bâtie Neuve,,"['Assainissement', 'Réseaux divers']","[18, 306]",non,non
8,20-31645,2020-03-04,2020-04-10,['6'],marché de renouvellement des équipements de péage des parcs de stationnement acropolis et palais de justice.,joue,directive24,appeloffre,initial,REGIE PARCS D AZUR,06000,Nice,,['Equipements spécialisés'],[115],non,non
9,20-33167,2020-03-04,2020-03-25,['6'],"MAPA 2020-017 - Fourniture et pose des pneumatiques et des équipements associés sur les véhicules légers de la ville du Cannet, du CCAS et du GIP",mapa,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,['Pneumatiques'],[271],non,non
