,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-101449,2020-08-13,2020-09-16,['1'],"Fourniture de mobilier, équipement pédagogique et autres pour les bâtiments du Département de l'Ain",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Mobilier'],[230],non,non
1,20-101306,2020-08-13,2020-10-11,['1'],"Rénovation, valorisation touristique et culturelle de la cuivrerie de cerdon - lots no1 et 2",joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Monuments historiques'],[236],non,non
2,20-101204,2020-08-13,2020-10-11,['1'],Fourniture de titres restaurant pour le département de l'Ain,joue,directive24,attribution,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,"[('2020-06-17', 'EDENRED', (0.01, 'EUR'), ""Fourniture de titres restaurant pour le Département de l'Ain"")]",['Titres restaurant'],[416],non,non
3,20-101198,2020-08-13,2020-10-11,['1'],Diffusion et contrôle de diffusion du magazine externe du département de l'Ain,joue,directive24,attribution,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,['Prestations de services'],[274],non,non
4,20-101889,2020-08-13,2020-09-14,['2'],Maîtrise d'oeuvre Construction Maison de Santé Pluridisciplinaire à Saint Gobain (02410),fns,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,"[""Maîtrise d'oeuvre""]",[197],non,non
5,20-102041,2020-08-13,2020-09-29,['4'],Numéro de la consultation : EREMI20F01 ACQUISITION DE VÉHICULES POUR LE SERVICE EAU ET ASSAINISSEMENT,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Véhicules (acquisition)'],[475],non,non
6,20-101153,2020-08-13,2020-09-21,['6'],"Entretien, maintenance, réparations, améliorations, grosses réparations des barrières et portes de garages automatiques équipant les résidences du patrimoine de CAH",joue,directive24,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,"['Porte automatique, portail']",[412],non,non
7,20-102009,2020-08-13,2020-09-12,['6'],Rénovation du bâtiment de l'ancienne école à Châteauneuf d'Entraunes,fns,cmp2006,appeloffre,initial,Communauté de Communes Alpes d'Azur,06260,Puget-Théniers,,"['Charpente', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Ferronnerie', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', ""Tous corps d'état""]","[57, 74, 87, 105, 126, 195, 222, 264, 269, 345]",non,non
8,20-101086,2020-08-13,2020-11-08,['6'],"Travaux d'entretien, de grosses réparations et de rénovation des étanchéités des toitures terrasses des bâtiments et sites de la Ville de Cannes et de la Cacpl",joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2020-07-29', 'Exetanch', (4800000, 'EUR'), None)]","['Etanchéité', 'Prestations de services']","[117, 274]",oui,non
9,20-101125,2020-08-13,2020-11-08,['6'],Acquisition de 7 fourgonnettes électriques pour la Ville de Cannes,joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2020-08-05', 'Hopcar scp cannes', (138454.14, 'EUR'), None)]",['Véhicules (acquisition)'],[475],non,non
10,20-102008,2020-08-13,2020-09-11,['6'],RÉALISATION MISE EN OEUVRE DU RÉSEAU D'ALIMENTATION ÉLECTRIQUE BORNES DE RECHARGE PALM-BUS,fns,cmp2006,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Electricité (travaux)', 'Génie civil', 'Transformateur']","[105, 141, 346]",non,non
11,20-101386,2020-08-13,2020-09-14,"['6', '83', '13', '75']",MISSIONS GEOTECHNIQUE,joue,directive24,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Assistance technique', 'Etude', 'Prestations de services', 'Ingénierie']","[19, 118, 274, 455]",non,non
12,20-102061,2020-08-13,2020-09-30,['6'],Restauration intérieure de la sacristie de l'Eglise Saint Sauveur à Saorge,mapa,cmp2006,appeloffre,initial,COMMUNE DE SAORGE,06540,Saorge,,"['Décoration (travaux)', 'Echafaudage', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)']","[85, 101, 195, 222, 264]",non,non
13,20-101155,2020-08-13,2020-09-09,['6'],Accords cadre avec émission de bons de commande de titres restaurant pour le personnel du Centre de gestion de la fonction publique territoriale des Alpes-Maritimes (CDG06),joue,directive24,attribution,initial,CDGFTP06,06705,Saint Laurent du Var,"[('2020-08-10', 'EDENRED FRANCE S.A.S', (500000, 'EUR'), 'Accords cadre avec émission de bons de commande de titres restaurants pour le personnel du Centre de gestion de la fonction publique territoriale des Alpes-Maritimes (CDG06)')]",['Titres restaurant'],[416],non,non
14,20-102115,2020-08-13,2020-08-31,['7'],RD534 PR1+400 Pont sur le Duzon diagnostic et calcul de la structure - Réparation et élargissement. La présente consultation concerne dans un premier temps une phase diagnostic et calcul comprenant..,fns,cmp2006,attribution,initial,Département de l'Ardèche,07007,Privas,"[('2020-08-12', 'Sites sas', (43975.0, 'EUR'), None)]",['Etude'],[118],non,non
15,20-101986,2020-08-13,2020-09-13,['10'],Fourniture et livraison de produits de pharmacie et parapharmacie pour le pôle famille et proximité de la Ville de Troyes,mapa,cmp2006,attribution,initial,MAIRIE DE TROYES,10000,Troyes,[],['Produits chimiques'],[275],non,non
16,20-102239,2020-08-13,2020-09-16,['10'],Réhabilitation de la rue Vincent et de la rue des Ardilliers-.,fns,cmp2006,appeloffre,initial,Commune de Mergey,10600,MERGEY,,"[""Ouvrage d'infrastructure""]",[253],non,non
17,20-101292,2020-08-13,2020-09-14,['11'],FOURNITURE DE PLANTES A MASSIFS,joue,directive24,appeloffre,initial,COMMUNE DE NARBONNE,11108,NARBONNE CEDEX,,"['Espaces verts', 'Végétaux']","[116, 358]",non,non
