a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-183014,2019-12-06,2019-12-17,['1'],Acquisition d'autocars pour les besoins de l'exploitation de la RDTA,fns,cmp2006,appeloffre,initial,R.D.T. Ain,01000,Bourg en Bresse,,['Véhicules (acquisition)'],[475],non,non
19-180927,2019-12-06,2020-01-08,['1'],construction du centre d'incendie et de secours de nantua - montreal la cluse (16 lots),fns,cmp2006,appeloffre,initial,SDIS de L'Ain,01000,bourg en bresse,,"['Bâtiment', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Electricité (travaux)', 'Etanchéité', 'Gros oeuvre', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Sanitaire', 'Signalétique', 'Terrassement', 'Ventilation', 'Porte automatique, portail']","[33, 53, 57, 61, 105, 117, 144, 169, 222, 264, 269, 270, 308, 309, 319, 333, 341, 360, 412]",non,non
19-182585,2019-12-06,2020-01-16,['1'],Maintenance des installations de climatisation dans les bâtiments départementaux,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Climatisation'],[62],non,non
19-181410,2019-12-06,2020-02-04,['1'],Travaux et entretien des dispositifs de protection contre les éboulements rocheux pour le Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2019-11-14', 'CAN', (1361800.0, 'EUR'), ""Travaux et entretien des dispositifs de protection contre les éboulements rocheux pour le Département de l'Ain"")]","['Protection, chutes de pierres']",[288],non,non
19-182545,2019-12-06,2020-02-07,['1'],réhabilitation du mur d'enceinte du parc du château de meximieux,fns,cmp2006,attribution,initial,Ville de Meximieux,01800,Meximieux,"[('2019-11-12', 'SARL J MENAND', (80133, 'EUR'), None)]",['Maçonnerie'],[195],non,non
19-182757,2019-12-06,2020-01-07,['2'],TRAVAUX DE GESTION DU PATRIMOINE ARBORE COMMUNAUTAIRE,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Espaces verts'],[116],non,non
19-182760,2019-12-06,2020-01-07,['2'],AMÉNAGEMENT DES ENTRÉES DE ZONES ET SIGNALÉTIQUE INTÉRIEURE DU SITE DE LA CLEF DES CHAMPS A CLASTRES,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Signalétique'],[333],non,non
19-182686,2019-12-06,2020-01-16,['2'],accord cadre à bons de commande : réhabilitation des systèmes d'assainissement non collectiflot1: micro station épurationlot2: filtre compact lot3: filière traditionnellelot4: phytoépuration,fns,cmp2006,appeloffre,initial,Communauté de Communes de la Thiérache,02260,La Capelle,,['Assainissement'],[18],non,non
19-182883,2019-12-06,2019-12-27,['2'],"Maîtrise d'½uvre relative à la remise à ciel ouvert du rû de Nesles sur sa partie busée au niveau des communes d'Etampes sur Marne, de Château Thierry et de Nogentel (02)-.",fns,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-181178,2019-12-06,2020-03-02,['3'],Fourniture Et Livraison De Polymeres Pour L'Usine De Production D'Eau Potable Et La Station De Traitement Des Eaux Usees Du Service Eau Et Assainissement De Montlucon Communaute,joue,directive24,attribution,initial,Montluçon Communauté,03106,Montlucon,"[('2019-11-21', 'Adipap', (560000, 'EUR'), None)]",['Produits chimiques'],[275],non,non
19-182980,2019-12-06,2020-01-08,['3'],Diagnostic en vue de la reconquête de centralité du centre bourg de Cosne-d'Allier,mapa,cmp2006,appeloffre,initial,Cosne-d'Allier,03430,COSNE-D'ALLIER,,['Prestations de services'],[274],non,non
