a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-125359,2020-10-13,2020-11-13,['1'],RD81 - OA Poncin (rectificatif),fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Ouvrage d'art""]",[252],non,non
20-125528,2020-10-13,2020-11-05,"['1', '69']",ACCORD-CADRE POUR L'EXERCICE DE LA MISSION DE COMMISSAIRE AUX COMPTES,mapa,cmp2006,appeloffre,initial,Cap 3B Aménagement,01340,Montrevel en Bresse,,['Expertise comptable'],[446],non,non
20-125065,2020-10-13,2020-11-06,['2'],Aménagement d'un lotissement rue du Nouvion à BOUE,fns,cmp2006,appeloffre,initial,OPH DE L'AISNE,02007,Laon,,['Bâtiment'],[33],non,non
20-124958,2020-10-13,2020-11-05,['2'],construction d'une salle de la culture et des fêtes à sains richaumont - relance des lots no6 et 13,fns,cmp2006,appeloffre,initial,Commune de Saint-Richaumont,02120,Sains-Richaumont,,"['Chauffage (travaux)', 'Menuiserie', 'Plomberie (travaux)', 'Serrurerie', 'Ventilation']","[61, 222, 270, 321, 360]",non,non
20-125215,2020-10-13,2020-10-27,['2'],Fourniture et livraison de bornes d'apport volontaire pour le verre-.,mapa,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Plastique'],[268],non,non
20-125455,2020-10-13,2021-01-10,['3'],"Fourniture de matériels professionnels de peintures ,colles ,revêtements pour le Département de l'Allier (03)",fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2020-10-05', 'NUANCES', (1511.33, 'EUR'), None)]",['Peinture (fourniture)'],[263],non,oui
20-121861,2020-10-13,2020-11-02,['3'],bassin parc napoléon III- démontage d'une clôture grillagée en périphérie du bassin,mapa,cmp2006,appeloffre,initial,Ville de Vichy,03200,Vichy,,['Clôture'],[64],non,non
20-125536,2020-10-13,2021-01-10,['3'],Projet d'aménagement de la tranche 2 de la ZAC Naturopole de St Bonnet de Rochefort,fns,cmp2006,attribution,initial,CC Saint Pourcain Sioule Limagne,03500,Saint-Pourçain-sur-Sioule,"[('2020-06-30', 'COLAS RHONE ALPES AUVERGNE', (596407.1, 'EUR'), None), ('2020-06-30', 'COLAS RHONE ALPES AUVERGNE', (148613.4, 'EUR'), None)]","['Assainissement', 'Voirie']","[18, 365]",non,oui
20-125112,2020-10-13,2020-11-16,['5'],Construction d'une station d'avitaillement sur l'aérodrome d'Aspres-sur-Buech,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"['Carburant, hydrocarbure', 'Station de pompage']","[52, 326]",non,non
20-125157,2020-10-13,2020-11-04,['6'],"MISE A DISPOSITION, INSTALLATION ET MAINTENANCE D'UNE PATINOIRE POUR LES FETES DE FIN D'ANNEE",fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06131,Grasse Cedex,,"['Aire de jeux', 'Evénementiel']","[400, 445]",non,non
