a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-9637,2021-01-21,2021-02-17,['1'],2021-MOEP-0002 ST MARTIN DU FRESNE - construction d'une MARPA de 24 lits,fns,cmp2006,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,['Bâtiment'],[33],non,non
21-9178,2021-01-21,2021-02-23,['1'],TRAVAUX RECURRENTS EN LIEN AVEC l'ISDND DE LA TIENNE,fns,cmp2006,appeloffre,initial,SYND MIXTE TRAITEMENT DECHETS MENAGERS,01004,Bourg en bresse cedex,,['Terrassement'],[341],non,non
21-8399,2021-01-21,2021-02-22,"['1', '38', '42', '69', '71']",Accord-cadre à bons de commande pour les prestations d'entretien et de contrôle des réseaux et ouvrages annexes d'assainissement de la 3cm,joue,directive24,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,"['Assainissement', 'Curage', 'Réseaux divers', 'Station de pompage']","[18, 78, 306, 326]",non,non
21-9761,2021-01-21,2021-02-12,['1'],"Dans le cadre d'améliorer l'offre de services du centre aquatique Au fil de l O , il a été décidé de procéder à l'agrandissement des espaces extérieurs par la mise en place de services",fns,cmp2006,appeloffre,initial,MAIRIE,01630,Saint-genis-pouilly,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-9186,2021-01-21,2021-02-12,['2'],Aménagement d'une piste cyclable avenue Charles de Gaulle.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Eclairage public', 'Voirie et réseaux divers']","[102, 366]",non,non
21-9516,2021-01-21,2021-02-15,['2'],Fourniture et livraison d'objets publicitaires à l'effigie du Département de l'Aisne-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Edition'],[104],non,non
21-3506,2021-01-21,2021-02-28,['2'],"remise, collecte physique et numérique, affranchissement, acheminement, distribution du courrier et des colis 2021 2024",joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Prestations de services'],[274],non,non
21-7972,2021-01-21,2021-02-19,['2'],"Accord-cadre à bons de commande pour la fourniture de matériels, matériaux, outils divers destinés à la commune de Soissons, de GrandSoissons Agglomération et les communes membres intéressées.",joue,directive24,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,"['Bois', 'Couverture', 'Maçonnerie', 'Matériaux de construction', 'Matériel électrique', 'Menuiserie', 'Peinture (fourniture)', 'Plomberie (travaux)', 'Quincaillerie (articles)', 'Serrurerie', 'Vitrerie']","[38, 74, 195, 198, 203, 222, 263, 270, 291, 321, 363]",non,non
21-9579,2021-01-21,2021-02-14,['2'],MARCHE DE LOCATION ET D'ENTRETIEN AVEC OPTION D'ACHAT DE FONTAINES DEGRAISSANTES ET DE NETTOYAGE DE PEINTURE POUR LES ATELIERS DE LA RTA,fns,cmp2006,appeloffre,initial,R.T.A,02430,GAUCHY,,['Fontaine'],[449],non,non
21-9524,2021-01-21,2021-02-19,['2'],Mission de maîtrise d'oeuvre pour les travaux de réhabilitation et la construction d'une extension du complexe sportif Jacques Gatineau à Villers-Cotterêts (02600).,fns,cmp2006,appeloffre,initial,Ville de Villers-Cotterêts,02600,VILLERS-COTTERETS,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-8389,2021-01-21,2021-02-19,['3'],"Fourniture, gestion et livraison de titres-restaurant dématérialisés pour les agents du Département de l'Allier",joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Titres restaurant'],[416],non,non
21-9745,2021-01-21,2021-02-18,['3'],Fourniture de pneumatiques pour véhicules et matériels du département de l'Allier (03),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Pneumatiques'],[271],non,non
21-9409,2021-01-21,2021-02-12,['3'],Programmes Eaux Pluviales,fns,cmp2006,appeloffre,initial,Montluçon Communauté,03106,MONTLUCON,,['Canalisations'],[48],non,non
21-3799,2021-01-21,2021-02-19,"['3', '63']","acquisition de matériels de signalisation routière :- matériels de signalisation verticale à vocation urbaine,- produits de signalisation horizontale",fns,cmp2006,appeloffre,initial,Ville de Vichy,03209,Vichy Cedex,,"['Peinture (fourniture)', 'Signalisation']","[263, 322]",oui,oui
