a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-192012,2019-12-28,2020-01-31,['1'],Services d'assurances pour le groupement de commande de la commune de Belley et son CCAS,joue,directive24,attribution,initial,COMMUNE DE BELLEY,01300,Belley,"[('2019-12-09', 'M.A.I.F', (51964.73, 'EUR'), 'Assurance dommage aux biens et risques annexes'), ('2019-12-09', 'S.M.A.C.L', (22513.2, 'EUR'), 'Assurance des responsabilités et des risques annexes'), ('2019-12-09', 'S.M.A.C.L', (36518.28, 'EUR'), 'Assurance des véhicules et des risques annexes'), ('2019-12-09', 'S.M.A.C.L', (1989.3, 'EUR'), 'Assurance de la protection fonctionnelle des agents et des élus')]",['Assurance'],[20],non,non
19-191905,2019-12-28,2020-01-31,['2'],MARCHE DE FOURNITURE ET LIVRAISON DE PIECES DETACHEES NEUVES POUR L'ENSEMBLE DES VEHICULES DE LA RTA,joue,directive25,attribution,initial,R.T.A,02430,GAUCHY,,['Pièces détachées'],[266],non,non
19-183639,2019-12-28,2020-02-26,['3'],marches d'assurance,joue,directive24,attribution,initial,ville d'Yzeure,03400,YZEURE,"[('2019-12-02', 'SMACL', (61941.76, 'EUR'), 'Véhicules terrestre à moteur - Flotte de bâteaux'), ('2019-12-02', 'SMACL', (55150, 'EUR'), 'DOMMAGES AUX BIENS'), ('2019-12-02', 'SMACL', (35837.4, 'EUR'), 'REPONSABILITE CIVILE DE LA VILLE PROTECTION JURIDIQUE PROTECTION FONCTIONNELLE DES AGENTS ET DES ELUS INDEMNISATION ACCIDENT CORPORELLE')]",['Assurance'],[20],non,non
19-192176,2019-12-28,2020-03-01,['3'],Souscription des contrats d'assurance pour le SYNDICAT DEPARTEMENTAL D'ENERGIE DE L'ALLIER,joue,directive24,attribution,initial,SDE 03,03401,Yzeure cedex,,['Assurance'],[20],non,non
19-190694,2019-12-28,2020-01-08,['4'],traitement des ordures ménagères pour le sydevom de haute provence.,joue,directive24,attribution,initial,SYDEVOM de Haute Provence,04310,PEYRUIS,"[('2019-12-18', 'ALPES ASSAINISSEMENT', (3230000, 'EUR'), 'Traitement des ordures ménagères \x96 secteur nord\xa0'), ('2019-12-17', 'CSDU 04', (15040000, 'EUR'), 'Traitement des ordures ménagères \x96 secteur centre sud')]",['Ordures ménagères (prestations)'],[249],non,non
19-192086,2019-12-28,2020-01-27,['6'],PRESTATIONS DE SERVICES D'ASSURANCE RISQUES STATUTAIRES,joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cédex 1,"[('2019-12-24', 'YVELIN/CNP', (621635.03, 'EUR'), ""PRESTATIONS DE SERVICES D'ASSURANCE RISQUES STATUTAIRES"")]","['Assurance', 'Prestations de services']","[20, 274]",non,non
19-192125,2019-12-28,2020-01-19,['6'],Prestation de services en assurance : risques statutaires,joue,directive24,attribution,initial,Centre Communal d'Action Sociale,06130,Grasse,"[('2019-10-23', 'GROUPAMA MEDIERRANNEE', (373016, 'EUR'), ""Police d'assurance 'risques statutaires' pour les agents CNRACL du Centre Communal d'Action Sociale"")]",['Assurance'],[20],non,non
19-140191,2019-12-28,2020-12-31,['6'],acquistion de 4 camions pour la collecte des ordures ménagères,joue,directive24,attribution,initial,Communauté de Communes Alpes d'Azur,06260,Puget-Théniers,,['Véhicules (acquisition)'],[475],non,non
19-191861,2019-12-28,2020-02-26,['6'],Acquisition de denrées alimentaires destinées aux restaurants scolaires et structures de la petite enfance,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2019-12-24', 'PASSION FROID Groupe POMONA', (127438.44, 'EUR'), 'Viande fraîche de volaille et charcuterie - Traiteur'), ('2019-12-24', 'PASSION FROID Groupe POMONA', (242787.5, 'EUR'), 'PRODUITS LAITIERS OU A BASE DE FRUITS FRAIS, OEUFS'), ('2019-12-24', 'CANAVESE', (180177, 'EUR'), ""FRUITS, LEGUMES ET POMMES DE TERRE A L'ETAT FRAIS ET LEGUMES DE 4EME ET 5EME GAMME""), ('2019-12-23', 'NATURDIS', (14581.2, 'EUR'), 'LEGUMES A L ETAT FRAIS BIO ISSUS DE CIRCUITS COURTS'), ('2019-12-24', 'PASSION FROID groupe POMONA', (260795, 'EUR'), 'PRODUITS SURGELES'), ('2019-12-25', 'LA SURIENNE', (63283.5, 'EUR'), 'PIQUE-NIQUE, GOUTERS EMBALLES, CONFISERIE ET CHOCOLATERIE')]","['Denrées alimentaires', ""Produits de l'agriculture""]","[88, 276]",non,non
19-192082,2019-12-28,2020-03-24,['9'],Gestion et animation des Accueils de loisirs associés à l'école (Alae) et des Accueils de loisirs sans hébergement (Alsh) du territoire de la Communauté de Communes du Pays de Tara,joue,directive24,attribution,initial,Communauté de Communes du Pays de Tara,09401,Tarascon Sur Ariege,"[('2019-10-14', ""Association 'Loisirs Education et Citoyenneté Grand Sud'"", (815164.35, 'EUR'), None)]",['Prestations de services'],[274],non,non
19-191927,2019-12-28,2020-02-26,['12'],elagage au lamier des routes départementales - 4 lots,joue,directive24,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,"['Prestations de services', 'Travaux forestiers', 'Voirie']","[274, 350, 365]",non,non
19-172154,2019-12-28,2020-01-31,"['13', '6', '83']",débroussaillage et déboisement des zones relevant de la responsabilité de l'epf dans les alpes-maritimes,joue,directive24,appeloffre,initial,ETS PUB FONCIER P A C A,13001,MARSEILLE,,['Espaces verts'],[116],non,oui
19-192182,2019-12-28,2020-01-27,['13'],Réalisations De Formations Sur Le Thème De La Securite Des Agents Au Travail,joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Formation'],[410],non,non
19-192073,2019-12-28,2020-01-27,['13'],Fourniture de médicaments radiopharmaceutiques injectables,joue,directive24,appeloffre,initial,AP-HM pour le compte du CHPA-CHIAP,13616,Aix en Provence,,['Produits pharmaceutiques'],[280],non,non
19-192078,2019-12-28,2020-02-26,"['13', '34', '83', '84']",Maintenance préventive et corrective des pompes de la commune VISITE OBLIGATOIRE,joue,directive24,attribution,initial,Ville de Fos-sur-Mer,13771,Fos sur mer cedex,"[('2019-12-23', 'SAS TERIDEAL SEGEX ENERGIES', (80000, 'EUR'), ""Maintenance prévence et corrective des pompes de la commune de fos sur mer - lot 1 pompes de relevage d'eaux usées privées de la ville de Fos sur mer""), ('2019-12-23', 'Sas terideal segex energies', (45000, 'EUR'), ""Maintenance prévence et corrective des pompes de la commune de fos sur mer - lot 2 pompes d'arrosage et de forage de la ville de fos sur mer"")]",['Pompes'],[272],non,non
19-191957,2019-12-28,2020-02-26,"['13', '34', '83', '84']",Enfouissement des réseaux de diverses voies - Secteur 1.,joue,directive24,attribution,initial,Ville de Fos-sur-Mer,13771,Fos-sur-Mer,,['Voirie et réseaux divers'],[366],non,non
19-192035,2019-12-28,2020-01-03,['14'],2019ETP216 - Travaux de remise en état et de fiabilisation du pont Lieutenance à HONFLEUR,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14035,CAEN CEDEX,,"[""Ouvrage d'art""]",[252],non,non
19-191846,2019-12-28,2020-02-26,['17'],accord cadre de maîtrise d'oeuvre d'aménagement et de paysage pour la requalification de la pointe de la fumée à fouras,joue,directive24,attribution,initial,COMMUNE DE FOURAS,17450,FOURAS,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-192075,2019-12-28,2020-03-24,['18'],Rocade Nord Ouest de Bourges - Construction de passages supérieurs no1 et 2 - Communes de Saint Doulchard et Vasselay,joue,directive24,attribution,initial,Conseil départemental du Cher,18023,Bourges,"[('2019-02-07', 'Eurovia Beton', (2181699, 'EUR'), None)]","[""Ouvrage d'art""]",[252],non,non
19-191982,2019-12-28,2020-02-28,"['20B', '20A']",Travaux de réparation des ouvrages maritimes du Vieux-Port de Bastia et de la route du front de mer,joue,directive24,appeloffre,initial,COLLECTIVITE DE CORSE,20187,Ajaccio,,"[""Travaux dans l'eau""]",[349],oui,non
19-192009,2019-12-28,2020-06-15,['21'],appel d'offres ouvert no 1919 : missions d'accompagnement à la mise en oeuvre de tout ou partie de projets de système d'information.,joue,directive24,attribution,initial,CHU de Dijon Bourgogne,21079,DIJON,"[('2019-12-06', 'ALTRAN TECHNOLOGIES', (1700000.0, 'EUR'), 'Accompagnement')]",['Prestations de services'],[274],non,non
19-186871,2019-12-28,2020-03-05,['22'],"protection sociale complémentaire des agents, convention de participation - complémentaire santé",joue,directive24,appeloffre,initial,SMITRED Ouest d'Armor,22140,Pluzunet,,['Assurance'],[20],non,non
19-192027,2019-12-28,2020-01-26,"['22', '29', '35', '56', '44', '53']",Approvisionnement et livraison de produits d'entretien et jetables ; et d'exécution de prestation de location entretien de linge et blanchissage externe du linge résident,joue,directive24,attribution,initial,SERVICE COMMUN D ACHATS,22400,Lamballe,"[('2019-11-22', 'FOURNISSEUR 1 ETS CLAUDE CHENU', (1, 'EUR'), 'Produits d\'entretien "" chimie "" et ""Eco labellisés et Eco certifiés""FOURNISSEUR 1'), ('2019-11-22', 'FOURNISSEUR 2 GAMA29', (1, 'EUR'), 'Produits d\'entretien "" chimie "" et ""Eco labellisés et Eco certifiés""FOURNISSEUR 2'), ('2019-11-22', 'FOURNISSEUR 3 ORAPI HYGIENE', (1, 'EUR'), 'Produits d\'entretien "" chimie "" et ""Eco labellisés et Eco certifiés""FOURNISSEUR 3'), ('2019-11-22', 'FOURNISSEUR 1 ETS CLAUDE CHENU', (1, 'EUR'), 'Produits d\'entretien "" Consommable ""FOURNISSEUR 1'), ('2019-11-22', 'FOURNISSEUR 2 GAMA29', (1, 'EUR'), 'Produits d\'entretien "" Consommable "" FOURNISSEUR 2'), ('2019-11-22', 'FOURNISSEUR 3 ORAPI HYGIENE', (1, 'EUR'), 'Produits d\'entretien "" Consommable "" FOURNISSEUR 3'), ('2019-11-22', 'FOURNISSEUR 1 CHAMPENOIS', (1, 'EUR'), 'Produits jetables : "" Art de la table et protection des aliments "" FOURNISSEUR 1'), ('2019-11-22', 'FOURNISSEUR 2 ETS CLAUDE CHENU', (1, 'EUR'), 'Produits jetables : "" Art de la table et protection des aliments "" FOURNISSEUR 2'), ('2019-11-22', 'FOURNISSEUR 3 GAMA29', (1, 'EUR'), 'Produits jetables : "" Art de la table et protection des aliments "" FOURNISSEUR 3'), ('2019-11-22', 'FOURNISSEUR 1 ELIS / LES LAVANDIERES', (1, 'EUR'), 'Prestation de location entretien du linge FOURNISSEUR 1'), ('2019-11-22', 'FOURNISSEUR 2 KALHYGE', (1, 'EUR'), 'Prestation de location entretien du linge FOURNISSEUR 2'), ('2019-11-22', 'FOURNISSEUR 3 INITIAL', (1, 'EUR'), 'Prestation de location entretien du linge FOURNISSEUR 3'), ('2019-11-22', 'FOURNISSEUR 1 BULLE DE LINGE', (1, 'EUR'), 'Blanchissage externe du linge résident FOURNISSEUR 1'), ('2019-11-22', 'FOURNISSEUR 2 ELIS / LES LAVANDIERES', (1, 'EUR'), 'Blanchissage externe du linge résident FOURNISSEUR 2')]","['Cuisine (équipement)', 'Prestations de services', ""Produits d'entretien""]","[77, 274, 278]",non,non
19-192047,2019-12-28,2020-05-31,"['22', '29', '35', '56']","MARCHE PUBLIC GLOBAL DE PERFORMANCE POUR LA MODERNISATION, L'EXPLOITATION ET LA MAINTENANCE DE L'UNITE DE VALORISATION ORGANIQUE DE LAUNAY LANTIC (22)",joue,autre,rectificatif,rectificatif,KERVAL CENTRE ARMOR,22440,PLOUFRAGAN,,['Prestations de services'],[274],non,non
19-191843,2019-12-28,2020-01-31,['23'],concours restreint de maîtrise d'oeuvre sur esquisse pour la restructuration et extension de l'ehpad les myosotis (23),joue,directive24,appeloffre,initial,EHPAD Les Myosotis,23230,Gouzon,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-191980,2019-12-28,2020-01-25,['23'],COLLECTE DES DECHETS MENAGERS SUR LA COMMUNE DE GUERET ET ALENTOURS,joue,directive24,appeloffre,initial,Evolis 23,23300,Noth,,['Collecte sélective'],[82],non,non
19-191930,2019-12-28,2020-01-27,['25'],"Nettoyage des locaux des bâtiments départementaux et des collèges du Doubs (prestations exceptionnelles en cas de travaux, sinistres ou évènements singuliers)",joue,directive24,appeloffre,initial,DEPARTEMENT DU DOUBS,25031,Besancon Cedex,,['Nettoyage de locaux'],[239],non,non
19-191709,2019-12-28,2020-02-14,['26'],"collecte des ordures ménagères, des multi-matériaux et des cartons des activités",joue,directive24,appeloffre,initial,C. A. Montélimar Agglomération,26200,MONTELIMAR,,"['Ordures ménagères (prestations)', 'Déchets non ménagers (prestations)']","[249, 404]",non,non
19-191954,2019-12-28,2020-02-26,['26'],MARCHE DE COLLECTE ET TRANSPORT DES DECHETS MENAGERS ET ASSIMILES,joue,directive24,attribution,initial,CC Drôme Sud Provence,26700,PIERRELATTE,"[('2019-12-16', 'SOCIETE MEDITERRANEENNE DE NETTOIEMENT SAS', (5416322, 'EUR'), 'Collecte des ordures ménagères et des déchets recyclables en bacs roulants, conteneurs aériens, enterrés et semi-enterrés'), ('2019-12-16', 'VIAL SAS', (209605.0, 'EUR'), 'Collecte du verre en conteneurs aériens, semi-enterrés et enterrés'), ('2019-12-16', 'SOCIETE MEDITERRANEENNE DE NETTOIEMENT SAS', (129600, 'EUR'), 'Collecte des encombrants et déchets verts en porte à porte sur inscription')]","['Ordures ménagères (prestations)', 'Prestations de services']","[249, 274]",non,non
19-191951,2019-12-28,2020-01-24,['27'],193200_Fourniture de changes complets toutes tailles pour les enfants de 4 à 30 kgs pour les structures petite enfance du territoire de l'EPN (12 points de livraison),joue,directive24,attribution,initial,CA EVREUX PORTES DE NORMANDIE,27004,EVREUX CEDEX,"[('2019-12-23', 'LABORATOIRE RIVADIS SAS', (120000.0, 'EUR'), ""193200_Fourniture de changes complets toutes tailles pour les enfants de 4 à 30 kgs pour les structures petite enfance du territoire de l'EPN (12 points de livraison)"")]",['Couches'],[73],non,non
19-191994,2019-12-28,2020-01-20,['28'],Travaux d'aménagement d'une patinoire.,joue,autre,rectificatif,rectificatif,Commune de Dreux,28103,Dreux cedex,,"[""Tous corps d'état""]",[345],non,non
19-192036,2019-12-28,2020-01-26,['29'],Valorisation des bois issus des déchèteries,joue,directive24,attribution,initial,CA QUIMPER BRETAGNE OCCIDENTALE,29000,Quimper,"[('2019-11-14', 'LE PAPE ENVIRONNEMENT', (34965, 'EUR'), ""Broyage et transport du bois vers l'UVED de Briec""), ('2019-11-14', 'GRANDJOUAN SACO', (190380, 'EUR'), 'Valorisation du bois')]",['Prestations de services'],[274],non,non
19-191879,2019-12-28,2020-01-26,['29'],Assurance dommages aux biens et risques annexes,joue,directive24,attribution,initial,Ville de Quimper,29107,Quimper cedex,"[('2019-10-16', 'MAIF', (84667.9, 'EUR'), ""Assurances 'Dommages aux biens et risques annexes'"")]",['Prestations de services'],[274],non,non
