a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-178422,2019-11-28,2019-12-20,['1'],Etude pré-opérationnelle pour la mise en place d'une opération programmée d'amélioration de l'habitat et de renouvellement urbain à Bourg-en-Bresse,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,"['Assistance technique', ""Assistance à maîtrise d'ouvrage""]","[19, 433]",non,non
19-177528,2019-11-28,2020-01-27,"['1', '69', '73', '71']",Fourniture et livraison de titres restaurant pour les salariés de Bourg Habitat,joue,directive24,attribution,initial,Bourg Habitat,01009,Bourg en bresse,"[('2019-11-21', 'EDENRED FRANCE SAS', (400000, 'EUR'), 'Fourniture et livraison de titres restaurant pour le salariés de Bourg Habitat')]",['Titres restaurant'],[416],non,non
19-178734,2019-11-28,2019-12-21,"['1', '69', '71']","accord-cadre à bons de commande, relatif à l'exécution de services de vérification périodique des équipements et installations (5 lots)",fns,cmp2006,appeloffre,initial,CC Val de Saône Centre,01090,MONTCEAUX,,['Contrôle technique'],[72],non,non
19-177531,2019-11-28,2020-01-25,['1'],Maîtrise d'oeuvre pour la construction du groupe scolaire de la commune de Mézériat,joue,directive24,attribution,initial,COMMUNE DE MEZERIAT,01660,MEZERIAT,,['Prestations de services'],[274],non,non
19-178628,2019-11-28,2019-12-30,['2'],"Prestations de services d'assainissement : entretien des bacs à graisse et des séparateurs d'hydrocarbure, débouchage des canalisations d'eaux usées pour le centre hospitalier de Soisso",mapa,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,['Assainissement'],[18],non,non
19-178929,2019-11-28,2019-12-23,['3'],Centre Culturel Athanor - réfection des gradins et plateforme élévatrice,fns,cmp2006,appeloffre,initial,Montluçon Communauté,03106,MONTLUCON,,['Electricité (travaux)'],[105],non,non
19-178544,2019-11-28,2019-12-09,['4'],"Numéro de la consultation : AGGMI19T03 TRAVAUX DE FOURNITURE, TRANSPORT ET MISE EN PLACE DE CITERNES DFCI ET DÉBROUSSAILLEMENT PÉRIPHÉRIQUE",fns,cmp2006,appeloffre,annulation,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Travaux forestiers'],[350],non,non
19-178556,2019-11-28,2020-02-25,['5'],Aménagement du Pôle d'Echange Multimodal et Quartier de la Gare. Lot no4: Eclairage public et feux de signalisation,fns,cmp2006,attribution,initial,Communauté d'agglomérat. du gapençais,05007,GAP,,['Voirie'],[365],non,non
19-178802,2019-11-28,2019-12-28,['6'],"Fourniture et maintenance des extincteurs, des robinets d'incendie armé, des bouches et des poteaux d'incendie de la Régie Ligne d'Azur",fns,cmp2006,appeloffre,initial,Régie Ligne d'Azur,06100,Nice,,"['Extincteur', ""Poteaux d'incendie""]","[119, 273]",non,non
19-177185,2019-11-28,2019-12-26,['6'],traitement des refus de process du centre de valorisation organique (cvo) du Broc,joue,directive24,attribution,initial,SMED,06150,CANNES LA BOCCA,"[('2019-10-29', 'CSDU 04', (600000, 'EUR'), 'Traitement des refus de process du Centre de Valorisation Organique (CVO) du Broc')]",['Ordures ménagères (prestations)'],[249],non,non
19-178636,2019-11-28,2020-01-07,['6'],maitrise d'OEuvre pour l'extension des reseaux hta et la creation des postes modules ressources et darse de l'aeroport nice cote d'azur,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-178420,2019-11-28,2019-12-28,['6'],Etude pré-opérationnelle d'aménagement et de valorisation de la grotte du chat à Daluis,mapa,cmp2006,appeloffre,initial,Communauté de Communes Alpes d'Azur,06260,Puget-Théniers,,['Etude'],[118],non,non
19-177362,2019-11-28,2020-01-09,['6'],19N0265 - PRESTATIONS D'INTERPRETARIAT NCA,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
19-177646,2019-11-28,2020-01-06,['6'],Prestations d'impression de documents divers pour la Commune et le C.C.A.S,joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
