,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-100507,2020-08-09,2020-09-08,['4'],Fourniture Gaz et ses services annexes pour les sites du Ght Alpes de haute-Provence,joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,"['Electricité, gaz (fourniture)']",[443],non,non
1,20-100310,2020-08-09,2020-09-11,['4'],Fourniture de Pains,joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,['Denrées alimentaires'],[88],non,non
2,20-100580,2020-08-09,2020-09-17,['6'],Travaux de réaménagement du Port Gallice à Juan-les-Pins. Tranche 1 du Projet.,joue,directive24,appeloffre,initial,GALLICE 21,06160,JUAN LES PINS,,"['Bâtiment', 'Cloison, faux plafond', 'Curage', 'Démolition', 'Electricité (travaux)', 'Génie civil', 'Gros oeuvre', 'Installation portuaire', 'Isolation', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Sanitaire', 'Serrurerie', 'Voirie et réseaux divers']","[33, 63, 78, 87, 105, 141, 144, 165, 169, 222, 264, 270, 308, 319, 321, 366]",non,non
3,20-100308,2020-08-09,2020-09-21,['6'],Solution Informatique Pour La Billetterie Et La BoutiqueInstallation Mise En oeuvre Et Maintenance,joue,directive24,appeloffre,initial,Office tourisme et congrès d'Antibes,06160,Juan les Pins,,['Informatique (prestations de services)'],[163],non,non
4,20-100516,2020-08-09,2020-12-31,"['6', '83', '13']",Préparation et livraison de repas en liaison froide - structures municipales de petite enfance,joue,directive24,attribution,initial,Mairie de Villeneuve-Loubet,06270,Villeneuve Loubet,"[('2020-07-23', 'ELRES', (76204, 'EUR'), None)]","['Restauration collective', 'Repas, traiteur']","[66, 304]",non,oui
5,20-100544,2020-08-09,2020-09-17,['6'],20N0547 - TRAVAUX NEUFS D'ECLAIRAGE PUBLIC,joue,directive24,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Eclairage public'],[102],oui,oui
6,20-100601,2020-08-09,2020-09-07,['6'],Acquisition de 2 S.U.V pour la Police Municipale de la Ville de Cannes,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Véhicules (acquisition)'],[475],non,non
7,20-100283,2020-08-09,2020-10-02,['8'],Nettoyage des bâtiments communautaires (2021-2022-2023)-.,joue,directive24,appeloffre,initial,ARDENNE METROPOLE,08000,CharlevilleMézières,,['Nettoyage de locaux'],[239],non,non
8,20-100407,2020-08-09,2020-09-20,['10'],prestations de maintenance des adoucisseurs et osmoseur pour les établissements du GHT Aube Sezannais,joue,directive24,appeloffre,initial,Centre hospitalier de Troyes,10003,Troyes cedex,,['Maintenance'],[196],non,non
9,20-98514,2020-08-09,2020-11-20,['10'],Délégation du service public de prévention et de collecte des déchets ménagers.,joue,directive23,appeloffre,initial,communauté de communes du Barsequanais,10110,Bar-sur-Seine,,"['Collecte sélective', 'Déchetterie (travaux)', 'Ordures ménagères (prestations)', 'Déchetterie (exploitation)']","[82, 96, 249, 405]",non,non
10,20-100350,2020-08-09,2020-09-15,['11'],TRAVAUX DE DEMOLITION EN VUE DE LA VALORISATION ECOTOURISTIQUE DU DOMAINE DU GRAND CASTELOU,joue,directive24,appeloffre,initial,COMMUNE DE NARBONNE,11108,NARBONNE CEDEX,,"['Curage', 'Gros oeuvre', 'Terrassement']","[78, 144, 341]",non,non
11,20-100228,2020-08-09,2020-10-21,['11'],Diagnostics structurels bâtiments scolaires et sportifs - Attribution,joue,directive24,attribution,initial,COMMUNE DE CARCASSONNE,11835,Carcassonne cedex 9,"[('2020-07-29', 'BUREAU VERITAS SOLUTIONS SAS', (71685.0, 'EUR'), ""Diagnostics structurel des bâtiments scolaires et bâtiments sportifs de la Ville.Le marché comportant un lot unique en l'absence de prestations distinctes est décomposé en 2 tranches. une tranche ferme relative aux bâtiments scolaires prévue en 2020, une tranche optionnelle relative aux bâtiments sportifs prévue en 2021.Il peut être consulté après demande écrite à marches@mairie-carcassonne.fr"")]",['Etude'],[118],non,non
12,20-100348,2020-08-09,2020-09-07,['12'],FOURNITURE D'ABSORBANT ROUTIER à base de terre de diatomée conforme à la norme AFNOR NF P 98-190,joue,directive24,appeloffre,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,"['Nettoyage urbain', 'Voirie']","[240, 365]",non,non
13,20-100217,2020-08-09,2020-09-17,"['13', '83', '84']",MOE pour la barre d'atelier - Marseille,joue,directive24,appeloffre,initial,Min Justice - DIR SG Sud Est - DI,13096,Aix en provence,,"[""Maîtrise d'oeuvre""]",[197],non,non
14,20-100386,2020-08-09,2020-09-30,"['13', '6', '4', '84', '5']",Accompagnements de TPI/PMI de la région Sud Provence-Alpes-Côte d'Azur dans le cadre du dispositif Parcours Sud Industrie 4.0,joue,directive24,appeloffre,initial,risingSUD,13217,Marseille,,['Prestations de services'],[274],non,non
15,20-100466,2020-08-09,2020-09-08,['13'],Contrat d'Assurance de la Ville de Marseille relatif à la ' Responsabilité Civile Générale ' 2e ligne,joue,directive24,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Assurance'],[20],non,non
16,20-100116,2020-08-09,2020-09-21,['13'],Fournitures de monographies imprimées,joue,directive24,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille,,['Livres'],[184],non,oui
17,20-100490,2020-08-09,2020-09-14,['13'],"Actions de "" Formation en matière de transport marchandises, transport voyageurs et CACES logistique "" en direction des bénéficiaires du RSA.",joue,directive24,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille,,['Formation'],[410],non,non
18,20-100280,2020-08-09,2020-09-14,['13'],Transport de fonds PACA,joue,directive24,appeloffre,initial,PREFET REGION PROVENCE ALPES COTE AZUR,13382,Marseille cedex 06,,"['Prestations de services', 'Transport']","[274, 347]",non,non
19,20-100505,2020-08-09,2020-09-14,['13'],Missions de soutien à la Région pour la mise en oeuvre du Fonds de Transition Juste (Ftj) 2021-2027 (2 lots),joue,directive24,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,"['Audit', 'Etude', 'Ingénierie']","[21, 118, 455]",non,non
20,20-100121,2020-08-09,2020-10-05,"['13', '34', '84', '83']",Fourniture et livraison de denrées alimentaires de restauration collective pour le groupement de commandes constitué entre la Ville de Fos-sur-mer et le CCAS de la Ville de Fos-sur-Mer.,joue,directive24,attribution,initial,Ville de Fos-sur-Mer,13771,Fos sur mer cedex,"[('2020-08-06', 'SYSCO FRANCE', (30000, 'EUR'), 'Fourniture et livraison de denrées alimentaires de restauration collective lot 3 glaces desserts patisseries surgeles'), ('2020-07-28', 'SARL 10.13 SERVICES', (60000, 'EUR'), 'Fourniture et livraison de denrées alimentaires de restauration collective - Lot 1 boissons')]","['Colis', 'Denrées alimentaires']","[65, 88]",non,non
21,20-100255,2020-08-09,2020-10-07,"['13', '34', '83', '84']",Fourniture avec ou sans pose de pièces détachées et de matériaux pour l'entretien des espaces ludiques urbains,joue,directive24,attribution,initial,Ville de Fos-sur-Mer,13771,Fos sur mer cedex,,['Aire de jeux'],[400],non,non
22,20-100099,2020-08-09,2020-10-07,['14'],Prestations d'analyse de biologie pour le Centre Hospitalier de la Côte Fleurie,joue,directive24,attribution,initial,CENTRE HOSPITALIER UNIVERSITAIRE,14033,Caen cedex 9,"[('2020-07-30', 'CERBALLIANCE NORMANDIE', (4400000, 'EUR'), ""Réalisation de prestations d'analyse de biologie pour le Centre Hospitalier de la Côte Fleurie"")]",['Prestations de services'],[274],non,non
23,20-100487,2020-08-09,2020-09-06,['14'],2020SET070 - RD 613 - Déviation de Bellengreville et Vimont - Coordination environnementale,joue,directive24,appeloffre,initial,DEPARTEMENT DU CALVADOS,14035,CAEN CEDEX,,['Etude'],[118],non,non
24,20-99996,2020-08-09,2020-09-07,['16'],assurances risques et dommages,joue,directive24,appeloffre,initial,Commune d'Angoulême,16022,Angoulême cedex,,['Assurance'],[20],non,non
25,20-100240,2020-08-09,2020-09-28,['16'],prestations de nettoyage de locaux - 5 lots,joue,directive24,appeloffre,initial,GrandAngoulême agglomération,16023,Angoulême cedex,,['Nettoyage de locaux'],[239],oui,oui
26,20-100082,2020-08-09,2020-09-07,['16'],assurances risques et dommages,joue,directive24,appeloffre,initial,Centre communal d'action sociale,16025,Angoulême cedex,,['Assurance'],[20],non,non
27,19-15636,2020-08-09,2020-10-09,['16'],prestations de services d'assurances,joue,directive24,appeloffre,initial,CHARENTE-LIMOUSINE,16500,Confolens,,['Assurance'],[20],non,non
28,20-100180,2020-08-09,2020-10-05,['17'],Programme D'Actions De Prevention Des Inondations (Papi) 'Agglomeration Rochelaise' - Protections Individuelles Du Marais De Lauzieres - Etude Diagnostic,joue,directive24,appeloffre,initial,CDA LA ROCHELLE,17086,La Rochelle,,['Etude'],[118],non,non
29,20-100159,2020-08-09,2020-10-07,"['11', '66', '34', '30']",Missions de maitrise d'oeuvre pour la valorisation écotouristique du Domaine de Sainte Lucie - 2ème tranche - Création d'un refuge littoral - Phase candidature,joue,directive24,attribution,initial,Conservatoire du littoral,17306,Rochefort cédex,,"[""Maîtrise d'oeuvre"", 'Prestations de services']","[197, 274]",non,oui
30,20-100096,2020-08-09,2020-09-15,['19'],Télécommunications - Marchés à bons de commande,joue,directive24,appeloffre,initial,COMMUNAUTE D'AGGLO DU BASSIN DE BRIVE,19103,Brive,,['Télécommunications'],[338],non,non
31,20-100422,2020-08-09,2020-09-10,['20A'],Réseau ferroviaire de Corse - Extension de la Ccvu et création de section de croisement : signalisation ferroviaire automatique y compris modifications Daat sur matériels roulants,joue,directive25,appeloffre,initial,COLLECTIVITE DE CORSE,20187,Ajaccio,,"['Signalisation', 'Voies ferrées']","[322, 364]",non,non
32,20-100335,2020-08-09,2020-09-10,['20A'],"Acquisition, livraison et installation de mobilier, sièges et accessoires de bureau adaptés aux personnels handicapés et/ou bénéficiaires de l'obligation d'emploi de la Collectivit",joue,directive24,appeloffre,initial,COLLECTIVITE DE CORSE,20187,Ajaccio,,['Mobilier'],[230],non,non
33,20-100546,2020-08-09,2020-09-14,"['20B', '20A']",Appel à candidature,joue,directive24,appeloffre,initial,CCI de Corse,20200,Bastia,,['Prestations de services'],[274],non,non
34,20-100155,2020-08-09,2020-09-06,"['20A', '20B']",Luttre Anti-vectorielle,joue,directive24,attribution,initial,ARS de Corse,20700,Ajaccio cedex 9,"[('2020-01-01', 'Collectivité de Corse', (66667, 'EUR'), 'Surveillance entomologique ordinaire'), ('2020-07-01', 'Collectivité de Corse', (100000, 'EUR'), 'Surveillance entomologique renforcée'), ('2020-07-01', 'Collectivité de Corse', (33333, 'EUR'), 'Réalisation de prospections, de traitements et de travaux autour des lieux fréquentés par des cas humains de maladies vectorielles')]",['Surveillance'],[331],non,non
35,20-100095,2020-08-09,2020-10-01,['21'],Maitrise d'oeuvre pour l'élaboration et la mise en oeuvre d'infrastructures de production d'eau potable à partir du barrage-réservoir de Grosbois,joue,directive24,appeloffre,initial,Conseil Départemental de Côte-d'Or,21035,Dijon cedex,,"['Alimentation en eau potable', 'Prestations de services']","[6, 274]",non,non
36,20-100194,2020-08-09,2020-10-07,['21'],Acquisition de tablettes IPAD et matériels associés pour le Conseil Départemental et les collèges de la Côte-d'Or.,joue,directive24,attribution,initial,Conseil Départemental de Côte-d'Or,21035,Dijon cedex,"[('2020-08-06', 'ICONCEPT', (673277.4, 'EUR'), ""Acquisition de tablettes IPAD et matériels associés pour le Conseil Départemental et les collèges de la Côte-d'Or."")]",['Informatique (matériel)'],[162],non,non
37,20-100432,2020-08-09,2020-10-02,['24'],Construction D'Une Passerelle Piétonne Gare De Périgueux - Pole D'échange Multimodal Phase 2,joue,autre,rectificatif,rectificatif,Le Grand Périgueux,24019,Périgueux,,"[""Ouvrage d'art"", 'Passerelle']","[252, 286]",non,non
38,20-100106,2020-08-09,2020-09-20,['71'],RCEA/RN70 - Génelard Travaux de finitions,joue,directive24,attribution,initial,DREAL BFC/SG/DAJCP,25005,Besançon cedex,"[('2020-07-31', 'COLAS RHONE-ALPES AUVERGNE RUE DU BOIS CLAIR BP 90 71300 MONTCEAU CEDEX', (439744.0, 'EUR'), 'RCEA - RN70 - Génelard- Travaux de finitions')]",['Génie civil'],[141],non,non
39,20-100302,2020-08-09,2020-09-15,['25'],"Videoprotection Urbaine De La Ville De Pontarlier : Accord-Cadre Pour La Gestion, L'Amelioration Et L'Extension De L'Installation Existante",joue,directive24,appeloffre,initial,COMMUNE DE PONTARLIER,25304,Pontarlier,,"['Surveillance', 'Télésurveillance']","[331, 415]",non,non
40,20-100315,2020-08-09,2020-09-11,['26'],Fournitures d'Appareillages sur-mesure et prestations associées pour le Groupement Hospitalier de Territoire Rhône Vercors Vivarais,joue,autre,rectificatif,rectificatif,Centre Hospitalier de Valence,26953,Valence,,['Consommables médicaux'],[69],non,non
41,20-100421,2020-08-09,2020-09-09,['27'],Campagne de lancement de la place de marché touristique de l'Eure,joue,directive24,appeloffre,initial,Département de l'Eure,27000,ÉVREUX,,"['Abris', 'Publicité, Communication']","[1, 285]",non,non
