a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-12168,2021-01-29,2021-03-01,['1'],Travaux de carrelage / Faience dans les bâtiments du Conseil départemental de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Carrelage'],[53],non,non
21-13587,2021-01-29,2021-03-29,['1'],Mission d'études pour l'élaboration d'un projet de territoire,mapa,cmp2006,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,"['Etude', 'Prestations de services']","[118, 274]",non,non
21-13226,2021-01-29,2021-02-18,['1'],marchés relatifs à l'exécution des travaux de construction de la ressourcerie intercommunale sur la commune d'ornex.,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Menuiserie'],[222],non,non
21-12265,2021-01-29,2021-03-01,['2'],MAINTENANCE CURATIVE ET PREVENTIVE DES EQUIPEMENTS DE CUISINE DES BATIMENTS DU CONSEIL DEPARTEMENTAL DE L'AISNE-.,joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Prestations de services'],[274],non,non
21-13684,2021-01-29,2021-03-03,['2'],"Maintenance des ascenseurs, monte-malades, ascenseurs de charge, monte-charges, plateformes élévatrices pour personnes handicapées, escaliers mécaniques et élévateurs de quai des établissements mem..",fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL DE SOISSONS,02209,Soissons,,['Maintenance'],[196],non,non
21-13501,2021-01-29,2021-03-15,['2'],Schéma Directeur alimentation en eau potable,fns,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,"['Alimentation en eau potable', 'Assistance technique', 'Etude', 'Prestations de services']","[6, 19, 118, 274]",non,non
21-14039,2021-01-29,2021-02-25,['2'],Etude des zones d'activités de la Communauté d'Agglomération de la Région de Château-Thierry - Diagnostic et stratégie à l'horizon 2040-.,mapa,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Etude'],[118],non,non
21-13506,2021-01-29,2021-02-22,['3'],Centre Associatif et Syndical - Réfection de locaux - Lots no9 à 11,fns,cmp2006,appeloffre,initial,Ville de Moulins,03016,Moulins cedex,,"['Electricité (travaux)', 'Ventilation']","[105, 360]",non,non
21-12325,2021-01-29,2021-04-26,['3'],"Mission De Maîtrise D'Oeuvre Du Npnru Pour La Verrerie Et Pierre Leroux Ainsi Que La Liaison Douce Entre Les Deux Quartiers, Pour Les Aménagements Extérieurs, Vrd, Parkings Et Espa",joue,directive24,attribution,initial,Montluçon Communauté,03106,Montlucon,"[('2020-12-28', 'Iris Conseil (mandataire) / Paysages Et Territoire', (491955, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
21-12330,2021-01-29,2021-04-26,['3'],Services D'Assurances,joue,directive24,attribution,initial,Ville de Montluçon,03106,Montlucon,,['Assurance'],[20],non,non
