,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-139030,2020-11-15,2020-12-15,"['1', '73', '38']",Collecte sélective des conteneurs d'apports volontaires,joue,directive24,attribution,initial,Communauté de communes Bugey Sud,01300,Belley,,['Collecte sélective'],[82],non,non
1,20-139199,2020-11-15,2021-01-29,['3'],Délégation de service public relative à la gestion et l'exploitation des services de mobilier et de transports de voyageurs,joue,directive23,appeloffre,initial,Montluçon Communauté,03106,Montlucon,,['Transport'],[347],non,non
2,20-139261,2020-11-15,2020-12-16,"['5', '4', '38']",Via Guisane - Réalisation dune passerelle piétons et cycles sous le pont de la RN 94 (Av de Provence) - LOT 2 Revêtements-mobiliers urbains et espaces verts,joue,directive24,appeloffre,initial,Ville de Briançon,05100,BRIANCON,,['Espaces verts'],[116],non,non
3,20-139241,2020-11-15,2021-01-13,['6'],19N0397 - FOURNITURE ET INSTALLATION DE LIAISONS SANS FIL POUR L'INTERCONNEXION INFORMATIQUES ET TELEPHONIQUE DES SITES DISTANTS,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,"[('2020-09-18', 'EUROPELEC', (46176, 'EUR'), 'Accord-cadre à bons de commande avec un montant minimum et un montant maximum.Mini : 5 000,00 EURMaxi : 200 000,00 EUREn valeur en EUR H.T.Durée (hors reconduction) : 12 mois')]",['Informatique (maintenance serveurs et réseaux)'],[454],non,non
4,20-139179,2020-11-15,2021-01-13,['6'],19N0605 - Acquisition de tenues de ville homme et tenues d'hôtesse pour les agents de la ville de Nice et de la Métropole NCA,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,"[('2020-10-06', 'DANY', (38638, 'EUR'), 'Accord-cadre à bons de commande avec un minimum et un maximum fixés en valeur Minimum : 20 000,00 EURMaximum : 200 000,00 EURDurée (hors reconduction) : 12 mois'), ('2020-10-06', 'Dany', (24378, 'EUR'), 'Accord-cadre à bons de commande avec un minimum et un maximum fixés en valeur Minimum : 20 000,00 EURMaximum : 200 000,00 EURDurée (hors reconduction) : 12 mois'), ('2020-10-06', 'FATHER AND SONS', (4600, 'EUR'), 'Accord-cadre à bons de commande avec un minimum et un maximum fixés en valeurMinimum : 1 500,00 EURMaximum : 15 000,00 EURDurée (hors reconduction) : 12 moisNombre de reconductions éventuelles : 3'), ('2020-10-06', 'ROSE VELVET', (1406, 'EUR'), 'Accord-cadre à bons de commande avec un minimum et un maximum fixés en valeur Minimum : 500,00 EURMaximum : 15 000,00 EURDurée (hors reconduction) : 12 moisNombre de reconductions éventuelles : 3')]","['Chaussures ou articles chaussants', 'Textile']","[79, 343]",non,non
5,20-109121,2020-11-15,2021-01-13,['6'],"travaux d'entretien dans les collèges et les bâtiments départementaux. renouvellement des lots maçonnerie, étanchéité, bois, métallerie et vrd - lot 1 maçonnerie secteur est",joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Maçonnerie'],[195],non,oui
6,20-138672,2020-11-15,2020-12-04,['6'],"Acquisition, installation, paramétrage et maintenance d'un logiciel destiné à la gestion des abonnés, des activités et à la facturation des services de l'eau potable et de l'assainissement",fns,cmp2006,appeloffre,initial,REGIE DES EAUX ALPES AZUR MERCANTOUR,06204,Nice cedex 3,,['Logiciel'],[186],non,non
7,20-139265,2020-11-15,2020-12-14,['6'],ENTRETIEN DES ESPACES VERTS ET PLANTATIONS DE VEGETAUX,joue,autre,rectificatif,rectificatif,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,"['Arrosage', 'Espaces verts', 'Prestations de services']","[13, 116, 274]",non,non
8,20-138237,2020-11-15,2020-12-16,['6'],fourniture d'électricité et de gaz naturel rendu site et services associés,joue,directive24,appeloffre,initial,CCAS de Cannes,06414,cannes,,"['Electricité, gaz (fourniture)']",[443],non,non
9,20-139380,2020-11-15,2020-12-13,['6'],Marché des assurances de la commune de Saint-Paul de Vence,joue,directive24,appeloffre,initial,Commune de Saint-Paul,06570,Saint-Paul,,['Assurance'],[20],non,non
10,20-139075,2020-11-15,2021-01-13,['6'],Mission d'étude d'impact en vue du rechargement des plages,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-11-10', 'ICTP', (50949.91, 'EUR'), ""Etude d'impact en vue du rechargement des plages"")]",['Prestations de services'],[274],non,non
