,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-84650,2020-07-04,2020-09-29,['1'],Réalisation des actes de biologie médicale dans le cadre du Groupement Hospitalier de Territoire (GHT) Bresse Haut Bugey,joue,directive24,attribution,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse,"[('2020-06-02', 'EUROFINS BIOMNIS ', (1, 'EUR'), 'Examens spécialisés de biologie médicale pour le Centre Hospitalier de Bourg-en-Bresse et le Centre Hospitalier du Haut Bugey'), ('2020-06-03', 'HOSPICES CIVILS DE LYON ', (1, 'EUR'), 'Examens très spécialisés de biologie médicale pour le Centre Hospitalier de Bourg-en-Bresse'), ('2020-06-04', 'NOVELAB GRAND LABORATOIRE ', (1, 'EUR'), 'Examens spécialisés de biologie médicale pour le Centre Hospitalier Public d\x92Hauteville'), ('2020-06-04', 'NOVELAB GRAND LABORATOIRE', (1, 'EUR'), 'Examens spécialisés de biologie médicale pour le Centre Hospitalier Ain Val de Saône'), ('2020-06-04', 'NOVELAB GRAND LABORATOIRE', (1, 'EUR'), 'Examens spécialisés de biologie médicale pour le Centre Hospitalier de Meximieux'), ('2020-05-25', 'SYNLAB BOURGOGNE ', (1, 'EUR'), 'Examens spécialisés de biologie médicale pour le Centre Hospitalier de Pont de Vaux')]","['Analyses médicales, biologiques']",[8],non,non
1,20-85119,2020-07-04,2020-08-04,['1'],"Les travaux correspondent au prolongement nord de la voie verte ' La Traverse ' sur 11,6 kilomètres et comprennent de la VRD, du mobilier urbain et des espaces verts.",joue,directive24,appeloffre,initial,Cap 3B Aménagement,01340,Montrevel en Bresse,,"['Espaces verts', 'Mobilier urbain', 'Signalisation', 'Terrassement', 'Voirie et réseaux divers']","[116, 231, 322, 341, 366]",oui,oui
2,20-84920,2020-07-04,2020-09-01,"['2', '60', '51']",collecte et traitement d' analyses de biologie médicale,joue,directive24,attribution,initial,E.P.S.M.D. de l'Aisne,02320,Prémontré,"[('2020-06-24', 'SYNLAB Nord de France', (612000, 'EUR'), None)]","['Analyses médicales, biologiques']",[8],non,non
3,20-84685,2020-07-04,2020-07-26,['2'],Services de transports scolaires,joue,directive24,attribution,initial,R.T.A,02430,GAUCHY,"[('2020-06-26', 'SYNERGIHP HAUTS DE FRANCE', (600000, 'EUR'), 'PMR (LOT n°11)'), ('2020-06-26', 'Transdev Compagnie Axonaise', (1700000, 'EUR'), ""D'ESSIGNY LE PETIT (LOT n°1)""), ('2020-06-26', 'EXCURSIONS LIVENAIS', (350000, 'EUR'), 'VERMAND (LOT n°5)'), ('2020-06-26', 'SYNERGIHP HAUTS DE FRANCE', (100000, 'EUR'), 'SEGPA (LOT n°12)'), ('2020-06-26', 'Transdev Compagnie Axonaise', (60000, 'EUR'), 'GRUGIES (LOT n°2)'), ('2020-06-26', 'Transdev Compagnie Axonaise', (15000, 'EUR'), 'HAM (LOT n°3)'), ('2020-06-26', 'Transdev Compagnie Axonaise', (600000, 'EUR'), 'SAINT-MICHEL (LOT n°4)'), ('2020-06-26', 'Transdev Compagnie Axonaise', (150000, 'EUR'), 'FRESNOY LE GRAND (LOT n°6)'), ('2020-06-26', 'Transdev Compagnie Axonaise', (150000, 'EUR'), 'MORSAIN-CHIVRES VAL (LOT n°7)'), ('2020-06-26', 'Transdev Compagnie Axonaise', (195000, 'EUR'), 'MONTCORNET (LOT n°8)'), ('2020-06-26', 'Transdev Compagnie Axonaise', (670000, 'EUR'), 'VERVINS (LOT n°9)'), ('2020-06-26', 'EXCURSIONS LIVENAIS', (190000, 'EUR'), 'SAINS RICHAUMONT (LOT n°10)')]",['Transport'],[347],oui,oui
4,20-84824,2020-07-04,2020-09-29,['3'],Exécution des services de Lignes Régulières du réseau de transport interurbain de l'Allier,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2020-06-30', 'Pret A Partir Stia', (2054844.04, 'EUR'), 'Ligne régulière "" C "" : Lurcy-Lévis - Moulins'), ('2020-07-01', 'Pret A Partir Stia', (1224137.89, 'EUR'), 'Ligne régulière "" D "" : Bourbon-Lancy - Moulins'), ('2020-06-30', 'Keolis Sud Allier', (577257.09, 'EUR'), 'Ligne régulière "" G "" : Le Donjon - Lapalisse - Vichy'), ('2020-07-01', 'Pret A Partir Stia', (1276102.24, 'EUR'), 'Ligne régulière "" H "" : Marcillat-en-Combraille - Montluçon'), ('2020-07-01', 'Pret A Partir Stia', (407292.19, 'EUR'), 'Ligne régulière "" J "" : Le Donjon - Jaligny-sur-Besbre - Moulins'), ('2020-07-01', 'Pret A Partir Stia', (1290037.25, 'EUR'), 'Ligne régulière "" L "" : Buxières-Les-Mines - Cosne d\'Allier - Montluçon'), ('2020-07-01', 'Pret A Partir Stia', (783724.9, 'EUR'), 'Ligne régulière « P » : Montluçon - Chateaumeillant')]",['Transport'],[347],non,non
5,20-85218,2020-07-04,2020-09-08,['5'],"Traitement Des Ordures Menageres ResiduellesTransfert Tri Et Conditionnement Des Materiaux Issus Du Tri SelectifCollecte, Transport Et Traitement Des EncombrantsL",joue,directive24,appeloffre,initial,Cté Cnes Serre-Poncon Val d'Avance,05230,La Bâtie Neuve,,"['Collecte sélective', 'Ordures ménagères (prestations)', 'Déchetterie (exploitation)']","[82, 249, 405]",non,non
6,20-84980,2020-07-04,2020-09-02,"['6', '13', '83', '84']",Installation d'escaliers mécaniques publics et création d'un cheminement sécurisé piétonnier en périphérie des escaliers mécaniques réalisés - Lot 1 : VRD travaux preparatoires et devoiement,joue,directive24,attribution,initial,Commune de Beausoleil,06240,Beausoleil,"[('2020-06-26', 'NATIVI BTP', (1015857.6, 'EUR'), 'VRD travaux préparatoires et dévoiements réseaux')]",['Réseaux divers'],[306],non,non
7,20-85171,2020-07-04,2020-07-23,['6'],19N0711-TRAVAUX NEUFS D'ECLAIRAGE PUBLIC,joue,autre,rectificatif,rectificatif,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,"['Eclairage public', 'Electricité (travaux)']","[102, 105]",non,non
8,20-84815,2020-07-04,2020-08-03,['6'],Prestations d'entretien d'espaces verts d'accompagnement des tennis municipaux Cannes Garden,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Espaces verts', 'Prestations de services']","[116, 274]",non,oui
9,20-85126,2020-07-04,2020-08-03,['6'],Fourniture de pièces détachées d'origine pour matériel de voirie,joue,directive24,appeloffre,initial,Commune de Menton,06500,Menton,,"['Mécanique', 'Pièces détachées']","[221, 266]",non,non
