,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-179993,2019-12-02,2019-12-20,['1'],FOURNITURE ET LIVRAISON DE GAZOLE EN VRAC,fns,cmp2006,appeloffre,initial,Communauté Communes de la Côtière,01120,Montluel,,['Lubrifiants'],[187],non,non
1,19-179839,2019-12-02,2020-02-29,['1'],marchés relatifs à l'exécution des travaux de construction de la ressourcerie intercommunale sur la commune d'ornex,fns,cmp2006,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,"[('2019-07-11', 'Entreprise Desbiolles (mandataire du groupement avec ets Pélichet', (506624, 'EUR'), None), ('2019-07-11', 'Entreprise Jacquet', (418779.5, 'EUR'), None), ('2019-09-19', 'Entreprise Girod Moretti', (649000, 'EUR'), None), ('2019-11-28', 'SAS F. Dorrego', (25865.1, 'EUR'), None), ('2019-07-11', 'SAS Michel Botteri', (78446.78, 'EUR'), None), ('2019-10-24', 'Chablais Iso Menuiserie', (125627, 'EUR'), None), ('2019-07-11', 'Entreprise de SA serruerie métallerie', (43582, 'EUR'), None), ('2019-10-24', ""Les menuiseries de l'ain"", (53272.5, 'EUR'), None), ('2019-09-19', 'Entreprise Bonglet', (189101, 'EUR'), None), ('2019-10-24', 'le comptoir des revêtements', (33872, 'EUR'), None), ('2019-09-19', 'Entreprises Grandchamp frères', (277043, 'EUR'), None), ('2019-10-24', 'SAS Germain Gérard', (248470.62, 'EUR'), None), ('2019-11-28', 'SER Semine', (196198.06, 'EUR'), None), ('2019-07-11', 'SARL Alpes Solaire Energies', (17620, 'EUR'), None)]","['Alarme', 'Bardage', 'Bâtiment', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Clôture', 'Couverture', 'Electricité (travaux)', 'Espaces verts', 'Gros oeuvre', 'Menuiserie', 'Métallerie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Réseaux divers', 'Sanitaire', 'Serrurerie', 'Terrassement', 'Ventilation', 'Photovoltaïque']","[5, 30, 33, 53, 57, 61, 64, 74, 105, 116, 144, 222, 223, 264, 269, 270, 306, 319, 321, 341, 360, 476]",non,non
2,19-180109,2019-12-02,2020-02-29,['1'],marchés de travaux pour la création d'une nouvelle déchèterie intercommunale sur la commune d'ornex,fns,cmp2006,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,"[('2019-09-19', 'Nabaffa (mandataire du groupement avec Pélichet)', (1374200.1, 'EUR'), None), ('2019-09-19', 'Entreprise Gallia', (799862.71, 'EUR'), None), ('2019-07-11', 'Atelier Bois et Cie', (100077.77, 'EUR'), None), ('2019-10-24', 'DE SA serrurerie métallerie', (192366, 'EUR'), None), ('2019-10-24', 'Entreprise Agec SA', (39080, 'EUR'), None), ('2019-07-11', 'Entreprise Precia Molen', (27645.46, 'EUR'), None), ('2019-07-11', 'ADS élévateurs', (32700, 'EUR'), None), ('2019-11-28', 'Entreprise Carraz', (34035, 'EUR'), None), ('2019-07-11', 'Bonglet SA', (46159.5, 'EUR'), None), ('2019-09-19', 'Entreprise Grandchamp frères', (145350.81, 'EUR'), None), ('2019-11-28', 'Entreprise Germain Gérard', (47154.62, 'EUR'), None), ('2019-10-24', 'Agec SA', (15290, 'EUR'), None), ('2019-10-24', 'Entreprise G Gillard', (24100, 'EUR'), None)]","['Ascenseur', 'Charpente', 'Déchetterie (travaux)', 'Electricité (travaux)', 'Equipements spécialisés', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Sanitaire', 'Serrurerie', 'Terrassement']","[17, 57, 96, 105, 115, 195, 222, 264, 270, 319, 321, 341]",non,non
3,19-179289,2019-12-02,2019-12-20,['2'],démolition de la station d'épuration située sur la commune du nouvion-en-thiérache,mapa,cmp2006,appeloffre,initial,Communauté de Communes de la Thiérache,02260,La Capelle,,"['Démolition', ""Station d'épuration (travaux)""]","[87, 328]",non,non
4,19-180375,2019-12-02,2019-12-19,['4'],Numéro de la consultation : 19SCST006 Mise à jour du plan de gestion des arbres situés en bordure des routes départementales et missions d'expertises,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Voirie'],[365],non,non
5,19-180210,2019-12-02,2020-02-17,['4'],Numéro de la consultation : 19MTC002 RD21 Pr0+524 commune de Senez Pont sur le ravin de Taulanne travaux de vérinage,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Voirie'],[365],non,non
6,19-179901,2019-12-02,2020-01-31,['5'],"Mandat de maitrise d'ouvrage déléguée pour la réalisation d'une opération de démolition, de réhabilitation et de requalification du quartier du Claps - Commune d'Espinasses",fns,cmp2006,appeloffre,rectificatif,COMMUNE D ESPINASSES,05190,ESPINASSES,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
7,19-179875,2019-12-02,2020-01-20,['6'],TRAVAUX DE CREATION D'UN LOCAL 'SOLUTES',fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,"['Electricité (travaux)', 'Gros oeuvre', 'Plomberie (travaux)']","[105, 144, 270]",non,non
8,19-180115,2019-12-02,2020-01-08,"['6', '83']","Plateforme globale e-drh Paca (socle technique, design, fonctionnalités)",fns,cmp2006,appeloffre,initial,CCI de Nice Côte d'Azur,06005,Nice cedex 1,,['Informatique (prestations de services)'],[163],non,non
9,19-179846,2019-12-02,2020-01-02,['6'],La présente consultation concerne la désignation d'un commissaire aux comptes pour la certification des comptes de Côte d'Azur Habitat. Elle est passée suivant une procédure adaptée ouverte,fns,cmp2006,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,['Audit'],[21],non,non
10,19-170795,2019-12-02,2020-01-15,['6'],siglage des vêtements de travail des agents des services départementaux,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Habillement'],[150],non,non
11,19-180097,2019-12-02,2020-01-10,['6'],Réalisation de prestations de nettoyage de divers bâtiments publics et des vitres des bâtiments communaux,fns,cmp2006,appeloffre,initial,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,,['Nettoyage de locaux'],[239],non,oui
12,19-179841,2019-12-02,2019-12-19,['6'],"SCENOGRAPHIE DE STANDS, D'EXPOSITIONS OU DE LOCAUX",fns,cmp2006,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Stand'],[325],non,oui
13,19-180262,2019-12-02,2019-12-16,['8'],AMENAGEMENT DE LA SALLE DES FETES-.,fns,cmp2006,appeloffre,initial,COMMUNE DE VILLERS SEMEUSE,08000,Villers-Semeuse,,"[""Tous corps d'état""]",[345],non,non
14,19-180120,2019-12-02,2020-01-13,['13'],"Réfection des façades, de l'étanchéité et des moyens de chauffage et climatisation des bâtiments 10,11,12 et 13 en Gare SNCF SAINT CHARLES à MARSEILLE (13001)",fns,cmp2006,appeloffre,initial,YXIME,13008,MARSEILLE,,"['Chauffage (travaux)', 'Climatisation', 'Etanchéité']","[61, 62, 117]",non,non
15,19-179932,2019-12-02,2020-02-02,['13'],HEBERGEMENT DU SITE INTERNET DE LA REGIE DES TRANSPORTS METROPOLITAINS ET PRESTATIONS ASSOCIEES,fns,cmp2006,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,['Informatique (prestations de services)'],[163],non,non
16,19-180057,2019-12-02,2020-01-24,['13'],ETUDE D'EXPLOITATION DES INFRASTRUCTURES FERROVIAIRES DE PAS-DES-LANCIERS A LA MEDE,fns,cmp2006,appeloffre,initial,RDT13,13097,Aix en provence cx 2,,['Etude'],[118],non,non
17,19-179946,2019-12-02,2019-12-10,['13'],"Le présent marché consiste à acquérir des vêtements, des chaussants, des accessoires de travail et de divers équipements de protection et haute visibilité, pour répondre aux besoins et aux exigence..",fns,cmp2006,appeloffre,rectificatif,REGIE DES EAUX DU PAYS D AIX,13100,Aix en provence,,['Habillement'],[150],non,non
18,19-180127,2019-12-02,2020-02-29,['13'],"MAITRISE D'OEUVRE - Réalisation de 4 logements en dent creuse, Commune de FONTVIEILLE",mapa,cmp2006,attribution,initial,SEMPA,13200,ARLES,,"[""Maîtrise d'oeuvre""]",[197],non,non
19,19-179965,2019-12-02,2020-02-06,"['13', '75', '83', '84', '4', '6', '69']",Mise à disposition d'un logiciel de gestion administrative des marchés publics en mode SaaS (module rédaction et procédures),fns,cmp2006,appeloffre,initial,CCI Marseille Provence,13221,Marseille cedex 01,,['Logiciel'],[186],non,non
20,19-179926,2019-12-02,2020-01-06,['13'],"MAINTENANCE PRÉVENTIVE ET CURATIVE DES MACHINES A COUDRE, CENTRALES VAPEUR ET AUTRES PETITS ÉQUIPEMENTS ÉLECTRIQUES POUR L'OPÉRA DE MARSEILLE ET LE THÉÂTRE DE L'ODÉON",fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Maintenance'],[196],oui,oui
21,19-179801,2019-12-02,2020-02-02,['13'],Location sans option d'achat et maintenance de photocopieurs numériques neufs connectés,fns,cmp2006,attribution,initial,Mairie de Pélissanne,13330,Pelissanne,,"['Impression', 'Location (matériels)']","[160, 185]",non,non
22,19-179944,2019-12-02,2020-01-07,['13'],Drainage du barrage de Saint Christophe - Canal de Marseille - Mise en place de six drains et d'un piézomètre.Territoires des communes de Rognes et de la Roque d'Anthéron,fns,cmp2006,appeloffre,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13567,Marseille cedex 02,,['Drainage'],[94],non,non
23,19-179911,2019-12-02,2020-02-29,['13'],Mission d'expertise logistique,mapa,cmp2006,attribution,initial,AP-HM pour le compte du CHPA-CHIAP,13616,Aix en Provence,[],['Ingénierie'],[455],non,non
24,19-180139,2019-12-02,2020-02-29,['13'],19st0403 mise en oeuvre de systèmes de climatisation réversibles au centre hospitalier de martigues,fns,cmp2006,attribution,initial,APHM pour le compte du CH Martigues,13698,MARTIGUES,"[('2019-11-28', ""INEO PROVENCE ET CÔTE D'AZUR"", (158264.74, 'EUR'), None)]",['Chauffage (travaux)'],[61],non,non
25,19-179898,2019-12-02,2020-01-06,['13'],Fournitures de pièces détachées et prestations d'entretien pour le matériel de motoculture de la ville de Marignane,fns,cmp2006,appeloffre,initial,COMMUNE DE MARIGNANE,13729,Marignane Cedex,,['Pièces détachées'],[266],non,non
26,19-180192,2019-12-02,2020-01-14,['13'],Lot 1 : CURAGE DES RÉSEAUX HUMIDESLot 2 : DIAGNOSTIC RÉSEAUX ET RÉCEPTION TRAVAUX,fns,cmp2006,appeloffre,initial,COMMUNE DE VITROLLES,13743,Vitrolles cedex,,['Réseaux divers'],[306],non,non
27,19-180171,2019-12-02,2020-01-06,['14'],Travaux de réhabilitation de chemins - espace naturel sensible,fns,cmp2006,appeloffre,initial,DEPARTEMENT DU CALVADOS,14035,Caen cedex 1,,"['Espaces verts', 'Passerelle', 'Voirie']","[116, 286, 365]",non,non
28,19-179858,2019-12-02,2020-01-07,"['14', '27', '50', '61', '76']",Réalisation des fouilles archéologiques sur le site de Lazzaro 4 à Colombelles,fns,cmp2006,appeloffre,initial,SYVEDAC,14460,COLOMBELLES,,['Fouille archéologique'],[450],non,non
29,19-179951,2019-12-02,2020-01-14,['14'],"2019M1901200 Service d'élagage, taille et abattage du patrimoine arboré.",fns,cmp2006,appeloffre,initial,Mairie de Honfleur,14602,HONFLEUR Cédex,,['Travaux forestiers'],[350],non,non
30,19-179974,2019-12-02,2020-01-10,['16'],Fourniture de denrées alimentaires pour le Centre Départemental de l'Enfance Leclerc Chauvin,fns,cmp2006,appeloffre,initial,Conseil gal 16 - CDELC,16000,ANGOULEME,,['Denrées alimentaires'],[88],non,oui
31,19-179787,2019-12-02,2020-01-15,['16'],concession restaurant-traiteur,fns,cmp2006,appeloffre,rectificatif,Cité intern. de la Bd et de l'Image,16023,Angoulême,,['Prestations de services'],[274],non,non
32,19-180357,2019-12-02,2019-12-24,['17'],Opération 392 : restructuration et sécurisation des Urgences,fns,cmp2006,appeloffre,initial,CH GPE HOSP DE LA ROCHELLE RE AUNIS,17019,La rochelle,,"[""Tous corps d'état""]",[345],non,non
33,19-178738,2019-12-02,2020-01-15,['17'],etudes complémentaires au diagnostic sanitaire des remparts de brouage,mapa,cmp2006,appeloffre,initial,Syndicat mixte de Brouage,17076,La rochelle,,"['Etude', 'Prestations de services']","[118, 274]",non,non
34,19-171447,2019-12-02,2020-01-10,['17'],etude hydromorphologique du site de la trézence,fns,cmp2006,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,['Etude'],[118],non,non
35,19-178625,2019-12-02,2020-01-28,['17'],mission de coordination des systèmes de sécurité incendie (cssi) et d'assistance à maîtrise d'ouvrage pour les services du conseil départemental de la charente-maritime,fns,cmp2006,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,"[('2019-11-14', 'NAMIXIS SSI COOR', (20000, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
