,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-152593,2020-12-15,2021-01-18,"['1', '38', '69']",Mission d'assistance pour l'administration et la gestion de la SEM Plaine de l'Ain Développement (Chazey sur Ain - AIN),mapa,cmp2006,appeloffre,initial,Plaine de l'Ain Développement,01150,Chazey-sur-ain,,['Assistance juridique'],[434],non,non
1,20-153218,2020-12-15,2021-01-12,['2'],Accord cadre - Signalisation horizontale-.,mapa,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"[""Ouvrage d'infrastructure""]",[253],non,non
2,20-153228,2020-12-15,2021-01-15,['3'],ACQUISITION DE GROS MATERIELS POUR LE SERVICE DES ESPACES VERTS DE LA VILLE DE MONTLUCON,fns,cmp2006,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Espaces verts'],[116],non,non
3,20-146248,2020-12-15,2021-01-15,"['3', '63']",acquisition de bois et dérivés,fns,cmp2006,appeloffre,initial,Ville de Vichy,03209,Vichy Cedex,,['Bois'],[38],oui,oui
4,20-152776,2020-12-15,2021-01-28,['4'],Réalisation d'une halle des sports,fns,cmp2006,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,['Bâtiment'],[33],non,non
5,20-153085,2020-12-15,2020-12-31,['4'],mission d'assistance à maîtrise d'ouvrage pour la construction de bâtiments sur le site de saint andré les alpes.,mapa,cmp2006,attribution,initial,SYDEVOM de Haute Provence,04310,Peyruis,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
6,20-152909,2020-12-15,2021-03-14,['5'],TRAVAUX DE GRANDES INSPECTIONS TSD PRE-GIRARDIN - STATION DE CEILLAC TSD GILLY - STATION DE ABRIES 2020 - 2021,fns,cmp2006,attribution,initial,Syndicat mixte des stations Queyras,05008,GAP,"[('2020-10-29', 'TRAME', (427996, 'EUR'), None), ('2020-10-29', 'POMA', (297089.6, 'EUR'), None), ('2020-10-29', 'CMI', (16614, 'EUR'), None), ('2020-10-29', 'aix hydro', (27394, 'EUR'), None)]","['Télécabines, télésièges, téléskis']",[337],non,non
7,20-153013,2020-12-15,2021-03-14,['5'],Mission de maitrise d'oeuvre pour la réalisation de la Grande Inspection des télésièges débrayable 6 places à Ceillac (05) et à Abries (05),mapa,cmp2006,attribution,initial,Syndicat mixte des stations Queyras,05008,GAP,,"['Télécabines, télésièges, téléskis']",[337],non,non
8,20-152913,2020-12-15,2021-03-14,['5'],Maîtrise d'oeuvre pour la réalisation d'un téléski et d'aménagements connexes,fns,cmp2006,attribution,initial,Syndicat mixte des stations Queyras,05008,GAP,"[('2020-11-19', 'MTC', (15000, 'EUR'), None), ('2020-11-19', 'MTC', (56001.4, 'EUR'), None)]","['Télécabines, télésièges, téléskis']",[337],non,non
9,20-152869,2020-12-15,2021-02-02,['6'],20V0586- MODELISATION DE PROJETS ET REALISATION D'IMAGES DE SYNTHESE,fns,cmp2006,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Informatique (prestations de services)', 'Prestations de services', 'Topographie']","[163, 274, 344]",non,non
