a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-73687,2020-06-09,2020-06-29,['2'],ACCORD CADRE MULTI-ATTRIBUTAIRES TRAVAUX-.,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,02007,Laon,,"[""Tous corps d'état""]",[345],non,non
20-74084,2020-06-09,2020-07-15,['3'],Travaux d'extension du Centre National du Costume de Scène,fns,cmp2006,appeloffre,initial,ETS PUB COOPERATION CULTURELLE CTRE NA,03000,Moulins,,"['Electricité (travaux)', 'Gros oeuvre', 'Maçonnerie', 'Matériel scénique', 'Amiante (désamiantage)']","[105, 144, 195, 216, 479]",non,non
20-73630,2020-06-09,2020-07-01,['3'],marché de maîtrise d'oeuvre pour la construction d'un bâtiment de bureaux et de locaux de vestiaires douches sanitaires pour le personnel du sictom et réfection de bureaux existants,fns,cmp2006,appeloffre,initial,SYND MIXTE INTERCOMMUNAL COLLECTE TRAI,03410,Domérat,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-73908,2020-06-09,2020-07-10,['5'],RD 942 - Méouge - Protection contre les chutes de blocs - Rocher du Chateau,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Falaise'],[125],oui,non
20-73633,2020-06-09,2020-06-17,['6'],Fourniture de matériels et de consommables informatiques,fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Informatique (matériel)'],[162],non,non
20-74126,2020-06-09,2020-07-01,"['6', '83', '13', '75']",NAVETTE MARITIME,fns,cmp2006,appeloffre,initial,C.A.P.L.,06414,Cannes Cedex,,"['Transport', 'Voyage', 'Titres de transport']","[347, 367, 417]",non,non
20-74137,2020-06-09,2020-07-09,['6'],Rénovation de la piscine municipale,fns,cmp2006,appeloffre,initial,Ville de Tende,06430,Tende,,"['Etanchéité', 'Gros oeuvre', 'Piscine']","[117, 144, 265]",non,non
20-74104,2020-06-09,2020-07-09,['6'],NETTOYAGE DE LOCAUX COMMUNAUX,fns,cmp2006,appeloffre,initial,Commune de Saint-Cézaire-sur-Siagne,06530,Saint Cézaire sur Siagne,,['Nettoyage de locaux'],[239],oui,non
20-74018,2020-06-09,2020-06-23,['8'],Rénovation du Couvent des Cordeliers Recrutement d'un contrôleur technique-.,mapa,cmp2006,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,['Contrôle technique'],[72],non,non
20-73974,2020-06-09,2020-06-23,['8'],Rénovation du Couvent des Cordeliers Recrutement d'un coordonnateur SPS-.,mapa,cmp2006,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,"[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
