a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-83650,2021-06-20,2021-07-19,['3'],Travaux d'aménagement du deuxième pont sur l'Allier à Moulins et ses aménagements annexes - Lot no5 Création d'un réseau de mares et de haies,joue,directive24,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Espaces verts', ""Ouvrage d'infrastructure"", ""Travaux dans l'eau""]","[116, 253, 349]",non,non
21-83866,2021-06-20,2021-12-31,['4'],"Contrat d'entretien, de maintenance et de travaux programmés pour les ascenseurs du patrimoine d'Habitations Haute-Provence",joue,directive24,appeloffre,initial,Habitations de Haute-Provence,04005,DIGNE LES BAINS,,['Ascenseur'],[17],non,non
21-83213,2021-06-20,2021-08-23,['4'],transport et traitement des déchets pour le sydevom de haute provence,joue,directive24,appeloffre,initial,SYDEVOM de Haute Provence,04310,PEYRUIS,,"['Déchets non ménagers (prestations)', 'Déchetterie (exploitation)']","[404, 405]",non,non
21-84181,2021-06-20,2021-07-29,['4'],Paiement de prestations sociales sous forme de Chèque emploi service universel (Cesu) et Chèque d'accompagnement personnalisé (Cap),joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Prestations de services'],[274],oui,non
21-83805,2021-06-20,2021-07-13,['4'],Réalisation d'une cartographie et d'un guide méthodologique d'organisation territoriale dans le cadre du projet européen Prosol Senior,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,['Etude'],[118],non,non
21-83976,2021-06-20,2021-07-31,"['6', '75', '69']",prestations d'études de diagnostic patrimonial,joue,directive24,appeloffre,initial,epa Villa Arson,06100,nice,,['Etude'],[118],non,non
21-83580,2021-06-20,2021-08-20,"['6', '83', '13', '75']","Assistance à Maitrise d'Ouvrage, technique, juridique, financière pour l'audit des contrats d'eau potable, analyse comparative des modes de gestion du service et la mise en oeuvre du choix du SICASIL",joue,directive25,attribution,initial,SICASIL,06150,Cannes-la-Bocca,,"['Alimentation en eau potable', 'Assistance technique', 'Audit', ""Assistance à maîtrise d'ouvrage"", 'Assistance juridique']","[6, 19, 21, 433, 434]",non,non
21-83984,2021-06-20,2021-07-18,['6'],Fourniture et pose d'horodateurs pour la ville de Roquebrune Cap Martin,joue,directive24,attribution,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,"[('2021-06-11', 'Flowbird', (350000, 'EUR'), ""Fourniture et pose d'horodateurs pour la ville de Roquebrune Cap Martin"")]",['Horodateur'],[151],non,non
21-84037,2021-06-20,2021-08-18,"['6', '4', '5', '13']","ACQUISITION ET LIVRAISON DE FOURNITURES SCOLAIRES ET MATÉRIEL CRÉATIF POUR LE CENTRE CULTUREL, LES GROUPES SCOLAIRES ET LE CCAS DE BEAUSOLEIL",joue,directive24,attribution,initial,Commune de Beausoleil,06240,Beausoleil,"[('2021-06-11', 'Librairie CHARLEMAGNE', (3170.3, 'EUR'), ""Acquisition et livraison de fournitures scolaires et matériel créatif pour le Centre Culturel, les groupes scolaires, les Centres d'Accueil sans Hébergement et le CCAS de Beausoleil"")]",['Papeterie'],[262],non,non
21-84042,2021-06-20,2021-07-27,['6'],"20V1439 - Achat de barquettes en cellulose de couleurs 100% compostables, biodégradables et recyclables et de films d'operculage compostables et biosourcés et de films d'operculage en pet",joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Barquettes alimentaires'],[32],non,oui
21-83924,2021-06-20,2021-08-23,['6'],"Prestations d'aménagement, d'équipement et d'exploitation d'un espace de cafétéria, d'un espace commercial, et d'installation et d'exploitation de distributeurs auto",joue,directive23,appeloffre,initial,C.H.U. de Nice,06414,Cannes cedex,,['Prestations de services'],[274],non,non
21-83894,2021-06-20,2021-09-15,['7'],Concession du service public de transfert et de traitement des eaux usées sur le périmètre 'Ouvèze',joue,directive23,appeloffre,initial,Communauté Agglo. PrivasCentreArdèche,07003,Privas,,"['Assainissement', 'Prestations de services']","[18, 274]",non,non
21-83956,2021-06-20,2021-08-18,['8'],Fourniture et livraison de produits de papeterie pour le Conseil départemental des Ardennes-.,joue,directive24,attribution,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,"[('2021-06-14', 'ANTALIS FRANCE', (20298, 'EUR'), 'Fourniture et livraison de papier pour l\x92ensemble des services du Conseil Départemental des Ardennes'), ('2021-06-14', 'INAPA FRANCE SASU', (3528, 'EUR'), 'Fourniture et livraison de papier spécifique pour les services du Conseil Départemental des Ardennes, notamment pour son imprimerie et pour ses services qui disposent de traceurs')]",['Papeterie'],[262],non,non
21-84171,2021-06-20,2021-07-22,['8'],Acquisition d'équipements de protection individuels et de vêtements de travail pour le CD 08-.,joue,directive24,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,"['Equipements spécialisés', 'Habillement', 'Sel de déneigement']","[115, 150, 320]",non,non
21-84258,2021-06-20,2021-08-10,['10'],ACQUISITION DE MATERIELS POUR PLATEFORMES TECHNOLOGIQUES,joue,directive24,appeloffre,initial,UNIVERSITE DE TECHNOLOGIE DE TROYES,10004,Troyes cedex,,"['Equipements spécialisés', 'Informatique (matériel)', 'Réseaux divers', 'Télécommunications']","[115, 162, 306, 338]",non,non
21-83591,2021-06-20,2021-07-29,['11'],SERVICES DE TELECOMMUNICATIONS,joue,directive24,appeloffre,initial,COMMUNE DE CARCASSONNE,11835,CARCASSONNE CEDEX 9,,['Télécommunications'],[338],non,non
21-83314,2021-06-20,2021-07-19,['12'],"rd 28, 29 et 247 ponts de palmas, la roquette et la madeleine - campagne de gammagraphie (rectificatif)",joue,autre,rectificatif,rectificatif,Conseil Départemental de l AVEYRON,12450,Flavin,,"[""Ouvrage d'art""]",[252],non,non
21-83877,2021-06-20,2021-08-20,"['13', '83', '84']",SERVICES DE TRANSPORTS PUBLICS DE VOYAGEURS (5 lots),joue,directive24,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Transport'],[347],non,non
21-84229,2021-06-20,2021-07-23,"['13', '83', '84']","BALAYAGE ET NETTOIEMENT DES CHAUSSEES, TROTTOIRS ET DEPENDANCES DES VOIRIES DU TERRITOIRE DU PAYS D'AIX",joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],oui,oui
21-83823,2021-06-20,2021-07-18,['13'],Réalisation de campagnes d'appels sortants (3 lots) pour la CCIAMP,joue,directive24,attribution,initial,CCI Marseille Provence,13221,Marseille cedex 01,,"['Publicité, Communication', 'Sondage', 'Sondage, enquête']","[285, 323, 471]",non,non
21-84116,2021-06-20,2021-07-28,['13'],Fourniture et livraison d'ouvrages imprimés pour les bibliothèques et autres services municipaux.,joue,directive24,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Livres'],[184],oui,oui
21-84039,2021-06-20,2021-07-20,['13'],"Missions de repérage de la présence d'amiante, de plomb et des termites avant travaux d'office",joue,directive24,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"['Prestations de services', 'Amiante (diagnostic)']","[274, 431]",non,oui
