,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-55712,2020-05-16,2020-07-15,['1'],Inspections détaillées d'ouvrages d'art et visites des parties immergées d'ouvrages d'art pour le Département de l'Ain (2 lots),joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2020-02-10', 'GEOSCAN SUD EST', (331120.0, 'EUR'), ""Inspections détaillées d'ouvrages d'art""), ('2020-02-13', ""SATIF OUVRAGES D'ART"", (106640.0, 'EUR'), ""Visites d'appuis immergés d'ouvrages d'art"")]",['Contrôle technique'],[72],non,non
1,20-64111,2020-05-16,2020-06-14,['6'],"Prestations de contrôle technique, missions de coordination SPS et SSI, dans le cadre d'un marché public global sectoriel de travaux d'extension et restructuration des plateaux médicotechniq",joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cedex 1,"[('2020-03-13', 'BTP CONSULTANTS', (68990, 'EUR'), 'Contrôle technique'), ('2020-03-12', 'BUREAU VERITAS', (57932, 'EUR'), 'Coordination SPS'), ('2020-03-12', 'PCA SUD EST', (78700, 'EUR'), 'Coordination SSI')]",['Contrôle technique'],[72],non,non
2,20-63811,2020-05-16,2020-06-24,['6'],services de surveillance et de gestion partielle des parkings communaux.,joue,directive24,appeloffre,initial,ville de Villefranche- sur- Mer,06236,Villefranche-sur-Mer,,"['Prestations de services', 'Surveillance', 'Télégestion', 'Télésurveillance']","[274, 331, 352, 415]",non,non
3,20-64178,2020-05-16,2020-07-13,['6'],19V2069 Salades 4ème gamme,joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,"[('2020-05-13', 'POMONA TERRE AZUR', (47257, 'EUR'), 'Salades 4ème gamme')]",['Denrées alimentaires'],[88],non,non
4,20-64071,2020-05-16,2020-07-14,['6'],"19V1098. PLANTATION DE VEGETAUX ET TRAVAUX D'ESPACES VERTS EN GESTION PAR LA VILLE DE NICE, LA METROPOLE NICE COTE D'AZUR ET LE CCAS",joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Espaces verts'],[116],non,non
5,20-64133,2020-05-16,2020-06-22,['6'],Fourniture et maintenance de matériels et contenus pour projections lumineuses sur façades,joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Illumination'],[170],non,non
6,20-63969,2020-05-16,2020-06-16,['7'],Fourniture et pose éventuelle de dispositifs non métallique de signalisation routière.,joue,autre,rectificatif,rectificatif,Département de l'Ardèche,07007,Privas cedex,,['Panneaux'],[261],non,non
7,20-64330,2020-05-16,2020-06-15,['8'],FOURNITURE DE CARBURANTS-.,joue,directive24,appeloffre,initial,ARDENNE METROPOLE,08000,CharlevilleMézières,,"['Carburant, hydrocarbure']",[52],non,non
8,20-30272,2020-05-16,2020-07-30,['8'],Fourniture et transport de gravillons-.,joue,directive24,attribution,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,"[('2020-02-05', 'CARRIERES UNIES DE PORPHYRE', (258000, 'EUR'), ""Gravillons BI nécessaires à la réalisation d'enduits superficiels d\x92usure""), ('2020-04-03', 'GRANULATS NORD EST', (33860, 'EUR'), 'Gravillons calcaires nécessaires à la réalisation de point à temps')]",['Minéraux divers'],[228],non,non
9,20-63880,2020-05-16,2020-08-12,['11'],Spectacle pyrotechnique du 14 Juillet 2020,joue,directive24,attribution,initial,COMMUNE DE CARCASSONNE,11835,Carcassonne cedex 9,,"[""Feu d'artifice""]",[447],non,non
