a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-2429,2021-01-09,2021-03-07,['1'],Mission de coordination et mission d'assistance au maître d'ouvrage pour les opérations de mise en conformité des systèmes de secours et d'incendie sur les bâtiments du Département de l'Ain,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2020-11-10', 'NAMIXIS &amp; SSICOOR', (27560, 'EUR'), ""Mission de coordination et mission d'assistance au maître d'ouvrage pour les opérations de mise en conformité des systèmes de secours et d'incendie sur les bâtiments du Département de l'Ain"")]","[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-2200,2021-01-09,2021-03-07,['1'],"Acquisition et livraison de 2 mini pelles hydrauliques sur chenilles neuves, de 2.450T à 2.740T chacune.",joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2020-12-10', 'TECMAT SERVICE', (74800, 'EUR'), 'Acquisition et livraison de 2 mini pelles hydraulique sur chenilles neuves, 2,450T à 2,740T chacune')]",['Véhicules (acquisition)'],[475],non,non
21-1889,2021-01-09,2021-03-07,['1'],Fourniture de réactifs pour la recherche de bvd (diarrhée virale bovine) sur biopsies auriculaires sèches de bovins par méthode immunologique (elisa antigène e0),joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01012,BOURG EN BRESSE,"[('2020-11-26', 'IDEXX SARL', (191000, 'EUR'), 'Fourniture de réactifs pour la recherche de BVD (Diarrhée Virale Bovine) sur biopsies auriculaires sèches de bovins par méthode immunologique (ELISA Antigène E0)')]","['Matériel médical', 'Réactifs']","[212, 301]",non,non
21-2160,2021-01-09,2021-04-06,['1'],Fourniture et livraison de carburant gazole pour le Sidefage sur les sites de Valserhône et d'Etrembières - 2 lots,joue,directive24,attribution,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,Valserhone,"[('2020-12-16', 'Charvet La Mure Bianco', (161168, 'EUR'), 'Fourniture et livraison de carburant gazole pour le site de Valserhône (01200)'), ('2020-12-16', 'Charvet La Mure Bianco', (63712, 'EUR'), ""Fourniture et livraison de carburant gazole pour le site d'Etrembières (74100)"")]","['Carburant, hydrocarbure']",[52],non,non
21-26,2021-01-09,2021-02-02,"['2', '60']",concession du service public d'assainissement collectif (au sens du code de la commande publique),joue,directive23,attribution,initial,Cté de Communes de Villers Cotterêts,02600,Villers -Cotterêts,"[('2020-12-11', 'SAUR SAS', (2341198, 'EUR'), 'Concession du service public d\x92assainissement collectif ')]","['Assainissement', 'Délégation de service public']","[18, 406]",non,oui
21-2336,2021-01-09,2021-01-31,['2'],Services d'assurances pour GrandSoissons Agglomération,joue,directive24,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,['Assurance'],[20],non,non
21-2383,2021-01-09,2021-04-07,"['6', '83']",Surveillance du port de cannes,joue,directive24,attribution,initial,CCI de Nice Côte d'Azur,06000,Nice,"[('2020-12-21', 'GROUPE PROTECTOR', (2424725, 'EUR'), 'Surveillance du Port de Cannes')]",['Surveillance'],[331],non,non
21-1529,2021-01-09,2021-03-05,"['6', '83']",assurances pour les besoins de la chambre de commerce et d'industrie,joue,directive24,attribution,initial,CCI de Nice Côte d'Azur,06005,Nice,,['Assurance'],[20],non,non
21-2457,2021-01-09,2021-02-06,['6'],Nettoyage et manipulation de conteneurs pour Côte d'Azur Habitat - 7 lots,joue,directive24,attribution,initial,Côte d'Azur Habitat,06200,Nice,"[('2020-12-23', ""Office Méridional d'Entretien"", (1400000, 'EUR'), 'Lot n°1: Nettoyage et manipulation des conteneurs - Agence Antibes'), ('2020-12-23', ""Office Méridional d'Entretien"", (1680000, 'EUR'), 'Lot n°2: Nettoyage et manipulation des conteneurs - Agence Carros'), ('2020-12-21', 'SAS ATALIAN PROPRETE PACA', (2880000, 'EUR'), 'Lot n°3: Nettoyage et manipulation des conteneurs - Agence St Augustin'), ('2020-12-21', 'SAS ATALIAN PROPRETE PACA', (2000000, 'EUR'), 'Lot n°4: Nettoyage et manipulation des conteneurs - Agence Las Planas'), ('2020-12-21', 'SAS ATALIAN PROPRETE PACA', (2800000, 'EUR'), 'Lot n°5 : Nettoyage et manipulation des conteneurs - Agence Bon Voyage'), ('2020-12-21', 'SA ATALIAN PROPRETE PACA', (2200000, 'EUR'), 'Lot n°6: Nettoyage et manipulation des conteneurs - Agence Menton Ariane'), ('2020-12-21', 'SAS ATALIAN PROPRETE PACA', (2000000, 'EUR'), 'Lot n°7: Nettoyage et manipulation des conteneurs - Agence Le Forum')]",['Nettoyage de locaux'],[239],non,non
21-2187,2021-01-09,2021-03-07,['6'],"RECHERCHE D'AMIANTE ET D'HYDROCARBURES AROMATIQUES POLYCYCLIQUES (HAP) DANS LES VOIRIES, ESPACES PUBLICS ET RESEAUX HUMIDES",joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Prestations de services'],[274],non,non
