a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-11584,2020-01-26,2020-03-24,"['1', '69']","PRESTATIONS DE CAPTURE, PRISE EN CHARGE, TRANSPORT DES ANIMAUX ERRANTS ET RAMASSAGE DES ANIMAUX MORTS SUR LA VOIE PUBLIQUE - GESTION DE LA FOURRIERE ANIMALE",joue,directive24,attribution,initial,CA DU BASSIN DE BOURG EN BRESSE,01008,Bourg en bresse cedex,"[('2019-12-11', 'SACPA SAS', (127173.09, 'EUR'), None)]","['Animaux', 'Prestations de services']","[9, 274]",non,oui
20-666,2020-01-26,2020-02-14,['1'],DEROUTAGE DES DECHETS DU SIDEFAGE DURANT LES TRAVAUX DE REMPLACEMENT DU TRAITEMENT DES FUMEES DE L'UNITE DE VALORISATION ENERGETIQUE DES DECHETS MENAGERS DE VALSERHONE,joue,directive24,attribution,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,Bellegarde-sur-valserine,,['Prestations de services'],[274],non,non
20-12075,2020-01-26,2020-02-26,['1'],Travaux de transformation du Bâtiment des Oiseaux - Mission 2070,joue,directive24,appeloffre,initial,PARC DES OISEAUX DE VILLARS LES DOMBES,01330,Villars-Les-Dombes,,"['Démolition', 'Maçonnerie', ""Tous corps d'état""]","[87, 195, 345]",non,non
20-12076,2020-01-26,2020-02-27,['3'],"1 châssis cabine, 19 T et d'1 Bom de 14 à 16m3;1 châssis cabine, 26 T et d'1 Bom de 18 à 20m3 ;1 châssis cabine, 26 T et d'1 bras type Ampliroll;1 remorque;1 chariot manuscopique<b",joue,directive24,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"['Benne', 'Véhicules (acquisition)']","[34, 475]",non,non
20-11520,2020-01-26,2020-04-22,['3'],Marché 19ft02 - Fourniture et équipements de véhicule de lutte contre l'incendie,joue,directive24,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,Yzeure,,['Véhicules (acquisition)'],[475],non,non
20-11790,2020-01-26,2020-04-22,['4'],"Maintenance et fourniture de services, d'hébergement, logiciels et matériels d'infrastructure de stockage, de serveurs, de baies, de sauvegarde et de virtualisation avec les presta",joue,directive24,attribution,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,"[('2019-11-21', 'Noeva Sivea Pcs Entreprise Sas', (91400, 'EUR'), None)]",['Informatique (maintenance serveurs et réseaux)'],[454],non,non
20-11827,2020-01-26,2020-02-24,['6'],GHT06-FOURNITURE DE DISPOSITIFS MEDICAUX STERILES CARDIOVASCULAIRES 2019,joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Produits pharmaceutiques'],[280],non,non
19-181957,2020-01-26,2020-03-24,['6'],"Fourniture et pose d'arceaux pour stationnements vélos, bornes de gonflage, stations de réparation et bornes pour Vélos à Assistance Electrique (V.A.E.) sur le territoire des Alpes-Maritimes",joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,NICE CEDEX 3,,['Mobilier urbain'],[231],non,oui
20-10968,2020-01-26,2020-02-10,['6'],acquisition de véhicules pour le parc municipal et le ccas,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,Mandelieu-la-Napoule,,['Véhicules (acquisition)'],[475],non,oui
20-9292,2020-01-26,2020-02-23,['6'],ACQUISITION DE DENREES ALIMENTAIRES DESTINEES AUX RESTAURANTS MUNICIPAUX : SCOLAIRES - SENIORS - PERSONNELS ENSEIGNANTS ET MUNICIPAUX - CRECHES Accord cadre à émission de bons de commande,joue,directive24,attribution,initial,VILLE DE MOUGINS - CCAS,06251,Mougins Cedex 1,,"['Denrées alimentaires', 'Surgelés']","[88, 330]",non,oui
20-12161,2020-01-26,2020-03-02,['6'],Fourniture de pièces détachées pour poids lourds et engins spéciaux de la Ville de Cannes,joue,autre,rectificatif,rectificatif,COMMUNE DE CANNES,06406,Cannes,,['Pièces détachées'],[266],non,non
20-4973,2020-01-26,2020-02-26,['10'],Accord-cadre multi-attributaires de maitrise d'oeuvre pour des opérations de voirie,joue,directive24,appeloffre,initial,Troyes Champagne Métropole,10000,Troyes,,['Etude'],[118],non,non
20-11687,2020-01-26,2020-03-31,['12'],"Enlèvement et traitement des déchets de la déchèterie de Marcillac-Vallon, de la zone de dépôt de Saint Cyprien sur Dourdou et des colonnes à verre réparties sur le territoire intercommunal",joue,directive24,attribution,initial,COMUNAUTE COMMUNES CONQUES MARCILLAC,12330,MARCILLAC-VALLON,,"['Prestations de services', 'Verre', 'Déchets non ménagers (prestations)']","[274, 361, 404]",non,non
20-12036,2020-01-26,2020-03-06,['13'],Fourniture de Médicaments des voies digestives et du métabolisme,joue,directive24,appeloffre,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13005,Marseille,,['Produits pharmaceutiques'],[280],non,non
