,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-43014,2020-03-22,2020-03-30,['1'],Révision du schéma de cohérence territoriale (SCOT) du Haut-Bugey,joue,directive24,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Prestations de services'],[274],non,non
1,20-43488,2020-03-22,2020-05-29,['2'],Assurance des risques statutaires des personnels territoriaux relevant du Centre de Gestion de la Fonction Publique Territoriale de l'Aisne.,joue,autre,rectificatif,rectificatif,CDG 02,02300,CHAUNY Cedex,,['Assurance'],[20],non,non
2,20-43472,2020-03-22,2020-04-27,['2'],maîtrise d'oeuvre pour la création d'un réseau d'eaux usées à chavignon-. (rectificatif),joue,autre,rectificatif,rectificatif,Cté de Cnes du Val de l'Aisne,02370,PRESLES-ET-BOVES,,['Assainissement'],[18],non,non
3,20-43084,2020-03-22,2020-05-14,"['2', '51', '60', '77']","Marché de collecte en porte-à-porte et en apport volontaire des omr, des recyclables et du verre dans le cadre de la mise en oeuvre d'une tarification incitative (rectificatif)",joue,autre,rectificatif,rectificatif,CA DE LA REGION DE CHATEAU THIERRY,02400,ETAMPES-SUR-MARNE,,"['Collecte sélective', 'Ordures ménagères (prestations)']","[82, 249]",non,non
4,20-43170,2020-03-22,2020-04-23,['2'],marché de services d'entretien pour les sites de la communauté d'agglomération de la région de château thierry-. (rectificatif),joue,autre,rectificatif,rectificatif,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Nettoyage de locaux'],[239],non,non
5,20-43139,2020-03-22,2020-05-15,"['2', '77', '51']",Transport des élèves à destination des établissements d'enseignement-. (rectificatif),joue,autre,rectificatif,rectificatif,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Transport'],[347],non,non
6,20-43452,2020-03-22,2020-06-17,"['4', '5', '26']",Acquisition D'Un Véhicule Pour La Collecte Des Déchets Ménagers De La Communauté De Communes Du Sisteronais Buëch,joue,directive24,appeloffre,initial,CC DU SISTERONAIS BUECH,04200,Sisteron,,"['Collecte sélective', 'Véhicules (acquisition)']","[82, 475]",non,non
7,20-43323,2020-03-22,2020-05-04,['4'],"Fourniture de pièces détachées, accessoires et produits pour les véhicules légers, utilitaires et poids-lourds du Sdis des Alpes de Haute-Provence",joue,autre,rectificatif,rectificatif,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,,['Pièces détachées'],[266],non,non
8,20-43570,2020-03-22,2020-05-20,['6'],"19N0181 - Prestations d'assistance technique informatique infrastructures, systèmes réseaux et postes de travail.Lot 4",joue,directive24,attribution,initial,Métropole Nice Côte d'Azur,06000,Nice,"[('2019-12-27', 'POLE SUD', (156260, 'EUR'), ""Prestations d'assistance technique informatique sur les postes de travail"")]","['Assistance technique', 'Informatique (prestations de services)']","[19, 163]",non,non
9,20-42992,2020-03-22,2020-06-09,['6'],19V2079 - TRAVAUX D'AMÉNAGEMENT D'UNE CRÈCHE SITUÉE DANS LE SECTEUR DE LA RUE TRACHEL - RELANCE 19V1206 LOT N°2 : SERRURERIE-OCCULTATION-PROTECTION SOLAIRE,joue,autre,rectificatif,rectificatif,COMMUNE DE NICE,06000,Nice,,['Equipements spécialisés'],[115],oui,non
10,20-43399,2020-03-22,2020-05-11,['6'],"L'Office de Tourisme recherche une société pour assurer gardiennage/sécurisation des évènements qui se déroulent dans les lieux dont il est exploitant par Dsp, ou lors de manifesta",joue,directive24,appeloffre,initial,Office tourisme et congrès d'Antibes,06160,Juan les Pins,,"['Gardiennage', 'Surveillance']","[138, 331]",non,non
11,20-43201,2020-03-22,2020-05-05,['6'],Entretien Et Nettoyage Des Locaux,joue,autre,rectificatif,rectificatif,Office tourisme et congrès d'Antibes,06160,Juan les Pins,,['Nettoyage de locaux'],[239],non,non
12,20-43016,2020-03-22,2020-05-04,['6'],Liaisons informatiques du Département des Alpes-Maritimes (rectificatif),joue,autre,rectificatif,rectificatif,Département des Alpes-Maritimes,06201,Nice Cedex 3,,"['Informatique (prestations de services)', 'Télécommunications']","[163, 338]",non,non
13,20-43265,2020-03-22,2020-05-20,['6'],PRESTATION NETTOYAGE ET MAINTENANCE BASSINS ET FONTAINES FOURNITURE DE FONTAINES A BOIRE POUR LES BESOINS DE LA VILLE DE NICE.  Lot 1,joue,directive24,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,"[('2020-01-07', 'TERIDEAL SEGEX ENERGIES', (149430, 'EUR'), 'Prestation de nettoyage et maintenance des bassins et fontaines en gestion par la ville de Nice')]",['Prestations de services'],[274],non,non
14,20-43302,2020-03-22,2020-05-09,['7'],Réaménagement des surfaces existantes du : - Château 2310 mètres carrés sur 4 niveaux - Bâtiment rue des marronniers 2050 mètres carrés sur 3 niveaux - Construction éventuelle dans la cour,joue,autre,rectificatif,rectificatif,Syndicat départ. d'équipt de l'Ardèche,07003,Privas,,['Ingénierie'],[455],non,non
15,20-43001,2020-03-22,2020-04-24,['7'],EXECUTION DE SERVICES DE TRANSPORT SCOLAIRE ET NON URBAIN DE PERSONNES - 5 LOTS,joue,directive24,appeloffre,initial,Arche Agglo,07305,Tournon sur rhône,,['Transport'],[347],non,non
16,20-43288,2020-03-22,2020-04-07,['9'],"Procédure avec négociation pour la passation d'un marché public global sectoriel de conception, construction aménagement et entretien de l'hôpital du Pays d'Olmes à Lavelanet",joue,autre,rectificatif,rectificatif,CTRE HOSPITALIER INTERCOM VAL D ARIEGE,09017,Foix Cedex,,['Bâtiment'],[33],non,non
17,20-43005,2020-03-22,2020-04-27,['10'],Accord-cadre pour la fourniture et l'acheminement d'électricité,joue,directive24,preinformation,initial,Syndicat Départemental Energie Aube,10012,Troyes Cedex,,"['Electricité, gaz (fourniture)']",[443],non,non
