a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-51115,2020-04-12,2020-05-19,['1'],Travaux de mise en accessibilité des arrêts de cars pour le Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Voirie'],[365],non,non
20-51145,2020-04-12,2020-07-08,['1'],Renouvellement de la concession de service public pour l'exploitation du casino de la commune nouvelle de Plateau d'Hauteville,joue,autre,rectificatif,rectificatif,Plateau d'Hauteville,01110,PLATEAU D'HAUTEVILLE,,"['Jeux, jouets']",[175],non,non
20-51600,2020-04-12,2020-05-11,['1'],ACCORD CADRE A BONS DE COMMANDE DE FOURNITURES ADMINISTRATIVES ET SCOLAIRES,joue,directive24,attribution,initial,SIVOM DE L EST GESSIEN,01210,FERNEY VOLTAIRE,"[('2020-04-07', 'PBI SARL', (604000, 'EUR'), ""Fournitures administratives et cartouches d'impression""), ('2020-04-07', 'PBI SARL', (604000, 'EUR'), 'Fournitures scolaires')]",['Articles de bureau et articles scolaires'],[16],non,non
20-51577,2020-04-12,2020-05-11,['1'],ACCORD CADRE A BONS DE COMMANDE DE FOURNITURE DE PRODUITS ET DE MATERIEL D'ENTRETIEN,joue,directive24,attribution,initial,SIVOM DE L EST GESSIEN,01210,FERNEY VOLTAIRE,"[('2020-03-05', 'PAREDES', (345000, 'EUR'), ""Fourniture de produits et matériels d'entretien courant, cuisine papiers, usage extérieur, matériel""), ('2020-03-09', 'CRISTAL DISTRIBUTION', (345000, 'EUR'), 'Sacs poubelles')]","[""Produits d'entretien"", 'Sacs']","[278, 318]",non,non
20-51166,2020-04-12,2020-05-27,['4'],Entretien Et Réparation Des Hydrants,joue,directive24,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Sécurité incendie'],[332],non,non
20-51483,2020-04-12,2020-05-27,['4'],"Travaux De Branchements, D'Entretien, De Réparations, De Renouvellement Et D'Extension Des Réseaux D'Eau Potable Et D'Asssainissement Sur Le Pole De Volx",joue,directive24,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,"['Alimentation en eau potable', 'Assainissement']","[6, 18]",non,non
20-51439,2020-04-12,2020-05-15,['4'],Fourniture de carburants automobile,joue,autre,rectificatif,rectificatif,Ville de Sisteron,04200,Sisteron,,"['Carburant, hydrocarbure']",[52],non,non
20-51124,2020-04-12,2020-06-15,['6'],achat de produits de 5ème gamme,joue,directive24,appeloffre,initial,syndicat interhospitalier,06151,CANNES LA BOCCA,,['Denrées alimentaires'],[88],non,non
20-37957,2020-04-12,2020-05-26,['6'],acquisition d'une grue neuve mobile pour l'exploitation du port de villefranche sur mer,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,NICE CEDEX 3,,['Equipements spécialisés'],[115],non,non
20-46322,2020-04-12,2020-05-26,['6'],prestations d'économiste de la construction pour tous les bâtiments départementaux (collèges compris),joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Prestations de services'],[274],non,non
