a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-59454,2020-05-03,2020-06-01,['1'],Fourniture et livraison de titres restaurant pour les personnels de la mairie de Gex 2020-2021,fns,cmp2006,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,"['Prestations de services', 'Titres restaurant']","[274, 416]",non,non
20-59385,2020-05-03,2020-05-31,['14'],"Acquisition, installation, formation et maintenance de plateformes d'échange et partage de données de santé permettant la gestion efficiente de parcours patients au sein des territoires.",joue,directive24,attribution,initial,Normand'e-santé,14111,Louvigny,"[('2020-04-09', 'Maincare Solutions', (9901228, 'EUR'), None)]",['Logiciel'],[186],non,non
20-59359,2020-05-03,2020-06-15,"['19', '17']","maille piquee, bord cote, jersey à livrer à atelier riep confection st martin de ré (rectificatif)",joue,autre,rectificatif,rectificatif,SEP-RIEP,19000,Tulle,,['Textile'],[343],non,oui
20-59392,2020-05-03,2020-06-08,['52'],"PRESTATIONS DE SERVICE POUR LE CONTROLE DES BOUCHES ET POTEAUX D'INCENDIE, ET ACCESSOIREMENT LEUR ENTRETIEN-.",joue,directive24,appeloffre,initial,Ville de Saint-Dizier,52100,SAINT-DIZIER,,['Contrôle technique'],[72],non,non
20-56245,2020-05-03,2020-06-12,['56'],marché de service relatif à la prestation d'assurance pour les besoins des membres du groupement de commandes.,joue,directive24,appeloffre,initial,Ville d'Auray,56400,auray,,['Assurance'],[20],non,non
20-59346,2020-05-03,2020-06-15,"['60', '80', '62', '59']",Coordination SPS (Sécurité et protection de la santé) pour la construction du Canal Seine-Nord Europe / Secteurs 2 à 4,joue,directive24,appeloffre,initial,SOCIETE DU CANAL SEINE NORD EUROPE,60280,Margny les compiegne,,['Prestations de services'],[274],non,oui
20-57215,2020-05-03,2020-05-18,"['67', '57', '51']","achat, stockage et commercialisation de tests covid 19",joue,directive24,appeloffre,initial,SEML DYNAMISE,67070,STRASBOURG,,['Consommables médicaux'],[69],non,non
20-59376,2020-05-03,2020-05-18,"['67', '51', '57']","achat, stockage et commercialisation de tests écouvillons covid 19 humides",joue,directive24,appeloffre,initial,SEML DYNAMISE,67070,STRASBOURG,,['Consommables médicaux'],[69],non,non
20-59156,2020-05-03,2020-06-03,['67'],Eco Quartier Danube - lot no 22-extension reseau chauffage urbain - raccordement ilot e,joue,directive24,appeloffre,initial,S.E.R.S.,67080,Strasbourg,,['Chauffage (travaux)'],[61],non,non
20-59367,2020-05-03,2020-07-29,['73'],Maîtrise d'oeuvre pour l'aménagement de voiries et réseaux de l'extension du parc d'activités Alp'Arc (35 hectares) dont réseau d'eau tempérée (géothermie),joue,directive24,attribution,initial,Syndicat Mixte Arc-Isère,73250,Saint-Pierre-d'Albigny,"[('2020-04-30', 'Egis Villes et Transports', (365305.39, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
