,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-41729,2021-03-31,2021-05-07,['1'],Mise en propreté des locaux du Département de l'Ain,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Nettoyage de locaux'],[239],non,non
1,21-41791,2021-03-31,2021-05-03,['1'],"Fourniture et livraison de signalisation verticale de gamme police, temporaire et de dispositifs en plastique souple pour les routes départementales et les autres services du Département de l'Ain",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Panneaux'],[261],non,non
2,21-40859,2021-03-31,2021-04-19,['1'],Travaux de remplacement des installations frigorifiques et de GTC de la cuisine centrale et travaux annexes,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse cedex,,"['Chambre froide', 'Chauffage (travaux)', 'Electricité (travaux)', 'Maçonnerie', 'Plomberie (travaux)']","[56, 61, 105, 195, 270]",non,oui
3,21-42791,2021-03-31,2021-04-29,"['1', '69']",Fourniture des produits d'hygiène et d'emballage à usage unique et de vaisselle écologique,mapa,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg en Bresse,,"['Hygiène (articles)', 'Vaisselle']","[153, 357]",non,oui
4,21-43484,2021-03-31,2021-04-21,['2'],Mission d'assistance et d'accompagnement en matière de politiques sociales de prévention et de protection de l'Enfance dans la mise en ½uvre d'actions retenues dans le cadre de la,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Etude'],[118],non,non
5,21-43189,2021-03-31,2021-04-23,['2'],Acquisition de divers véhicules à destination des services de la ville de LAON.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Véhicules (acquisition)'],[475],non,non
6,21-43164,2021-03-31,2021-05-14,['2'],Projet de rénovation de la mairie et création d'un gîte dans le bâtiment-.,fns,cmp2006,appeloffre,initial,commune de Clastres,02440,CLASTRES,,"[""Tous corps d'état""]",[345],non,non
7,21-43240,2021-03-31,2021-05-03,"['4', '83']",Inventaire des pollinisateurs sauvages dans les espaces cultivés au sein du Parc naturel régional du Verdon,mapa,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Animaux', 'Etude']","[9, 118]",non,non
8,21-43184,2021-03-31,2021-04-15,['4'],COLLEGES DE MANOSQUE-STE TULLE-VOLX - PROGRAMME TRAVAUX 2021,fns,cmp2006,appeloffre,rectificatif,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Serrurerie']","[222, 264, 270, 321]",non,non
9,21-43234,2021-03-31,2021-04-29,['5'],"Travaux extension réseau eaux usées Allée Albert Bourges, Commune de Briançon",mapa,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Assainissement'],[18],non,oui
10,21-43754,2021-03-31,2021-05-03,['5'],Fourniture d'un engin de damage lourd pour le site nordiques des Aigues,fns,cmp2006,appeloffre,initial,CC DU GUILLESTROIS ET DU QUEYRAS,05600,GUILLESTRE,,['Véhicules (acquisition)'],[475],non,oui
11,21-43159,2021-03-31,2021-05-03,['6'],CRÉATION D'UN CAMPUS UNIVERSITAIRE - ANCIEN PALAIS DE JUSTICE - GRASSE - Lot 6b Métallerie - serrurerie - menuiseries métalliques extérieures,fns,cmp2006,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,"['Menuiserie', 'Serrurerie']","[222, 321]",non,oui
12,21-42043,2021-03-31,2021-04-28,['6'],Fourniture de matériels électriques pour les agences et les régies de Côte d'Azur Habitat.,joue,directive24,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,['Matériel électrique'],[203],non,non
13,21-29133,2021-03-31,2021-05-04,['6'],marché d'assurance de la flotte automobile départementale,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Assurance'],[20],non,non
14,21-43521,2021-03-31,2021-04-24,['6'],"ENTRETIEN, SECURISATION DES BIENS ET PETITS TRAVAUX SUR LE PERIMETRE DE L'OPERATION D'INTERET NATIONAL (OIN) ECO-VALLEE",fns,cmp2006,appeloffre,initial,EPA ECOVALLEE PLAINE DU VAR,06205,Nice,,"['Clôture', 'Espaces verts', 'Réseaux divers', 'Signalisation', ""Tous corps d'état"", 'Voirie', 'Voirie et réseaux divers']","[64, 116, 306, 322, 345, 365, 366]",non,non
15,21-42124,2021-03-31,2021-05-04,['6'],21V0137 - CONCEPTION ET FABRICATION DE STRUCTURES CREATIVES EPHEMERES,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,"['Prestations de services', 'Evénementiel']","[274, 445]",non,non
16,21-41733,2021-03-31,2021-05-23,['6'],20N0215 - Requalification de la rue d'Angleterre,joue,directive24,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2021-03-23', 'MTPM (mandataire) / ART', (858533, 'EUR'), ""REQUALIFICATION DE LA RUE D'ANGLETERRE"")]","['Génie civil', 'Voirie']","[141, 365]",non,non
17,21-43683,2021-03-31,2021-04-19,['6'],modification des pistes de luge et du tapis du front de neige du garibeuil,fns,cmp2006,appeloffre,initial,syndicat mixte de valberg,06470,Valberg,,['Equipements spécialisés'],[115],non,non
18,21-41975,2021-03-31,2021-05-28,['6'],Souscription des contrats d'assurance pour les besoins de la Commune d'Opio,joue,directive24,appeloffre,initial,Commune d'Opio,06650,Opio,,['Assurance'],[20],non,non
19,21-41580,2021-03-31,2021-04-06,['6'],prestations de contrôle des installations d'assainissement non collectif situees sur le territoire de la casa (rectificatif),joue,autre,rectificatif,rectificatif,Cté Agglomération Sophia Antipolis,06901,Sophia Antipolis cedex,,['Prestations de services'],[274],non,non
20,21-41552,2021-03-31,2021-05-24,"['7', '69', '26', '38']",Accord-cadre à bons de commande - Services de télécommunications,joue,directive24,attribution,initial,Communauté Agglo. PrivasCentreArdèche,07003,Privas,"[('2021-03-09', 'SFR', (13860, 'EUR'), 'Service de téléphonie fixe'), ('2021-03-09', 'SFR', (83813, 'EUR'), 'Téléphonie mobile'), ('2021-03-09', 'C PRO NETWORKS SAS', (137097, 'EUR'), 'Accès à internet, interconnexion des sites et téléphonie fixe sur IP')]","['Canalisations', 'Télécommunications']","[48, 338]",non,non
21,21-41730,2021-03-31,2021-04-30,['7'],Fourniture et maintenance des produits Zenworks,joue,directive24,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Informatique (matériel)'],[162],non,non
22,21-41649,2021-03-31,2021-04-28,['7'],Acquisition d'équipements de viabilité hivernale 2021 pour le département de l'Ardèche,joue,directive24,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Véhicules'],[359],non,non
23,21-40392,2021-03-31,2021-04-26,['10'],accord-cadre mono-attributaire relatif à l'achat de papier pour la ville de troyes et troyes champagne métropole,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,Troyes,,['Papeterie'],[262],non,oui
