a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-65820,2021-05-19,2021-06-04,['1'],Entretien des appareils de climatisation et des systèmes de chauffage des véhicules pour les besoins de l'exploitation de la RDTA,joue,directive25,appeloffre,initial,R.D.T. Ain,01000,Bourg en Bresse,,"['Chauffage (exploitation, entretien)', 'Climatisation', 'Véhicules']","[59, 62, 359]",non,non
21-65974,2021-05-19,2021-07-17,"['1', '38', '42', '69']",Collecte des conteneurs enterrés et semi-enterrés,joue,directive24,attribution,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,"[('2021-05-12', 'ECO DECHETS ENVIRONNEMENT', (453120.0, 'EUR'), 'Collecte des conteneurs enterrés et semi-enterrés')]",['Collecte sélective'],[82],non,non
21-66452,2021-05-19,2021-06-18,['2'],Déploiement de défibrillateurs pour la Ville de Laon.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Equipements spécialisés', 'Maintenance', ""Matériel de secours et d'incendie"", 'Signalétique']","[115, 196, 217, 333]",non,non
21-67132,2021-05-19,2021-06-18,['2'],"Fourniture, mise en place et maintenance d'un système de gestion des temps.",fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Logiciel', 'Maintenance']","[186, 196]",non,non
21-67225,2021-05-19,2021-06-25,"['2', '51', '59', '60', '8', '80', '62', '75']","Travaux de démolition (désamiantage), reconstruction",fns,cmp2006,appeloffre,initial,Groupe ephese,02350,Liesse notre dame,,"['Démolition', 'Electricité (travaux)', 'Gros oeuvre', 'Voirie', 'Amiante (désamiantage)']","[87, 105, 144, 365, 479]",oui,oui
21-67128,2021-05-19,2021-06-11,['3'],RD 152 - PR 13+910 à 14+950- Commune de Mazirat : Sécurisation des petits rayons,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Terrassement'],[341],non,non
21-66055,2021-05-19,2021-06-21,"['4', '83']",Etude diagnostic du programme de restauration et d'entretien de la ripisylve du bassin versant du Verdon réalisation d'un bilan des travaux (2014-2021) et d'une nouvelle programmation (,joue,directive24,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Etude', 'Rivières/ruisseaux']","[118, 310]",non,non
21-65855,2021-05-19,2021-08-14,['4'],Reconditionnement des Camions Citerne Feux de Forêt Moyen (Ccfm),joue,directive24,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,"[('2021-05-03', 'Gimaex Fire Trucks', (250000, 'EUR'), 'Lot no1 - Mise en conformité de la citerne (Cu/Ca) ou de son remplacement des Camions Citerne Feux Forêt Moyen (Ccfm)'), ('2021-05-03', 'Gimaex Fire Trucks', (83333, 'EUR'), ""Lot no2 - Modification du dispositif de transfert d'eau de la Cu vers la Ca des Camions Citerne Feux de Forêt Moyen (Ccfm)"")]","[""Matériel de secours et d'incendie""]",[217],non,non
21-67334,2021-05-19,2021-06-03,['5'],Restructuration de l'entrée du self et des vestiaires du collège de Fontreyne à GAP,fns,cmp2006,appeloffre,rectificatif,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Bâtiment'],[33],non,non
21-66090,2021-05-19,2021-06-21,['5'],Maitrise d'oeuvre pour la construction d'un office de tourisme et de bureaux Sem Sedev,joue,directive24,appeloffre,initial,COMMUNE DE VARS,05560,Vars,,"[""Maîtrise d'oeuvre""]",[197],non,non
