a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-39296,2021-03-24,2021-04-24,['1'],Audit relatif au pilotage et à l'organisation transversale des services du département de l'ain,fns,cmp2006,attribution,initial,Département de l'Ain,01003,Bourg en bresse cedex,,['Audit'],[21],non,non
21-39275,2021-03-24,2021-04-26,['1'],Réalisation du schéma directeur d'assainissement et zonage d'assainissement de la commune de Saint-Trivier-de-Courtes,mapa,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Assainissement'],[18],non,non
21-39423,2021-03-24,2021-04-21,['2'],Travaux de réhabilitation d'un centre social pour la création d'un Tiers-lieu-.,fns,cmp2006,appeloffre,initial,CC THIERACHE SAMBRE ET OISE,02120,GUISE,,"[""Tous corps d'état""]",[345],non,non
21-39273,2021-03-24,2021-04-16,"['3', '63', '69']",TRAVAUX DE GESTION DE TERRES POLLUEES - ZONE 1,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,VICHY,,"['Démolition', 'Terrassement', 'Dépollution']","[87, 341, 442]",non,non
21-39683,2021-03-24,2021-05-10,['3'],"Marché 21ST04 - MAINTENANCE ET REPARATIONS DES PORTES SECTIONNELLES, PORTAILS ET BARRIERES DU S.D.I.S 03",fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,YZEURE,,"['Maintenance', 'Porte automatique, portail']","[196, 412]",non,non
21-39692,2021-03-24,2021-04-12,['5'],Fourniture de bennes pour le thermocompostage de la Station d'Epuration de la Communauté d'AgglomérationGap Tallard Durance,fns,cmp2006,appeloffre,initial,Communauté d'agglomérat. du gapençais,05007,GAP,,['Benne'],[34],non,non
21-39622,2021-03-24,2021-04-12,['5'],Pose et mise en service de cabines de WC publics à nettoyage automatique pour le groupement de commandes,fns,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,['Mobilier urbain'],[231],non,non
21-39484,2021-03-24,2021-06-21,['5'],RD1075 - Travaux de modernisation du pont de Channe et de ses accès (Montrond),fns,cmp2006,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"[""Ouvrage d'art""]",[252],oui,oui
21-39495,2021-03-24,2021-04-16,['5'],"Entretien, balisage des sentiers VTT et information sur l'espace FFC-VTT",mapa,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Prestations de services'],[274],non,non
21-38110,2021-03-24,2021-06-19,"['5', '38']",Marché de service pour le traitement des boues des stations d'épuration,joue,directive24,attribution,initial,COMMUNE D ORCIERES,05170,Orcieres,"[('2020-09-15', 'Recytec Environnement & Conseils', (310400, 'EUR'), None)]","['Assainissement', ""Station d'épuration (travaux)""]","[18, 328]",non,non
