a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-90920,2020-07-18,2020-08-18,['4'],Numéro de la consultation : 20sgb004 Maintenance Et Remplacement Des Systemes D'Extinction Et Formation Du Personnel Aux Moyens De Secours,joue,directive24,appeloffre,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,,"['Extincteur', 'Maintenance', ""Matériel de secours et d'incendie"", 'Formation']","[119, 196, 217, 410]",non,non
20-89828,2020-07-18,2020-07-31,['6'],missions de contrôle technique - coordonateur sps - maîtrise d'oeuvre - géotechnique - topographie,joue,directive24,attribution,initial,Ville de Vence,06140,Vence,,"['Assistance technique', 'Contrôle technique', ""Maîtrise d'oeuvre"", 'Topographie', ""Assistance à maîtrise d'ouvrage"", 'Ingénierie']","[19, 72, 197, 344, 433, 455]",non,non
20-90797,2020-07-18,2020-08-15,['6'],Fourniture de denrées alimentaires pour la confection des repas dans les différents sites du FEAM assortie de services annexes,joue,directive24,attribution,initial,Foyer de l'Enfance des Alpes Maritimes,06200,NICE,,['Denrées alimentaires'],[88],non,non
20-90667,2020-07-18,2020-09-12,"['7', '1', '42', '71']",COMPLEMENTAIRE SANTE PREVOYANCE 2021-2024,joue,directive24,appeloffre,initial,ARDECHE HABITAT - OPH DE L'ARDECHE,07001,Privas cedex,,['Prestations de services'],[274],non,non
20-90632,2020-07-18,2020-08-18,['8'],Réalisation d'études géologiques et géotechniques pour les projets du Département des Ardennes-.,joue,directive24,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,['Etude'],[118],non,non
20-83341,2020-07-18,2020-08-18,['10'],Mission de coordination sécurité et protection de la santé (sps) pour les travaux de réhabilitation de l'ancienne clinique des ursulines à Troyes,joue,directive24,appeloffre,initial,Troyes Champagne Métropole,10000,Troyes,,['Etude'],[118],non,non
20-90678,2020-07-18,2020-09-01,"['13', '4', '5', '6', '83', '84']",Contrôle sanitaire des eaux PACA,joue,autre,rectificatif,rectificatif,Agence Régionale de Santé PACA,13003,Marseille,,['Laboratoire (fourniture)'],[181],non,non
20-90870,2020-07-18,2020-09-15,['13'],ACCORD CADRE DE TRAVAUX Travaux Préparatoires pour la mise en place des équipements provisoires nécessaires au déroulement du chantier,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],oui,non
20-90897,2020-07-18,2020-09-15,['13'],ACCORD CADRE DE TRAVAUX- Travaux Préparatoires Infrastructures,joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Bâtiment'],[33],oui,non
20-90955,2020-07-18,2020-08-17,"['4', '13', '5', '6']","AOO N° 1383/2019 Nettoyage des locaux, des vitreries des batiments de l'Urssaf Paca",joue,directive24,attribution,initial,URSSAF PACA,13009,Marseille,"[('2020-07-15', 'LEONETTI HYGIENE MAINTENANCE SERVICE', (62898.8, 'EUR'), ""Prestations de nettoyage des bâtiments et de la vitrerie de l'Urssaf Paca - Site de digne."")]",['Nettoyage de locaux'],[239],oui,oui
20-90596,2020-07-18,2020-10-16,['13'],Assistance à la mise en oeuvre du Système d'Information de la Ville de Marseille,joue,directive24,attribution,initial,Ville de Marseille,13233,Marseille cedex 20,,"['Assistance technique', ""Assistance à maîtrise d'ouvrage""]","[19, 433]",non,non
20-90911,2020-07-18,2020-09-02,['13'],Prestations d'Assistance technique en sécurité pour le système d'information de la CPRPSNCF,joue,directive24,appeloffre,initial,CPRP SNCF,13347,Marseille cedex 20,,['Informatique (prestations de services)'],[163],non,non
20-90799,2020-07-18,2020-09-02,['13'],Services d'impression de façonnage,joue,directive24,appeloffre,initial,CPRP SNCF,13347,Marseille cedex 20,,['Impression'],[160],oui,oui
20-90734,2020-07-18,2020-10-13,['13'],Travaux de mise en accessibilité de l'Hôtel de Région dans le cadre de l'Agenda d'Accessibilité Programmée (Ad'Ap)Lot no04: SerrurerieLot no05 : Ascenseurs,joue,directive24,attribution,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,"[('2020-06-18', 'Ats Acces', (63309, 'EUR'), 'Serrurerie'), ('2020-07-06', 'Otis', (12164, 'EUR'), 'Ascenseurs')]","['Ascenseur', 'Serrurerie']","[17, 321]",non,non
20-90718,2020-07-18,2020-09-11,['13'],Fourniture De Materiels Et D'Equipements Comprenant L'Installation Et La Mise En Service Dans Le Cadre De La Modernisation D'Une Blanchisserie D'Une Capacite De 4500 Kg Par Jour,joue,directive24,appeloffre,initial,GIP BLANCHISSERIE OUEST ETANG DE BERRE,13500,Martigues,,['Blanchisserie (matériel)'],[37],non,oui
20-90982,2020-07-18,2020-08-26,['13'],"Entretien des espaces verts, arrosage, élagage, abattage, échenillage, travaux d'aménagement et de débroussaillement sur l'ensemble du patrimoine de Sacogiva.",joue,directive24,appeloffre,initial,SA CO GI VA,13626,Aix en provence cedex 1,,['Espaces verts'],[116],non,non
20-90872,2020-07-18,2020-08-15,['14'],Avis d'attribution - travaux de restructuration de cuisines et remplacement de matériels sur 3 collèges du département du Calvados,joue,directive24,attribution,initial,DEPARTEMENT DU CALVADOS,14000,Caen,,"['Carrelage', 'Cuisine (équipement)', 'Démolition', 'Electricité (travaux)', 'Maçonnerie', 'Peinture (travaux)', 'Plomberie (travaux)']","[53, 77, 87, 105, 195, 264, 270]",non,non
20-91065,2020-07-18,2020-08-15,['14'],Nettoyage des locaux et des vitreries des bâtiments départementaux - 14 lots - 2020DAP014,joue,directive24,attribution,initial,DEPARTEMENT DU CALVADOS,14000,Caen,,"['Nettoyage de locaux', 'Vitrerie']","[239, 363]",non,non
20-91141,2020-07-18,2020-08-28,['16'],Location et transport de bennes de la Déchèterie de Rouillac et collecte du verre sur le Territoire Communautaire,joue,directive24,appeloffre,initial,Communauté de Communes du ROUILLACAIS,16170,Rouillac,,"['Collecte sélective', 'Ordures ménagères (prestations)', 'Déchetterie (exploitation)']","[82, 249, 405]",non,oui
20-90921,2020-07-18,2020-09-14,['16'],Fourniture De Carburants Pour Les Engins Et Les Véhicules De Calitom,joue,directive24,appeloffre,initial,CALITOM,16600,Mornac,,"['Carburant, hydrocarbure']",[52],non,non
20-90651,2020-07-18,2020-08-21,['17'],REMPLACEMENT DU TRANSPORT AUTOMATISE LOURD DU CENTRE HOSPITALIER DE SAINTONGE,joue,directive24,appeloffre,initial,CH de Saintonge - GHT de Saintonge,17108,Saintes,,['Automatisation'],[14],non,non
20-90891,2020-07-18,2020-08-14,['17'],"Fourniture, transport et livraison de matériaux dioritiques",joue,directive24,appeloffre,initial,SYND MIXTE DEP VOIRIE COMMUNES CHARENT,17119,Saintes,,['Matériaux routiers'],[199],non,non
20-90865,2020-07-18,2020-08-14,['17'],"Fourniture, transport et livraison de gravillons",joue,directive24,appeloffre,initial,SYND MIXTE DEP VOIRIE COMMUNES CHARENT,17119,Saintes,,['Matériaux routiers'],[199],non,non
20-90962,2020-07-18,2020-08-14,['17'],"Fourniture, transport et livraison de granulats calcaires",joue,directive24,appeloffre,initial,SYND MIXTE DEP VOIRIE COMMUNES CHARENT,17119,Saintes,,['Matériaux routiers'],[199],non,non
20-90664,2020-07-18,2020-09-17,['19'],Assurances pour les besoins du SDIS 19,joue,directive24,appeloffre,initial,SDIS 19,19003,Tulle cedex,,"['Assurance', 'Prestations de services']","[20, 274]",non,non
20-90729,2020-07-18,2020-08-05,['20A'],Extension de la solution de Wifi Public du territoire de la Capa,joue,autre,rectificatif,rectificatif,COMMUNAUTE D AGGLO DU PAYS AJACCIEN,20000,Ajaccio,,['Abonnement'],[2],non,non
20-91115,2020-07-18,2020-08-26,['20A'],Fourniture de carburants pour l'avitaillement du port de Cargese,joue,directive24,attribution,initial,COMMUNE DE CARGESE,20130,Cargèse,"[('2020-07-15', 'SARL CANAZZI DISTRIBUTION', (751000, 'EUR'), ""Fourniture de carburants pour l'avitaillement du port de Cargese"")]","['Carburant, hydrocarbure', 'Combustible']","[52, 438]",non,non
20-90639,2020-07-18,2020-08-24,"['20B', '20A']",Comptages Sur Le Reseau Routier De La Collectivite De Corse,joue,directive24,appeloffre,initial,COLLECTIVITE DE CORSE,20187,Ajaccio,,['Sondage'],[323],non,non
20-91018,2020-07-18,2020-09-03,"['20A', '20B']",Maintenance et fourniture de pièces détachées d'origine (ou équivalent) pour les véhicules légers de la Collectivité de Corse Relance lot 1 et 2,joue,directive24,appeloffre,initial,COLLECTIVITE DE CORSE,20187,Ajaccio,,"['Maintenance', 'Pièces détachées']","[196, 266]",non,non
20-89721,2020-07-18,2020-08-19,"['21', '25', '39', '58', '70', '71', '89', '90']","Prestations de création, conception et réalisation d'actions de communication médias et hors médias",joue,directive24,appeloffre,initial,REGION BOURGOGNE FRANCHE COMTE,21031,Besançon,,"['Prestations de services', 'Publicité, Communication']","[274, 285]",non,non
