a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-138166,2020-11-13,2020-12-11,"['1', '38', '69']","Fourniture, mise en oeuvre et maintenance d'un logiciel d'administration des ventes et d'un portail internet facilitant les échanges entre le promoteur et l'acquéreur",joue,directive24,appeloffre,initial,SEM DE CONSTRUCTION DU DPT DE L AIN,01000,Bourg-en-Bresse,,['Logiciel'],[186],non,non
20-139245,2020-11-13,2020-12-04,['1'],la présente consultation concerne la réalisation d'un espace de jeux dit 'la forêt mystérieuse'.,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Aire de jeux'],[400],non,non
20-139378,2020-11-13,2020-12-04,['1'],gestion et entretien des infrastructures de l'hippodrome de divonne les bains,fns,cmp2006,appeloffre,initial,Ville de Divonne les Bains,01220,Divonne les bains,,['Prestations de services'],[274],non,non
20-139294,2020-11-13,2021-01-01,"['1', '75', '69', '38', '73', '74', '78', '13', '39']","Prestation de "" remorquage "" de sept remorques de métrologie en France métropolitaine.La prestation attendue consiste pour le titulaire à :- Assurer le transfert des remorques à raison de quarant..",fns,cmp2006,appeloffre,initial,AIA Ambérieu en Bugey,01508,Amberieu en bugey cedex,,['Prestations de services'],[274],non,oui
20-138756,2020-11-13,2020-12-04,['2'],Marché d'assurances des responsabilités et risques annexes.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Assurance'],[20],non,non
20-138794,2020-11-13,2020-12-04,['2'],Marché d'assurances dommages aux biens et risques annexes.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Assurance'],[20],non,non
20-139324,2020-11-13,2020-11-20,['2'],Démolition d'un bâtiment 51 rue du Bailly à CHAUNY-.,fns,cmp2006,appeloffre,rectificatif,MAIRIE DE CHAUNY,02302,Chauny cedex,,['Démolition'],[87],non,non
20-139124,2020-11-13,2020-12-14,['4'],Numéro de la consultation : AGGMF20F03 FOURNITURE DE VETEMENTS DE TRAVAIL ET EQUIPEMENTS DE PROTECTION INDIVIDUELLE,fns,cmp2006,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Habillement'],[150],non,non
20-138971,2020-11-13,2021-02-10,['5'],Mission de Coordination Sécurité et Protection de la Santé (CSPS) concernant des travaux de Voirie réseaux divers (VRD) ou de Bâtiments,fns,cmp2006,attribution,initial,Ville de Gap,05007,GAP,"[('2020-09-14', 'SOCOTEC CONSTRUCTION', (22500, 'EUR'), None)]",['Etude'],[118],non,non
20-138967,2020-11-13,2021-02-10,['5'],"Construction de la nouvelle station d'épuration de type filtres plantes de roseaux du village de Curbans, d'une capacité de 350 EH",fns,cmp2006,attribution,initial,Communauté d'agglomérat. du gapençais,05007,GAP,"[('2019-12-20', 'Groupement ABRACHY / SYNTEA', (271627.88, 'EUR'), None)]","[""Station d'épuration (travaux)""]",[328],non,non
20-138969,2020-11-13,2021-02-10,['5'],Restructuration et extension du Conservatoire à Rayonnement Départemental - Lot désamiantage,fns,cmp2006,attribution,initial,Ville de Gap,05007,GAP,"[('2020-05-05', 'JAD ENVIRONNEMENT', (22868.17, 'EUR'), None)]","['Bâtiment', 'Amiante (désamiantage)']","[33, 479]",non,non
20-139099,2020-11-13,2020-12-08,['6'],AVIS D'APPEL A CANDIDATURES POUR L'OCCUPATION DU DOMAINE PUBLIC EN VUE D'EXERCER UNE ACTIVITÉ DE NETTOYAGE DE VÉHICULES AU REZ-DE-CHAUSSÉE DU PARKING DES ÉCUREUILS A MANDELIEU-LA NAPOUL,mapa,cmp2006,appeloffre,initial,Ville de Mandelieu La Napoule,06212,Mandelieu-La Napoule,,"['Repas, traiteur']",[304],non,oui
20-139493,2020-11-13,2020-12-09,"['6', '83']","Fourniture, installation, exploitation et entretien d'une signalétique commerciale et publique sur le territoire de la Commune",fns,cmp2006,appeloffre,initial,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,,"['Mobilier urbain', 'Prestations de services']","[231, 274]",non,non
20-139168,2020-11-13,2020-12-08,['6'],fourniture de nettoyeurs haute pression eau froide et eau chaude et pièces détachées pour le SDIS des Alpes-MaritimesK,mapa,cmp2006,appeloffre,initial,SDIS (06),06273,Villeneuve-Loubet Cedex,,['Nettoyage de locaux'],[239],non,non
20-139421,2020-11-13,2021-02-10,['6'],SERVICE ASSURANCE PORT DE PLAISANCE,fns,cmp2006,attribution,initial,PORTS DE MENTON,06500,MENTON,,['Assurance'],[20],non,non
20-138766,2020-11-13,2020-12-18,['7'],entretien des stades municipaux de la ville de privas,fns,cmp2006,appeloffre,initial,MAIRIE DE PRIVAS,07006,Privas cedex,,['Terrain de sport'],[342],non,non
20-139004,2020-11-13,2020-12-03,"['7', '26', '43']",Traitement des déchets industriels banals - Traitement des Ordures Ménagères Résiduelles pour l'année 2021,mapa,cmp2006,appeloffre,initial,SICTOMSED,07160,Le cheylard,,['Décharge'],[84],non,non
20-139263,2020-11-13,2020-12-15,['7'],Marché d'assurancesDommages aux biensResponsabilité civileFlotte automobileRisques statutairesCyber Risques,fns,cmp2006,appeloffre,initial,Ville de Davezieux,07430,Davezieux,,['Assurance'],[20],non,non
20-138167,2020-11-13,2020-12-15,['9'],Ensemble du Département - Fourniture et livraison de grave émulsion et d'enrobés à froid - 2021/2025,joue,directive24,appeloffre,initial,CONSEIL GENERAL de L'ARIEGE,09000,Foix,,['Matériaux routiers'],[199],non,non
20-138846,2020-11-13,2020-12-08,['11'],prestation de maîtrise d'oeuvre pour la construction d'une structure multi accueil petite enfance 20 places,fns,cmp2006,appeloffre,initial,COM COM REG LEZ CRES MINERVOIS,11200,Lézignan-Corbières,,"[""Maîtrise d'oeuvre"", 'Ingénierie']","[197, 455]",non,non
20-138361,2020-11-13,2020-11-27,['11'],Assurance 'Flotte automobile',fns,cmp2006,appeloffre,initial,CIAS CARCASSONNE AGGLO SOLIDARITE,11890,Carcassonne,,['Assurance'],[20],non,non
20-138998,2020-11-13,2021-01-13,['13'],ETUDES DESIMPERMEABILISATION DES ESPACES PRIVÉS DE LA ZI DES PALUDS SITUEE A AUBAGNEIl s'agit d'un marché public composite correspondant :Pour partie à un marché ordinaire pour la tranche,fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2020-07-01', 'ATM', (138800, 'EUR'), None)]",['Etude'],[118],non,non
20-138192,2020-11-13,2020-11-23,['13'],ACCORD-CADRE DE TRAVAUX DE VOIRIE - Interventions de Proximité et Travaux sur l' Espace Public (ITEP),joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Voirie'],[365],non,non
20-138193,2020-11-13,2020-11-23,['13'],ACCORD-CADRE DE TRAVAUX DE VOIRIE - Réfection et Entretien des voies (REV),joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Voirie'],[365],non,non
20-139465,2020-11-13,2020-12-08,['13'],MAPA2020-14 REHABILITATION D'UN POSTE DE REFOULEMENT SUR LA COMMUNE D'EYGALIERES,fns,cmp2006,appeloffre,initial,CCVBA,13210,Saint-Rémy-de-Provence,,['Réseaux divers'],[306],non,non
20-139290,2020-11-13,2020-12-08,['13'],"Maintenance préventive, corrective et curative des équipements électriques(groupes électrogènes, postes haute, moyenne et basse tension, onduleurs)",fns,cmp2006,appeloffre,initial,Etablissement Français du Sang,13272,Marseille,,['Maintenance'],[196],non,non
20-138163,2020-11-13,2020-12-15,['13'],Marché de maîtrise d'oeuvre pour l'aménagement de l'Avenue Thiers et du chemin de Sauvecanne,joue,directive24,appeloffre,initial,Commune de Bouc bel Air,13320,Bouc Bel Air,,['Prestations de services'],[274],non,non
20-139357,2020-11-13,2020-12-17,['6'],"Mise en accessibilité, création d'un ascenseur en pignon Nord et mises aux normes GN8 du bâtiment E au lycée JULES FERRY à CANNES (06)",fns,cmp2006,appeloffre,initial,Conseil Rég Provence-Alpes-Côte d'Azur,13331,Marseille,,['Appareil élévateur'],[11],non,non
20-139474,2020-11-13,2020-12-16,['13'],"Réhabilitation et extension des bâtiments A, E, G, H et J du lycée VAUVENARGUES à AIX-EN-PROVENCE",fns,cmp2006,appeloffre,initial,Conseil Rég Provence-Alpes-Côte d'Azur,13331,Marseille,,"[""Tous corps d'état""]",[345],non,non
