,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-74406,2020-06-12,2020-07-17,['1'],Oncours restreint de maîtrise d'oeuvre pour la réhabilitation de l'EHPAD de Coligny,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Assistance technique'],[19],non,non
1,20-75367,2020-06-12,2020-07-12,"['2', '8', '51', '59', '60', '62', '80', '75']",fourniture de gaz naturel,mapa,cmp2006,appeloffre,initial,MAISON DE RETRAITE DPTAL DE L'AISNE,02000,02000 Laon,,['Gaz divers'],[139],non,non
2,20-75484,2020-06-12,2020-07-13,['2'],démolition du bâtiment et construction d'un équipement polyvalent dans le quartier de la gare à soissons (02) lot no7 cloisons doublages faux-plafonds menuiseries intérieures,fns,cmp2006,appeloffre,initial,Mairie de Soissons,02200,Soissons,,"['Cloison, faux plafond', 'Isolation', 'Menuiserie']","[63, 169, 222]",non,non
3,20-75392,2020-06-12,2020-07-03,['2'],Aménagement d'une aire de mise à l'eau d'embarcation-.,mapa,cmp2006,appeloffre,annulation,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"[""Tous corps d'état""]",[345],non,non
4,20-75702,2020-06-12,2020-07-03,['2'],Aménagement d'une aire de mise à l'eau d'embarcation-.,mapa,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,"[""Tous corps d'état""]",[345],non,non
5,20-75476,2020-06-12,2020-07-17,"['2', '59', '60', '80', '62']","Réhabilitation, mise en conformité et grosses réparations de l'éclairage public, éclairage des stades et terrains de pétanque, feux tricolores et traversées piétonnes de la Ville de Tergnier-.",fns,cmp2006,appeloffre,initial,COMMUNE DE TERGNIER,02700,TERGNIER,,"['Eclairage public', 'Signalisation']","[102, 322]",non,non
6,20-74223,2020-06-12,2020-09-07,['2'],"Exploitation des installations de chauffage, de ventilation, de climatisation, de production d'eau chaude sanitaire et de traitement d'eau des bâtiments de la commune de Saint-Michel (02830)",joue,directive24,appeloffre,initial,Commune de Saint Michel,02830,SAINT-MICHEL,,['Equipement thermique'],[114],non,non
7,20-75528,2020-06-12,2020-07-20,"['3', '63']",aménagement d'une plaine de loisirs,mapa,cmp2006,appeloffre,initial,COMMUNE DE CREUZIER LE NEUF,03300,Creuzier le neuf,,"['Espaces verts', 'Terrassement', 'Travaux de viabilité', 'Végétaux', 'Aire de jeux']","[116, 341, 353, 358, 400]",non,non
8,20-74621,2020-06-12,2020-07-15,['4'],Entretien Des Locaux Intercommunaux,joue,directive24,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Nettoyage de locaux'],[239],non,non
9,20-75598,2020-06-12,2020-07-10,"['4', '5', '6', '38', '83', '84']",Travaux à effectuer dans le cadre du confortement de la culée rive droite du Pont du Lys sur la commune de Thorame-Haute suit à un éboulement d'un talus rocheux servant d'assise à celle-ci.,fns,cmp2006,appeloffre,initial,COMMUNE DE THORAME-HAUTE,04170,Thorame haute,,['Génie civil'],[141],non,oui
10,20-75553,2020-06-12,2020-07-07,['4'],"Fourniture, installation et mise en service de 2 enneigeurs ventilateurs mobiles au pré de la porte à Allos",mapa,cmp2006,appeloffre,initial,SYNDICAT MIXTE DU VAL D ALLOS,04995,Digne les bains cedex9,,['Canalisations'],[48],non,non
11,20-75452,2020-06-12,2020-09-09,['5'],RD 902 - Amélioration de la sécurité du tunnel des roches violettes - Equipements de sécurité,fns,cmp2006,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,"[('2020-06-12', 'EIFFAGE ENERGIE SYSTEMES INFRA RHONE ALPES', (358734, 'EUR'), None)]","['Réseaux divers', 'Voirie']","[306, 365]",non,non
12,20-74249,2020-06-12,2020-07-10,"['6', '4']",FOURNITURE DE PIECES DETACHEES DE CABLAGE ETDE SIGNALISATION,joue,directive25,appeloffre,initial,REGIE REGIONALE DES TRANSPORTS DE PACA,06007,Nice cedex 1,,['Câblage'],[47],non,non
13,20-74504,2020-06-12,2020-07-13,['6'],Fourniture et installation d'un appareil de chromatographie en phase gazeuse couplé à la spectrométrie de masse et l'olfactométrie en parallèle (Gc-O-Ms),joue,directive24,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"['Equipements spécialisés', 'Laboratoire (matériel)', 'Matériel de précision']","[115, 188, 215]",non,oui
14,20-75459,2020-06-12,2020-07-03,['6'],Location d'une unité mobile de déshydratation des boues d'épuration,fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,NICE Cedex 3,,['Assainissement'],[18],non,non
