a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-65908,2020-05-19,2020-06-02,['1'],Fourniture et livraison de titres restaurant pour les personnels de la mairie de Gex 2020-2021,fns,cmp2006,appeloffre,rectificatif,Mairie de Gex,01174,GEX Cedex,,"['Prestations de services', 'Titres restaurant']","[274, 416]",non,non
20-65763,2020-05-19,2020-06-19,['2'],"Mission de maîtrise d'oeuvre portant sur l'aménagement urbain des rues Pasteur, Churchill, Scheffer et Thuillart à LAON.",fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-66401,2020-05-19,2020-06-08,['2'],20023TVD REFECTION DE L'ECLAIRAGE DU SPLENDID A SAINT-QUENTIN,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Electricité (travaux)'],[105],non,non
20-66332,2020-05-19,2020-06-12,['2'],Il s'agit ici d'assurer la maintenance préventive du réseau de distribution des fluides médicaux du Centre hospitalier de LAON à compter du 1er juillet 2020.,mapa,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"['Fluides médicaux', 'Maintenance']","[128, 196]",non,non
20-66276,2020-05-19,2020-06-26,"['2', '60', '80', '59', '62']",Travaux d'aménagement de l'axe principal de voirie à Quessy-Cité-.,fns,cmp2006,appeloffre,initial,COMMUNE DE TERGNIER,02700,TERGNIER,,"['Clôture', 'Eclairage public', 'Maçonnerie', ""Ouvrage d'infrastructure"", 'Voirie']","[64, 102, 195, 253, 365]",oui,non
20-65970,2020-05-19,2020-05-31,['2'],"Travaux de voirie (VRD, signalisation et mobilier urbain) dans les zones d'intérêt communautaire de GrandSoissons Agglomération",fns,cmp2006,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,"[('2020-05-04', 'COLAS NORD EST AGENCE REIMS', (800000, 'EUR'), None)]","['Mobilier urbain', 'Signalisation', 'Voirie et réseaux divers']","[231, 322, 366]",non,non
20-66094,2020-05-19,2020-06-18,['5'],ROUTE DEPARTEMENTALE 522 - Raccordement à la RD 948,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,['Terrassement'],[341],non,non
20-65903,2020-05-19,2020-06-30,['6'],Gestion et entretien des systèmes de contrôle d'accès et des alarmes intrusion,fns,cmp2006,appeloffre,initial,Ville de Vence,06141,Vence Cedex,,['Alarme'],[5],non,non
20-66060,2020-05-19,2020-06-25,['6'],Formation d'agent administratif au profit d'agents reconnus travailleurs handicapés.,fns,cmp2006,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Formation'],[410],non,non
20-65819,2020-05-19,2020-06-02,['6'],"Prestations de tests sérologiques et de tests PCR de laboratoire dans le cadre de la crise sanitaire COVID 19Dans le cadre de la crise sanitaire liée au COVID19, la Ville d'Antibes souhaite pro",fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,"['Analyses médicales, biologiques']",[8],non,non
20-65872,2020-05-19,2020-06-11,['8'],travaux allotis pour le remplacement de la verrière du sma de revin (08500).,mapa,cmp2006,appeloffre,rectificatif,COM COMMUNES ARDENNE RIVES de MEUSE,08600,Givet,,"['Bardage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plâtrerie', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', ""Tous corps d'état""]","[30, 57, 61, 63, 74, 87, 105, 144, 222, 269, 270, 308, 309, 345]",non,non
20-65980,2020-05-19,2020-07-28,['10'],Remplacement des menuiseries bois et ravalement des façades du CMS de Bar-sur-Seine,fns,cmp2006,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2020-05-15', 'LAMBERT MENUISERIE', (36946.0, 'EUR'), None)]","['Bois', 'Menuiserie']","[38, 222]",non,non
20-66039,2020-05-19,2020-06-30,['11'],Maitrise d'oeuvre. Etude d'aménagement d'ouvrages de régulation sur le Merdeau et aménagements hydrauliques dans la traversée urbaine de Villegailhenc.,fns,cmp2006,appeloffre,initial,SYNDICAT MIXTE AUDE CENTRE,11600,CONQUES SUR ORBIEL,,"['Etude', ""Maîtrise d'oeuvre"", 'Ingénierie']","[118, 197, 455]",non,non
20-66024,2020-05-19,2020-06-30,['11'],Maitrise d'oeuvre. Etude de protection d'enjeux habités sur la commune de La Redorte contre les crues du Rivassel.,fns,cmp2006,appeloffre,initial,SYNDICAT MIXTE AUDE CENTRE,11600,CONQUES SUR ORBIEL,,"['Etude', ""Maîtrise d'oeuvre"", 'Ingénierie']","[118, 197, 455]",non,non
20-65892,2020-05-19,2020-06-30,['11'],Maîtrise d'oeuvre. Confortement des digues et déversoirs au droit d'enjeux. Etudes sur ouvrages fluviaux : berges de l'Aude du Carcassonnais.,fns,cmp2006,appeloffre,initial,SYNDICAT MIXTE AUDE CENTRE,11600,CONQUES SUR ORBIEL,,"[""Maîtrise d'oeuvre"", 'Ingénierie']","[197, 455]",non,non
20-65942,2020-05-19,2020-07-24,['11'],suivi de la qualité des traitements au charbon actif,fns,cmp2006,attribution,initial,Le Grand Narbonne,11785,NARBONNE,"[('2020-03-23', 'EUROFINS HYDROLOGIE EST', (120000.0, 'EUR'), None)]","['Alimentation en eau potable', 'Captage', 'Laboratoire (fourniture)', 'Prestations de services']","[6, 51, 181, 274]",non,non
20-65917,2020-05-19,2020-06-08,['12'],mise en oeuvre du projet de rodez agglomération 'territoire de développement agricole durable',mapa,cmp2006,appeloffre,initial,Cté d'Agglomération du Grand Rodez,12035,Rodez cedex 9,,['Etude'],[118],non,non
20-66384,2020-05-19,2020-06-12,['13'],Réalisation de missions de diagnostic amiante et de recherche de plomb.,fns,cmp2006,appeloffre,initial,Carsat du Sud-Est,13005,Marseille,,['Amiante (diagnostic)'],[431],non,oui
20-65997,2020-05-19,2020-06-30,['13'],TRAVAUX DE DESAMIANTAGE NECESSAIRES A L'ENTRETIEN DU PATRIMOINE DE LA RTM,fns,cmp2006,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,['Amiante (désamiantage)'],[479],non,non
20-66172,2020-05-19,2020-06-15,['13'],Numéro de la consultation : 2020-03 Restauration du lavoir de la Ville de Simiane-Collongue,fns,cmp2006,appeloffre,initial,COMMUNE DE SIMIANE COLLONGUE,13109,SIMIANE-COLLONGUE,,"['Charpente', 'Démolition', 'Maçonnerie']","[57, 87, 195]",non,non
20-66011,2020-05-19,2020-06-08,['13'],CONSEIL EN COMMUNICATION,mapa,cmp2006,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,MARSEILLE,,"['Publicité, Communication']",[285],non,non
20-65918,2020-05-19,2020-06-30,['13'],"installation, location, maintenance d'une station de distribution de gaz propane sans propylène (psp) ou de gaz propane 'pur' et de ses accessoires, avec fourniture et livraison de gaz",fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille Cedex 20,,['Gaz divers'],[139],non,oui
20-66192,2020-05-19,2020-06-18,['13'],Marché ESSP pour l'extension/réhabilitation et l'amélioration thermique du Collège Chénier à Marseille,fns,cmp2006,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,,['Etude'],[118],non,non
20-65830,2020-05-19,2020-07-19,['13'],"Création d'une exposition - animation pour le lieu-dit "" les souterrains de l'Hauture "" à Fos - sur - Mer - Date de la dernière visite : le mercredi 04 mars 2020",fns,cmp2006,attribution,initial,Ville de Fos-sur-Mer,13270,Fos sur mer,[],['Prestations de services'],[274],non,non
20-66106,2020-05-19,2020-06-10,['13'],travaux de confortement de poteaux et reprise de fissures en soubassement de la halle des sports campus de luminy (rectificatif),fns,cmp2006,appeloffre,rectificatif,Université d'Aix-Marseille,13288,Marseille cedex 09,,"['Maçonnerie', 'Terrassement']","[195, 341]",non,non
