a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-104834,2020-08-24,2020-09-24,['1'],fourniture et livraison de repas en liaison froide pour les structures de la direction de la petite enfance,fns,cmp2006,attribution,initial,CC DE LA VEYLE,01290,Pont de Veyle,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,non
20-105092,2020-08-24,2020-09-23,['2'],"Maintenance et dépannage des ascenseurs, monte-charges et élévateurs de personnes à mobilité réduite des bâtiments des communes de Soissons et de GrandSoissons Agglomération (02)",fns,cmp2006,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,['Maintenance'],[196],non,non
20-104645,2020-08-24,2020-09-11,"['3', '18', '63', '23', '58']",Fourniture de denrées alimentaires du groupement de commandes du département de l'Allier.,joue,directive24,appeloffre,initial,LYCEE POLYVALENT PAUL CONSTANS,03107,Montluçon cedex,,"['Abris', 'Denrées alimentaires', 'Surgelés']","[1, 88, 330]",oui,oui
20-102076,2020-08-24,2020-09-30,"['3', '63']",sonorisation et distribution vidéo de la salle du conseil de la communauté d'agglomération de vichy communauté,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy Cedex,,"['Audiovisuel', 'Sonorisation']","[22, 324]",non,non
20-105067,2020-08-24,2020-09-28,['5'],Accord-cadre à marchés subséquents multi-attributaire pour les maîtrises d'oeuvre - MAPA,fns,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-104921,2020-08-24,2020-10-24,['6'],20V0511 - Acquisition de canons lanceurs de confettis et serpentins.,fns,cmp2006,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,"[('2020-08-19', 'SARL FRANCE FESTIVITES', (17100, 'EUR'), None)]",['Evénementiel'],[445],non,non
20-104678,2020-08-24,2020-10-20,['6'],Travaux de réfection en gazon synthétique du terrain no2 - Stade de la Fontonne,fns,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-08-21', 'Groupement POLYTAN FRANCE (mandataire) et PARCS ET SPORTS SUD', (424868, 'EUR'), None)]",['Terrain de sport'],[342],non,non
20-104721,2020-08-24,2020-09-27,"['8', '51']",Marché public pour la réalisation d'études géotechniques de la digue du port de Givet (08600).,fns,cmp2006,appeloffre,initial,COM COMMUNES ARDENNE RIVES de MEUSE,08600,Givet,,['Etude'],[118],non,non
20-104750,2020-08-24,2020-09-22,['11'],"Acquisition d'un camion PTAC 13.5 T mini, 4X4 et ses équipements hivernaux",fns,cmp2006,appeloffre,initial,Département de l'Aude,11000,CARCASSONNE,,['Véhicules'],[359],non,non
20-104975,2020-08-24,2020-09-25,['11'],TRAVAUX DE CONFORTATION DE LA TOUR THEODARD DU PALAIS DES ARCHEVÊQUES,fns,cmp2006,appeloffre,initial,COMMUNE DE NARBONNE,11108,NARBONNE CEDEX,,"['Couverture', 'Electricité (travaux)', 'Maçonnerie', 'Monuments historiques', ""Tous corps d'état""]","[74, 105, 195, 236, 345]",non,non
