a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-92537,2020-07-21,2020-09-04,['1'],"Acquisition et livraison de 2 mini pelle hydrauliques sur chenilles neuves, de 2.450T à 2.740T chacune.",fns,cmp2006,appeloffre,annulation,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Véhicules (acquisition)'],[475],non,non
20-92566,2020-07-21,2020-09-14,['2'],Assistance à Maîtrise d'Ouvrage pour la Création d'un village d'entreprises à TERGNIER (02700),mapa,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,['Etude'],[118],non,non
20-92650,2020-07-21,2020-09-01,['2'],"ACCORD-CADRE RELATIF A L'ENTRETIEN, LA REPARATION, LA MAINTENANCE DES COLONNES DE LEVAGE DE LA RTA ET A LA FOURNITURE DE MATERIELS DE LEVAGE ET DE PIECES DE RECHANGE",fns,cmp2006,appeloffre,initial,R.T.A,02430,GAUCHY,,['Appareil élévateur'],[11],non,non
20-92742,2020-07-21,2020-08-04,['2'],"ACCORD-CADRE RELATIF A L'ENTRETIEN, LA REPARATION, LA MAINTENANCE DES COLONNES DE LEVAGE DE LA RTA ET A LA FOURNITURE DE MATERIELS DE LEVAGE ET DE PIECES DE RECHANGE",mapa,cmp2006,attribution,initial,R.T.A,02430,GAUCHY,[],['Appareil élévateur'],[11],non,non
20-92854,2020-07-21,2020-08-20,['3'],RD990 - PR 1+200 A 3+200 - Création d' une troisième voie - Montée du ' bois de la vallée ' à Droiturier (03120),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Voirie'],[365],non,non
20-93070,2020-07-21,2020-09-04,"['3', '63']",ASSISTANCE A MAITRISE DOUVRAGE POUR LA REALISATION DUNE ACTION DE PROSPECTION VISANT LEMERGENCE DUNE FILIERE BOIS CONSTRUCTION SUR LE PERIMETRE DE VICHY COMMUNAUTE,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,VICHY,,"['Bois', 'Boisson', 'Etude']","[38, 39, 118]",non,non
20-92764,2020-07-21,2020-08-10,['3'],Travaux de consolidation dencoches dérosion,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,VICHY,,"['Berge', 'Travaux de viabilité']","[35, 353]",non,non
20-92631,2020-07-21,2020-10-18,['4'],Création d'une laverie et d'aménagements divers pour les besoins du SDIS des Alpes de Haute-Provence,fns,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,"[('2020-07-10', 'GAMBA', (22807.74, 'EUR'), None), ('2020-07-10', 'CLASSOTECH', (44348, 'EUR'), None)]",['Bâtiment'],[33],non,non
20-92832,2020-07-21,2020-08-25,"['5', '4', '38']",Fourniture de DVD et de CD avec droit de prêt et/ou de consultation à la médiathèque de la Ville de Briançon - RELANCE,fns,cmp2006,appeloffre,initial,Ville de Briançon,05100,BRIANCON,,"['Cd, DVD']",[45],non,non
20-45008,2020-07-21,2020-08-11,['6'],réfection du chemin du bruguet - parc départemental de la brague - commune de valbonne,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Voirie'],[365],non,oui
20-92995,2020-07-21,2020-09-30,['8'],concession d'aménagement pour la requalification du quartier des forges saint charles à charleville-mézières,dsp,dsp,appeloffre,initial,ARDENNE METROPOLE,08000,Charleville-Mézières,,['Génie civil'],[141],non,non
20-93046,2020-07-21,2020-09-14,['10'],Mission de maîtrise d'½uvre relative à l'achèvement de la restauration intérieure et extérieure de l'Église Saint Pierre-Es-Liens-.,fns,cmp2006,appeloffre,initial,Mairie d'ERVY-le-CHATEL,10130,ERVY LE CHATEL,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-92573,2020-07-21,2020-09-30,"['11', '34', '66', '31', '30']",Construction de cinq kiosques destinés à la vente en circuit court des produits de la pêche sur le port de pêche de Port-La Nouvelle,fns,cmp2006,appeloffre,initial,CCI TERRITORIALE DE L AUDE,11890,Carcassonne cedex,,['Matériaux de construction'],[198],non,non
