,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-21862,2021-02-16,2021-03-19,['1'],"Mission d'assistance au traitement des questions d'urbanisme, d'aménagement et de paysage",mapa,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Assistance technique'],[19],non,non
1,21-16780,2021-02-16,2021-03-17,['1'],Ecole élémentaire des Lilas - Réhabilitation des sanitaires - Réfection des locaux scolaires,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,"['Carrelage', 'Chauffage (travaux)', 'Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Plomberie (travaux)', 'Sanitaire', 'Ventilation', 'Amiante (désamiantage)']","[53, 61, 105, 195, 222, 270, 319, 360, 479]",non,oui
2,21-22127,2021-02-16,2021-03-12,"['1', '74', '73']",Fourniture et livraison de repas en liaison froide pour la cantine scolaire et extrascolaire,fns,cmp2006,appeloffre,initial,Ville de Cessy,01170,Cessy,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,non
3,21-21786,2021-02-16,2021-03-05,['2'],"Mission OPC pour l'aménagement de l'espace public du Quartier de Gare à Soissons (travaux d'assainissement, construction d'un auvent, d'un local vélos et d'un parking sil",fns,cmp2006,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,"[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
4,21-21696,2021-02-16,2021-03-10,['3'],Maison du Temps Libre - Réhabilitation thermique,fns,cmp2006,appeloffre,initial,Ville de Moulins,03016,Moulins cedex,,"['Carrelage', 'Electricité (travaux)', 'Peinture (travaux)', 'Serrurerie']","[53, 105, 264, 321]",non,non
5,21-21570,2021-02-16,2021-04-26,['3'],Formations pour les besoins du SICTOM SUD ALLIER FIMO / FCO / CACES / Permis Poids Lourds,fns,cmp2006,appeloffre,rectificatif,SICTOM Sud Allier,03500,Bayet,,['Formation'],[410],non,non
6,21-21861,2021-02-16,2021-03-15,"['4', '5', '13', '6']",Marché public de fourniture d'électricité,fns,cmp2006,appeloffre,initial,CENTRE D'ACCUEIL SPECIALISE,04300,Forcalquier,,"['Electricité, gaz (fourniture)']",[443],non,non
7,21-21797,2021-02-16,2021-03-08,['5'],Construction d'une salle multi-activitéset requalification du centre bourgLe présent avis ne concerne que les lots 6 et 10 qui sont relancés suite au classement sans suite lors de la 1ere consul,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT APOLLINAIRE,05160,SAINT-APOLLINAIRE,,['Bâtiment'],[33],non,non
8,21-21733,2021-02-16,2021-05-16,['6'],Maintenance et acquisition de prestations complémentaires du logiciel DROITS DE CITES - après négociation,fns,cmp2006,attribution,initial,COMMUNE DE CANNES,06406,CANNES,"[('2021-02-08', 'OPERIS', (200000, 'EUR'), None)]",['Logiciel'],[186],non,non
9,21-21958,2021-02-16,2021-03-24,['6'],"etude pour l'implantation, la fourniture, l'installation et le service opérateur de bornes de charge de véhicules électriques sur espace public",mapa,cmp2006,appeloffre,initial,C. C. du Pays des Paillons,06440,Blausasc,,['Etude'],[118],non,non
