a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-62094,2021-05-07,2021-05-31,['1'],diagnostic prospectif de lecture publique dans l'ain,mapa,cmp2006,attribution,initial,Département de l'Ain,01003,Bourg en bresse cedex,,['Etude'],[118],non,non
21-61166,2021-05-07,2021-06-01,"['1', '69']",Fourniture de bureau pour les services de la ville,mapa,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse,,['Articles de bureau et articles scolaires'],[16],non,oui
21-60580,2021-05-07,2021-09-01,['1'],Gestion du service public de la restauration collective et de la cuisine centrale,joue,directive24,appeloffre,initial,SIVOM DE L EST GESSIEN,01210,FERNEY VOLTAIRE,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,non
21-41881,2021-05-07,2021-06-07,['1'],marché relatif aux travaux de construction d'un système de pompage d'eaux usées dans le cadre de l'extension du réseau d'assainissement de farges asserans pour raccordement sur la step de collonges.,fns,cmp2006,appeloffre,initial,REGIE DES EAUX GESSIENNES,01630,Saint genis pouilly,,['Assainissement'],[18],non,non
21-62476,2021-05-07,2021-05-31,['2'],"Prestations techniques et logistiques en accompagnement de manifestation culturelles et événementielles (tribune, chapiteaux, sonorisation, éclairage, gardiennage, sanitaires)-.",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Prestations de services'],[274],non,non
21-62055,2021-05-07,2021-06-07,['2'],"MARCHE RELATIF A LA CREATION, LA FOURNITURE ET LA MAINTENANCE D'UNE APPLICATION MOBILE DEDIEE AUX USAGERS DE LA RTA",fns,cmp2006,appeloffre,initial,R.T.A,02430,GAUCHY,,['Informatique (matériel)'],[162],non,non
21-62147,2021-05-07,2021-05-31,['3'],Petits travaux d 'entretien du réseau routier du Département de l'Allier,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"[""Ouvrage d'art"", 'Voirie']","[252, 365]",non,non
21-62473,2021-05-07,2021-08-04,['3'],Rénovation des installations de climatisation du RDC (Bât B)-Hôtel du Département (03),fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2021-05-06', 'CF2C', (95000, 'EUR'), None)]",['Climatisation'],[62],non,non
21-62327,2021-05-07,2021-06-04,['3'],Travaux de restauration du pont de Bransat ( 03500),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"[""Ouvrage d'art""]",[252],non,non
21-62002,2021-05-07,2021-08-04,['3'],Construction d 'une infrastructure passive destinée à la télephonie mobile -Commune d 'Echassières ( 03330),mapa,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Antenne'],[10],non,oui
21-62152,2021-05-07,2021-05-28,['3'],TRAVAUX DE RENOUVELLEMENT DES CONDUITES AEP,fns,cmp2006,appeloffre,initial,SIVOM Val d'Allier,03260,BILLY,,"['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,non
21-61844,2021-05-07,2021-05-25,['3'],"Fournitures de tuyaux, pièces et compteurs pour le réseau d'eau potableLes fournitures sont réparties en lots énumérés au dossier de consultation",fns,cmp2006,appeloffre,rectificatif,SIVOM SOLOGNE BOURBONNAISE,03290,DOMPIERRE-SUR-BESBRE,,"[""Compteur d'eau""]",[440],non,non
21-62132,2021-05-07,2021-06-14,"['4', '83']",Travaux d'entretien et de restauration de la végétation des berges et du lit du bassin du Verdon - Année 2021,fns,cmp2006,appeloffre,initial,PNR du Verdon,04360,Moustiers Sainte Marie,,"['Rivières/ruisseaux', 'Végétaux']","[310, 358]",non,non
21-62622,2021-05-07,2021-05-28,['5'],Travaux de rénovation de la fosse de réception de la salle de gymnastique du COSECGymnase municipal de la Ville de Gap,mapa,cmp2006,appeloffre,initial,Ville de Gap,05007,GAP,,['Equipement sportif'],[113],non,non
21-62615,2021-05-07,2021-06-08,['5'],Mission de maitrise d'oeuvre pour la construction d'une nouvelle maison de santé pluriprofessionnelle,fns,cmp2006,appeloffre,initial,Ville de Laragne-Montéglin,05300,Laragne-Montéglin,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-61930,2021-05-07,2021-06-06,['6'],PASSERELLE HIMALAYENNE AU-DESSUS DU VAR SUR LA COMMUNE DE DALUIS (06470),fns,cmp2006,appeloffre,initial,Communauté de Communes Alpes d'Azur,06260,Puget-Théniers,,['Passerelle'],[286],non,oui
