,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-168888,2019-11-10,2020-02-05,['6'],"Maintenance du logiciel Civil Net Rh et acquisition de prestations complémentaires, formations",joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2019-11-05', 'Ciril Group', (180000, 'EUR'), 'Maintenance du logiciel Civil Net Rh et acquisition de prestations complémentaires'), ('2019-11-05', 'Ciril Group', (60000, 'EUR'), 'Formations')]","['Logiciel', 'Maintenance']","[186, 196]",non,non
1,19-168999,2019-11-10,2020-02-05,['6'],"Travaux d'électricité pour l'entretien, les grosses réparations, la rénovation des bâtiments communaux et sites de la ville de Cannes et de la Communauté d'Agglomération de Cannes",joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2019-10-31', 'Amb', (8000000, 'EUR'), ""Travaux d'électricité pour l'entretien, les grosses réparations, la rénovation des bâtiments communaux et sites de la ville de Cannes et de la Communauté d'Agglomération de Cannes Pays de Lérins"")]",['Electricité (travaux)'],[105],non,non
2,19-168816,2019-11-10,2020-02-05,"['6', '83', '13']",Prestations De Tonte De Pelouse Et De Nettoyage De Massifs D'Arbustes,joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2019-10-03', 'Botanica', (1000000, 'EUR'), 'Tonte de pelouse'), ('2019-11-06', 'Tarvel', (20000, 'EUR'), ""Nettoyage de massifs d'arbustes"")]",['Espaces verts'],[116],non,oui
3,19-168828,2019-11-10,2020-01-07,['6'],Prestations d'entretien des boisements et des prairies,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2019-11-07', 'SAS CLM ENVIRONNEMENT', (750000, 'EUR'), ""Prestations d'entretien des boisements et des prairies"")]",['Bâtiment'],[33],non,non
4,19-169431,2019-11-10,2019-12-08,['6'],Prestations de service de nettoyage,joue,directive24,attribution,initial,Ville de Saint-Laurent-du-Var,06706,Saint Laurent du Var,,['Nettoyage de locaux'],[239],non,oui
5,19-168814,2019-11-10,2019-12-19,['6'],bus-tram antibes-sophia antipolis - lot no14 : travaux de voirie et réseaux divers sur les secteurs s0 et s3,joue,directive25,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,"['Génie civil', 'Terrassement']","[141, 341]",oui,oui
6,19-168849,2019-11-10,2019-12-13,['7'],Collecte au porte-à-porte des déchets ménagers résiduels et emballages des professionnels,joue,directive24,appeloffre,initial,CDC des Gorges de l'Ardèche,07150,Vallon Pont d'Arc,,['Collecte sélective'],[82],non,non
7,19-168775,2019-11-10,2019-12-30,['7'],Appel d'offres ouvert - Alimentation en eau potable - Canalisations - Extensions diverses 2019 - Restructurations diverses 2019,joue,directive24,attribution,initial,Syndicat des eaux Cance-Doux,07300,Saint jean de muzols,"[('2019-09-20', 'Comte TP', (372595, 'EUR'), 'Alimentation en eau potable - Canalisations - Extensions diverses 2019 - Restructurations diverses 2019')]","['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,non
8,19-169474,2019-11-10,2019-12-03,['8'],marché d'assurance 'risques statutaires du personnel communautaire 2020 - 2023,joue,autre,rectificatif,rectificatif,COM COMMUNES ARDENNE RIVES de MEUSE,08600,Givet,,['Assurance'],[20],non,non
9,19-169415,2019-11-10,2019-12-02,['8'],19 as 01 10 - assurance risques statutaires du personnel communautaire 2020-2023 (rectificatif),joue,autre,rectificatif,rectificatif,COM COMMUNES ARDENNE RIVES de MEUSE,08600,Givet,,['Assurance'],[20],non,non
10,19-169180,2019-11-10,2019-11-29,['9'],Fournitures et acheminement d'électricité et services associés,joue,directive24,appeloffre,initial,SYNDICAT DEP D ENERGIES DE L ARIEGE,09004,Foix,,"['Electricité, gaz (fourniture)']",[443],non,non
