,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-24208,2020-02-17,2020-03-13,['1'],Amélioration énergétique du collège Bel Air de Thoissey,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Bâtiment'],[33],non,non
1,20-24759,2020-02-17,2020-05-16,['2'],Accompagnement à la publication de maximum quatre articles scientifiques dans le cadre de l'étude clinique VAAPS,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"['Publicité, Communication']",[285],non,non
2,20-24300,2020-02-17,2020-03-17,['2'],Mise en place du diagnostic permanent assainissement de la ville de villers-cotterêts,fns,cmp2006,appeloffre,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts,,"[""Maîtrise d'oeuvre""]",[197],non,non
3,20-24216,2020-02-17,2020-03-09,['2'],Fourniture de plateaux repas froids au collège de Corbeny,fns,cmp2006,appeloffre,initial,COLLEGE L. S. SENGHOR,02820,Corbeny,,"['Restauration collective', 'Repas, traiteur']","[66, 304]",non,non
4,20-24753,2020-02-17,2020-04-28,['3'],Construction d'une plateforme de réception et de valorisation des sous-produits de l'assainissement (après première procédure déclarée sans suite),fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Assainissement', ""Station d'épuration (travaux)""]","[18, 328]",non,non
5,20-24222,2020-02-17,2020-04-06,['4'],"Numéro de la consultation : VILMF20S03 NETTOYAGE, CURAGE ET CONTRÔLE DU RÉSEAU D'EAU USÉE, PLUVIALE, DU RÉSEAU FONTAINE ET SES EQUIPEMENTS - POMPAGE DES CAVEAUX DES CIMETIÈRES ET DES CONTAINERS -",fns,cmp2006,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,"['Curage', 'Réseaux divers']","[78, 306]",non,non
6,20-24552,2020-02-17,2020-03-19,['5'],RD 902 - Etude de reconstruction du pont de chagnon (PR 70+00) et aménagement de protection contre les crues du torrent du chagnon,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"[""Maîtrise d'oeuvre"", ""Ouvrage d'art""]","[197, 252]",non,non
7,20-24375,2020-02-17,2020-03-12,['5'],Démolition-reconstruction de la cabane d'alpage du Vallon,mapa,cmp2006,appeloffre,initial,COMMUNE DE VARS,05560,VARS,,['Bâtiment'],[33],non,non
8,20-24725,2020-02-17,2020-03-15,['6'],"Fournitures de réactifs, consommables et petits équipements de laboratoire.",fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Laboratoire (fourniture)', 'Réactifs']","[181, 301]",non,non
9,20-24743,2020-02-17,2020-03-16,['6'],Prestations d'analyse de l'eau produite et distribuée.,fns,cmp2006,appeloffre,initial,REGIE EAU D'AZUR,06203,Nice Cedex 3,,"['Analyses médicales, biologiques']",[8],non,non
10,20-24717,2020-02-17,2020-03-03,['6'],Réservation de places en structure multi-accueil petite enfance,fns,cmp2006,appeloffre,initial,Ville de Mandelieu La Napoule,06212,Mandelieu-La Napoule,,['Prestations de services'],[274],non,non
11,20-24691,2020-02-17,2020-03-23,['6'],Travaux de construction d'un centre d'incendie et de secours et d'un poste de commandement sur la commune de Saint-Martin-du-Var,fns,cmp2006,appeloffre,initial,SDIS (06),06270,Villeneuve Loubet,,"['Ascenseur', 'Bâtiment', 'Carrelage', 'Charpente', 'Climatisation', 'Cloison, faux plafond', 'Electricité (travaux)', 'Espaces verts', 'Etanchéité', 'Ferronnerie', 'Fondations spéciales', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Terrassement']","[17, 33, 53, 57, 62, 63, 105, 116, 117, 126, 129, 144, 222, 264, 270, 308, 341]",non,non
12,20-24325,2020-02-17,2020-03-09,['6'],prestations de services pour l'exploitation de la station d'épuration de châteauneuf grasse,fns,cmp2006,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,"['Assainissement', ""Station d'épuration (exploitation)""]","[18, 335]",non,oui
13,20-24693,2020-02-17,2020-03-12,"['7', '30', '43', '48']","Travaux de voirie pour les communes du Cros de Géorand, Le Béage, Issanlas, Issarlès, Le Lac d'Issarlès, Lachapelle-Graillouse, Mazan l'Abbaye, Le Roux, Sagnes et Goudoulet, Saint Cirgues en",fns,cmp2006,appeloffre,initial,COMMUNE DE CROS DE GEORAND,07510,Cros de georand,,['Voirie et réseaux divers'],[366],non,non
14,20-24501,2020-02-17,2020-03-27,['8'],CONSTRUCTION D'UN BATIMENT EN COUVERTURE D'UN TENNIS EXISTANT-.,fns,cmp2006,appeloffre,initial,COMMUNE DE VILLERS SEMEUSE,08000,Villers-Semeuse,,"[""Tous corps d'état""]",[345],non,non
15,20-24215,2020-02-17,2020-05-17,['10'],Aménagement de la RD 951 du PR 17+375 au PR 17+815 à Nogent-sur-Seine (10400),fns,cmp2006,attribution,initial,DEPARTEMENT DE L AUBE,10000,TROYES,"[('2020-02-17', 'ROUSSEY', (299553.75, 'EUR'), None)]","[""Tous corps d'état""]",[345],non,non
16,20-24674,2020-02-17,2020-03-16,['10'],Ecole maternelle Jean Macé - Remplacement de menuiseries-.,mapa,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Menuiserie'],[222],non,non
17,20-24515,2020-02-17,2020-03-02,['10'],Diagnostic structure charpente et plancher - Musée d'Art Moderne de Troyes-.,mapa,cmp2006,appeloffre,rectificatif,MAIRIE DE TROYES,10000,TROYES,,['Assistance technique'],[19],non,non
18,20-24697,2020-02-17,2020-03-12,['10'],Construction d'une salle multi-activités au Vassaules - 2ème relance du lot no 2 Gros oeuvre-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Gros oeuvre'],[144],non,non
19,20-24246,2020-02-17,2020-03-11,"['11', '31', '9']",Travaux de réhabilitation de la voirie du peyrounet,fns,cmp2006,appeloffre,initial,Commune de MONTREAL,11290,Montréal (11),,['Voirie'],[365],non,non
20,20-24766,2020-02-17,2020-05-10,['11'],REMPLACEMENT ET MISE EN PLACE DE RIDEAUX ET DE STORES DANS LES ECOLES ET BATIMENTS COMMUNAUX,fns,cmp2006,attribution,initial,COMMUNE DE CARCASSONNE,11835,Carcassonne cedex 9,"[('2020-02-04', ""AR'DECO"", (100000, 'EUR'), None)]","['Equipements spécialisés', 'Textile']","[115, 343]",non,non
21,20-24265,2020-02-17,2020-03-13,['12'],travaux de création de la maison de l'economielot 2 : etancheité - couverture,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Grand Rodez,12035,Rodez,,"['Couverture', 'Etanchéité']","[74, 117]",non,non
22,20-24312,2020-02-17,2020-04-17,['13'],Travaux d'électricité et d'automatisme pour la restructuration et l'amélioration des ouvrages d'assainissement et d'eau potable du territoire Marseille Provence,fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2019-12-26', 'SAS GTIE PROVENCE', (272649.89, 'EUR'), None)]",['Electricité (travaux)'],[105],non,non
23,20-24485,2020-02-17,2020-04-17,['13'],Travaux de renforcement du réseau d'eau potable de Carnoux 13470.,fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2019-12-17', 'RAMPA TRAVAUX PUBLICS', (849806.0, 'EUR'), None)]",['Assainissement'],[18],non,non
24,20-24467,2020-02-17,2020-03-20,['13'],"Mission de maîtrise d'oeuvre relative à la création d'un Bus à Haut Niveau de Service (BHNS) sur la commune de Miramas appelé "" Ligne B3 "".",fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Ingénierie'],[455],non,non
25,20-24465,2020-02-17,2020-03-20,['13'],"Mission de maîtrise d'oeuvre relative à la création d'un Bus à Haut Niveau de Service (BHNS) sur la commune d'Istres appelé "" Ligne B2 "".",fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Ingénierie'],[455],non,non
26,20-24780,2020-02-17,2020-03-13,['13'],ACQUISITION D'UN APPLICATIF DE GESTION DES ACTIVITES ET DE PRESTATIONS COMPLEMENTAIRES POUR LA CAISSE D'ENTRAIDE DU PERSONNEL MUNICIPAL DE LA VILLE D'AIX EN PROVENCE,mapa,cmp2006,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Logiciel'],[186],non,non
27,20-24404,2020-02-17,2020-03-18,['13'],"Elaboration des dossiers réglementaires pour les travaux de renforcement de la digue du Grand Rhône à Salin de Giraud en rive droite, et Port Saint Louis du Rhône en rive gauche. (marché no 2020_01)",mapa,cmp2006,attribution,initial,SYMADREM (syndicat aménagement digues),13200,Arles,,"['Prestations de services', 'Ingénierie']","[274, 455]",non,non
28,20-24217,2020-02-17,2020-03-10,['13'],Prestations de réalisation de la scénographie de l'exposition temporaire ' Terre ! Escales mythiques en Méditerranée. Trésors de la BnF et collections marseillaises ! ' organisée au Mus,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Prestations de services'],[274],non,non
29,20-24445,2020-02-17,2020-03-10,['13'],Prestations de services pour l'organisation d'activités sportives sur les plages de la ville de Marseille - Été 2020,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"['Prestations de services', 'Terrain de sport']","[274, 342]",non,non
30,19-192894,2020-02-17,2020-03-17,"['13', '4', '5', '6', '83', '84']",Création d'un pôle d'extraction judiciaire vicinal (EJV) au centre de détention de Tarascon,fns,cmp2006,appeloffre,initial,DISP PACA Corse DPE,13277,Marseille Cedex 9,,"['Bâtiments modulaires', 'Bâtiment', 'Electricité (travaux)', 'Matériaux de construction', 'Revêtements de sols', 'Serrurerie', 'Terrassement', 'Voirie et réseaux divers']","[27, 33, 105, 198, 308, 321, 341, 366]",non,non
31,20-21881,2020-02-17,2020-03-31,['13'],travaux de confortement de poteaux et reprise de fissures en soubassement de la halle des sports campus de luminy,fns,cmp2006,appeloffre,initial,Université d'Aix-Marseille,13288,Marseille cedex 09,,"['Maçonnerie', 'Terrassement']","[195, 341]",non,non
32,20-24771,2020-02-17,2020-03-23,"['13', '83']","Rénovation de trois (3) unités d'hébergement, à la maternité de l'hôpital de la Conception à Marseille.Ces rénovations seront réalisées en trois phases, réparties comme suit :- Une tranche",fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13354,Marseille cedex 05,,"['Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)']","[105, 195, 222, 264, 270]",non,oui
33,20-24531,2020-02-17,2020-03-13,['13'],travaux de désamiantage de calorifuge en sous sol du centre des finances publiques de salon de provence.pièces du marché disponibles sur place sous la référence dict 04/2020,mapa,cmp2006,appeloffre,initial,DGFIP,13357,Marseille,,['Amiante (désamiantage)'],[479],non,non
34,20-24544,2020-02-17,2020-04-17,['13'],Création d'une voie d'accès au cimetière intercommunal de La Ciotat - 13600,fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13567,Marseille cedex 02,"[('2019-12-19', 'COLAS MIDI MEDITERRANEE', (214072.55, 'EUR'), None)]",['Voirie et réseaux divers'],[366],non,non
35,20-24669,2020-02-17,2020-05-16,['13'],"FOURNITURE, INTEGRATION D'EQUIPEMENTS RADIO TETRA ET PRESTATIONS ASSOCIEES",fns,cmp2006,attribution,initial,Ville d'Arles,13637,Arles,,"['Informatique (matériel)', 'Matériel de transmission', 'Matériel phonique']","[162, 210, 213]",non,non
36,20-24474,2020-02-17,2020-04-10,['13'],MAPA ANALYSE QUOTIDIENNE DES EAUX DE BAIGNADE DE LA CIOTAT (13600) (week-end et jours fériés compris),fns,cmp2006,appeloffre,initial,Commune de La Ciotat,13708,La ciotat cedex,,"['Analyses médicales, biologiques']",[8],non,non
37,20-24308,2020-02-17,2020-02-27,['16'],Aménagement de la spirithèque et de la salle de dégustation de l'université des spiritueux de Segonzac,fns,cmp2006,appeloffre,initial,Grand Cognac,16111,COGNAC,,"['Electricité (travaux)', 'Mobilier']","[105, 230]",non,non
