,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-76668,2021-06-07,2021-06-25,['1'],Entretien des bâtiments communaux 2021-2023,fns,cmp2006,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,['Nettoyage de locaux'],[239],non,non
1,21-76623,2021-06-07,2021-07-12,['2'],Construction du centre de secours de VILLERS COTTERETS-.,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,02007,Laon,,"['Bardage', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Clôture', 'Couverture', 'Electricité (travaux)', 'Espaces verts', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Serrurerie', ""Tous corps d'état"", 'Ventilation', 'Voirie']","[30, 53, 57, 61, 63, 64, 74, 105, 116, 144, 222, 264, 270, 321, 345, 360, 365]",non,non
2,21-76469,2021-06-07,2021-08-02,"['2', '62', '59', '80']",travaux d'interconnexion en eau potable entre le réservoir de la commune de vuillery et le réseau d'eau potable du spens,mapa,cmp2006,appeloffre,rectificatif,Syndicat des eaux de Braye/Vuillery/C.,02880,Vuillery,,['Alimentation en eau potable'],[6],non,non
3,21-77059,2021-06-07,2021-06-29,['5'],Travaux d'assainissement sur la commune de Vars station des Claux,fns,cmp2006,appeloffre,initial,CC DU GUILLESTROIS ET DU QUEYRAS,05600,GUILLESTRE,,"['Alimentation en eau potable', 'Assainissement', 'Réseaux divers']","[6, 18, 306]",non,non
4,21-77005,2021-06-07,2021-06-28,['6'],MAPA 2021-038- Maîtrise d'oeuvre liée à la réfection de murs de soutènement,fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,['Ingénierie'],[455],non,non
5,21-76620,2021-06-07,2021-06-18,"['6', '13']",2021-027 Remplacement des banques d'enregistrement et des tapis livraison bagages du terminal 2.1 et création d'un tapis livraison bagages hors-format - Aéroport Nice Côte d'Azur (rectificatif),mapa,cmp2006,appeloffre,rectificatif,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,"[""Tous corps d'état""]",[345],non,non
6,21-76530,2021-06-07,2021-06-16,"['8', '51']",réhabilitation des anciens locaux de la chambre d'agriculture à Charleville Mézières relance lot menuiseries extérieures (rectificatif),fns,cmp2006,appeloffre,rectificatif,SEAA,08000,Charleville-mézières,,"['Bois', 'Menuiserie']","[38, 222]",non,non
7,21-77123,2021-06-07,2021-09-04,['13'],Acquisition et maintenance d'un chariot télescopique,fns,cmp2006,attribution,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Matériel de manutention'],[208],non,non
8,21-76619,2021-06-07,2021-06-30,['13'],"Entretien et nettoyage des cases en élévation, columbariums et enfeus dans les 21 cimetières communaux de la Ville de Marseille",fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"['Nettoyage urbain', 'Cimetière']","[240, 437]",non,oui
9,21-76849,2021-06-07,2021-07-08,['13'],Fourniture de plantes fleuries en pots de chrysanthèmes et cyclamens,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Végétaux'],[358],oui,oui
10,21-76722,2021-06-07,2021-06-25,['13'],"Location, pose, dépose, stockage et maintenance de décors lumineux pour les illuminations des fêtes de fin d'année",fns,cmp2006,appeloffre,initial,Ville de Septèmes-les-Vallons,13240,Septèmes-les-Vallons,,['Location (matériels)'],[185],non,non
11,21-76480,2021-06-07,2021-08-07,['13'],"Conception, location et maintenance des décors et matériels d'illumination des fêtes de fin d'année",fns,cmp2006,attribution,initial,Mairie de Pélissanne,13330,Pelissanne,,['Illumination'],[170],non,non
12,21-77113,2021-06-07,2021-06-28,['13'],réalisation d'une animation agroécologique dans le cadre de la présence de la Région Provence-Alpes-Côte d'Azur à la Foire Internationale de Marseille 2021,fns,cmp2006,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,['Evénementiel'],[445],non,non
13,21-76763,2021-06-07,2021-06-28,['13'],conception d'une animation photo et gif animé avec location et mise en oeuvre d'un photobooth dans le cadre de présence de la Région Provence-Alpes-Côte d'Azur à la Foire de Marseille 2,fns,cmp2006,appeloffre,initial,Région Provence Alpes Côte d'Azur,13481,Marseille,,"['Prestations de services', 'Evénementiel']","[274, 445]",non,non
14,21-77112,2021-06-07,2021-06-30,['13'],"MAINTENANCE DES BASSINS DE READAPTATION, DES STATIONS DE CHLORATION ET D'ADOUCISSEMENT D'EAU DU CH MONTPERRIN",fns,cmp2006,appeloffre,initial,CH SPECIALISE MONTPERRIN,13617,AIX EN PROVENCE,,['Maintenance'],[196],non,non
15,21-76567,2021-06-07,2021-07-07,['13'],FOURNITURES DE DENRÉES ALIMENTAIRES POUR LA RESTAURATION COLLECTIVE ET PRESTATIONS ASSOCIÉES,fns,cmp2006,appeloffre,initial,Ville de la Roque d'Anthéron,13640,LA ROQUE D'ANTHERON,,['Denrées alimentaires'],[88],non,non
16,21-76627,2021-06-07,2021-06-29,['14'],Construction d'un pôle scolaire à Saint Etienne la Thillaye - Lot no 1 - 5 - 12 - Relance,fns,cmp2006,appeloffre,initial,Blangy Pont l'Evêque Intercom,14130,Pont l'Evêque,,"['Assainissement', 'Clôture', 'Menuiserie', 'Voirie et réseaux divers']","[18, 64, 222, 366]",non,non
17,21-76966,2021-06-07,2021-08-05,['16'],Achat de produits d'entretien et de petits matériels d'entretien,fns,cmp2006,appeloffre,initial,Ville de Soyaux,16025,Angouleme cedex,,"[""Produits d'entretien""]",[278],non,non
18,21-38619,2021-06-07,2021-07-02,['17'],fourniture et livraison de pièces d'usure adaptables pour faucheuse-débroussailleuse à bras,fns,cmp2006,appeloffre,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,"['Matériel agricole, horticole', 'Pièces détachées']","[200, 266]",non,non
19,21-77139,2021-06-07,2021-07-12,['17'],MAÎTRISE D'OEUVRE D'INFRASTRUCTURE POUR LA CREATION D'AIRES DE GRAND PASSAGE,fns,cmp2006,appeloffre,initial,CDA LA ROCHELLE,17086,La Rochelle,,"[""Maîtrise d'oeuvre""]",[197],non,non
20,21-76561,2021-06-07,2021-07-07,['17'],réhabilitation énergétique de la salle polyvalente,mapa,cmp2006,appeloffre,initial,Ville de Saint-Hippolyte,17430,saint hippolyte,,"['Bâtiment', 'Chauffage (travaux)', 'Couverture', 'Electricité (travaux)', 'Isolation']","[33, 61, 74, 105, 169]",non,non
21,21-76515,2021-06-07,2021-06-29,['18'],Musée du Berry - Réfection de l'électricité du bâtiment réserves et d'une salle d'exposition,mapa,cmp2006,appeloffre,initial,Ville de Bourges,18000,BOURGES,,['Electricité (travaux)'],[105],non,non
