a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-159032,2020-12-30,2021-02-03,"['1', '38', '42', '69', '71']",MISE EN SEPARATIF ET RACCORDEMENT DU RESEAU DE COLLECTE DE BRESSOLLES AU SYSTEME DE LA STEP DES ILES A NIEVROZ,fns,cmp2006,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,"['Canalisations', ""Ouvrage d'infrastructure"", 'Ouvrage hydraulique']","[48, 253, 255]",non,non
20-158119,2020-12-30,2021-02-06,['1'],Marché public relatif à la collecte et au transport du verre recyclable,joue,directive24,appeloffre,initial,CC DE LA DOMBES,01400,Châtillon-sur-Chalaronne,,"['Collecte sélective', 'Déchets non ménagers (prestations)']","[82, 404]",non,non
20-158162,2020-12-30,2021-02-01,['1'],tri et conditionnement des déchets recyclables issus de la collecte sélective,joue,directive24,attribution,initial,CC DE LA DOMBES,01400,Châtillon sur Chalaronne,"[('2020-12-15', 'PAPREC GRAND EST', (2116419, 'EUR'), 'Marché public relatif au tri et conditionnement des déchets recyclables issus de la collecte sélective  ')]",['Déchets non ménagers (prestations)'],[404],non,non
20-158923,2020-12-30,2021-01-29,['2'],Maintenance des dispositifs de ventilation et éléments associés multi-marques au centre hospitalier de Soissons,mapa,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,['Maintenance'],[196],non,non
20-158333,2020-12-30,2021-03-27,['3'],Accord Cadre D'Entretien/Exploitation De La Metrologie Du Reseau D'Assainissement,joue,directive24,attribution,initial,Montluçon Communauté,03106,Montlucon,"[('2020-11-02', 'Suez', (1702734.84, 'EUR'), None)]",['Prestations de services'],[274],non,non
20-154968,2020-12-30,2021-01-29,['3'],groupement de commandes - accord cadre de travaux de rénovation et d'amélioration des bâtiments communaux et communautaires,joue,directive24,appeloffre,initial,Vichy Communauté,03200,Vichy,,"['Ascenseur', 'Bardage', 'Bâtiment', 'Bois', 'Carrelage', 'Chambre froide', 'Charpente', 'Chauffage (travaux)', 'Climatisation', 'Cloison, faux plafond', 'Clôture', 'Couverture', 'Clocher', 'Démolition', 'Electricité (travaux)', 'Etanchéité', 'Gros oeuvre', 'Isolation', 'Maçonnerie', 'Mécanique', 'Menuiserie', 'Métallerie', 'Ouvrage métallique', 'Peinture (travaux)', 'Piscine', 'Plâtrerie', 'Plomberie (travaux)', 'Ravalement', 'Revêtements de sols', 'Sanitaire', 'Ventilation', 'Zinguerie', 'Paratonnerre', 'Porte automatique, portail', 'Occultation', 'Amiante (désamiantage)']","[17, 30, 33, 38, 53, 56, 57, 61, 62, 63, 64, 74, 80, 87, 105, 117, 144, 169, 195, 221, 222, 223, 254, 264, 265, 269, 270, 299, 308, 319, 360, 372, 411, 412, 414, 479]",non,non
20-158442,2020-12-30,2021-02-03,['4'],Fourniture et installation d'un système de controle de remplissage des colonnes à déchets en apport volontaire,joue,directive24,appeloffre,initial,COMMUNAUTE DE HAUTE PROVENCE,04300,Mane,,['Informatique (matériel)'],[162],non,non
20-159139,2020-12-30,2021-01-31,['4'],Contrats assurances 2021-2024,fns,cmp2006,attribution,initial,Commune d'Aiglun,04510,Aiglun,"[('2020-12-29', 'SMACL Assurances', (11094.2, 'EUR'), None), ('2020-12-29', 'GROUPAMA MEDITERRANEE', (6998.72, 'EUR'), None), ('2020-12-29', 'SMACL Assurances', (7413.04, 'EUR'), None), ('2020-12-29', 'SMACL Assurances', (464, 'EUR'), None), ('2020-12-29', 'GROUPAMA MEDITERRANEE', (76546.04, 'EUR'), None)]","['Assurance', 'Bâtiment', 'Mobilier', 'Véhicules']","[20, 33, 230, 359]",non,non
20-159039,2020-12-30,2021-02-08,['5'],accord-cadre - travaux d'aménagement et entretien de la voirie 2021-2022-2023-2024,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT CHAFFREY,05330,Saint-chaffrey,,['Voirie'],[365],non,non
20-158271,2020-12-30,2021-03-05,['6'],MARCHE DE TRAVAUX D'ENTRETIEN DES BATIMENTS ET D'AMENAGEMENT TOUT CORPS D'ETAT,joue,directive24,appeloffre,initial,C.H.U. de Nice,06003,Nice cédex 1,,['Gros oeuvre'],[144],non,non
20-159045,2020-12-30,2021-01-30,['6'],"Rénovation du dispositif d'accueil du public sur le site des gravures rupestres du Mont Bego : fabrication du mobilier et de la signalétique, pose, installation et démontage de l'existant",fns,cmp2006,attribution,initial,Parc national du Mercantour,06006,Nice,"[('2020-11-04', 'EMPREINTE', (120512, 'EUR'), None)]",['Signalétique'],[333],non,non
20-158350,2020-12-30,2021-01-20,"['4', '6']",2020-13 CÂBLAGE,joue,directive25,appeloffre,initial,REGIE REGIONALE DES TRANSPORTS DE PACA,06007,Nice cedex 1,,['Câblage'],[47],non,non
20-158425,2020-12-30,2021-01-29,['6'],"Prestations d'entretien de balisage maritime et de pontons de loisir, et de fournitures associées",joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,"['Installation portuaire', 'Prestations de services']","[165, 274]",non,non
20-158443,2020-12-30,2021-01-29,['6'],"ENLEVEMENT, TRANSPORT ET VIDAGE DE COMPACTEURS A DECHETS AERIENS SUR LE TERRITOIRE DE LA CACPL",joue,directive24,attribution,initial,C.A.P.L.,06414,Cannes Cedex,"[('2020-12-15', 'SUD-EST ASSAINISSEMENT S.A.S VEOLIA RECYCLAGE ET VALORISATION DES DECHETS', (96873, 'EUR'), ""Il s'agit d'un accord-cadre mono-attributaire à bons de commande sans minimum et ni maximum en valeur ou en quantité."")]","['Collecte sélective', 'Equipements spécialisés', 'Nettoyage urbain', 'Transport']","[82, 115, 240, 347]",non,non
