,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-184547,2019-12-11,2020-01-28,['1'],RD69 - Réparation du pont de Thoys,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Ouvrage d'art""]",[252],non,non
1,19-183538,2019-12-11,2020-03-06,['1'],"Fourniture d'articles de nettoyage, articles pour les services de restauration et produits d'entretien pour le Groupement de commandes Entretien, hygiène et articles hôteliers",joue,directive24,attribution,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse,,['Hygiène (articles)'],[153],non,non
2,19-183747,2019-12-11,2020-01-09,['1'],Accord cadre à bons de commande pour l'acquisition de titres restaurants pour Haut-Bugey Agglomération,joue,directive24,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,"[('2019-12-06', 'LUNCHR', (300000, 'EUR'), ""Accord cadre à bons de commande pour l'acquisition de titres restaurants pour Haut-Bugey Agglomération"")]",['Titres restaurant'],[416],non,non
3,19-183315,2019-12-11,2019-12-17,['1'],Exploitation et gestion des installations et réseaux d'eau potable sur un ensemble de communes du territoire de Haut-Bugey Agglomération,joue,directive24,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,"[('2019-12-06', 'SUEZ EAU FRANCE', (2188834.5, 'EUR'), ""Exploitation et gestion des installations et des réseaux d'eau potable sur un ensemble de communes du territoire de Haut-Bugey Agglomération (01)"")]",['Alimentation en eau potable'],[6],non,non
4,19-183780,2019-12-11,2020-02-21,['1'],"Marché de conception-réalisation d'un équipement démonstrateur mobilité, énergie et numérique",joue,directive24,appeloffre,initial,SPL TERRITOIRE D'INNOVATION,01210,FERNEY-VOLTAIRE,,"['Bâtiment', ""Maîtrise d'oeuvre""]","[33, 197]",non,non
5,19-184610,2019-12-11,2020-01-31,['2'],Isolation des combles pour les écoles élémentaires Delaunay et Louise Macault.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Electricité (travaux)', 'Isolation']","[105, 169]",non,non
6,19-184643,2019-12-11,2020-01-31,['2'],Ecole maternelle La Fontaine : Création d'un mur rideau et remplacement des faux-plafonds.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Cloison, faux plafond', 'Menuiserie', 'Plâtrerie']","[63, 222, 269]",non,non
7,19-183609,2019-12-11,2020-02-09,['2'],Traitement d'ordures ménagères résiduelles du nord-est du département de l'Aisne,joue,directive24,attribution,initial,Valor'Aisne,02000,LAON,,['Assainissement'],[18],non,non
8,19-183437,2019-12-11,2020-01-13,['2'],Fourniture et livraison de matériels de signalisation en matière plastique pour les routes départementales de l'Aisne-.,joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Plastique'],[268],non,non
9,19-184877,2019-12-11,2020-01-16,['2'],Maintenance des équipements d'endoscopie souples au centre hospitalier de Soissons,fns,cmp2006,appeloffre,initial,Centre Hospitalier de Soissons,02209,Soissons,,['Maintenance'],[196],non,non
10,19-183264,2019-12-11,2020-03-07,['3'],Groupement de commandes Ville et Montluçon Communauté pour la fourniture et l'acheminement d'électricité,joue,directive24,attribution,initial,Ville de Montluçon,03106,Montlucon,"[('2019-11-15', 'Edf', (2680000, 'EUR'), None), ('2019-11-15', 'Total Energie Gaz', (2680000, 'EUR'), None), ('2019-11-15', 'Volterres', (2680000, 'EUR'), None)]","['Electricité, gaz (fourniture)']",[443],non,non
11,19-184550,2019-12-11,2020-01-13,['3'],initiation au codage informatique pour les enfants de 3 à 11 ans sur le temps extrascolaire et périscolaire sur le territoire de vichy communauté,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cédex,,"['Prestations de services', 'Formation']","[274, 410]",non,non
12,19-184505,2019-12-11,2020-01-23,['4'],"Numéro de la consultation : 2019-CDB-0022 Travaux de réfection du Parking Gassendi, de la place Charles De Gaulle au droit du parking Gassendi et du Cours des Arès - Lot no3 Etanchéité",fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,['Etanchéité'],[117],non,non
13,19-183404,2019-12-11,2020-03-07,['4'],"Fourniture de pièces détachées, accessoires adaptables pour véhicules, matériels et engins et produits pour l'atelier de maintenance automobile",joue,directive24,attribution,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,"[('2019-12-03', 'Alpes Provence Vi', (8919, 'EUR'), 'fournitures de pièces détachées et accessoires adaptables pour véhicules, matériels et engins'), ('2019-12-03', 'Sfac', (12317.82, 'EUR'), 'fournitures de pièces détachées et accessoires adaptables pour véhicules, matériels et engins'), ('2019-12-03', 'Durance V.I. 05', (13543.98, 'EUR'), 'fournitures de pièces détachées et accessoires adaptables pour véhicules, matériels et engins'), ('2019-12-03', 'Alpes Provence Vi', (6941.44, 'EUR'), 'Fournitures de pièces détachées et accessoires pour carrosserie de véhicules utilitaires et poids lourds'), ('2019-12-03', 'Carrosserie Vincent Et Fils', (10771.26, 'EUR'), 'Fournitures de pièces détachées et accessoires pour carrosserie de véhicules utilitaires et poids lourds'), ('2019-12-03', 'Durance V.I. 05', (9836.7, 'EUR'), 'Fournitures de pièces détachées et accessoires pour carrosserie de véhicules utilitaires et poids lourds'), ('2019-12-03', 'Alpes Provence Vi', (8167.4, 'EUR'), ""Fournitures d'articles et produits pour l'atelier de maintenance automobile""), ('2019-12-03', 'Sfac', (6657.3, 'EUR'), ""Fournitures d'articles et produits pour l'atelier de maintenance automobile""), ('2019-12-03', 'Durance V.I. 05', (8802.15, 'EUR'), ""Fournitures d'articles et produits pour l'atelier de maintenance automobile"")]",['Pièces détachées'],[266],non,non
14,19-184566,2019-12-11,2020-01-16,['4'],Numéro de la consultation : 19PSD002 Mise en place de visites en présence d'un tiers en faveur des enfants confiés à l'aide sociale à l'enfance,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Prestations de services'],[274],non,non
15,19-184692,2019-12-11,2020-01-30,['5'],"REALISATION D'UN FORAGE EN NAPPE ALLUVIALE DU BUËCH ET DES EQUIPEMENTS PERMETTANT SON EXPLOITATION (LOCAL, POMPES, CANALISATIONS, RACCORDEMENTS ELECTRIQUES, ARMOIRES ELECTRIQUES, COMPTAGE, ETC",fns,cmp2006,appeloffre,initial,ASA DE LA BEOUX,05000,GAP,,"['Forage', 'Génie civil', 'Station de pompage', 'Terrassement']","[132, 141, 326, 341]",non,non
