a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-31772,2020-03-02,2020-04-06,['2'],Acquisition de tablette numériques,mapa,cmp2006,appeloffre,initial,CA Chauny-Tergnier-La Fère,02300,CHAUNY,,['Informatique (matériel)'],[162],non,non
20-31655,2020-03-02,2020-03-23,['2'],"travaux de réhabilitation des réseaux d'assainissement à soissons : rues saint-christophe, du collège et attenantes",fns,cmp2006,attribution,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,"[('2020-02-20', 'TPA s.a.s.', (494983, 'EUR'), None)]",['Assainissement'],[18],oui,oui
20-31876,2020-03-02,2020-03-31,['5'],Travaux de raccordement des eaux usées de la commune de Théus sur la station d'épuration de Remollon/ Rochebrune,fns,cmp2006,appeloffre,initial,Cté Cnes Serre-Poncon Val d'Avance,05230,La Bâtie Neuve,,"['Canalisations', 'Réseaux divers']","[48, 306]",non,non
20-17945,2020-03-02,2020-03-18,['6'],mise en oeuvre d'une démarche territoriale qualité tourisme pour les lieux de visite (lvd) et les activités sportives et de loisirs (asl),fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,['Prestations de services'],[274],non,non
20-31649,2020-03-02,2020-03-19,['6'],Réalisation de formations techniques dans le domaine de la Prévention et de la Sécurité (rectificatif),fns,cmp2006,appeloffre,rectificatif,REGIE EAU D'AZUR,06203,Nice Cedex 3,,['Formation'],[410],non,non
20-31944,2020-03-02,2020-03-21,['6'],"AVIS D'APPEL A CANDIDATURES POUR L'OCCUPATION DU DOMAINE PUBLIC, EN VUE DE L'EXPLOITATION D'UN FOOD-TRUCK SUR L'ESPLANADE DE LA PINEA.",mapa,cmp2006,appeloffre,initial,Ville de Mandelieu La Napoule,06212,Mandelieu-La Napoule,,"['Repas, traiteur']",[304],non,oui
20-31705,2020-03-02,2020-04-07,['6'],"Fourniture d'aspirateurs eau et poussières de contenances minimales 10 et 60 litres avec leurs accessoires, consommables et pièces détachées",fns,cmp2006,appeloffre,initial,SDIS (06),06273,Villeneuve Loubet Cedex,,['Electroménager'],[108],non,non
20-31538,2020-03-02,2020-04-14,['6'],FEUX D'ARTIFICE,fns,cmp2006,appeloffre,initial,COMMUNE DE NICE,06364,Nice Cedex 4,,"[""Feu d'artifice""]",[447],non,oui
20-31390,2020-03-02,2020-04-23,['6'],FILM PRESENTATION PLIE,fns,cmp2006,appeloffre,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,,['Audiovisuel'],[22],non,oui
20-31816,2020-03-02,2020-03-26,['6'],"Remplacement des sols, faux-plafonds et éclairage - Galerie du Front de neige - Isola 2000",fns,cmp2006,appeloffre,initial,COMMUNE D ISOLA,06420,Isola,,"['Electricité (travaux)', 'Equipements spécialisés', 'Revêtements de sols']","[105, 115, 308]",non,non
20-31837,2020-03-02,2020-04-03,['7'],Travaux de Construction d'un bâtiment de bureaux au Pôle des Mines à PRIVAS,fns,cmp2006,appeloffre,initial,Département de l'Ardèche,07007,Privas,,['Bâtiment'],[33],oui,non
20-31554,2020-03-02,2020-04-01,['10'],Maintenance des systèmes de détection intrusion et appel d'urgence sur les bâtiments communaux de la Ville de Troyes - Relance-.,fns,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,['Maintenance'],[196],non,non
20-31709,2020-03-02,2020-03-24,['10'],Programme Voirie 2020 : Rue Paulin Aubert et Rue Saint Michel à ESTISSAC (10 190)-.,fns,cmp2006,appeloffre,initial,COMMUNE D ESTISSAC,10190,ESTISSAC,,"[""Ouvrage d'infrastructure""]",[253],non,non
20-31635,2020-03-02,2020-03-24,['11'],FOURNITURE DE VÊTEMENTS ET EQUIPEMENTS POUR LES AGENTS DE POLICE MUNICIPALE ET LES AGENTS DE SURVEILLANCE DE LA VOIE PUBLIQUE,fns,cmp2006,appeloffre,initial,COMMUNE DE NARBONNE,11108,NARBONNE CEDEX,,"['Equipements spécialisés', 'Habillement']","[115, 150]",non,non
20-31658,2020-03-02,2020-03-24,['11'],NETTOYAGE DES CAMERAS DE VIDEOPROTECTION,fns,cmp2006,appeloffre,initial,COMMUNE DE NARBONNE,11108,NARBONNE CEDEX,,"['Surveillance', 'Télésurveillance']","[331, 415]",non,non
20-31452,2020-03-02,2020-03-19,['11'],mise en oeuvre du docob natura 2000 'piège et collines du lauragais' - phase 5,mapa,cmp2006,appeloffre,initial,C.C. Castelnaudary Lauragais Audois,11491,Castelnaudary Cedex,,['Prestations de services'],[274],non,non
20-31633,2020-03-02,2020-03-31,['11'],Travaux de réhabilitation de réseaux d'eaux usées à Port-la-Nouvelle,fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,['Voirie et réseaux divers'],[366],non,non
20-17907,2020-03-02,2020-05-04,['13'],La requalification de l avenue de Provence et Alfred Blachère sur les communes de Marseille et Allauch.Il s agit d un marché de travaux d exécution.,fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2020-02-05', 'COLAS MIDI MEDITERRANEE', (1603117.35, 'EUR'), None)]","['Réseaux divers', 'Voirie']","[306, 365]",non,non
20-31567,2020-03-02,2020-05-04,['13'],marche de travaux du programme de renouvellement urbain notre dame solidarité pour l'aménagement de la voie u226 et des espaces avoisinants à marseille 13015 (2ème tranche),fns,cmp2006,attribution,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,"[('2020-01-17', 'COLAS MIDI MEDITERRANEE / GIL TP', (1185338.25, 'EUR'), None)]","['Eclairage public', 'Espaces verts', 'Mobilier urbain', 'Réseaux divers', 'Voirie']","[102, 116, 231, 306, 365]",non,non
20-31456,2020-03-02,2020-05-25,['13'],La présente procédure a pour objet les prestations d'évaluation de candidats à des postes à pourvoir à la Régie des Transports Métropolitains.,fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,,['Prestations de services'],[274],non,non
20-31648,2020-03-02,2020-05-25,['13'],Prestations d'Assistance à Maîtrise d'Ouvrage pour la phase exécution du projet de réaménagement du dépôt de métro de La Rose Métro,fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
20-31663,2020-03-02,2020-05-25,['13'],Travaux d'extension et de renouvellement des installations de vidéosurveillance de la RTM,fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,,['Maintenance'],[196],non,non
20-31680,2020-03-02,2020-03-31,['13'],"Assurance dommages ouvrage de la RTM, maître d'ouvrage pour le projet Saint Charles XXL",fns,cmp2006,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,['Assurance'],[20],non,non
20-31647,2020-03-02,2020-05-25,['13'],La présente consultation vise la passation d'un accord-cadre ayant pour objet les prestations de tierce maintenance applicative pour le système d'information de gestion de la production SIGE,fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,,['Prestations de services'],[274],non,non
20-31013,2020-03-02,2020-05-25,['13'],prestations de transport et reconnaissance de fonds et services connexes pour la régie des transports métropolitains,fns,cmp2006,attribution,initial,Régie des Transports Métropolitains,13013,Marseille,,['Transport'],[347],non,non
20-31753,2020-03-02,2020-05-30,['13'],"Aménagement de l'exposition temporaire intitulée "" Pharaon, Osiris et la momie. L'Egypte ancienne à Aix-en-Provence """,fns,cmp2006,attribution,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,"[('2020-02-24', 'VERSION BRONZE', (120730, 'EUR'), None), ('2020-02-24', 'EUROP ELEC ENGINEERING INTERNATIONAL (3EI)', (14408, 'EUR'), None), ('2020-02-24', ""L'Atelier"", (11676.66, 'EUR'), None)]","[""Oeuvre d'art""]",[247],non,non
20-31757,2020-03-02,2020-05-30,['13'],"FOURNITURE, INSTALLATION ET MAINTENANCE DE CAMERA DE VIDEOSURVEILLANCE DE PROTECTION, DE TRAFIC ET BORNES",fns,cmp2006,attribution,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,"[('2020-02-25', 'SNEF', (600000, 'EUR'), None)]",['Matériel de sécurité'],[209],non,non
20-31872,2020-03-02,2020-03-30,['13'],ENLEVEMENT ET MISE EN FOURRIERE DES VEHICULES EN INFRACTION AU CODE DE LA ROUTE OU AU CODE GENERAL DES COLLECTIVITES TERRITORIALES (ARRETES MUNICIPAUX),mapa,cmp2006,appeloffre,initial,COMMUNE DE GARDANNE,13120,GARDANNE,,"['Gardiennage', 'Fourrière']","[138, 451]",non,non
20-31606,2020-03-02,2020-05-01,"['13', '4', '5', '6', '83', '84', '75', '31', '69']","Cette consultation a pour objet de répondre aux besoins récurrents et ponctuels de la CCI Métropolitaine Aix-Marseille-Provence en matière de sécurité, sûreté, de gardiennage et de télésurveillance.",fns,cmp2006,appeloffre,initial,CCI Marseille Provence,13221,Marseille cedex 01,,"['Gardiennage', 'Sécurité incendie', 'Télésurveillance']","[138, 332, 415]",non,non
