a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-8483,2020-01-23,2020-04-20,['1'],convention de concession pour le service public du développement et de l'exploitation du réseau de distribution d'électricité et de la fourniture d'énergie électrique aux tarifs réglementés de vente,joue,directive23,attribution,initial,SI D ENERGIE ET DE E COMMUNIC DE L AIN,01006,Bourg-en-bresse cedex,,"['Electricité, gaz (fourniture)']",[443],non,non
20-9200,2020-01-23,2020-04-21,['1'],marchés relatifs à la construction du pôle de l'entrepreneuriat: lot no00: fourniture en location de bâtiments modulaires - lot no01 démolition des bâtiments existants (ii),joue,directive24,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,"['Bâtiments modulaires', 'Démolition', 'Location (matériels)']","[27, 87, 185]",non,non
20-10986,2020-01-23,2020-02-24,['1'],réalisation d'une évaluation environnementale et stratégique des contrats environnementaux du pays de gex,mapa,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,['Etude'],[118],non,non
20-11315,2020-01-23,2020-02-26,['2'],Fourniture et installation d'un dispositif de refroidissement d'air pour les locaux du site d'Urvillers-.,fns,cmp2006,appeloffre,initial,Valor'Aisne,02000,LAON,,"[""Tous corps d'état""]",[345],non,non
20-10993,2020-01-23,2020-02-21,['2'],fourniture de services de télécommunicationslot1:téléphonie fixelot2:téléphonie mobilelot3:accès internet à débit asymétrique et non garantilot4:accès internet à débit symétrique et garanti,fns,cmp2006,appeloffre,initial,Communauté de Communes de la Thiérache,02260,La Capelle,,['Télécommunications'],[338],non,non
20-11326,2020-01-23,2020-02-25,['3'],Aménagement des berges de l'Allier - Plaine du camping et raccordement Pont de fer,fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Assainissement', 'Démolition', 'Eclairage public', 'Espaces verts', 'Maçonnerie', 'Mobilier urbain', 'Mur de soutènement', 'Revêtements de sols', 'Terrassement', 'Terrain de sport', 'Voirie et réseaux divers']","[18, 87, 102, 116, 195, 231, 233, 308, 341, 342, 366]",non,non
20-10880,2020-01-23,2020-02-17,['3'],"Travaux de sécurisation, mise en accessibilité et mise en valeur du château des ducs de Bourbon à Moulins (03)",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Monuments historiques'],[236],non,non
20-9507,2020-01-23,2020-02-25,['4'],Acquisition De Fournitures Pour L'Entretien Des Voiries Et Du Patrimoine Communal,joue,directive24,appeloffre,initial,COMMUNE DE MANOSQUE,04100,Manosque,,['Peinture (fourniture)'],[263],non,non
20-9890,2020-01-23,2020-02-28,['4'],Collecte et traitement des déchets ménagers des déchèterie intercommunales,joue,directive24,appeloffre,initial,CCPFML,04301,Forcalquier,,['Déchetterie (exploitation)'],[405],non,non
20-9629,2020-01-23,2020-02-25,['4'],La présente consultation concerne la passation de marché de services d'assurance de responsabilité hospitalière pour le centre hospitalier intercommunal de Manosque,joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,['Assurance'],[20],non,non
20-10808,2020-01-23,2020-04-21,['5'],ÉTUDE DE FAISABILITÉ POUR LE SCHÉMA DIRECTEUR D'ASSAINISSEMENT INTERCOMMUNAL,fns,cmp2006,attribution,initial,Communauté d'agglomérat. du gapençais,05007,GAP,,['Assainissement'],[18],non,non
20-10817,2020-01-23,2020-04-21,['5'],Fourniture de mobilier de signalétique d'information locale,fns,cmp2006,attribution,initial,Communauté d'agglomérat. du gapençais,05007,GAP,,"['Panneaux', 'Signalisation']","[261, 322]",non,non
20-9558,2020-01-23,2020-03-21,['5'],Fourniture d'un camion grue avec benne compactrice pour la collecte des ordures ménagères d'un Ptac de 26 tonnes,joue,directive24,attribution,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,"[('2019-12-05', 'MANJOT ENVIRONNEMENT', (220000, 'EUR'), ""Fourniture d'un camion grue avec benne compactrice pour la collecte des ordures ménagères d'un Ptac de 26 tonnes"")]",['Véhicules (acquisition)'],[475],non,non
20-9687,2020-01-23,2020-02-24,['6'],Prestations de maintenance des équipements et des bâtiments communaux,joue,directive24,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Maintenance'],[196],non,non
20-6936,2020-01-23,2020-02-17,['6'],travaux de rétablissement de l'assise du gr5 à rougios - commune de roure.,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Remembrement (travaux connexes)', 'Travaux forestiers']","[303, 350]",non,non
20-4333,2020-01-23,2020-02-18,['6'],"réalisation du système de traitement arsenic et prolongation du réseau eau potable des cabanes perchées, restaurant l'alpage et bergerie dans le boreon - commune de saint-martin-vesubie",fns,cmp2006,appeloffre,initial,Syndicat mixte Deve Vesubie Valdeblore,06201,Nice cedex 3,,"['Alimentation en eau potable', 'Assainissement', 'Génie civil', ""Travaux dans l'eau""]","[6, 18, 141, 349]",non,oui
20-8532,2020-01-23,2020-02-16,['6'],Fourniture de matériaux de travaux publics en vrac pour les besoins de la Régie Eau d'Azur,joue,directive25,appeloffre,initial,REGIE EAU D'AZUR,06203,NICE cedex 3,,['Matériaux de construction'],[198],non,non
20-9487,2020-01-23,2020-02-21,['6'],"marché relatif à l'émission, la fourniture et la livraison de titres restaurant sous format papier pour les agents de la mairie et du ccas de la commune de saint-jean-cap-ferrat",joue,directive24,attribution,initial,COMMUNE DE SAINT JEAN CAP FERRAT,06230,Saint Jean Cap Ferrat,,['Titres restaurant'],[416],non,oui
20-9551,2020-01-23,2020-02-27,['6'],19N0615 MARCHE D'EXPLOITATIONET MODERNISATION DES EQUIPEMENTS D'ECLAIRAGE ET DE VENTILATION DES TUNNELS DE LA METROPOLE,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Eclairage public'],[102],non,non
20-10730,2020-01-23,2020-04-21,['6'],"Numéro de la consultation : 2019-0789 Maintenance des pompes à carburants, du distributeur AD blue et logiciel de gestion ALX",fns,cmp2006,attribution,initial,COMMUNE DE CANNES,06406,CANNES,"[('2020-01-07', 'EURO STATION SERVICES SUD', (108000, 'EUR'), None)]","['Carburant, hydrocarbure', 'Maintenance', 'Station de pompage']","[52, 196, 326]",non,non
20-10938,2020-01-23,2020-02-22,['6'],réhabilitation du cimetière du Vieux Village - Etanchéité des allées et récupération des eaux pluviales de la section médiane et réhabilitation d'un local technique,fns,cmp2006,appeloffre,initial,ville de Roquebillière,06450,Roquebillière,,['Cimetière'],[437],non,non
20-9220,2020-01-23,2020-02-27,['6'],Acquisition et maintenance de cabines sanitaires publics,joue,directive24,appeloffre,initial,Commune de Menton,06500,Menton,,['Sanitaire'],[319],non,non
20-11121,2020-01-23,2020-02-28,['7'],"Cette consultation concerne la fourniture de produits et de services de télécommunications, permettant de répondre aux besoins de la Mairie de Privas.",fns,cmp2006,appeloffre,initial,MAIRIE DE PRIVAS,07006,Privas cedex,,['Télécommunications'],[338],non,non
20-9617,2020-01-23,2020-02-21,['7'],FOURNITURE ET LIVRAISON FRANCO DE PORT DE PETITS OUTILLAGES (2 lots),joue,directive24,attribution,initial,Département de l'Ardèche,07007,Privas,"[('2020-01-07', 'AUTO INDUTRIE MERIC', (6531.99, 'EUR'), 'Fourniture et livraison franco port de petits outillages automobile de marque FACOM'), ('2020-01-07', 'TRENOIS DECAMPS', (3644.03, 'EUR'), 'Fourniture et livraison franco de port de petits outillages, métiers divers'), ('2020-01-07', 'SAS FOUSSIER', (3856.23, 'EUR'), 'Fourniture et livraison franco de port de petits outillages, métiers divers'), ('2020-01-07', 'WURTH FRANCE', (4140.26, 'EUR'), 'Fourniture et livraison franco de port de petits outillages, métiers divers')]",['Outillage'],[251],non,non
20-11024,2020-01-23,2020-02-07,['8'],fournitures de matériels sanitaires,mapa,cmp2006,appeloffre,initial,CENTRE HOSPITALIER BELAIR,08000,Charleville Mézières,,"['Chauffage (matériel)', 'Sanitaire']","[60, 319]",non,non
20-9422,2020-01-23,2020-04-19,['9'],"Accord-cadre à bons de commande pour des épreuves de compactage, inspections télévisuelles, épreuves d'étanchéité et d'hydrocurage des réseaux d'assainissement pour la période 2020",joue,directive25,attribution,initial,SMDEA,09000,Saint Paul De Jarrat,"[('2019-12-20', 'Sarp Sud-Ouest', (400000, 'EUR'), None)]",['Etude'],[118],non,non
20-11278,2020-01-23,2020-02-19,['10'],Maîtrise d'½uvre pour la reconstruction du Pont Simart à Troyes-.,mapa,cmp2006,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-11244,2020-01-23,2020-02-28,['10'],Mise en oeuvre du document d'objectifs (DOCOB) des sites Natura 2000 :Lot 1 : mise en oeuvre du DOCOB des sites FR2100295 'Prairies de la Voire et de l'Héronne' (no 50) et FR21120,fns,cmp2006,attribution,initial,DIRECTION DEPARTEMENTALE TERRITOIRES,10026,Troyes,"[('2020-01-22', ""Fédération départementale des chasseurs de l'Aube"", (60359.2, 'EUR'), None), ('2020-01-22', ""Conservatoire d'espaces naturels de Champagne-Ardenne"", (36920, 'EUR'), None)]",['Ingénierie'],[455],non,oui
20-11245,2020-01-23,2020-02-17,['11'],"PRESTATIONS TECHNIQUES (SON, LUMIERE, VIDEO ET EQUIPEMENT DE SCENE) DANS LE CADRE DU FESTIVAL LA TEMPORA DU GRAND NARBONNE",fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,"['Location (matériels)', 'Sonorisation', 'Spectacle']","[185, 324, 472]",non,non
20-9309,2020-01-23,2020-02-21,['11'],location longue durée et location avec option d'achat de véhicules légers et utilitaires et prestations associées,joue,directive24,attribution,initial,Département de l'Aude,11855,Carcassonne,,['Véhicules (location)'],[474],non,non
