a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-113627,2020-09-20,2020-11-20,"['1', '69']",mission de maîtrise d'oeuvre relative aux travaux de réaménagement du secteur du pont de lyon,joue,directive24,attribution,initial,Ville de Bourg-en-Bresse,01000,Bourg-en-Bresse,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-112356,2020-09-20,2020-11-08,"['1', '69']","exploitation et maintenance des installations de chauffage, ventilation et climatisation des bâtiments communaux",joue,directive24,appeloffre,initial,Ville de Bourg-en-Bresse,01000,Bourg-en-Bresse,,"['Chauffage (exploitation, entretien)', 'Climatisation', 'Ventilation']","[59, 62, 360]",non,oui
20-114319,2020-09-20,2020-11-17,['1'],Fourniture de carburants pour les besoins de la Communauté d'Agglomération du Bassin de Bourg-en-Bresse,joue,directive24,attribution,initial,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,"[('2020-09-16', 'TOTAL MARKETING FRANCE', (1240000.0, 'EUR'), ""Fourniture de carburants en station-service par cartes accréditives multi-enseignes pour l'approvisionnement des véhicules, poids-lourds et matériels divers de la collectivité""), ('2020-09-16', 'LA COMPAGNIE DES CARTES CARBURANTS', (48000.0, 'EUR'), ""Fourniture de carburants en station-service pour l'approvisionnement des véhicules et poids-lourds de l'antenne de Saint-Trivier-de-Courtes (01560)""), ('2020-09-16', 'DYNEFF SAS', (172000.0, 'EUR'), 'Fourniture et livraison de carburants sur le site de la base de loisirs de la Plaine Tonique à Malafretaz (01340)')]","['Carburant, hydrocarbure']",[52],non,non
20-114555,2020-09-20,2020-10-20,"['1', '38', '69', '42', '73']",Fourniture et acheminement d'électricité et services associés,joue,directive24,appeloffre,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,"['Electricité, gaz (fourniture)']",[443],non,non
19-181441,2020-09-20,2020-10-04,['1'],maîtrise d'oeuvre pour l'amélioration de la qualité d'accueil du camping de la base de loisirs (entrée de la base et restaurant),mapa,cmp2006,attribution,initial,CC DE LA VEYLE,01290,Pont-de-veyle,,"[""Maîtrise d'oeuvre"", ""Mission d'ordonnancement, pilotage, coordination (OPC)""]","[197, 234]",non,non
20-114773,2020-09-20,2020-10-19,['5'],Mise A Disposition De Deux Engins De Damage Standard Pour Les Stations De Ski Alpin Du Queyras,joue,directive24,appeloffre,initial,Syndicat mixte des stations Queyras,05008,Gap,,['Véhicules (location)'],[474],non,non
20-114541,2020-09-20,2020-11-13,['5'],Placement et gestion d'un programme d'assurance pour les besoins de la Commune de Réallon,joue,directive24,appeloffre,initial,COMMUNE DE REALLON,05160,Reallon,,['Assurance'],[20],non,non
20-114719,2020-09-20,2020-10-09,['6'],PRESTATIONS DE MISE A JOUR ET CREATION DE PLANS DU RESEAU LIGNES D'AZUR,joue,directive25,appeloffre,initial,Régie Ligne d'Azur,06100,NICE,,['Prestations de services'],[274],non,non
20-112909,2020-09-20,2020-10-18,['6'],Location-entretien et fourniture de vêtements de travail et EPI pour les services municipaux et le CCAS,joue,directive24,attribution,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,"[('2020-09-14', 'MAJ ELIS', (280000, 'EUR'), 'Location-entretien de vêtements standards et EPI pour les services techniques, le service Restauration et le Foyer restaurant'), ('2020-09-14', 'SEISE', (40000, 'EUR'), 'Vêtements de travail standards et chaussures pour les services techniques et le service des sports'), ('2020-09-14', 'SEISE', (28000, 'EUR'), 'Vêtements de travail standards et chaussures pour les services Petite Enfance, scolaire, entretien, restauration et foyer restaurant'), ('2020-09-14', 'SEISE', (28000, 'EUR'), 'Equipements de protection individuelle'), ('2020-09-14', 'RIVOLIER', (60000, 'EUR'), 'Vêtements de travail et chaussures pour la polie municipale et les ASVP')]",['Habillement'],[150],non,non
20-114337,2020-09-20,2020-10-17,['6'],Fourniture de matériels d'entretien pour Côte d'Azur Habitat,joue,directive24,attribution,initial,Côte d'Azur Habitat,06200,Nice,"[('2020-09-15', 'REMA MEDITERRANEE', (320000, 'EUR'), ""Fourniture de matériels d'entretien pour le siège, les agences et régies de Côte d'Azur Habitat"")]",['Nettoyage de locaux'],[239],non,non
20-114480,2020-09-20,2020-10-18,['6'],Travaux de remplacement de portes palières sur le patrimoine de Côte d'Azur Habitat,joue,directive24,attribution,initial,Côte d'Azur Habitat,06200,Nice,"[('2020-09-17', ""L'Art Nouveau"", (440000, 'EUR'), ""Travaux de remplacement de portes palières pour les logements et/ou locaux des résidences de Côte d'Azur Habitat - Lot 1 Agences 1 à 4""), ('2020-09-17', ""L'Art Nouveau"", (440000, 'EUR'), ""Travaux de remplacement de portes palières pour les logements et/ou locaux des résidences de Côte d'Azur Habitat - Lot 2 Agences 6 à 9"")]",['Menuiserie'],[222],non,non
20-111281,2020-09-20,2020-10-21,['6'],fourniture de masques alternatifs en tissus tailles enfants,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,['Consommables médicaux'],[69],non,non
20-114328,2020-09-20,2020-12-16,['6'],Prestations de dépollution du plan d'eau des ports communaux et fournitures de matériels anti-pollution associées,joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2020-09-14', 'Marinov', (80000, 'EUR'), ""Interventions en cas de pollution des plans d'eau""), ('2020-09-14', 'Sarl Ecotank', (240000, 'EUR'), 'Fourniture de matériel anti-pollution')]","['Plastique', 'Antipollution (équipement)', 'Dépollution']","[268, 432, 442]",non,non
20-114401,2020-09-20,2020-10-23,['10'],Prestations d'assurances 'Dommages aux biens et risques annexes'-.,joue,directive24,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,['Assurance'],[20],non,non
20-112701,2020-09-20,2020-10-26,"['11', '31', '34', '66', '75']",Marché de services de maîtrise d'oeuvre pour la construction du centre d'entraînement de la FFR XIII,joue,directive24,appeloffre,initial,Fédération Française de Rugby à XIII,11000,CARCASSONNE,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-114343,2020-09-20,2020-10-16,"['11', '34', '31']","Etudes pour la révision des PPRi sur les bassins versants du Lauquet, de l'Orbieu, du Fresquel et de l'Orbiel/Clamoux",joue,directive24,attribution,initial,DDTM11,11838,Carcassonne cedex 9,"[('2020-09-17', 'Egis eau - sas', (198522.0, 'EUR'), 'Lot1 : Etudes relatives à la révision: des PPRi du bassin versant du Lauquet, des PPRi de la commune de Cazilhac, et du PPRi de la commune de Plaja'), ('2020-03-17', 'Egis - eau - sas', (333949.0, 'EUR'), ""Lot no2 : Études pour la révision des PPRi du bassin versant de l'Orbieu""), ('2020-09-17', 'Artelia', (284740.15, 'EUR'), 'Lot 3 : Etudes pour la révision des PPRi du bassin versant du Fresquel'), ('2020-09-17', 'Sce', (319502, 'EUR'), ""Lot no4 : Etudes relatives à la révision des PPRi du bassin versant de l'Orbiel et de la Clamoux"")]",['Ingénierie'],[455],non,non
20-108481,2020-09-20,2020-11-18,['12'],"accord-cadre à bons de commande - transport, déshydratation mobile et hygiénisation de boues résiduaires de stations d'épuration",joue,directive24,attribution,initial,"Cté de communes Comtal, Lot et Truyère",12500,Espalion,"[('2020-08-18', 'SAS alliance environnement exploitation', (228270.0, 'EUR'), ""Transport, déshydratation mobile et stabilisation de boues résiduaires de stations d'épuration"")]","['Assainissement', ""Station d'épuration (exploitation)""]","[18, 335]",non,non
20-112880,2020-09-20,2020-10-23,['12'],transport des déchets non dangereux depuis les stations de transit vers les centres de traitement ou de valorisation,joue,directive24,appeloffre,initial,SYDOM,12510,Olemps,,"['Ordures ménagères (prestations)', 'Transport']","[249, 347]",non,non
20-114570,2020-09-20,2020-10-23,['13'],Prestation D'Architecte Conseil Pour La Ville D'Aix En Provence,joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Etude'],[118],non,non
20-114615,2020-09-20,2020-09-26,['13'],Prestations d'homogéneisation de la supervision des usines et des réseaux d'eau potable et d'assainissement,joue,autre,rectificatif,rectificatif,REGIE DES EAUX DU PAYS D AIX,13100,Aix en provence,,['Télégestion'],[352],non,non
20-114690,2020-09-20,2020-10-23,['13'],Accord-Cadre De Prestations D'Assistance A Maitrise D'Ouvrage Et De Maitrise D'oeuvre Relatives Aux Ouvrages D'Art Et De Génie Civil De La Commune D'Aix En Provence,joue,autre,rectificatif,rectificatif,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,"[""Maîtrise d'oeuvre"", ""Assistance à maîtrise d'ouvrage""]","[197, 433]",non,non
