a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-183202,2019-12-13,2020-01-24,['1'],mise en oeuvre d'une passerelle d'accès au parc de loisirs de bouvent et réparation de l'ouvrage d'art 60,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,['Passerelle'],[286],non,non
19-186382,2019-12-13,2020-02-05,['1'],Alimentation en eau potable et défense incendie sur le site de Dinoplagne à Plagne (01),fns,cmp2006,appeloffre,initial,COM DE COMMUNES DU PAYS BELLEGARDIEN,01200,VALSERHONE,,['Alimentation en eau potable'],[6],non,non
19-186409,2019-12-13,2020-01-31,['2'],Réalisation d'un diagnostic d'accessibilité et élaboration d'un plan de mise en accessibilité de la voirie et des espaces publics (PAVE) pour l'ensemble du périmètre de la ville de,mapa,cmp2006,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,['Etude'],[118],non,non
19-185964,2019-12-13,2020-01-20,['2'],Réhabilitation d'un bâtiment d'accueil à l'Hôtel Dieu de Château-Thierry-. (rectificatif),fns,cmp2006,appeloffre,rectificatif,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,"['Electricité (travaux)', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', ""Tous corps d'état"", 'Ventilation']","[105, 195, 222, 264, 345, 360]",non,non
19-185916,2019-12-13,2020-01-13,['2'],Maitrise d'oeuvre pour la construction d'une maison de santé pluriprofessionnelle,fns,cmp2006,attribution,initial,COMMUNAUTE DE COMMUNES DES 3 RIVIERES,02500,BUIRE,"[('2019-10-09', 'LAMOUR-ARCHITECTURE', (153000.0, 'EUR'), None)]","[""Maîtrise d'oeuvre""]",[197],non,non
19-185814,2019-12-13,2020-01-13,['2'],Desserte des écoles maternelles et primaires vers le complexe sportif l'Ile Verte,fns,cmp2006,attribution,initial,COMMUNAUTE DE COMMUNES DES 3 RIVIERES,02500,BUIRE,"[('2019-09-09', 'REGIE DEPART DES TRANSP AISNE', (27154.0, 'EUR'), None)]",['Transport'],[347],non,non
19-184842,2019-12-13,2020-01-13,['3'],"Acquisition de vidéoprojecteurs et d'équipements audio-visuels avec mise en oeuvre, maintenance pour projection sur différents sites du Département 03",joue,directive24,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,,['Audiovisuel'],[22],non,non
19-106983,2019-12-13,2020-01-24,"['3', '63']",Aménagement scénique d'une salle polyvalente,mapa,cmp2006,appeloffre,initial,Commune de Serbannes,03700,Serbannes,,['Matériel scénique'],[216],non,non
19-186169,2019-12-13,2020-01-10,['4'],ACTIONS DE DIFFUSION DE LA CULTURE DE L'EGALITE FEMMES/HOMMES SUR LE TERRITOIRE Projet ALCOTRA PROSOL FEMMES,mapa,cmp2006,appeloffre,initial,Provence Alpes Agglomération,04000,Digne les Bains,,"['Publicité, Communication']",[285],non,non
19-186321,2019-12-13,2020-01-20,['4'],réalisation d'un site internet de promotion de la destination touristique verdon tourisme.,mapa,cmp2006,appeloffre,initial,Office de tourisme Verdon Tourisme,04120,Castellane,,['Site internet'],[171],non,non
