a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-164337,2019-10-31,2019-12-30,['1'],"Fourniture de pièces détachées, pièces d'usure, consommables et prestations pour l'entretien, la réparation et la remise en état des matériels de marque MAN pour le Département de l'Ain",joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2019-10-15', 'MAN TRUCK & BUS FRANCE', (130973.56, 'EUR'), ""Fourniture de pièces détachées, pièces d'usure, consommables et prestations pour l'entretien, la réparation et la remise en état des matériels de marque MAN pour le Département de l'Ain"")]",['Pièces détachées'],[266],non,non
19-166070,2019-10-31,2019-12-25,['1'],"Entretien de réseaux, création et mise en conformité de branchements d'eau potable et d'assainissement",fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,['Réseaux divers'],[306],oui,oui
19-165992,2019-10-31,2019-11-25,['2'],GESTION DES EAUX PLUVIALES ISSUES DE LA RD 1029 EN AMONT DES CAPTAGES D'EAU POTABLE SUR LA COMMUNE D'HARLY ET RENOUVELLEMENT DU RESEAU PUBLIC DE COLLECTE DES EAUX USEES,fns,cmp2006,appeloffre,initial,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,['Assainissement'],[18],non,non
19-165968,2019-10-31,2019-11-25,['2'],Construction d'une maison de santé-.,fns,cmp2006,appeloffre,initial,COMMUNE DE VILLENEUVE SUR AISNE,02190,VILLENEUVE-SUR-AISNE,,"[""Tous corps d'état""]",[345],non,non
19-165685,2019-10-31,2019-12-06,['2'],curage et réception des réseaux d'assainissement eaux usées,mapa,cmp2006,appeloffre,annulation,Communauté de Communes de la Thiérache,02260,La Capelle,,['Assainissement'],[18],non,non
19-164644,2019-10-31,2019-12-06,['2'],INTERCONNEXION EAU POTABLE ENTRE CHATEAU THIERRY ET VILLERS-COTTERETS,joue,directive25,appeloffre,initial,USESA,02400,CHATEAU THIERRY,,"['Alimentation en eau potable', 'Canalisations', 'Pompes', 'Station de pompage', 'Station de relevage']","[6, 48, 272, 326, 327]",non,non
19-166069,2019-10-31,2019-12-02,['2'],Réhabilitation du réseau d'assainissement RD1 Bézuet et construction d'une station de traitement H2S au poste de Bézuet à Bézu St Germain-.,fns,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,"[""Tous corps d'état""]",[345],non,non
19-165736,2019-10-31,2019-11-26,['3'],Mission d'expertise budgétaire et comptable,fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Prestations de services', 'Expertise comptable']","[274, 446]",non,non
19-161287,2019-10-31,2019-12-02,['3'],acquisition de matériaux pour travaux de voirie en régie,joue,directive24,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,"['Espaces verts', 'Maçonnerie', 'Matériaux routiers', 'Réseaux divers', 'Voirie']","[116, 195, 199, 306, 365]",non,non
19-165309,2019-10-31,2019-11-22,['3'],travaux d'aménagement de liaisons cyclables et piétonnes 'modes doux' en bordure de la rivière allier secteur nord saint-germain des fossés billy,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Voirie'],[365],oui,oui
