,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-80158,2020-06-23,2020-07-24,['1'],"Rénovation, valorisation touristique et culturelle de la cuivrerie de Cerdon",fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Bâtiment', 'Monuments historiques']","[33, 236]",non,non
1,20-80200,2020-06-23,2020-07-24,['1'],Reconstruction du pont de Fleurville - Mission de contrôle extérieur en phase travaux,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Charpente', 'Métallerie']","[57, 223]",non,non
2,20-78806,2020-06-23,2020-07-15,['1'],Aménagement de la rue Montholon : Réfection totale de la voirie et des trottoirs,fns,cmp2006,appeloffre,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse Cedex,,['Voirie et réseaux divers'],[366],non,non
3,20-80636,2020-06-23,2020-07-07,['1'],Travaux de mise en séparatif et de renouvellement des réseaux d'eaux usées et d'eaux pluviales et de la canalisation d'eau potable sur la RD34,fns,cmp2006,attribution,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,"[('2020-06-18', 'VINCENT TP', (468968.5, 'EUR'), None)]",['Canalisations'],[48],oui,non
4,20-80324,2020-06-23,2020-07-16,"['1', '38', '42', '69', '73']",Travaux de prolongement d'une piste cyclable,fns,cmp2006,appeloffre,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,['Terrassement'],[341],non,non
5,20-80070,2020-06-23,2020-07-06,['1'],Acquisition d'une table de découpe plasma,mapa,cmp2006,appeloffre,initial,LYCEE SAINT EXUPERY,01200,Valserhône,,['Machines-outils'],[194],non,non
6,20-80511,2020-06-23,2020-07-17,['2'],Mission de maîtrise d'oeuvre des travaux de reconstruction de la station d'épuration (STEP) du CRRF de Saint-Gobain,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"[""Station d'épuration (travaux)""]",[328],non,non
7,20-78077,2020-06-23,2020-07-17,['3'],fourniture de semences et bulbes,fns,cmp2006,appeloffre,initial,Ville de Vichy,03200,Vichy,,['Espaces verts'],[116],non,non
8,20-80478,2020-06-23,2020-07-20,['5'],Etude de faisabilité pour la création d'un espace de valorisation des déchets,mapa,cmp2006,appeloffre,initial,Communauté de Communes de l'Embrunais,05200,EMBRUN,,"['Etude', 'Assistance juridique', 'Ingénierie']","[118, 434, 455]",non,non
9,20-78778,2020-06-23,2020-07-09,"['6', '4', '83']",entretien des prises d'eau d'étiage des côtiers mentonnais,mapa,cmp2006,appeloffre,initial,SYND MIXTE INONDATIONS AMENAGEMENT GES,06204,Nice,,"['Ouvrage hydraulique', ""Travaux dans l'eau""]","[255, 349]",non,oui
10,20-80133,2020-06-23,2020-07-16,['6'],Conception et assistance au déploiement d'une campagne de communication pour les stations nice côte d'azur,fns,cmp2006,appeloffre,initial,Syndicat Mixte Stations du Mercantour,06364,NICE cedex 4,,"['Publicité, Communication']",[285],non,non
11,20-80527,2020-06-23,2020-07-27,['6'],Acquisition de matériels de scène et de spectacle,fns,cmp2006,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Evénementiel'],[445],non,non
12,20-80481,2020-06-23,2020-09-23,['7'],"acquisition, mise en oeuvre et maintenance de solutions en gestion financière (gef) et ressources humaines (sirh + paie)",fns,cmp2006,attribution,initial,Ville d'AUBENAS,07200,Aubenas,,['Logiciel'],[186],non,non
13,20-77619,2020-06-23,2020-07-16,"['8', '51', '2', '10', '54', '55']",travaux de vrd dans les cis et à l'etat major du sdis 08,fns,cmp2006,appeloffre,initial,SDIS des Ardennes,08000,Prix-les-mézières,,"['Réseaux divers', 'Terrassement', 'Voirie']","[306, 341, 365]",non,non
14,20-80211,2020-06-23,2020-07-21,['10'],Remise en peinture des circulations et des cages d'escalier du collège Le Noyer Marchand à Romilly sur Seine-.,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Tous corps d'état""]",[345],non,non
15,20-80039,2020-06-23,2020-07-24,['10'],Mise en conformité des installations électriques de divers bâtiments départementaux-.,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE L AUBE,10000,TROYES,,"[""Tous corps d'état""]",[345],non,non
16,20-80055,2020-06-23,2020-08-22,['10'],Fournitures de pièces électriques,fns,cmp2006,appeloffre,initial,Ville de La Chapelle Saint Luc,10602,LA CHAPELLE SAINT-LUC CEDEX,,['Pièces détachées'],[266],non,non
17,20-80041,2020-06-23,2020-07-17,['11'],acquisition d'un tracteur neuf équipé d'outils forestiers,fns,cmp2006,appeloffre,initial,Syndicat Intercommunal d'Aménagement H,11300,Limoux,,"['Matériel agricole, horticole']",[200],non,non
18,20-80047,2020-06-23,2020-08-23,['12'],"route departementale no 29 ponts de la roquette, amenagements hydrauliquescantons de rodez-onet et nord levezoucommunes d'onet le chateau et sainte radegonde",fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2020-06-09', 'SAS AUGLANS', (399599, 'EUR'), None)]",['Ouvrage hydraulique'],[255],non,non
19,20-56556,2020-06-23,2020-08-24,['13'],services de spectacles divers dans le cadre du marché de provence,mapa,cmp2006,attribution,initial,Commune de Berre l'Etang,13138,Berre-l'Étang cedex,[],"['Prestations de services', 'Spectacle']","[274, 472]",non,non
20,20-80165,2020-06-23,2020-08-03,['13'],"Réalisation de prestations de restauration d'ouvrages d'archives reliés, conservés au SCN Archives nationales d'outre-mer à Aix-en-Provence",fns,cmp2006,appeloffre,initial,MINISTERE DE LA CULTURE,13182,Aix-en-provence cedex 5,,['Reliure'],[302],non,non
21,20-78987,2020-06-23,2020-07-21,"['83', '13', '6', '4', '5', '84']",Déployer une campagne de communication pour développer une culture du risque auprès des populations du territoire du PAPI côtiers des Maures (83),mapa,cmp2006,appeloffre,initial,CCMPM,13182,Aix-en-Provence cedex 5,,"['Prestations de services', 'Publicité, Communication']","[274, 285]",non,non
22,20-80561,2020-06-23,2020-08-07,['13'],Prestations de mesures d'épaisseurs de tôles sur les engins et équipements du GPMM,mapa,cmp2006,appeloffre,initial,GRAND PORT MARITIME DE MARSEILLE,13226,MARSEILLE,,['Contrôle technique'],[72],non,non
23,20-80539,2020-06-23,2020-07-17,['13'],Fourniture et livraison de médailles d'honneur Régionales Départementales et Communales et de médailles d'honneur du travail gravées pour le personnel de la Ville de Marseille.,mapa,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Insignes'],[164],non,non
24,20-80535,2020-06-23,2020-07-17,['13'],"Fourniture et livraison d'arbres et arbustes pour mise en production à la pépinière de la ville de Marseille, en vue d'aménagements paysagers.",fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"[""Produits de l'agriculture"", 'Végétaux']","[276, 358]",non,oui
25,20-80216,2020-06-23,2020-07-27,['13'],Travaux d'aménagement de la rue de Pergine - RD8d,fns,cmp2006,appeloffre,initial,CONSEIL DEPARTEMENTAL 13,13256,Marseille cedex 20,,['Voirie'],[365],oui,non
26,20-80124,2020-06-23,2020-07-24,['13'],rénovation des façades du bâtiment portalis sur le site schuman d'aix-marseille université à aix-en-provence.,fns,cmp2006,appeloffre,initial,Université d'Aix-Marseille,13284,Marseille Cedex 7,,"['Chauffage (travaux)', 'Climatisation', 'Electricité (travaux)', 'Menuiserie', 'Métallerie', 'Ravalement', 'Ventilation']","[61, 62, 105, 222, 223, 299, 360]",non,non
27,20-80601,2020-06-23,2020-09-04,['13'],TRAVAUX DE CABLAGE DANS LES ECOLES ET AUTRES BATIMENTS COMMUNAUX,fns,cmp2006,appeloffre,initial,Ville d'Arles,13637,Arles,,"['Câblage', 'Electricité (travaux)']","[47, 105]",non,non
28,20-80274,2020-06-23,2020-07-20,['13'],Numéro de la consultation : 2020-S-0021 NETTOYAGE DE VITRES DE DIVERS BÂTIMENTS DE LA VILLE DE MARTIGUES,fns,cmp2006,appeloffre,initial,COMMUNE DE MARTIGUES,13692,Martigues cedex,,['Nettoyage de locaux'],[239],non,non
29,20-80275,2020-06-23,2020-07-23,['13'],Numéro de la consultation : 2020-S-0023 MARTIGUES - ASSISTANCE A MAITRISE D'OUVRAGE POUR LA CREATION D'UN GOLF,fns,cmp2006,appeloffre,initial,COMMUNE DE MARTIGUES,13692,Martigues cedex,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
30,20-80310,2020-06-23,2020-07-23,['13'],Travaux de construction d'un groupe scolaire provisoire (zone modulaire)à Cabriès,fns,cmp2006,appeloffre,initial,Ville de Cabries,13828,Cabriès,,"['Bâtiments modulaires', 'Réseaux divers', 'Terrassement']","[27, 306, 341]",non,non
31,20-80529,2020-06-23,2020-07-10,['14'],"Fourniture, installation et mise en service d'une solution de visioconférence pour 3 amphithéâtres, ainsi que la formation et l'accompagnement du corps enseignant dans son utilisation",fns,cmp2006,appeloffre,initial,Ensicaen,14050,Caen,,['Informatique (matériel)'],[162],non,non
32,20-80195,2020-06-23,2020-08-03,['14'],Achat de petites fournitures de bureau & papier de reprographie et d'impression,mapa,cmp2006,appeloffre,initial,SYND.DEPT D'ENERGIES DU CALVADOS,14077,CAEN CEDEX 5,,"['Matériel de bureau', 'Papeterie']","[207, 262]",non,non
33,20-79679,2020-06-23,2020-08-18,['14'],fourniture et installation d'une plieuse - empileur petit et grand plat et extension de sortie de tapis,mapa,cmp2006,appeloffre,initial,GIP Blanchisserie du Bessin Pays Falai,14401,Bayeux,,['Blanchisserie (matériel)'],[37],non,non
34,20-80114,2020-06-23,2020-09-20,['14'],Numéro de la consultation : 2020-04 Démolition de l'ancien quai de transfert à Touques,fns,cmp2006,attribution,initial,COMMUNAUTE COMMUNES COEUR COTE FLEURIE,14803,deauville,"[('2020-06-09', 'GLOBAL DEPOLLUTION', (77594, 'EUR'), None), ('2020-06-09', 'LESUEUR TP', (56000, 'EUR'), None), ('2020-06-09', 'VALLOIS', (17677, 'EUR'), None)]",['Démolition'],[87],non,non
35,20-80389,2020-06-23,2020-07-30,['16'],TRAVAUX D'AMENAGEMENT DU LOCAL AGENT DE LA DECHETERIE DE CHÂTEAUBERNARD,mapa,cmp2006,appeloffre,initial,CALITOM,16600,Mornac,,['Bâtiment'],[33],non,non
36,20-37999,2020-06-23,2020-08-22,['17'],"mission de vérifications des installations sportives, des aires collectives de jeux et des structures artificielles d'escalade propriétés du département de la charente-maritime",mapa,cmp2006,attribution,initial,Cons. Départ. de la Charente-Maritime,17076,La Rochelle Cedex 9,,['Etude'],[118],non,non
37,20-80400,2020-06-23,2020-07-21,['17'],Numéro de la consultation : 2020.FCS.CDA.0089ORGANISATION ET SUIVI AGRONOMIQUE DES EPANDAGES DE COMPOSTS DE BOUES DES STATIONS D'EPURATION DE LA COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE,fns,cmp2006,appeloffre,initial,CDA LA ROCHELLE,17086,La Rochelle,,['Prestations de services'],[274],non,non
38,20-80349,2020-06-23,2020-07-01,['6'],FOURNITURE DE GILETS DE STABILISATION DE PLONGEE ET DE PIECES DETACHEES AU PROFIT DES ENQUETEURS SUBAQUATIQUES DE LA GENDARMERIE NATIONALE,fns,cmp2006,attribution,initial,MIOMCT/Gendarmerie/CEGN,17308,Rochefort cedex,"[('2020-06-16', 'AQUALUNG / LA SPIROTECHNIQUE', (99300, 'EUR'), None)]",['Equipements spécialisés'],[115],non,non
39,20-80214,2020-06-23,2020-07-17,['18'],Construction d'une maison de santé multidisciplinaire au Prado,fns,cmp2006,appeloffre,initial,Ville de Bourges,18000,BOURGES,,['Bâtiment'],[33],non,non
40,20-80233,2020-06-23,2020-09-15,"['18', '37', '28', '45', '36', '41', '72', '44', '78']",Afin d'apporter aux équipes de maîtrise d'oeuvre les connaissances et données géotechniques pour concevoir et implanter les ascenseurs et rampes permettant de participer à la mise en accessi,fns,cmp2006,appeloffre,initial,Territoria,18020,Bourges,,['Ingénierie'],[455],non,non
41,20-80093,2020-06-23,2020-07-24,['18'],Numéro de la consultation : 2019-MOE-CD18-1046 Conception scénographique et graphique et assistance technique à la réalisation de la visite sonore et historique de l'abbaye de Noirlac à Bruère Al,fns,cmp2006,appeloffre,initial,Conseil départemental du Cher,18023,BOURGES,,"[""Maîtrise d'oeuvre"", 'Matériel scénique', ""Mission d'ordonnancement, pilotage, coordination (OPC)"", 'Sonorisation']","[197, 216, 234, 324]",non,non
42,20-80434,2020-06-23,2020-07-31,['19'],UZERCHEEGLISE SAINT-PIERRERestauration de l'e?gliseMarché Public de Prestations IntellectuellesACCORD CADRE D'ÉTUDES DE DIAGNOSTICET DE MAITRISE D'OeUVRE,fns,cmp2006,appeloffre,initial,Commune d'Uzerche,19140,UZERCHE,,"[""Maîtrise d'oeuvre""]",[197],non,non
43,20-80234,2020-06-23,2020-07-21,['19'],RÉHABILITATION DU SKATEPARK AVENUE LÉO LAGRANGE,mapa,cmp2006,appeloffre,initial,Mairie de BRIVE LA GAILLARDE,19312,Brive,,['Aire de jeux'],[400],non,non
44,20-77827,2020-06-23,2020-09-15,"['20B', '20A']",Prestation de service traiteur pour l'université de corse - quatre lots,fns,cmp2006,appeloffre,initial,Université de Corse,20250,Corte,,"['Repas, traiteur']",[304],non,non
45,20-80482,2020-06-23,2020-07-24,['20B'],Numéro de la consultation : 20F05 Fourniture des équipements de protection collectives (E.P.C) concernant la signalétique de chantier pour les services techniques de la Régie 'les Eaux du Pays Ba,fns,cmp2006,appeloffre,initial,Régie des Eaux du Pays Bastiais,20291,Bastia,,['Signalisation'],[322],non,non
46,20-80157,2020-06-23,2020-07-22,['21'],"Mission de maîtrise d'oeuvre relative à l'extension et à la mise aux normes accessibilité, intégrant la remise aux normes du câblage VDI de l'UEHC de Dijon.",mapa,cmp2006,appeloffre,initial,Ministère de la Justice,21077,Dijon cedex,,"['Bâtiment', 'Etude']","[33, 118]",non,oui
47,20-80345,2020-06-23,2020-08-31,['21'],amenagement du centre regional psycho-traumatique - bât. 07 : rdc,fns,cmp2006,attribution,initial,Centre Hospitalier Universitaire Dijon,21079,dijon cedex,"[('2020-06-19', 'SARL NONQUE', (27500.0, 'EUR'), None), ('2020-06-19', 'DONOLO FRERES SARL', (36926.0, 'EUR'), None), ('2020-06-19', 'CREATIV CONCEPT SARL', (41000.0, 'EUR'), None), ('2020-06-22', 'LES PEINTURES REUNIES SAS', (19500.0, 'EUR'), None), ('2020-06-22', 'C2P SAS', (10250.0, 'EUR'), None), ('2020-06-19', 'ESPACE MENUISERIE SARL', (25604.65, 'EUR'), None), ('2020-06-19', 'SIA REVETEMENTS SARL', (33781.37, 'EUR'), None), ('2020-06-22', 'MUNIER SAS', (164900.0, 'EUR'), None), ('2020-06-22', 'MUNIER SAS', (15500.0, 'EUR'), None), ('2020-06-22', 'SPIE INDUSTRIE ET TERTIAIRE SAS', (91900.0, 'EUR'), None), ('2020-06-22', 'SPIE INDUSTRIE ET TERTIAIRE SAS', (18300.0, 'EUR'), None), ('2020-06-19', 'PROMUT DIJON', (2245.0, 'EUR'), None)]","['Carrelage', 'Chauffage (travaux)', 'Climatisation', 'Cloison, faux plafond', ""Contrôle d'accès"", 'Démolition', 'Détection incendie', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Nettoyage de locaux', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Sanitaire', ""Tous corps d'état"", 'Ventilation']","[53, 61, 62, 63, 81, 87, 90, 105, 144, 222, 239, 264, 270, 308, 309, 319, 345, 360]",non,non
48,20-80058,2020-06-23,2020-08-23,['21'],"TRAVAUX RELATIFS A L'AMENAGEMENT DE DEUX SENTIERS PARTAGES : RUE DES BLANCHES FLEURS, PONT DES OIES/BOULEVARD A BEAUNE (21)",fns,cmp2006,attribution,initial,Ville de Beaune,21205,Beaune cedex,,"['Signalisation', 'Voirie']","[322, 365]",non,oui
49,20-80106,2020-06-23,2020-09-20,['22'],2020-TX-0008 Construction du CIS BEAUSSAIS SUR MER,fns,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,22015,SAINT-BRIEUC,,"['Charpente', 'Electricité (travaux)', 'Gros oeuvre', 'Peinture (travaux)', 'Plomberie (travaux)']","[57, 105, 144, 264, 270]",non,non
50,20-80625,2020-06-23,2020-07-16,['22'],Assurances - DO + TRC - Construction de 98 lits d'EHPAD au Centre Gériatrique des Capucins - CH de Saint-Brieuc,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER SAINT BRIEUC,22027,SAINT-BRIEUC,,['Assurance'],[20],non,non
51,20-79649,2020-06-23,2020-07-24,['22'],réfection toiture de la ressourcerie à lamballe-armor - lots 1 et 2,fns,cmp2006,appeloffre,initial,Lamballe Terre & Mer,22404,Lamballe Armor Cedex,,"['Charpente', 'Etanchéité']","[57, 117]",non,non
52,20-80546,2020-06-23,2020-07-21,['24'],Aménagement et extension des locaux de la BDDP à Périgueux,fns,cmp2006,appeloffre,initial,Conseil Général de la Dordogne,24019,PERIGUEUX,,['Chauffage (travaux)'],[61],non,non
53,20-80115,2020-06-23,2020-09-20,['24'],"Formation et examen pour les Permis BE, Poids Lourds C et Super Lourds CE pour les agents du Conseil départemental de la Dordogne",mapa,cmp2006,attribution,initial,Conseil Général de la Dordogne,24019,PERIGUEUX,,['Formation'],[410],non,non
54,20-80096,2020-06-23,2020-09-01,['25'],"Accord-cadre pour le gardiennage, la protection et la sécurité des installations lors des manifestations de la Ville de Pontarlier",fns,cmp2006,appeloffre,initial,COMMUNE DE PONTARLIER,25304,PONTARLIER,,"['Gardiennage', 'Surveillance']","[138, 331]",non,non
55,20-80547,2020-06-23,2020-07-17,['26'],Rénovation des sanitaires du Parc de Lorient - 26760 MONTELEGER,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE LA DROME,26026,Valence,,"[""Tous corps d'état""]",[345],non,non
56,20-80131,2020-06-23,2020-08-28,"['26', '69']",Accord-cadre multi-attributaires à bons de commande de services bancaires,fns,cmp2006,appeloffre,initial,MONTELIMAR AGGLOMERATION HABITAT,26207,MONTELIMAR CEDEX,,['Prestations de services'],[274],non,non
57,20-80286,2020-06-23,2020-08-28,"['26', '69', '84', '30', '7']",Travaux de menuiseries métalliques et bois et second oeuvre pour la sécurité incendie du patrimoine de MONTELIMAR AGGLOMERATION HABITAT,fns,cmp2006,appeloffre,initial,MONTELIMAR AGGLOMERATION HABITAT,26207,MONTELIMAR CEDEX,,"['Menuiserie', 'Métallerie', 'Plâtrerie', 'Serrurerie']","[222, 223, 269, 321]",non,non
58,20-80484,2020-06-23,2020-07-06,['26'],Construction d'une salle de gymnastique et d'un dojo à Loriol sur Drôme (26),fns,cmp2006,appeloffre,rectificatif,COMMUNAUTE DE COMMUNES DU VAL DE DROME,26400,EURRE,,['Bâtiment'],[33],non,non
59,20-80515,2020-06-23,2020-08-22,['27'],Travaux d'entretien de maintenance et d'aménagement de voirie,fns,cmp2006,attribution,initial,COMMUNE DE BERNAY,27300,Bernay,"[('2020-06-22', 'VIAFRANCE NORMANDIE', (1000000, 'EUR'), None)]",['Voirie'],[365],non,non
60,20-80247,2020-06-23,2020-07-27,['28'],Contrôle technique pour les travaux de modernisation du système de sécurité incendie de la Résidence du Val de l'Eure,mapa,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL DE CHARTRES,28018,Chartres,,['Sécurité incendie'],[332],non,non
61,20-80325,2020-06-23,2020-07-10,['28'],renouvellement canalisation rue du pasteur martin luther king,mapa,cmp2006,appeloffre,initial,Commune de Vernouillet,28500,Vernouillet,,['Canalisations'],[48],non,non
62,20-80415,2020-06-23,2020-07-01,['29'],le présent contrat a pour objet une étude de défense du polder de combrit-ile-tudy contre le risque de submersion marine.,fns,cmp2006,appeloffre,rectificatif,CCPBS,29122,Pont-l'Abbé cedex,,['Etude'],[118],non,non
63,20-80581,2020-06-23,2020-07-23,"['30', '13', '69', '84', '34', '75', '83']","Audit des assurances, conseils et assistance pour la passation des marchés d'assurances du GIE ORAS et de ses membres",mapa,cmp2006,appeloffre,initial,GIE ORAS,30000,NIMES,,"['Assurance', 'Audit']","[20, 21]",non,non
