,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-101952,2020-08-15,2020-09-30,['2'],Acquisition de bennes à fond mouvant-.,joue,directive24,appeloffre,initial,Valor'Aisne,02000,LAON,,['Transport'],[347],non,non
1,20-102269,2020-08-15,2020-11-10,['5'],Appel à candidatures dans le cadre d'une procédure avec négociation visant à sélectionner des candidats pour les travaux d'aménagement du domaine skiable - secteur de Peynier - Sta,joue,directive25,attribution,initial,SEM SEDEV,05560,Vars Les Claux,"[('2020-08-13', 'Sar Environnement', (23900, 'EUR'), 'Travaux de démontage de remontées mécaniques')]",['Prestations de services'],[274],non,non
2,20-102062,2020-08-15,2020-09-14,['6'],FOURNITURE DE PRODUITS D'ENTRETIEN,joue,directive24,attribution,initial,C.H.U. de Nice,06003,Nice cedex 1,"[('2020-08-10', 'COLDIS', (984, 'EUR'), ""FOURNITURE DE PRODUITS D'ENTRETIEN"")]","[""Produits d'entretien""]",[278],non,non
3,20-102104,2020-08-15,2020-09-24,['6'],FOURNITURE DE CARBURANT EN STATION,joue,directive24,appeloffre,initial,COMMUNE DE GRASSE,06130,Grasse,,"['Carburant, hydrocarbure']",[52],non,non
4,20-97408,2020-08-15,2020-09-13,['6'],travaux d'impression pour l'ensemble des services municipaux de la ville de mougins,joue,directive24,attribution,initial,Mairie de Mougins,06250,Mougins,,['Impression'],[160],non,non
5,20-101915,2020-08-15,2020-09-04,['6'],MAINTENANCE DES INSTALLATIONS DE VIDEO PROTECTION URBAINE DE LA VILLE DE MOUGINS.,joue,directive24,attribution,initial,Mairie de Mougins,06250,MOUGINS,,"['Maintenance', 'Surveillance', 'Télésurveillance', 'Informatique (maintenance serveurs et réseaux)']","[196, 331, 415, 454]",non,non
6,20-102064,2020-08-15,2020-10-13,['6'],Prestations de nettoyage de fin de chantier de construction du Conservatoire de musique à Antibes,joue,directive24,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,"[('2020-08-11', 'AVENUE GROUPE SERVICE', (11773.75, 'EUR'), 'Prestations de nettoyage de fin de chantier de construction du conservatoire de musique à antibes')]",['Prestations de services'],[274],non,non
7,20-101944,2020-08-15,2020-09-25,['8'],fourniture de bornes de recharge pour véhicules électriques et hybrides rechargeables.,joue,directive24,appeloffre,initial,FEDE DEP D ENERGIES DES ARDENNES,08440,Lumes,,['Réseaux divers'],[306],non,non
8,20-102059,2020-08-15,2020-09-25,['10'],Travaux Nazareth 2,joue,directive24,appeloffre,initial,Centre hospitalier de Troyes,10003,Troyes cedex,,"['Electricité (travaux)', 'Gros oeuvre']","[105, 144]",non,non
9,20-101940,2020-08-15,2020-09-30,['13'],"Travaux de mise en oeuvre de réseaux assainissement, eaux usées, et adduction d'eau potable",joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Assainissement'],[18],non,non
