a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-10707,2021-01-25,2021-02-12,['1'],Assistance à maîtrise d'ouvrage déléguée pour l'extension du Centre Aquatique Au Fil de l'O,fns,cmp2006,appeloffre,rectificatif,MAIRIE,01630,Saint-genis-pouilly,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
21-10705,2021-01-25,2021-02-25,['2'],Travaux de transformation du Stade municipal J.P PAPIN en terrain de football A11 et A8 en gazon synthétique avec zones d'entrainement à Soissons (02200),fns,cmp2006,appeloffre,initial,Mairie de Soissons,02200,SOISSONS,,['Terrain de sport'],[342],non,non
21-10992,2021-01-25,2021-03-01,['2'],Étude de faisabilité du Parc ludo-historique Saint-Médard à Soissons,fns,cmp2006,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,['Etude'],[118],non,non
21-10739,2021-01-25,2021-04-24,['3'],Installation de système de sécurisation permettant la mise en oeuvre des plans particuliers de mise en sécurité (PPMS) dans les collèges de l'Allier - secteurs de Vichy et Moulins,fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2021-01-20', 'Eiffage Energie Industrie Tertiaire Loire Auvergne', (233989.8, 'EUR'), None), ('2021-01-20', 'CANTI - Cegelec Auvergne Nord Tertiaire et Industrie', (142440, 'EUR'), None)]",['Electricité (travaux)'],[105],non,non
21-11134,2021-01-25,2021-02-26,['4'],Maîtrise d'oeuvre relatif à des travaux de réaménagement et à la création d'une école européenne de formation à la DDSIS des Alpes de Haute-Provence,fns,cmp2006,appeloffre,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,04990,Digne les Bains,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-10977,2021-01-25,2021-02-24,['5'],Reconstruction du pont de l'adret,fns,cmp2006,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"[""Ouvrage d'art""]",[252],oui,non
21-11109,2021-01-25,2021-02-28,['6'],TRAVAUX DE DESAMIANTAGE DES PLATEAUX R+1 ET R+2 DU BATIMENT L'OLIVIER - CH DE GRASSE,fns,cmp2006,appeloffre,rectificatif,C.H.U. de Nice,06003,Nice cédex 1,,['Amiante (désamiantage)'],[479],non,non
21-10961,2021-01-25,2021-02-25,['6'],"CHU de Nice - Hôpital Archet II - Schéma Directeur Electrique : Remplacement des équipements HTA et TGBT Poste T1, T2 et T3",fns,cmp2006,appeloffre,rectificatif,C.H.U. de Nice,06003,Nice cedex 1,,['Electricité (travaux)'],[105],non,non
21-11167,2021-01-25,2021-02-24,['6'],MAPA 2021-010 POSE D'AFFICHES ET DISTRIBUTION DE DOCUMENTS (2 LOTS),fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,['Prestations de services'],[274],non,non
21-11175,2021-01-25,2021-02-25,['6'],Travaux de signalisation horizontale pour la commune de Roquebrune Cap Martin,fns,cmp2006,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Signalisation'],[322],non,non
