,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-118027,2020-09-28,2020-10-30,['1'],Réfection de toitures terrasses pour le Groupement Hospitalier de Territoire (GHT) Bresse Haut Bugey,fns,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,"['Charpente', 'Terrasse']","[57, 354]",non,non
1,20-117359,2020-09-28,2020-10-20,"['1', '69']",réalisation d'un complexe sportif - relancelot plomberie chauffagelot sol tennis,fns,cmp2006,appeloffre,initial,COMMUNE DE FOISSIAT,01340,Foissiat,,['Bâtiment'],[33],non,non
2,20-118122,2020-09-28,2020-10-28,['2'],Contrôles des réseaux d'assainissement de GrandSoissons Agglomération,fns,cmp2006,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,['Assainissement'],[18],non,non
3,20-115954,2020-09-28,2020-11-03,['3'],"restauration de l'orgue aubertin de l'église saint-louis de vichy - nouvelle consultation pour le lot 1 : facture d'orgue, restauration de l'orgue aubertin",fns,cmp2006,appeloffre,initial,Ville de Vichy,03200,Vichy,,['Orgue'],[250],non,non
4,20-113250,2020-09-28,2020-10-23,['3'],diagnostic de pollution des sols en vue de la réalisation du projet urbain 'vichy lac',mapa,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy cedex,,['Dépollution'],[442],non,non
5,20-117962,2020-09-28,2020-10-15,['4'],La consultation concerne les travaux de construction d'un mur d'escalade (Structure Artificielle d'Escalade).,fns,cmp2006,appeloffre,initial,Cté Com Alpes Provence Verdon,04170,Saint andré les alpes,,['Equipement sportif'],[113],non,non
6,20-118070,2020-09-28,2020-11-03,['4'],Numéro de la consultation : 20DGS002 ASSISTANCE A MAITRISE D'OUVRAGE POUR LA MISE EN PLACE D'UNE DEMARCHE DE QUALITE DE LA RELATION A L'USAGER,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,['Etude'],[118],non,non
7,20-118105,2020-09-28,2020-11-19,['6'],PRESTATION D'EXTERNALISATION PARTIELLE D'ARCHIVES MEDICALES SUR SUPPORT PAPIER,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Prestations de services'],[274],non,non
8,20-118246,2020-09-28,2020-10-26,['6'],MAPA 2020-061 PRESTATIONS PHOTOGRAPHIQUES,fns,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,LE CANNET,,['Prestations de services'],[274],non,non
9,20-118430,2020-09-28,2020-10-22,['6'],Contrôle technique des véhicules légers et utilitaires,fns,cmp2006,appeloffre,initial,Commune de Menton,06500,Menton,,['Véhicules'],[359],non,non
