a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-188686,2019-12-21,2020-01-19,['1'],fourniture de produits pétroliers raffinés liquides,joue,directive24,attribution,initial,Ville de Bourg-en-Bresse,01012,Bourg-en-Bresse,"[('2019-11-25', 'EDENRED FUEL CARD A SAS', (1030569, 'EUR'), 'Carburant à la pompe pour le parc automobile de la Ville '), ('2019-11-25', 'ESLC SERVICES STREICHENBERGER', (127248, 'EUR'), 'Gas-oil pour les engins du parc automobile'), ('2019-11-27', 'CHARVET LA MURE BIANCO', (158427, 'EUR'), 'Fioul domestique destiné au chauffage des bâtiments communaux')]","['Carburant, hydrocarbure']",[52],non,non
19-188914,2019-12-21,2020-01-19,"['1', '69']",fourniture et la livraison de titres restaurant au profit du personnel de la communauté d'agglomération du bassin de bourg-en-bresse (ca3b) et de la ville de bourg-en-bresse.,joue,directive24,attribution,initial,Ville de Bourg-en-Bresse,01012,BOURG EN BRESSE,"[('2019-12-10', 'UP', (4500000, 'EUR'), 'Fourniture et livraison de titres restaurants pour les agents de la Ville de Bourg-en-Bresse et de CA3B')]",['Titres restaurant'],[416],oui,oui
19-189429,2019-12-21,2020-03-17,['1'],Déneigement et salage complémentaires de la ville de Valserhône - Période 2019 - 2023,joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,,['Déneigement'],[98],non,non
19-189431,2019-12-21,2020-03-17,['1'],Fourniture de sel de déneigement,joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,"[('2019-11-14', 'Quadrimex Sels', (64494, 'EUR'), None)]",['Sel de déneigement'],[320],non,non
19-189428,2019-12-21,2020-03-17,['1'],Vérifications règlementaires du patrimoine communal et intercommunal de la Commune de Valserhone et de la Communauté de Communes du Pays Bellegardien,joue,directive24,attribution,initial,Commune de Valserhone,01206,Valserhône cedex,"[('2019-11-18', 'Apave Sudeurope', (441519, 'EUR'), None)]",['Maintenance'],[196],non,non
19-189366,2019-12-21,2020-01-31,['3'],"Renforcement, sécurisation, enfouissement et extension des réseaux de distribution publique d'électricité. Travaux connexes d'infrastructures de communication électronique et d'éclairag",joue,directive24,attribution,initial,SDE 03,03401,Yzeure cedex,,['Electrification rurale'],[106],non,non
19-188786,2019-12-21,2020-01-31,['4'],Réalisation de travaux tous corps d'état dans le cadre de la maintenance courante et de la remise en état de logements,joue,directive24,attribution,initial,Habitations de Haute-Provence,04005,DIGNE-LES-BAINS,,"[""Contrôle d'accès"", 'Electricité (travaux)', 'Etanchéité', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Télévision', ""Tous corps d'état""]","[81, 105, 117, 195, 222, 264, 270, 340, 345]",non,non
19-189096,2019-12-21,2020-02-18,['4'],Souscription des contrats d'assurances pour la ville de Gréoux-les-Bains,joue,directive24,attribution,initial,Mairie de gréoux les bains,04800,GREOUX LES BAINS,"[('2019-12-11', 'SMACL Assurances', (30376.95, 'EUR'), 'Assurance dommages aux biens et risques divers'), ('2019-12-11', 'GROUPAMA MEDITERRANEE', (10304.13, 'EUR'), 'Assurance Responsabilité Civile'), ('2019-12-11', 'GROUPAMA MEDITERRANEE', (44536.5, 'EUR'), 'Assurance Flotte Automobile'), ('2019-12-11', '2C COURTAGE', (1626.42, 'EUR'), 'Assurance protection juridique de la commune'), ('2019-12-11', 'SMACL Assurances', (882.93, 'EUR'), 'Assurance protection juridique des agents et élus'), ('2019-12-11', 'SMACL Assurances', (99065.43, 'EUR'), 'Assurance risques statutaires')]",['Assurance'],[20],non,non
19-188726,2019-12-21,2020-02-06,['6'],"19N0450 TRAVAUX D'ENTRETIEN, DE REPARATION ET DE CREATION DES DISPOSITIFS DE COLLECTE ET GESTION DES EAUX PLUVIALES",joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06000,Nice,,"['Bassin, étang', 'Canalisations']","[28, 48]",non,oui
19-188795,2019-12-21,2020-03-17,['6'],Façonnage et livraison de titres restaurant pour le personnel des Ports de la CCINCA,joue,directive24,attribution,initial,CCI de Nice Côte d'Azur,06005,Nice cedex 1,"[('2019-12-18', 'UP', (749000, 'EUR'), 'Façonnage et livraison de titres restaurant pour le personnel des ports de la Ccinca')]",['Prestations de services'],[274],non,non
19-188996,2019-12-21,2020-01-19,['6'],Travaux d'entretien annuel sur le patrimoine de CAH - Corps d'état électricité Lot no3.1- Agences Antibes et Carros,joue,directive24,attribution,initial,Côte d'Azur Habitat,06282,Nice cedex 3,"[('2019-12-16', 'T.G.E', (1600000, 'EUR'), ""Travaux d'entretien annuel du patrimoine - Travaux d'électricité - Lot 3.1 Agence Antibes/Carros"")]",['Matériel électrique'],[203],non,non
19-188738,2019-12-21,2020-01-18,['6'],19C0017 - Marché de restauration pour l'exploitation des cuisines de deux maisons de retraite,joue,directive24,attribution,initial,CENTRE COMMUNAL D ACTION SOCIALE,06359,NICE Cedex 4,"[('2019-12-18', 'ELRES', (224488, 'EUR'), 'Accord cadre BdC mixteMini: 60000,00EUR HTMaxi: 200000,00EUR HTglobale forfaitaire- A BdC:Durée : 12 mois Début: OS démarrage notifiés dans un délai max de 10 jrs à la notification du marché'), ('2019-12-18', 'ELRES', (356708, 'EUR'), 'Accord cadre BdC mixteMini : 150000,00EUR HTMaxi : 300000,00EUR HTglobale et forfaitaire-A BdCDurée:12 moisDébut:OS de démarrage notifiés dans un délai max de 10 jrs à la notification du marché')]",['Restauration collective'],[66],non,non
19-188896,2019-12-21,2020-01-18,['6'],19N0397 - FOURNITURE ET INSTALLATION DE LIAISONS SANS FIL POUR L'INTERCONNEXION INFORMATIQUES ET TELEPHONIQUES DES SITES DISTANTS,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Informatique (maintenance serveurs et réseaux)'],[454],non,non
19-189068,2019-12-21,2020-01-20,['6'],"Transports et comptages de fonds, échanges monnaies",joue,directive24,appeloffre,initial,COMMUNE DE CANNES,06406,Cannes,,['Transport'],[347],non,non
19-189326,2019-12-21,2020-01-20,['6'],Marché de maîtrise d'oeuvre pour la construction d'une salle multi -activités à la Trinité (06340),joue,directive24,appeloffre,initial,SIVOM DE VAL DE BANQUIERE,06730,Saint André de La Roche,,"[""Maîtrise d'oeuvre""]",[197],non,non
19-173737,2019-12-21,2019-12-31,"['8', '51']",Souscription du contrat d'assurance risques statutaires pour le syndicat d'eau et d'assainissement du sud-est des ardennes,joue,directive24,attribution,initial,S.E.E. du sud est des ardennes,08400,Ballay,,['Assurance'],[20],non,non
19-188964,2019-12-21,2020-03-16,['9'],"Accompagnement stratégique, conseil, conception et réalisation de supports de communication pour le Sesta",joue,directive24,appeloffre,initial,CONSEIL GENERAL de L'ARIEGE,09000,Foix,,['Prestations de services'],[274],non,non
19-188972,2019-12-21,2020-01-20,['9'],"Fourniture et livraison de produits d'entretien et d'hygiène, de petit matériel hôtelier à usage unique et multiple pour le groupement de commandes du Ght des Pyrénées Ariégeoises",joue,directive24,appeloffre,initial,CTRE HOSPITALIER INTERCOM VAL D ARIEGE,09017,Foix Cedex,,"['Hygiène (articles)', ""Produits d'entretien""]","[153, 278]",non,non
19-188732,2019-12-21,2020-02-18,['10'],Fourniture de corbeilles à déchets équipées de cendriers amovibles (rectificatif),joue,autre,rectificatif,rectificatif,MAIRIE DE TROYES,10000,Troyes,,['Mobilier'],[230],non,non
19-189278,2019-12-21,2020-01-20,['10'],Fourniture et livraison d'un véhicule type ambulance.De la date de notification jusqu'à la réception complète du véhicule.,joue,directive24,appeloffre,initial,Centre hospitalier de Troyes,10003,Troyes cedex,,['Véhicules'],[359],oui,oui
19-189165,2019-12-21,2020-01-24,['11'],Fourniture de supports de communication,joue,directive24,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,['Impression'],[160],non,non
19-188945,2019-12-21,2020-01-28,"['12', '13', '30', '34', '31', '42', '48', '66', '82']",Acquisition de matériel de collecte des déchets ménagers résiduels et valorisables pour le service gestion des déchets de Millau Grands Causses.,joue,directive24,appeloffre,initial,COM DE COMMUNES DE MILLAU GDS CAUSSES,12104,Millau cedex,,['Véhicules'],[359],non,non
19-188779,2019-12-21,2020-01-30,['12'],Exécution de services de transport collectif de voyageurs,joue,directive24,appeloffre,initial,Decazeville communauté,12300,DECAZEVILLE,,['Transport'],[347],non,non
19-189132,2019-12-21,2020-02-19,['12'],realisation de travaux courants de maconnerie sur le territoire de la subdivision centre (2 lots),joue,directive24,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,['Maçonnerie'],[195],non,non
19-188856,2019-12-21,2020-02-15,['13'],https://www.achatpublic.com/sdm/ent/gen/index.jsp,joue,directive25,appeloffre,initial,Régie des Transports Métropolitains,13002,Marseille,,['Matériel électrique'],[203],non,non
19-188974,2019-12-21,2020-01-27,['13'],"Accord-Cadre A Commande Mono-Attributaire Pour L'Achat, La Maintenance Et La Location De Matériels De Spectacle Pour La Ville D'Aix En Provence",joue,directive24,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,"['Audiovisuel', 'Maintenance', 'Sonorisation']","[22, 196, 324]",non,non
19-189408,2019-12-21,2020-01-28,['13'],Séjours Vacances d'Eté pour les enfants de la Commune,joue,directive24,appeloffre,initial,Commune de Miramas,13140,Miramas,,['Prestations de services'],[274],non,non
