a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-125096,2020-10-15,2020-11-20,"['1', '69', '73']",Surveillance et exécution des travaux de maintenance et d'entretien du réseau d'éclairage public sur le territoire de la commune de Plateau d'Hauteville (Ain),joue,directive24,appeloffre,initial,Plateau d'Hauteville,01110,PLATEAU D'HAUTEVILLE,,['Eclairage public'],[102],non,non
20-126897,2020-10-15,2020-11-17,"['1', '38', '42', '69', '71', '74']",REHABILITATION DE LA STATION DE POMPAGE DE BALAN ET DU RESERVOIR D'EAU POTABLE LES ENTREMONTS DE DAGNEUX,fns,cmp2006,appeloffre,initial,Communauté de communes de la Côtière,01120,Montluel,,"['Alimentation en eau potable', 'Génie civil', 'Métallerie', 'Réservoir']","[6, 141, 223, 307]",non,non
20-126652,2020-10-15,2020-11-15,['1'],Marché de maîtrise d'oeuvre pour la rénovation du gymnase de Mézériat,fns,cmp2006,attribution,initial,CC DE LA VEYLE,01290,PONT-DE-VEYLE,,"[""Maîtrise d'oeuvre"", ""Mission d'ordonnancement, pilotage, coordination (OPC)""]","[197, 234]",non,non
20-90907,2020-10-15,2020-11-23,"['1', '38', '39', '69', '73', '74']",aménagement d'une voie verte sur la voie ferrée des communes de péron et farges (01),fns,cmp2006,appeloffre,initial,GRPT COMMANDES COMMUNES SUD GESSIEN,01630,Péron,,"['Maçonnerie', 'Menuiserie', 'Métallerie', 'Passerelle', 'Signalisation', 'Terrassement', 'Voirie']","[195, 222, 223, 286, 322, 341, 365]",non,non
20-125498,2020-10-15,2020-11-16,['2'],Prestations relatives à la location d'engins-.,joue,directive24,appeloffre,initial,Valor'Aisne,02000,LAON,,['Equipement industriel'],[112],non,non
20-125915,2020-10-15,2020-11-06,['2'],Démolition de l'immeuble situé 40 boulevard de Lyon à LAON.,fns,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Démolition'],[87],non,non
20-125943,2020-10-15,2020-11-13,['2'],Isolation des combles pour les écoles élémentaires Delaunay et louise Macault.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,"['Electricité (travaux)', 'Isolation']","[105, 169]",non,non
20-125974,2020-10-15,2020-11-06,['2'],Acquisition de 3 véhicules utilitaires de type benne neufs.,mapa,cmp2006,appeloffre,initial,Ville de Laon,02000,Laon,,['Véhicules (acquisition)'],[475],non,non
20-126736,2020-10-15,2020-11-06,['2'],ENTRETIEN DE L'ECLAIRAGE PUBLIC-DES FEUX TRICOLORES-DE L'ECLAIRAGE DES STADES-.,fns,cmp2006,appeloffre,rectificatif,MAIRIE DE CHAUNY,02302,Chauny cedex,,"['Eclairage public', 'Signalisation']","[102, 322]",non,non
20-126389,2020-10-15,2020-11-13,"['2', '60', '51']",travaux de réhabilitation du réseau d'assainissement et d'eau potable rue du marché au blé à la ferté milon sous charte qualité d'assainissement et sous charte qualité des réseaux d'eau potable,fns,cmp2006,appeloffre,initial,Cté de Communes de Villers Cotterêts,02603,Villers-Cotterêts,,"['Alimentation en eau potable', 'Canalisations']","[6, 48]",non,non
20-126291,2020-10-15,2020-11-10,['4'],Création d'une voirie Quartier LA TAURA,fns,cmp2006,appeloffre,initial,LES MEES,04190,Mées,,"['Voirie', 'Voirie et réseaux divers']","[365, 366]",non,non
20-126561,2020-10-15,2020-11-05,['4'],MAITRISE D'OEUVRE POUR LA CONSTRUCTION D'UN BATIMENT A USAGE DE GARAGES AVEC ATELIER,mapa,cmp2006,appeloffre,initial,COMMUNAUTE DE HAUTE PROVENCE,04300,Mane,,['Prestations de services'],[274],non,non
20-126283,2020-10-15,2020-11-13,['5'],Réalisation de travaux de renouvellement de canalisations en acier corrodées par des canalisations fonte.,fns,cmp2006,appeloffre,initial,ASA du Canal de Gap,05000,GAP,,['Irrigation'],[168],non,non
20-126290,2020-10-15,2020-10-29,['5'],Prestations de recherche d'optimisation de la facturation des actes et des consultations externes du Centre Hospitalier des Escartons à BRIANÇON,mapa,cmp2006,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Audit'],[21],non,non
20-126742,2020-10-15,2020-11-19,['5'],ETUDE DE PROGRAMMATION ARCHITECTURALE POUR LA REHABILITATION D'UN BATIMENT PATRIMONIAL EN CITE ADMINISTRATIVE,mapa,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES DU BRIANCONNAIS,05100,Briançon,,['Etude'],[118],non,oui
20-126796,2020-10-15,2020-11-09,['5'],"ACHEMINEMENT ET FOURNITURE D'ELECTRICITE POUR LES BATIMENTS ET INSTALLATIONS, D'UNE PUISSANCE INFERIEURE A 36 KVA AINSI QUE POUR L'ECLAIRAGE PUBLIC DE LA COMMUNE DU DEVOLUY",fns,cmp2006,appeloffre,initial,Commune du Dévoluy,05250,LE DÉVOLUY,,"['Electricité, gaz (fourniture)']",[443],non,non
20-126374,2020-10-15,2020-11-16,['5'],Maitrise d'oeuvre pour le regroupement des écoles de la Commune de VARS,fns,cmp2006,appeloffre,initial,COMMUNE DE VARS,05560,VARS,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-125302,2020-10-15,2020-11-18,"['6', '83']",marché de prestations de nettoyage,joue,directive24,appeloffre,initial,epa Villa Arson,06100,nice,,"['Nettoyage de locaux', 'Vitrerie']","[239, 363]",oui,oui
