a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-41517,2021-03-29,2021-04-09,['1'],signalétique pour le département de l'ain - tour de france 2021,mapa,cmp2006,appeloffre,initial,Département de l'Ain,01003,Bourg en bresse cedex,,"['Publicité, Communication', 'Signalétique']","[285, 333]",non,non
21-41661,2021-03-29,2021-04-20,['1'],marché relatif à l'exécution des travaux de restauration écologique des bassins de lagunage de collonges et péron.,fns,cmp2006,appeloffre,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,,"[""Travaux dans l'eau""]",[349],non,non
21-42079,2021-03-29,2021-06-26,['3'],Entretien de grands talus et des zones difficiles d'accès pour le compte du Département de l'Allier,fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Espaces verts'],[116],non,non
21-41966,2021-03-29,2021-04-22,['3'],CENTRE CULTUREL ATHANOR - MISE EN SECURITE DES GRADINS SALLE EPSILON,fns,cmp2006,appeloffre,initial,Montluçon Communauté,03106,MONTLUCON,,"['Matériel électrique', 'Ouvrage hydraulique']","[203, 255]",non,non
21-40714,2021-03-29,2021-04-22,['3'],rénovation et petites réparations de sols souples sur les aires de jeux de la ville de vichy et de vichy communauté,fns,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,['Aire de jeux'],[400],non,non
21-41021,2021-03-29,2021-04-30,['4'],marchés d'assurance pour la construction de l'ehpad lou cigalou les mées/lot no1 : dommages ouvrage-cnr/lot no2 : tous risques chantier,fns,cmp2006,appeloffre,initial,EMS LOU CIGALOU,04190,Les Mées,,['Assurance'],[20],non,non
21-42103,2021-03-29,2021-05-14,"['4', '5', '6', '13', '83', '84']",Maîtrise d'ouvre des travaux urgents de réparation et de restauration du château des Templiers classé monument historique,fns,cmp2006,appeloffre,initial,Mairie de gréoux les bains,04800,GREOUX LES BAINS,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-42052,2021-03-29,2021-04-30,['5'],Fourniture et installation de tout le matériel de projection numérique pour une salle de cinéma,mapa,cmp2006,appeloffre,initial,Cinémathèque d'Images de Montagne,05000,Gap,,"['Vidéo, cinéma']",[362],non,non
21-42054,2021-03-29,2021-04-30,['5'],Fourniture et installation de fauteuils pour une salle de cinéma de 160 places,mapa,cmp2006,appeloffre,initial,Cinémathèque d'Images de Montagne,05000,Gap,,"['Vidéo, cinéma']",[362],non,non
21-41776,2021-03-29,2021-06-26,['5'],Reconstruction du pont de l'adret,fns,cmp2006,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"[""Ouvrage d'art""]",[252],oui,non
21-41707,2021-03-29,2021-04-24,['6'],Acquisition d'enregistreurs bioacoustiques autonomes dans le cadre du suivi des populations de lagopède alpin dans le massif des Alpes françaises,mapa,cmp2006,attribution,initial,Parc national du Mercantour,06006,Nice,,['Equipements spécialisés'],[115],non,non
21-41734,2021-03-29,2021-05-12,['6'],Prestations de nettoyage des locaux du SMED,fns,cmp2006,appeloffre,initial,SMED,06150,Cannes la Bocca,,['Nettoyage de locaux'],[239],non,oui
21-42003,2021-03-29,2021-04-12,['6'],Consultation pour le traçage suivant plan et la métallisation du sol,mapa,cmp2006,appeloffre,initial,MUSEE NATIONAL DU SPORT,06200,Nice,,"['Bâtiment', 'Peinture (travaux)', 'Revêtements de sols', 'Signalisation']","[33, 264, 308, 322]",non,non
21-30028,2021-03-29,2021-04-20,['6'],prestations de transport d'oeuvres d'art pour l'espace culturel départemental lympia à nice,fns,cmp2006,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,"[""Oeuvre d'art"", 'Transport']","[247, 347]",non,non
21-42148,2021-03-29,2021-04-21,"['6', '83']",Réalisation des contrôles périodiques règlementaires des bâtiments communaux et des équipements,fns,cmp2006,appeloffre,initial,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,,['Contrôle technique'],[72],non,non
21-41948,2021-03-29,2021-04-26,['6'],"Fourniture, livraison, montage et pose de mobilier de collectivité pour le Service Départemental d'Incendie et de secours des Alpes Maritimes",fns,cmp2006,appeloffre,initial,SDIS (06),06273,Villeneuve Loubet Cedex,,['Mobilier'],[230],non,oui
21-41630,2021-03-29,2021-04-28,['6'],Pose d'un pompe à chaleur réversible à l'école Pierre Cauvin - La Condamine - Commune de Drap.,fns,cmp2006,appeloffre,initial,COMMUNE DE DRAP,06340,Drap,,['Chauffage (matériel)'],[60],non,non
21-41867,2021-03-29,2021-06-26,['6'],Numéro de la consultation : 2020-0035 Travaux de réfection façades école Verrerie,fns,cmp2006,attribution,initial,COMMUNE DE CANNES,06406,CANNES,,"['Etanchéité', 'Maçonnerie', 'Menuiserie', 'Métallerie', 'Serrurerie']","[117, 195, 222, 223, 321]",non,non
21-41839,2021-03-29,2021-04-21,['6'],Optimisation de la restauration municipale - Diagnostic financier et organisationnel de l'existant et Assistance pour l'amélioration du fonctionnement,mapa,cmp2006,appeloffre,initial,Ville de Saint-Laurent-du-Var,06700,Saint Laurent du Var,,['Audit'],[21],non,non
21-41927,2021-03-29,2021-04-29,['7'],La présente consultation a pour objet impression et distribution de chèques d'accompagnement personnalisé (CAP) dans le cadre de l'aide d'urgence aux personnes en grande difficulté.,fns,cmp2006,attribution,initial,Département de l'Ardèche,07007,Privas cedex,"[('2021-03-22', 'Edenred France SAS', (430000, 'EUR'), None)]",['Impression'],[160],non,non
21-41821,2021-03-29,2021-04-13,['8'],acquisition d'un véhicule utilitaire avec hayon pourla blanchisserie du ch bélair,mapa,cmp2006,attribution,initial,CENTRE HOSPITALIER BELAIR,08000,Charleville Mézières,,['Véhicules (acquisition)'],[475],non,non
21-42037,2021-03-29,2021-04-30,['8'],MOE Création de voiries et réseaux divers Sédentarisation des gens du voyage Viabilisation des parcelles destinées à la construction d'habitats adaptés et de terrains familiaux-.,fns,cmp2006,appeloffre,initial,COMMUNE DE CHARLEVILLE MEZIERES,08000,CHARLEVILLE-MEZ.,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-42144,2021-03-29,2021-04-22,['8'],Fourniture et livraison de fournitures de qualité professionnelle en peinture et revêtements de sols pour les services du Conseil départemental des Ardennes-.,fns,cmp2006,appeloffre,initial,Conseil Départemental des Ardennes,08011,CHARLEVILLE MEZIERES cedex,,"['Peinture (fourniture)', 'Plastique', 'Revêtements de sols']","[263, 268, 308]",non,non
21-41856,2021-03-29,2021-04-23,['9'],"Réalisation office et sanitaires, aménagement d'un espace de restauration collective Quérigut",fns,cmp2006,appeloffre,initial,CC DE LA HAUTE ARIEGE,09250,LUZENAC,,['Bâtiment'],[33],non,non
21-40875,2021-03-29,2021-04-28,['11'],mission de maîtrise d'oeuvre complète de conception et réalisation pour la construction d'un bâtiment tertiaire d'environ 300m2 SP à Narbonne.,mapa,cmp2006,appeloffre,initial,SEML ALENIS,11100,Narbonne,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-41652,2021-03-29,2021-04-26,['11'],GN21P09 - Travaux de réfection à l'identique du parvis du théâtre de Narbonne,fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,"[""Ouvrage d'infrastructure"", 'Revêtements de sols']","[253, 308]",non,non
21-41576,2021-03-29,2021-04-14,['11'],Acquisition et maintenance d'une solution de gestion pour la Régie Communautaire des Pompes Funebres du Grand Narbonne,fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,['Logiciel'],[186],non,non
21-42015,2021-03-29,2021-04-30,['11'],Missions d'Assistance à Maîtrise d'Ouvrage pour la maintenance des systèmes de sécurité et de sûreté des bâtiments départementaux,fns,cmp2006,attribution,initial,Département de l'Aude,11855,CARCASSONNE Cedex 9,,"[""Maîtrise d'oeuvre""]",[197],non,non
