a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
21-85558,2021-06-24,2021-07-23,['1'],"Mission dordonnancement, pilotage et coordination pour lextension et la réhabilitation du collège à Pont de Vaux",joue,directive24,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
21-86623,2021-06-24,2021-07-19,['1'],Mise en séparatif du réseau d'assainissement de Villereversure - secteur Église,fns,cmp2006,appeloffre,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,,['Assainissement'],[18],non,non
21-85659,2021-06-24,2021-08-21,['1'],Réalisation des diagnostics amiante / HAP / plomb sur voirie avant interventions,joue,directive24,attribution,initial,CA du Bassin de Bourg en Bresse,01008,BOURG EN BRESSE CEDEX,"[('2021-06-14', 'ADX GROUPE', (320000.0, 'EUR'), 'Réalisation des diagnostics amiante / HAP / plomb sur voirie avant interventions')]",['Amiante (diagnostic)'],[431],non,non
21-46818,2021-06-24,2021-07-26,"['1', '71']",Location et maintenance d'un véhicule de collecte à benne compactrice et chargement vertical par grue auxiliaire,joue,directive24,appeloffre,initial,SMIDOM VEYLE-SAONE,01140,SAINT DIDIER SUR CHALARONNE,,"['Collecte sélective', 'Véhicules (location)']","[82, 474]",non,non
21-86662,2021-06-24,2021-08-02,['1'],"Entretien et maintenance des traitements d'air, groupe froid et chauffage des bâtiments communaux",mapa,cmp2006,appeloffre,initial,Mairie de Gex,01174,GEX Cedex,,"['Chauffage (exploitation, entretien)']",[59],non,non
21-87145,2021-06-24,2021-07-22,['2'],marché de maîtrise d'½uvre relatif aux travaux de restructuration de l'ancien tribunal de Vervins dans l'Aisne-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-87146,2021-06-24,2021-07-29,['2'],Aménagement d'un giratoire RD 341 commune de Séraucourt le Grand-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Ouvrage d'infrastructure""]",[253],oui,non
21-82362,2021-06-24,2021-08-06,['2'],Assurance des risques statutaires.,joue,directive24,appeloffre,initial,Cté d'Agglo du Pays de Laon,02000,Aulnois-sous-laon,,['Assurance'],[20],non,non
21-75506,2021-06-24,2021-07-26,['2'],concours restreint de maîtrise d'oeuvre pour la réhabilitation du marché couvert et la requalification de la place,joue,directive24,appeloffre,initial,commune de Chauny,02300,CHAUNY,,"[""Maîtrise d'oeuvre""]",[197],non,non
21-80870,2021-06-24,2021-09-17,['2'],délégation de service public pour la gestion du service d'eau potable,dsp,dsp,appeloffre,initial,MAIRIE DE FOLEMBRAY,02670,FOLEMBRAY,,['Alimentation en eau potable'],[6],non,non
