a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
19-172225,2019-11-17,2019-12-19,['6'],19N0158- ANIMATION DE LA DEMARCHE CIT'ENERGIE ET DE LA POLITIQUE ENERGIE- CLIMAT DE LA METROPOLE NICE COTE D'AZUR,joue,directive24,appeloffre,initial,Métropole Nice Côte d'Azur,06000,Nice,,"['Assistance technique', 'Etude']","[19, 118]",non,non
19-148584,2019-11-17,2020-01-15,['6'],fourniture et mise en oeuvre de nouveaux lave-vaisselle à avancement automatique dans les laveries des cuisines pour divers collèges du département des alpes-maritimes,joue,directive24,attribution,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,"[('2019-10-14', 'LCI Littoral Cuisines Industrielles', (62945, 'EUR'), 'Collège Les Baous '), ('2019-10-14', 'DIMCO', (65860, 'EUR'), 'Collège Cassin - Lave vaisselle à avancement automatique'), ('2019-10-14', 'LCI LITTORAL CUISINES INDUSTRIELLES', (109320, 'EUR'), 'Cité Mixte du Parc Impérial'), ('2019-10-14', 'LCI LITTORAL CUISINES INDUSTRIELLES', (57789.5, 'EUR'), 'Collège Medecin'), ('2019-10-14', 'DIMCO', (51443.1, 'EUR'), 'Collège RISSO'), ('2019-10-14', 'DIMCO', (54568.2, 'EUR'), 'Collège ROSTAND'), ('2019-10-14', 'LCI LITTORAL CUISINES INDUSTRIELLES', (64455, 'EUR'), 'Collège LA SINE'), ('2019-10-14', 'LCI LITTORAL CUISINES INDUSTRIELLES', (51800, 'EUR'), 'Collège VERNIER')]",['Cuisine (équipement)'],[77],non,oui
19-172116,2019-11-17,2019-12-18,['6'],"Fourniture de sable, terre végétale, rocaille et agrégats",joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,['Matériaux de construction'],[198],non,non
19-172705,2019-11-17,2019-12-17,['6'],Rénovation de deux terrains de tennis municipaux de la Commune de Sospel,mapa,cmp2006,appeloffre,initial,Commune de Sospel,06380,Sospel,,"['Terrain de sport', 'Aire de jeux']","[342, 400]",non,non
19-172370,2019-11-17,2020-02-12,['6'],"Location, installation et exploitation d'une patinoire à glace éphémère sur les Allées de la Liberté à Cannes",joue,directive24,attribution,initial,COMMUNE DE CANNES,06406,Cannes,"[('2019-11-06', 'Ucpa Sport Loisirs', (128552.67, 'EUR'), None)]","['Equipement sportif', 'Location (matériels)']","[113, 185]",non,non
19-159250,2019-11-17,2020-01-31,['6'],"Contrat de concession relatif au renouvellement, à l'extension et à l'exploitation des infrastructures wifi et filaires du Palais des Festivals et des Congrès de Cannes.",joue,directive23,attribution,initial,S.E.M.E.C,06414,Cannes Cedex,"[('2019-10-16', 'VIA PASS', (10312025, 'EUR'), None)]",['Informatique (prestations de services)'],[163],non,non
19-172272,2019-11-17,2019-12-16,['6'],Prestations de nettoyage des voies,joue,directive24,appeloffre,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
19-172033,2019-11-17,2019-12-15,['7'],"Fourniture de vêtements de travail, de chaussures de sécurité, d'équipements de protection individuelle et de vêtements de sport pour Département de l'Ardèche",joue,directive24,attribution,initial,Département de l'Ardèche,07000,Privas,,['Equipements spécialisés'],[115],non,non
19-172361,2019-11-17,2020-02-12,['9'],Delegation De Service Public De Transport Pour L'Exploitation Du Reseau De Transport Public Regulier Urbain De Voyageurs Et De Transport Public A La Demande,joue,directive23,attribution,initial,CA Pays Foix-Varilhes,09000,Foix,"[('2019-11-06', 'Transdev Occitanie Ouest', (955137.19, 'EUR'), None)]",['Transport'],[347],non,non
19-153147,2019-11-17,2019-12-16,['10'],"fourniture de filtres, de balais d'essuie-glace, d'ampoules, de batteries pour des véhicules et des matériels",joue,directive24,intentionconclure,initial,Ville de Troyes,10026,Troyes,"[('2019-11-15', 'JURA FILTRATION', (10446.63, 'EUR'), 'Filtres'), ('2019-11-15', 'TPA SAS', (2884.36, 'EUR'), ""Balais-d'essuie-glace""), ('2019-11-15', 'TPA SAS', (2134.2, 'EUR'), 'Ampoules'), ('2019-11-15', 'TPA SAS', (3731.1, 'EUR'), 'Batteries')]",['Pièces détachées'],[266],non,non
19-172045,2019-11-17,2019-12-21,['11'],Concours restreint de maîtrise d'oeuvre pour la création d'un pôle culturel et commercial avec une place de village au pied de l'abbaye de Saint-Hilaire,joue,directive24,appeloffre,initial,Commune de Saint-Hilaire,11250,Saint-Hilaire,,"[""Maîtrise d'oeuvre"", 'Prestations de services']","[197, 274]",non,non
19-172335,2019-11-17,2020-01-04,['12'],exploitation des installations du service public d'eau potable (régie avec prestation de service),joue,directive25,intentionconclure,initial,SIAEP DE LA REGION DE VAILHOURLES,12200,SAVIGNAC,"[('2019-11-04', 'SAUR', (1010526, 'EUR'), None)]","['Alimentation en eau potable', ""Compteur d'eau""]","[6, 440]",non,non
19-172313,2019-11-17,2019-12-31,['13'],Fourniture de dispositifs médicaux stériles à usage unique,joue,directive24,attribution,initial,CENTRE HOSPITALIER REG DE MARSEILLE,13005,Marseille,,"['Abris', 'Consommables médicaux']","[1, 69]",non,non
