a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-135399,2020-11-06,2020-11-18,['1'],"réhabilitation et extension de l'ancien collège amiot au profit du conservatoire à rayonnement départemental - lots no16, 18 et 19 (rectificatif)",joue,autre,rectificatif,rectificatif,CA du Bassin de Bourg en Bresse,01000,BOURG EN BRESSE,,['Bâtiment'],[33],non,non
20-136321,2020-11-06,2020-11-30,['1'],"Accord cadre pour la mise en uvre, la maintenance et prestations associées de plateformes Wordpress et des sites afférents pour le Département de l'Ain",fns,cmp2006,appeloffre,initial,Département de l'Ain,01003,BOURG EN BRESSE CEDEX,,['Informatique (prestations de services)'],[163],non,non
20-134363,2020-11-06,2020-12-31,['1'],accord-cadre relatif à la fourniture et livraison de plaquettes bois pour les chaufferies publiques,joue,directive24,attribution,initial,Cté d'Agglomération du Pays de Gex,01170,Gex,"[('2020-10-27', 'Héritier bois environnement ', (320000, 'EUR'), 'Accord cadre relatif à la fouriture et à la livraison de plaquettes bois pour les chaufferies publiques ')]","['Bois', 'Combustible']","[38, 438]",non,non
20-136483,2020-11-06,2020-11-30,['1'],Prestations de services d'assurances pour le SIDEFAGE - 4 lotsPériode 2021-2024,fns,cmp2006,appeloffre,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,VALSERHONE,,['Assurance'],[20],non,non
20-135137,2020-11-06,2020-12-15,"['1', '69']","Restructuration de l'espace aquatique de la Plaine Tonique et comprennent notamment des travaux de rénovation thermique, de rénovation des espaces intérieurs et des travaux de mise aux normes.",joue,directive24,appeloffre,initial,Cap 3B Aménagement,01340,Montrevel en Bresse,,"['Alarme', 'Bardage', 'Bois', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Climatisation', 'Cloison, faux plafond', 'Couverture', 'Etanchéité', 'Gros oeuvre', 'Isolation', 'Maçonnerie', 'Menuiserie', 'Ouvrage métallique', 'Plomberie (travaux)', 'Ventilation']","[5, 30, 38, 53, 57, 61, 62, 63, 74, 117, 144, 169, 195, 222, 254, 270, 360]",oui,non
20-136601,2020-11-06,2020-12-04,['2'],"20037TVD DEMOLITION D'UNE SALLES DES FÊTES, D'UNE MAIRIE ANNEXE ET D'UN LOGEMENT DE FONCTION A SAINT-QUENTIN",fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Démolition', 'Amiante (désamiantage)']","[87, 479]",non,non
20-136657,2020-11-06,2020-11-27,['2'],Remplacement de menuiseries à l'arrière de l'Hôtel de Ville de Bohain en Vermandois-.,fns,cmp2006,appeloffre,initial,VILLE DE BOHAIN EN VERMANDOIS,02110,BOHAIN-EN-VERMANDOIS,,"[""Tous corps d'état""]",[345],non,non
20-136116,2020-11-06,2020-12-10,['2'],"suivi agronomique, transport et épandage des boues des step de la capelle, le nouvion-en-thiérache, boué et fontaine-les-vervins",fns,cmp2006,appeloffre,initial,Communauté de Communes de la Thiérache,02260,La Capelle,,['Assainissement'],[18],non,non
20-135588,2020-11-06,2020-12-05,['2'],Fourniture et acheminement de l'électricité pour les bâtiments de la Ville de Château-Thierry-.,joue,directive24,appeloffre,initial,COMMUNE DE CHATEAU THIERRY,02400,CHATEAU-THIERRY,,"['Electricité, gaz (fourniture)']",[443],non,non
20-135597,2020-11-06,2020-12-05,['2'],Fourniture et acheminement de l'électricité pour les bâtiments de la Communauté d'Agglomération de la Région de Château-Thierry-.,joue,directive24,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,"['Electricité, gaz (fourniture)']",[443],non,non
