,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-33444,2021-03-14,2021-06-09,['3'],"Fourniture, gestion et livraison de titres-restaurant dématérialisés pour les agents du Département de l'Allier",joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2021-03-12', 'Edenred France', (1536000, 'EUR'), None)]",['Titres restaurant'],[416],non,non
1,21-33148,2021-03-14,2021-03-29,['6'],RELANCE Lot 2.04 - Avitaillement,joue,autre,rectificatif,rectificatif,GALLICE 21,06160,JUAN LES PINS,,"['Carburant, hydrocarbure']",[52],non,non
2,21-14372,2021-03-14,2021-04-20,['6'],entretien des panneaux à messages variables sur les voiries et dépendances gérées par le département des alpes-maritimes,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice Cedex 3,,"['Matériel électronique', 'Panneaux']","[204, 261]",non,oui
3,21-20153,2021-03-14,2021-04-12,['6'],fourniture et livraison de denrées alimentaires pour les besoins du département,joue,directive24,appeloffre,initial,Département des Alpes-Maritimes,06201,Nice cedex 3,,"['Boisson', 'Denrées alimentaires', 'Surgelés']","[39, 88, 330]",non,oui
4,21-33213,2021-03-14,2021-04-23,['6'],MESURES PRÉVENTIVES POUR LA PRÉSERVATION DES PALMIERS,joue,directive24,appeloffre,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU Cedex,,['Espaces verts'],[116],non,non
5,21-33413,2021-03-14,2021-04-14,['6'],Réalisation de prestations de nettoyage de l'Espace Loisirs et des vitres des bâtiments communaux,joue,directive24,appeloffre,initial,Commune de Vallauris Golfe-Juan,06220,Vallauris,,['Nettoyage de locaux'],[239],non,non
6,21-33223,2021-03-14,2021-03-30,['6'],20V1370 - NETTOYAGE DES INSTALLATIONS SPORTIVES ET DES LOCAUX SCOLAIRES ET EXTRASCOLAIRES DE LA VILLE DE NICE.,joue,autre,rectificatif,rectificatif,Métropole Nice Côte d'Azur,06364,Nice cedex 4,,['Nettoyage de locaux'],[239],non,non
7,21-33450,2021-03-14,2021-05-12,['6'],19V1481 TRAVAUX D'URGENCE REALISES DANS LE CADRE DES POUVOIRS DE POLICE ADMINISTRATIVE EN MATIERE DE SECURITE PUBLIQUE,joue,directive24,attribution,initial,COMMUNE DE NICE,06364,Nice cedex 4,,"['Maçonnerie', 'Ravalement']","[195, 299]",non,non
8,21-31002,2021-03-14,2021-04-15,['6'],"assistance à l'élaboration du pcaet commun et des deux pcaet spécifiques à la capg et à la cacpl, réalisation de leur evaluation environnementale et labellisation cit'ergie des pcaet spécifiques",joue,directive24,appeloffre,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,['Etude'],[118],non,oui
9,21-33515,2021-03-14,2021-04-16,['10'],ACCORD-CADRE MONO ATTRIBUTAIRE A BONS DE COMMANDE RELATIF AUX Prestations d'entretien des espaces extérieurs ouverts au public dans certains quartiers du territoire troyen-.,joue,directive24,appeloffre,initial,MAIRIE DE TROYES,10000,TROYES,,"['Espaces verts', 'Nettoyage urbain', 'Voirie', 'Cimetière']","[116, 240, 365, 437]",oui,oui
10,21-33455,2021-03-14,2021-04-16,['11'],"REDUCTION DE LA VULNERABILITE DES BATIMENTS A USAGE PUBLICS, PROFESSIONNEL ET DHABITATION SUR LE BASSIN VERSANT DE LAUDE ET DE LA BERRE",joue,directive24,appeloffre,initial,SMMAR,11855,CARCASSONNE,,['Etude'],[118],non,non
