,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-27284,2021-03-03,2021-05-29,['1'],Construction d'un centre équestre à Izernore (01),joue,directive24,attribution,initial,SEMCODA,01000,Bourg-en-Bresse,"[('2021-02-03', ""Atelier D'Architecture G. Magnien"", (253612, 'EUR'), None)]",['Bâtiment'],[33],non,non
1,21-27718,2021-03-03,2021-04-06,['1'],Fourniture de pain frais et viennoiseries pour le Groupement Hospitalier de Territoire (GHT) Bresse Haut Bugey,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Denrées alimentaires'],[88],non,non
2,21-27710,2021-03-03,2021-04-06,"['1', '38', '42', '69', '74']",Collecte des conteneurs enterrés et semi-enterrés,joue,directive24,appeloffre,initial,CTE DE COMMUNES DE LA PLAINE DE L AIN,01150,Chazey sur ain,,['Collecte sélective'],[82],non,non
3,21-28970,2021-03-03,2021-04-02,"['1', '69']",rsde - diagnostic amont et plan d'actions pour la réduction des micropolluants sur le système d'assainissement de trévoux - bords de saône,mapa,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01602,Trévoux cedex,,['Etude'],[118],non,non
4,21-27673,2021-03-03,2021-04-02,['2'],"Relance du lot infructueux no105 'Substituts osseux' suite à l'AO no221101 'Fourniture de dispositifs d'orthopédie, osthéosynthèse et arthroscopie'",joue,directive24,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Matériel médical'],[212],non,non
5,21-28817,2021-03-03,2021-04-02,['2'],Travaux de mise en conformité des réseaux d'eaux usées et adduction d'eau potable rue du Chemin Vert et rue Schönenberger à Braine (02220)-.,fns,cmp2006,appeloffre,initial,Cté de Cnes du Val de l'Aisne,02370,PRESLES-ET-BOVES,,['Assainissement'],[18],non,non
6,21-27748,2021-03-03,2021-05-29,['3'],Fourniture de signalisation routière verticale pour le département de l'Allier,joue,directive24,attribution,initial,DEPARTEMENT DE L ALLIER,03016,Moulins,"[('2021-03-01', 'Signature Beaune mandataire du gpt Signature Beaune-Sodilor', (61924.88, 'EUR'), None)]",['Panneaux'],[261],non,non
7,21-28009,2021-03-03,2021-03-31,"['3', '63']",marché public de maitrise d'oeuvre pour la construction d'un restaurant scolaire et d'une salle de motricité,mapa,cmp2006,appeloffre,initial,COMMUNE DE CREUZIER LE NEUF,03300,Creuzier le Neuf,,"[""Maîtrise d'oeuvre""]",[197],non,non
8,21-28715,2021-03-03,2021-03-26,"['4', '5', '13']",création d'une salle multiactivités : extension de la mairie,fns,cmp2006,appeloffre,initial,COMMUNE D'AUZET,04140,Auzet,,"['Bâtiment', 'Bois', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Electricité (travaux)', 'Fondations spéciales', 'Isolation', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', ""Tous corps d'état"", 'Ventilation', 'Zinguerie', 'Photovoltaïque']","[33, 38, 53, 57, 61, 63, 74, 105, 129, 169, 195, 222, 264, 270, 345, 360, 372, 476]",non,non
9,21-27487,2021-03-03,2021-04-01,['5'],Fourniture Et Livraison De Vehicules Et Materiels Pour L'Entretien Routier 2021,joue,directive24,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,['Matériaux routiers'],[199],non,non
