,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-115,2021-01-04,2021-01-22,['1'],Missions de contrôle technique et de coordination en matière de sécurité et protection de la santé pour la construction du nouveau collège et d'un gymnase à Ornex en marché global de performance,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,['Bâtiment'],[33],non,non
1,20-150848,2021-01-04,2021-02-04,['1'],Travaux pour l'amélioration de la qualité d'accueil du camping de la base de loisirs à cormoranche/saone,fns,cmp2006,attribution,initial,CC DE LA VEYLE,01290,Pont-de-Veyle,,"['Carrelage', 'Chambre froide', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Démolition', 'Electricité (travaux)', 'Equipements spécialisés', 'Espaces verts', 'Etanchéité', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Ravalement', 'Sanitaire', 'Serrurerie', 'Terrassement', 'Ventilation', 'Voirie et réseaux divers', 'Photovoltaïque']","[53, 56, 57, 61, 63, 87, 105, 115, 116, 117, 195, 222, 264, 269, 270, 299, 319, 321, 341, 360, 366, 476]",non,non
2,21-499,2021-01-04,2021-02-01,['2'],Relance Travaux de restauration des mécanismes de la scène du Théâtre Jean Vilar à Saint-Quentin- Lot Charpente,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,['Charpente'],[57],non,non
3,21-488,2021-01-04,2021-01-25,['2'],AMO POUR LE REAMENAGEMENT DU PORT DE PLAISANCE DE SAINT-QUENTIN ET SES ABORDS,mapa,cmp2006,appeloffre,rectificatif,Cté d'Agglo du Saint-Quentinois,02108,SAINT QUENTIN CEDEX,,"[""Assistance à maîtrise d'ouvrage""]",[433],non,non
4,20-153121,2021-01-04,2021-01-25,['3'],réalisation d'études de sol préalables aux différents chantiers communaux et communautaires,fns,cmp2006,appeloffre,initial,Ville de Vichy,03201,Vichy,,['Etude'],[118],non,non
5,21-96,2021-01-04,2021-04-03,['3'],Fourniture de pneumatiques et prestations associées pour le parc véhicules lourds et légers du SICTOM NORD ALLIER - ANNEES 2021-2022-2023,fns,cmp2006,attribution,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,"[('2020-12-26', 'EUROMASTER SNC', (210000, 'EUR'), None)]","['Pièces détachées', 'Pneumatiques']","[266, 271]",non,non
6,21-509,2021-01-04,2021-04-03,['5'],Construction d'une station d'avitaillement sur l'aérodrome d'Aspres-sur-Buech,fns,cmp2006,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"['Carburant, hydrocarbure', 'Station de pompage']","[52, 326]",non,non
7,21-450,2021-01-04,2021-02-04,['6'],PRESTATIONS EXTERNALISÉES HELPDESK NIVEAU 1,fns,cmp2006,attribution,initial,C.H.U. de Nice,06003,Nice cédex 1,"[('2020-12-30', 'SEA TPI', (150266.67, 'EUR'), None)]","['Informatique (prestations de services)', 'Prestations de services', 'Informatique (assistance)']","[163, 274, 453]",non,non
8,21-76,2021-01-04,2021-03-15,['6'],Travaux de réfection et de consolidation de sentiers et de signalétique dans le Parc national du Mercantour - Vallées de la Vésubie - Tinée - Haut Var/Cians,fns,cmp2006,appeloffre,initial,Parc national du Mercantour,06006,Nice,,['Signalétique'],[333],non,non
9,21-505,2021-01-04,2021-02-03,['6'],19N0724 - CFA MNCA Achat de matière d'oeuvre 'Produits de la Mer' pour la section poissonnerie.,fns,cmp2006,attribution,initial,METROPOLE NICE COTE D AZUR,06364,Nice cedex 4,"[('2020-12-15', 'DELOYE MAREE', (18024, 'EUR'), None)]",['Denrées alimentaires'],[88],non,non
