,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-143803,2020-11-24,2020-12-10,['1'],"Le présent marché a pour objet l'acquisition de quatre véhicules pour la commune de Saint-Genis-Pouilly.- Lot no 1 : Acquisition d'un véhicule de type citadine, essence avec variantes 100 %",fns,cmp2006,appeloffre,rectificatif,MAIRIE,01630,Saint-genis-pouilly,,['Véhicules (acquisition)'],[475],non,non
1,20-143883,2020-11-24,2020-12-18,['2'],Fourniture et livraison d'un porteur-.,fns,cmp2006,appeloffre,initial,COMMUNAUTE COMMUNES PAYS DU VERMANDOIS,02420,BELLICOURT,,['Transport'],[347],non,non
2,20-143855,2020-11-24,2021-02-21,['3'],Fourniture de matériaux en béton préfabriqués pour le département de l'Allier,fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2020-11-23', 'FRANS BONHOMME', (183954, 'EUR'), None)]",['Matériaux routiers'],[199],non,non
3,20-144015,2020-11-24,2021-02-21,['3'],"Fourniture de matériels et équipements électriques, d'éclairages et de ventilations pour le Département de l'Allier-(03)",fns,cmp2006,attribution,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,"[('2020-11-04', 'REXEL', (720, 'EUR'), None)]",['Matériel électrique'],[203],non,oui
4,20-141933,2020-11-24,2020-12-14,['3'],assurance statutaire fonction publique hospitalière,mapa,cmp2006,appeloffre,initial,EHPAD RESIDENCE EMERAUDE,03390,Montmarault,,['Assurance'],[20],non,non
5,20-144107,2020-11-24,2020-12-03,['4'],Prestations de suivi de l'ISDND de Sorbiers pour 3 mois (phase transition),mapa,cmp2006,appeloffre,initial,CC DU SISTERONAIS BUECH,04200,SISTERON,,['Décharge'],[84],non,non
6,20-143726,2020-11-24,2020-12-24,['4'],Réalisation d'un diagnostic territorial et proposition d'un plan d'actions des services publics sur le territoire de la CCVUSP.,mapa,cmp2006,appeloffre,initial,CC VALLEE DE L UBAYE SERRE PONCON,04400,Barcelonnette,,['Etude'],[118],non,non
7,20-143549,2020-11-24,2021-01-05,['5'],fourniture et livraison de copeaux de bois à la station d'épuration de Gap pour faire du compost avec les boues,fns,cmp2006,appeloffre,initial,Ville de Gap,05000,Gap,,"[""Station d'épuration (travaux)""]",[328],non,non
8,20-144104,2020-11-24,2021-01-15,['5'],"Travaux et fourniture pour les déchetteries existantes sur la Communauté de Communes du Guillestrois Queyras : GUILLESTRE, AIGUILLES, RISOUL, VARS, CEILLAC",fns,cmp2006,appeloffre,initial,CC DU GUILLESTROIS ET DU QUEYRAS,05600,GUILLESTRE,,['Déchetterie (travaux)'],[96],non,non
9,20-143998,2020-11-24,2020-12-09,['6'],MAPA 2020-069 - Réalisation d'une campagne d'investigations géotechniques préalable aux travaux de rénovation du stade Maurice Jeanpierre.,mapa,cmp2006,appeloffre,initial,COMMUNE LE CANNET,06110,Le Cannet,,['Sondage (travaux)'],[478],non,non
