a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-7982,2020-01-17,2020-02-17,['1'],RD17 - Réparation du pont Pasteur,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"[""Ouvrage d'art""]",[252],non,non
20-8290,2020-01-17,2020-02-10,['1'],Mssion d'assistance en radioprotection des personnels et en physique médicale avec mise à disposition d'une personne ou assistance à personne pour le Groupement Hospitalier de Territoire (GH,fns,cmp2006,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Assistance technique'],[19],non,non
20-7912,2020-01-17,2020-02-07,['1'],Etude de préfiguration préalable à l'élaboration d'un schéma territorial de gestion des biodéchets des ménages,fns,cmp2006,attribution,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,Bellegarde-sur-valserine,"[('2019-11-07', 'VERDICITE', (68337.5, 'EUR'), None)]",['Etude'],[118],non,non
20-8316,2020-01-17,2020-02-20,['1'],Accord-cadre à bons de commande travaux voirie,fns,cmp2006,appeloffre,initial,Commune de Valserhone,01206,Valserhône cedex,,['Voirie'],[365],non,non
20-7910,2020-01-17,2020-02-14,['1'],marché relatif à l'exécution des travaux d'aménagement de l'entrée nord du village - grand'rue,fns,cmp2006,appeloffre,initial,COMMUNE DE COLLONGES,01550,Collonges,,"['Espaces verts', 'Voirie', 'Voirie et réseaux divers']","[116, 365, 366]",non,non
20-7690,2020-01-17,2020-02-11,"['1', '69']",marché de travaux pour la mise en séparatif des réseaux eaux usées et eaux pluviales rue jean-marie vianney à ars sur formans,fns,cmp2006,appeloffre,initial,C-C-DOMBES-SAONE-VALLEE,01600,Trévoux,,"['Assainissement', 'Réseaux divers']","[18, 306]",non,non
20-7726,2020-01-17,2020-02-10,['2'],Création graphique pour la Ville de Saint-Quentin,fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Publicité, Communication']",[285],non,non
20-7635,2020-01-17,2020-02-17,['2'],"Travaux d'installations, d'entretien de dépannage et réfection d'éclairage public et de réseaux câblés divers à Saint-Quentin",fns,cmp2006,appeloffre,initial,COMMUNE DE SAINT QUENTIN,02107,SAINT-QUENTIN,,"['Electricité (travaux)', 'Réseaux divers']","[105, 306]",non,non
20-7686,2020-01-17,2020-01-31,['2'],CHANGEMENT MENUISERIES SALLE ACTIVITES ECOLE-.,mapa,cmp2006,appeloffre,initial,SISE DE CORBENY,02820,CORBENY,,"[""Tous corps d'état""]",[345],non,non
20-7715,2020-01-17,2020-02-12,['3'],Maîtrise d'oeuvre pour la construction d'un bâtiment sanitaire et social pour les agents de collecte - SICTOM NORD ALLIER,fns,cmp2006,appeloffre,initial,SYND MIXTE COLLECTE TRAITEMENT ORDURES,03230,Chézy,,"[""Maîtrise d'oeuvre"", 'Ingénierie']","[197, 455]",non,non
20-7546,2020-01-17,2020-02-10,['3'],"accord cadre à bons de commande travaux de voirie, rénovation de chaussée et d'aménagements urbains (rectificatif)",fns,cmp2006,appeloffre,rectificatif,Ville de Cusset,03300,Cusset,,"['Mobilier urbain', 'Voirie']","[231, 365]",non,non
20-8335,2020-01-17,2020-02-17,['4'],Numéro de la consultation : 2020-CDB-0003 Fourniture de signalisation verticale avec pose éventuelle,fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,"['Matériaux routiers', 'Panneaux', 'Signalisation']","[199, 261, 322]",non,non
20-7929,2020-01-17,2020-02-06,['4'],"Numéro de la consultation : 20COM001 Conseil, gestion et achat d'espaces publicitaires",fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Publicité, Communication']",[285],non,non
20-8060,2020-01-17,2020-02-24,['5'],Concession de service public portant sur l'exploitation du camping / base de loisirs / foyer nordique de l'Iscle à Réallon,dsp,dsp,appeloffre,initial,COMMUNE DE REALLON,05160,Reallon,,['Prestations de services'],[274],non,non
20-7987,2020-01-17,2020-03-09,['6'],MARCHE RESERVE - ENTRETIEN DES ESPACES VERTS DU CENTRE HOSPITALIER D'ANTIBES JUAN LES PINS,fns,cmp2006,appeloffre,initial,C.H.U. de Nice,06003,Nice cedex 1,,['Espaces verts'],[116],non,non
20-7696,2020-01-17,2020-01-27,"['6', '4', '83']","réalisation de diagnostics pour la réduction de la vulnérabilité au risque inondation sur les communes de grasse, la roquette-sur-siagne, mandelieu-la-napoule et pégomas (rectificatif)",mapa,cmp2006,appeloffre,rectificatif,SYND MIXTE INONDATIONS AMENAGEMENT GES,06204,Nice,,['Etude'],[118],non,non
20-7630,2020-01-17,2020-02-10,['6'],"entretien et maintenance des portes, portails, rideaux, bornes et barrières, fonctionnant par automatisme, des bâtiments communaux de la ville de mougins - 2 lots -",fns,cmp2006,appeloffre,initial,Ville de Mougins,06251,mougins,,['Maintenance'],[196],non,non
20-8030,2020-01-17,2020-02-10,['6'],travaux de grandes inspections et contrôles des remontées mécaniques - programme 2020 - stations du mercantour,fns,cmp2006,appeloffre,initial,Syndicat Mixte Stations du Mercantour,06364,Nice,,"['Contrôle technique', 'Télécabines, télésièges, téléskis']","[72, 337]",non,non
20-7641,2020-01-17,2020-02-10,"['6', '83', '13']",Numéro de la consultation : 2019-1374 Réalisation de comptages et d'analyses de trafics et vitesses,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE CANNES,06406,CANNES,,"['Etude', 'Prestations de services', 'Voirie']","[118, 274, 365]",non,non
20-8325,2020-01-17,2020-02-24,['6'],Prestations de services d'assistance dans la réception des travaux de construction du réseau d'initiative publique,fns,cmp2006,appeloffre,initial,SICTIAM,06905,Sophia Antipolis Cedex,,"['Fibre optique', 'Prestations de services', ""Tous corps d'état"", 'Ingénierie']","[133, 274, 345, 455]",non,non
20-7713,2020-01-17,2020-02-13,['7'],Fourniture de granulats 4/6.3 lavés,mapa,cmp2006,appeloffre,initial,Département de l'Ardèche,07007,Privas cedex,,['Matériaux routiers'],[199],non,non
20-7819,2020-01-17,2020-02-07,['9'],"Inventaire "" 4 saisons "" et études règlementaires pour la sécurisation du remplissage du barrage de Montbel à partir du Touyre",fns,cmp2006,appeloffre,initial,CONSEIL GENERAL de L'ARIEGE,09000,FOIX,,['Etude'],[118],non,non
20-7837,2020-01-17,2020-02-17,['10'],Travaux de réhabilitation de la sous-préfecture de Bar-sur-Aube,fns,cmp2006,attribution,initial,Préfecture de l'Aube,10025,Troyes,,"[""Tous corps d'état""]",[345],non,non
20-8186,2020-01-17,2020-02-05,['11'],Entretien des locaux et des vitres des différents sites de l'Office de Tourisme de Gruissan,mapa,cmp2006,appeloffre,initial,OFFICE TOURISME GRUISSAN,11430,GRUISSAN,,['Nettoyage de locaux'],[239],non,non
20-7942,2020-01-17,2020-02-10,['11'],Prestations de gardiennage et de service de sécurité incendie et d'assistance aux personnes pour les sites de la Communauté d'Agglomération du Grand Narbonne.,fns,cmp2006,appeloffre,initial,Le Grand Narbonne,11785,NARBONNE,,['Gardiennage'],[138],non,non
20-7573,2020-01-17,2020-02-13,['11'],Mise en place de formations relatives à la sécurité des agents,fns,cmp2006,appeloffre,initial,COMMUNE DE CARCASSONNE,11835,Carcassonne cedex 9,,['Formation'],[410],non,non
20-7534,2020-01-17,2020-03-17,['11'],MAINTENANCE ET REPARATION DES PORTAILS,fns,cmp2006,attribution,initial,SDIS DE L'AUDE,11870,Carcassonne cedex 9,"[('2020-01-13', ""PORTIS DIVISION D'OTIS"", (200000.0, 'EUR'), None)]","['Porte automatique, portail']",[412],non,non
20-8240,2020-01-17,2020-02-17,"['12', '15', '81', '48', '46', '34', '82', '30', '11']",CONSTRUCTION DE 36 LOGEMENTS (LOCATIFS ET PSLA) ESPLANADE FRANCOIS MITTERRAND A MILLAU,fns,cmp2006,appeloffre,initial,AVEYRON HABITAT,12032,Rodez,,['Bâtiment'],[33],non,non
20-7548,2020-01-17,2020-02-20,"['13', '4', '5', '6', '30', '34', '83', '75']","Offre de spectacle de Noël, pour enfants âgés de 3 à 12 ans et leurs parents. Lieu : Dôme de Marseille. Date : dimanche 12 décembre 2020 après-midi (maximum 5 500 personnes pour 1 à 2 séance).",fns,cmp2006,appeloffre,initial,CAS PERSONNEL MARSEIL BUREAU AIDE SOC,13001,Marseille,,['Spectacle'],[472],non,non
20-7930,2020-01-17,2020-02-18,['13'],AOO RELATIF A LA FOURNITURE DE SERVICES DE COMMUNICATIONS ELECTRONIQUES,fns,cmp2006,appeloffre,initial,CH Valvert,13011,Marseille,,['Télécommunications'],[338],non,non
20-8051,2020-01-17,2020-02-10,['13'],CAPTURE DES ANIMAUX ERRANTS OU EN ETAT D'ABANDON SUR LA VILLE D'AIX-EN-PROVENCE,fns,cmp2006,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Animaux'],[9],non,non
20-7871,2020-01-17,2020-02-10,['13'],REGIE GENERALE DU CARNAVAL DU 26 AVRIL 2020,mapa,cmp2006,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Evénementiel'],[445],non,non
20-8343,2020-01-17,2020-01-27,['13'],"La présente consultation concerne la Maintenance des systèmes de sécurité incendie (SSI) des installations de l'Activité Voyageurs du GPMM, de marque SIEMENS",mapa,cmp2006,appeloffre,rectificatif,GRAND PORT MARITIME DE MARSEILLE,13226,MARSEILLE,,"['Détection incendie', 'Sécurité incendie']","[90, 332]",non,non
20-7780,2020-01-17,2020-02-16,['13'],Le marché concerne les travaux de démolitions diverses et de désamiantage sur la commune.,fns,cmp2006,appeloffre,initial,MAIRIE DE PORT SAINT LOUIS DU RHONE,13230,Port Saint Louis,,['Démolition'],[87],non,non
20-8130,2020-01-17,2020-02-18,['13'],"Maintenance et la réparation d'une centaine de bornes ou coffrets électriques et d'une vingtaine d' armoires de comptage sur l'espace public de la commune de Marseille, accueillant",fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,"['Contrôle technique', 'Electricité (travaux)']","[72, 105]",non,non
20-7676,2020-01-17,2020-02-02,"['83', '13', '4', '84', '6']","Rénovation, extension du Bâtiment de l'Ordinaire de l'UIISC7 et remplacement des équipements des cuisines (Brignoles 83)",fns,cmp2006,appeloffre,initial,SGAP de Marseille,13311,Marseille cedex 14,,"[""Tous corps d'état""]",[345],non,oui
20-7599,2020-01-17,2020-03-17,['30'],rn 113 - carrefour giratoire de milhaud,fns,cmp2006,attribution,initial,Dir Méditerranée,13331,marseille cedex 03,"[('2020-01-16', 'EIFFAGE ROUTE MEDITERRANEE', (1265458.7, 'EUR'), None)]","[""Ouvrage d'infrastructure""]",[253],non,non
20-7656,2020-01-17,2020-02-17,['13'],"Le présent marché a pour objet l'Assistance à la maîtrise d'ouvrage du Département Achat, conformément aux règles édictées par la CPRPSNCF et validées par le contrôleur Général Economique et",fns,cmp2006,appeloffre,initial,CPRP SNCF,13347,Marseille cedex 20,,"['Assistance technique', ""Assistance à maîtrise d'ouvrage"", 'Assistance juridique']","[19, 433, 434]",non,non
20-7903,2020-01-17,2020-02-16,['13'],"TRAVAUX D'EXTENSION ET DE RESTRUCTURATION DU SITE UNIVERSITAIRE DU SATIS - Lot 3 Menuiseries extérieures, Serrurerie",fns,cmp2006,attribution,initial,COMMUNE D AUBAGNE,13400,Aubagne,"[('2020-01-17', 'SAS SMAB', (245000, 'EUR'), None)]","['Menuiserie', 'Serrurerie']","[222, 321]",non,non
20-7637,2020-01-17,2020-02-14,['13'],Travaux de réagencement et mise en conformité de deux maisons de passage à niveau sur la commune d'Entrevaux,fns,cmp2006,appeloffre,rectificatif,Région Provence Alpes Côte d'Azur,13481,Marseille,,"['Chauffage (travaux)', 'Gros oeuvre', 'Menuiserie', 'Plomberie (travaux)', 'Ventilation']","[61, 144, 222, 270, 360]",non,non
20-8126,2020-01-17,2020-02-04,['13'],"Accord-cadre de fourniture d'outillage, de consommable et de produits accessoires pour l'entretien du parc de véhicules de la SPL FACONEO",fns,cmp2006,appeloffre,initial,FACONEO,13685,Aubagne,,"['Outillage', ""Produits d'entretien"", 'Quincaillerie (articles)']","[251, 278, 291]",non,non
20-7629,2020-01-17,2020-02-11,['13'],Numéro de la consultation : 2019-S-0065 REPARATION EN CARROSSERIE POUR LES VEHICULES PARTICULIERS LES VEHICULES UTILITAIRES ET LES POIDS LOURDS TOUTES MARQUES CONFONDUES DES SERVICES MUNICIPAUX DE LA,fns,cmp2006,appeloffre,initial,COMMUNE DE MARTIGUES,13692,Martigues cedex,,['Véhicules'],[359],non,non
20-8109,2020-01-17,2020-03-11,['13'],Marché pour une mission de délégué à la protection des données (data protection officer -DPO) dans le cadre du règlement général sur la protection des données pour la ville de La Ciotat et le CCAS ..,fns,cmp2006,appeloffre,initial,Commune de La Ciotat,13708,La ciotat cedex,,['Prestations de services'],[274],non,non
20-8311,2020-01-17,2020-02-14,['13'],Concession de service en vue de l'Organisation des Festines sur les plages du Jaï à Marignane - Relance suite à procédure infructueuse,dsp,dsp,appeloffre,initial,COMMUNE DE MARIGNANE,13729,Marignane Cedex,,"['Restauration collective', 'Plage']","[66, 289]",non,non
20-8340,2020-01-17,2020-02-07,['13'],2020-005-TX Travaux de désamiantage et de démolition d'un bâtiment communal 'Maison Johanna' sur la commune de Marignane,fns,cmp2006,appeloffre,initial,COMMUNE DE MARIGNANE,13729,Marignane Cedex,,"['Démolition', 'Terrassement', 'Amiante (désamiantage)']","[87, 341, 479]",non,non
20-7924,2020-01-17,2020-02-07,['13'],Numéro de la consultation : 19M327 PRESTATIONS D'ENTRETIEN DES SANITAIRES AUTOMATIQUES ET TOILETTES SÈCHES DE LA VILLE D'ISTRES,fns,cmp2006,appeloffre,initial,COMMUNE D ISTRES,13808,ISTRES,,"['Prestations de services', 'Sanitaire']","[274, 319]",non,oui
20-8053,2020-01-17,2020-02-06,['13'],TRAVAUX D'AMÉNAGEMENTS D'UN OFFICE DU COMMERCE A ISTRES,mapa,cmp2006,appeloffre,initial,COMMUNE D ISTRES,13808,ISTRES,,"['Cloison, faux plafond', 'Maçonnerie', 'Plomberie (travaux)']","[63, 195, 270]",non,oui
20-7899,2020-01-17,2020-02-17,['13'],Réhabilitation de l'ancienne piscine municipale en ALSH,fns,cmp2006,appeloffre,initial,COMMUNE DE FONTVIEILLE,13990,Fontvieille,,"['Bâtiment', 'Bois', 'Charpente', 'Cloison, faux plafond', 'Démolition', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols', 'Revêtements muraux', 'Serrurerie', 'Terrassement', 'Voirie et réseaux divers']","[33, 38, 57, 63, 87, 105, 144, 222, 264, 270, 308, 309, 321, 341, 366]",non,non
20-8083,2020-01-17,2020-02-21,['17'],Trousse pr chir de la main avec champ d'apporche GH La Rochelle,mapa,cmp2006,appeloffre,initial,CH GPE HOSP DE LA ROCHELLE RE AUNIS,17019,La rochelle,,['Consommables médicaux'],[69],non,non
20-7682,2020-01-17,2020-02-21,['17'],Boitier de télécardiologie et moniteur cardiaque ECG implantable,fns,cmp2006,appeloffre,initial,CH GPE HOSP DE LA ROCHELLE RE AUNIS,17019,La rochelle,,['Consommables médicaux'],[69],non,non
20-8145,2020-01-17,2020-02-17,['17'],RESTRUCTURATION ET MODERNISATION DE LA TRIBUNE PRESIDENTIELLE DU STADE MARCEL DEFLANDRE A LA ROCHELLE. MARCHE DE CONCEPTION-REALISATION,fns,cmp2006,appeloffre,initial,VILLE LA ROCHELLE,17086,La Rochelle,,"['Ascenseur', 'Bardage', 'Charpente', 'Couverture', 'Ouvrage métallique']","[17, 30, 57, 74, 254]",non,non
20-7636,2020-01-17,2020-02-07,['17'],Numéro de la consultation : 2019.TX.SAC.0365 REAMENAGEMENT DE L'AVENUE DENFERT ROCHEREAU ENTRE LA RUE LEMOYNE D'IBERVILLE ET LA RUE DE LA MUSE,fns,cmp2006,appeloffre,initial,VILLE LA ROCHELLE,17086,La Rochelle,,['Voirie'],[365],non,non
20-7755,2020-01-17,2020-02-28,"['17', '16', '79', '86']",Opération de fouille archéologique préventive sur le site de l'amphithéâtre de Saintes,fns,cmp2006,appeloffre,initial,Commune de Saintes,17100,Saintes,,['Fouille archéologique'],[450],non,non
20-7594,2020-01-17,2020-02-17,['18'],Acquisition d'une balayeuse de voirie 5M3,fns,cmp2006,appeloffre,initial,Ville de Bourges,18000,BOURGES,,['Véhicules'],[359],non,non
20-7622,2020-01-17,2020-02-04,['18'],Numéro de la consultation : 2019-TX-SCTB-0795 Marché de travaux relatifs au réaménagement du bâtiment d'hébergement à SIDIAILLES en bâtiment d'accueil du public,fns,cmp2006,appeloffre,initial,Conseil départemental du Cher,18023,BOURGES,,"['Charpente', 'Chauffage (travaux)', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie']","[57, 61, 105, 144, 222]",non,oui
20-7625,2020-01-17,2020-02-03,['18'],Numéro de la consultation : 2020-MOE-SCTB-0019 Mission de maîtrise d'oeuvre pour la rénovation des salles de sciences dans 3 collèges,fns,cmp2006,appeloffre,initial,Conseil départemental du Cher,18023,BOURGES,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-7114,2020-01-17,2020-02-17,"['21', '71', '52', '10', '58']",mission de maitrise d'OEuvre pour la creation de bocage central nord est chu dijon - bourgogne(accueil urgences - uitb - usinv),fns,cmp2006,appeloffre,initial,Centre Hospitalier Universitaire Dijon,21079,dijon cedex,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-8227,2020-01-17,2020-02-22,['21'],Marché de prestations de services d'assurance de l'opération de construction de d'un vestiaire sportif. Le premier lot concerne la 'Tous risques chantier' et le second lot po,fns,cmp2006,appeloffre,initial,Ville de Talant,21240,Talant,,['Assurance'],[20],non,non
20-8254,2020-01-17,2020-02-13,['22'],Fourniture et installation d'une machine à laver essoreuse barrière traversante vapeur,mapa,cmp2006,appeloffre,initial,SERVICES INTERHOSPITALIERS D ARMOR,22027,SAINT-BRIEUC,,['Blanchisserie (matériel)'],[37],non,non
20-7554,2020-01-17,2020-02-21,['22'],remplacement des escaliers et coursives extérieurs de l'école mathurin méheut et démolition de l'ancienne garderie.,fns,cmp2006,appeloffre,initial,Ville de Lamballe-Armor,22402,Lamballe-Armor,,"['Charpente', 'Démolition', 'Electricité (travaux)', 'Etanchéité', 'Maçonnerie', 'Serrurerie', ""Tous corps d'état"", 'Ventilation']","[57, 87, 105, 117, 195, 321, 345, 360]",non,non
20-8167,2020-01-17,2020-04-15,['24'],fourniture de sacs plastiques,fns,cmp2006,attribution,initial,SMICTOM DU PERIGORD NOIR,24200,MARCILLAC ET SAINT QUENTIN,"[('2019-12-06', 'PTL', (62200, 'EUR'), None), ('2019-12-06', 'PTL', (63710, 'EUR'), None)]","['Collecte sélective', 'Ordures ménagères (prestations)']","[82, 249]",non,non
20-8042,2020-01-17,2020-02-26,"['21', '25', '39', '58', '70', '71', '89', '90']",assistance à maitrise d'ouvrage pour le dispositif immobilier d'entreprises et pépinières d'entreprises de la région bourgogne-franche-comté,fns,cmp2006,appeloffre,initial,REGION BOURGOGNE FRANCHE COMTE,25031,Besançon,,['Prestations de services'],[274],non,non
20-8188,2020-01-17,2020-03-31,['25'],Aménagement de véhicules de secours 'VLCG et VLSM',fns,cmp2006,appeloffre,initial,SDIS25,25042,Besançon,,"['Equipements spécialisés', ""Matériel de secours et d'incendie""]","[115, 217]",non,non
20-7809,2020-01-17,2020-02-07,['25'],Amélioration du système de management de la Qualité Sécurité Environnement (QSE) du Département Eau et Assainissement de Grand Besançon Métropole pour une plus grande performance et lisibilité,mapa,cmp2006,appeloffre,initial,GRAND BESANCON METROPOLE,25043,BESANCON,,"['Audit', 'Etude', 'Prestations de services']","[21, 118, 274]",non,non
20-8144,2020-01-17,2020-02-17,['26'],Amélioration de performance énergétique - Bâtiment B dit Rose - Collège Paul Valéry à Valence,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE LA DROME,26026,Valence,,"[""Tous corps d'état""]",[345],non,non
20-7721,2020-01-17,2020-02-10,['26'],SAINT VALLIER - Collège André Cotte - Travaux de modernisation du SMSI,mapa,cmp2006,appeloffre,initial,DEPARTEMENT DE LA DROME,26026,Valence,,['Sécurité incendie'],[332],non,non
20-7868,2020-01-17,2020-02-07,['26'],Travaux de Grosses Réparations 2019 - Unité 1 Drôme Sud - lot 3 VRD - relance,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE LA DROME,26026,Valence,,['Voirie et réseaux divers'],[366],non,non
20-7714,2020-01-17,2020-02-06,['26'],RD125 - Suite du calibrage entre Allex et Montoison,fns,cmp2006,appeloffre,initial,Conseil Général de la Drôme,26150,DIE,,"['Génie civil', 'Terrassement']","[141, 341]",non,non
20-8091,2020-01-17,2020-03-17,['27'],Réalisation de clôtures et pose de portails pour le Service départemental d'incendie et de secours de l'Eure,fns,cmp2006,appeloffre,initial,SDIS de l'Eure,27006,EVREUX CEDEX,,"['Clôture', 'Porte automatique, portail']","[64, 412]",non,non
20-5627,2020-01-17,2020-02-21,['27'],maintenance des équipements de cuisine et d'hôtellerie pour le centre hospitalier de gisors,fns,cmp2006,appeloffre,initial,GHT ESPO - CH Eure-Seine Etab. support,27015,Evreux cedex,,"['Cuisine (équipement)', 'Maintenance']","[77, 196]",non,non
20-8330,2020-01-17,2020-02-10,['27'],Acquisition et Mise en oeuvre d'un réseau de wifi public WIFi4EU,fns,cmp2006,appeloffre,rectificatif,COMMUNE DE VAL DE REUIL,27100,Val-de-reuil,,['Télécommunications'],[338],non,non
20-7853,2020-01-17,2020-01-31,"['29', '56']",Travaux d'aménagement du logement 19 en vue de créer un internat pour l'EPSM Etienne Gourmelen de Quimper,fns,cmp2006,appeloffre,initial,CH DE CORNOUAILLE,29107,Quimper cedex,,"[""Tous corps d'état""]",[345],non,non
