,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-86414,2020-07-06,2020-08-28,['1'],Travaux pour la mise en conformité du traitement des eaux usées à Izernore - Béard-Géovreissiat,fns,cmp2006,appeloffre,initial,Haut-Bugey Agglomération,01117,Oyonnax cedex,,"[""Station d'épuration (travaux)""]",[328],oui,oui
1,20-86506,2020-07-06,2020-09-07,['2'],Travaux divers d'assainissement sur les réseaux communautaires de GrandSoissons Agglomération,fns,cmp2006,appeloffre,initial,Cté. d'Agglo. du Soissonnais,02880,Cuffies,,['Assainissement'],[18],oui,oui
2,20-86286,2020-07-06,2020-08-24,['3'],Mission de Maîtrise d'oeuvre pour la réfection générale du pont de St Yorre RD121 (Commune de St Yorre),fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"[""Maîtrise d'oeuvre"", 'Ingénierie']","[197, 455]",non,non
3,20-86203,2020-07-06,2020-08-17,"['3', '63']",investigations sur le pont de lattre de tassigny à vichy,mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy,,"['Contrôle technique', 'Etude', 'Génie civil', 'Sondage (travaux)']","[72, 118, 141, 478]",non,non
4,20-86339,2020-07-06,2020-07-17,['5'],Couverture du tapis de la Butte,fns,cmp2006,appeloffre,initial,Régie Remontées Mécaniques Montgenèvre,05100,MONTGENEVRE,,"['Télécabines, télésièges, téléskis']",[337],non,non
5,20-86485,2020-07-06,2020-08-07,['6'],Création et mise aux normes de ralentisseurs sur la commune de Roquebrune Cap Martin,fns,cmp2006,appeloffre,initial,COMMUNE DE ROQUEBRUNE CAP MARTIN,06190,Roquebrune cap martin,,['Voirie'],[365],non,non
6,20-86268,2020-07-06,2020-07-29,['6'],travaux de réfection de la zone bien-être du complexe nautipolis (rectificatif),fns,cmp2006,appeloffre,rectificatif,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,"['Carrelage', 'Chauffage (travaux)', ""Contrôle d'accès"", 'Electricité (travaux)', 'Equipements spécialisés', 'Peinture (travaux)', 'Plomberie (travaux)', 'Sanitaire', 'Ventilation']","[53, 61, 81, 105, 115, 264, 270, 319, 360]",non,non
7,20-77132,2020-07-06,2020-09-15,['7'],Travaux de mise en accessibilité de 5 bâtiments communaux,fns,cmp2006,attribution,initial,Ville de La Voulte-sur-Rhône,07800,La Voulte sur Rhône,,"['Appareil élévateur', 'Carrelage', 'Cloison, faux plafond', 'Maçonnerie', 'Menuiserie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Serrurerie']","[11, 53, 63, 195, 222, 264, 270, 321]",non,non
8,20-86464,2020-07-06,2020-08-05,['8'],Travaux de mise en conformité des bâtiments et du système de sécurité incendie du Centre Hospitalier Intercommunal nord Ardennes site de Nouzonville,fns,cmp2006,appeloffre,rectificatif,CTRE HOSP INTERCOMMUNAL NORD ARDENNES,08011,Charleville Mézières cedex,,"['Sécurité incendie', ""Tous corps d'état""]","[332, 345]",non,non
9,20-86669,2020-07-06,2020-07-20,['10'],Fourniture de vêtements de travail du personnel d'exploitation et de prévention de la TCAT,fns,cmp2006,appeloffre,initial,Transports en commun Agglo.Troyenne,10000,TROYES,,['Habillement'],[150],non,non
10,20-86619,2020-07-06,2020-07-31,['10'],Maîtrise d'oeuvre pour une construction neuve-.,mapa,cmp2006,appeloffre,initial,COMMUNE DE SAINT BENOIT SUR SEINE,10180,SAINT BENOIT SUR SEINE,,"[""Maîtrise d'oeuvre""]",[197],non,non
11,20-86658,2020-07-06,2020-07-30,['13'],Mission de Fouilles archéologiques - Place de l'Olivier - Ilôt 1 - Marignane (13),mapa,cmp2006,appeloffre,initial,Conseil Rég Provence-Alpes-Côte d'Azur,13003,MARSEILLE,,['Fouille archéologique'],[450],non,non
12,20-85919,2020-07-06,2020-09-15,['13'],Elaboration de la programmation du parc agricole des piémonts de l'étoile,fns,cmp2006,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Espaces verts', 'Etude', 'Ingénierie']","[116, 118, 455]",non,non
13,20-86179,2020-07-06,2020-07-31,['13'],"Dans le cadre de son plan de développement des compétences pluriannuel, la Caisse Primaire Centrale d'Assurance Maladie des Bouches-du-Rhône souhaite disposer d'un marché couvrant 13 lots th",fns,cmp2006,appeloffre,initial,CAISSE PRIMAIRE CENTRALE ASSUR MALADIE,13009,Marseille,,['Formation'],[410],non,non
14,20-86291,2020-07-06,2020-07-27,['13'],"CONCEPTION, EDITION ET DIFFUSION DU CATALOGUE DE L'EXPOSITION "" GERMAIN NOUVEAU """,mapa,cmp2006,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Livres'],[184],non,non
15,20-86154,2020-07-06,2020-07-24,['13'],SOLUTION FULL WEB D'AIDE AU TRAITEMENT DES DOCUMENTS REGLEMENTAIRES DT-DICT ET PRESTATIONS ASSOCIEES POUR LA VILLE D'AIX-EN-PROVENCE,fns,cmp2006,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,"['Abonnement', 'Prestations de services']","[2, 274]",non,non
16,20-86543,2020-07-06,2020-10-03,['13'],REMPLACEMENT DU RESEAU D'EAU CHAUDE SANITAIRE,fns,cmp2006,attribution,initial,SEMPA,13200,ARLES,,['Sanitaire'],[319],non,non
17,20-86312,2020-07-06,2020-08-05,['13'],Fourniture et livraison de cartes multiservices et fournitures associées pour l'Institut National Supérieur d'Enseignement Artistique Marseille Méditerranée,fns,cmp2006,appeloffre,initial,ESADMM,13288,Marseille cedex 9,,"['Carte magnétique, carte à puce']",[403],non,non
18,20-86436,2020-07-06,2020-07-29,['13'],Remplacement d'un ascenseur au lycée SAINT EXUPERY à MARSEILLE (13),fns,cmp2006,appeloffre,initial,Conseil Rég Provence-Alpes-Côte d'Azur,13331,Marseille,,['Ascenseur'],[17],non,non
19,20-86295,2020-07-06,2020-10-03,['13'],PNEUMATIQUES ET PRESTATIONS,mapa,cmp2006,attribution,initial,COMMUNE DE PORT DE BOUC,13528,Port de Bouc Cédex,,['Pneumatiques'],[271],non,non
20,20-86283,2020-07-06,2020-07-31,['13'],"Numéro de la consultation : 2020-0467 Accord-cadre à marchés subséquents de travaux de réhabilitation, de restructuration ou de rénovation",fns,cmp2006,appeloffre,initial,AP-HM pour le compte du CHPA-CHIAP,13616,Aix en Provence,,"['Electricité (travaux)', 'Peinture (travaux)', 'Plomberie (travaux)']","[105, 264, 270]",non,non
