,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,21-73103,2021-05-31,2021-07-01,['1'],Contrôle d'accès routiers sur les voies du Parc Industriel de la Plaine de l'Ain,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,,"['Fibre optique', 'Génie civil', 'Panneaux']","[133, 141, 261]",non,non
1,21-72934,2021-05-31,2021-07-05,['1'],"Travaux de réfection de l'installation de chauffage / climatisation.Le marché comprend :- le changement des ventilos-convecteurs, cassettes plafonnières ;- le changement des éléments de régula",fns,cmp2006,appeloffre,initial,CAF de l'Ain,01014,Bourg en bresse cedex,,"['Chauffage (travaux)', 'Electricité (travaux)', 'Plâtrerie']","[61, 105, 269]",non,non
2,21-72759,2021-05-31,2021-08-28,['1'],Fourniture de gazole par cartes accréditées pour des opérations de déroutages temporaires gérées par le Sidefage - 3 lots,mapa,cmp2006,attribution,initial,SYND MIXTE GEST DECHET FAUCIGNY GENEVO,01200,VALSERHONE,,"['Carburant, hydrocarbure']",[52],non,non
3,21-72573,2021-05-31,2021-06-21,['2'],Restructuration de l'administration du collège Charles Brazier de Crécy sur Serre-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
4,21-73171,2021-05-31,2021-06-24,['2'],ACQUISITION DE BOISSONS DIVERSES,fns,cmp2006,appeloffre,initial,CA DU SAINT QUENTINOIS,02108,Saint-Quentin,,['Boisson'],[39],non,non
5,21-73190,2021-05-31,2021-06-17,['2'],Assistance à la préparation et à la passation des marchés d'assurances-.,mapa,cmp2006,appeloffre,initial,CA DE LA REGION DE CHATEAU THIERRY,02400,Château-Thierry,,['Prestations de services'],[274],non,non
6,21-72988,2021-05-31,2021-07-01,['3'],RD72 Réfection du pont des Iles-03100 Montluçon,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,"[""Ouvrage d'art""]",[252],non,non
7,21-72859,2021-05-31,2021-07-10,"['3', '18', '63']",Le nettoyage des locaux du cercle mixte de l'école de gendarmerie de Montluçon.,fns,cmp2006,appeloffre,initial,CERCLE MIXTE ECOLE GENDARMERIE MONTLUC,03100,Montluçon,,['Nettoyage de locaux'],[239],non,non
8,21-61590,2021-05-31,2021-06-18,"['3', '63']","groupement de commande pour l'entretien et dépannage relatifs aux systèmes de désenfumage des bâtiments de vichy communauté, de vichy et de cusset",mapa,cmp2006,appeloffre,initial,Vichy Communauté,03209,Vichy cedex,,['Maintenance'],[196],non,non
9,21-73087,2021-05-31,2021-08-28,['3'],Travaux au CSP de Vichy - Réaménagement du plateau central de l'étage,fns,cmp2006,attribution,initial,SCE DEPARTEMENTAL INCENDIE ET SECOURS,03401,YZEURE,,['Bâtiment'],[33],non,non
10,21-73109,2021-05-31,2021-06-22,"['3', '63', '42', '15']","Prestations intellectuelles Bureau de contrôle technique, Coordonnateur SSI, Coordonnateur SPS",fns,cmp2006,appeloffre,initial,EHPAD PIERRE MASSEBOEUF,03700,BELLERIVE SUR ALLIER,,"['Assistance technique', 'Contrôle technique']","[19, 72]",non,non
11,21-73154,2021-05-31,2021-06-28,['4'],Travaux de mise en conformité du plan d'eau des Ferréols - 2ème phase,fns,cmp2006,appeloffre,initial,COMMUNE DE DIGNE LES BAINS,04000,Digne les Bains,,"['Espaces verts', 'Etanchéité', 'Mobilier urbain', 'Aire de jeux']","[116, 117, 231, 400]",non,non
12,21-73026,2021-05-31,2021-06-30,['6'],Formations sur la sécurité pour les agents de la Régie Ligne d'Azur : formations SSIAP et CQP,fns,cmp2006,appeloffre,initial,Régie Ligne d'Azur,06100,NICE,,"['Surveillance', 'Sécurité incendie', 'Formation']","[331, 332, 410]",non,non
13,21-72672,2021-05-31,2021-06-18,['6'],REMPLACEMENT DE 55 RADIATEURS AUX ETAGES 6 à 8 IUT FABRON,mapa,cmp2006,appeloffre,rectificatif,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06100,Nice,,['Plomberie (travaux)'],[270],non,non
14,21-72592,2021-05-31,2021-06-21,['6'],L'UFR Médecine souhaite confier à un prestataire le transport en cercueil de pièces anatomiques d'origine humaine de la Faculté de Médecine vers le Crématorium de Nice,mapa,cmp2006,appeloffre,initial,UNIVERSITE DE NICE SOPHIA ANTIPOLIS,06103,Nice,,"['Prestations de services', 'Transport']","[274, 347]",non,non
15,21-72551,2021-05-31,2021-06-30,['6'],MAPA 2021-018 RÉHABILITATION DE L ÉCOLE MATERNELLE LES PINS,fns,cmp2006,attribution,initial,COMMUNE LE CANNET,06110,Le Cannet,"[('2021-05-27', 'ALGECO', (211295, 'EUR'), None), ('2021-05-27', 'STOP AMIANTE', (53121, 'EUR'), None), ('2021-05-27', 'Groupement FTTS / ALQUIER', (706423, 'EUR'), None), ('2021-05-27', 'TM SCOP', (135961, 'EUR'), None)]","['Bâtiments modulaires', 'Bardage', 'Menuiserie', 'Amiante (désamiantage)']","[27, 30, 222, 479]",non,non
16,21-72662,2021-05-31,2021-06-15,"['6', '13', '83']","Développement d'un jeu co-créatif en ligne de découverte du patrimoine bilingue français-italien, d'un tutoriel vidéo, d'un plan de promotion du jeu et d'une extension du jeu",mapa,cmp2006,appeloffre,initial,GIP FIPAN,06200,Nice,,['Informatique (prestations de services)'],[163],non,non
17,21-72679,2021-05-31,2021-06-30,"['6', '13']",AOT_Location de véhicules sans agence,mapa,cmp2006,appeloffre,initial,Société Aéroports de la Côte d'Azur,06206,Nice Cedex 3,,['Véhicules (location)'],[474],non,non
18,21-72611,2021-05-31,2021-08-28,['6'],Réalisation de travaux de reprofilage de voiries situées sur le territoire de la Commune de Vallauris Golfe-Juan,fns,cmp2006,attribution,initial,Commune de Vallauris Golfe-Juan,06220,VALLAURIS,"[('2021-05-26', 'DAMIANI', (1100000, 'EUR'), None)]","['Terrassement', 'Voirie']","[341, 365]",non,non
19,21-72694,2021-05-31,2021-07-31,['6'],"Abonnement, la maintenance et l'évolution du logiciel RELATION RH de gestion du recrutement.",fns,cmp2006,attribution,initial,METROPOLE NCA,06364,NICE CEDEX 4,"[('2021-05-25', 'HORIZONTAL SOFTWARE', (28621, 'EUR'), None)]",['Logiciel'],[186],non,non
20,21-72621,2021-05-31,2021-07-31,['6'],"Prestations de remorquage de deux roues et de véhicules légers n'excédant pas 3,5 tonnes",mapa,cmp2006,attribution,initial,Ville d'Antibes Juan-les-Pins,06606,Antibes cedex,,['Prestations de services'],[274],non,non
21,21-72550,2021-05-31,2021-06-09,['6'],mise en place d'un système de désinfection des eaux traitées et rejetées par la station d'épuration d'antibes-juan les pins,fns,cmp2006,attribution,initial,Cté Agglomération Sophia Antipolis,06901,Sophia antipolis cedex,,['Assainissement'],[18],non,non
22,21-72503,2021-05-31,2021-06-25,['7'],Contrôle extérieur pont de CharmesMission de contrôle extérieur dans le cadre des travaux de construction d'un ouvrage mixte (bi-poutre à inertie variable de 205 m de longueur totale) au niveau,fns,cmp2006,attribution,initial,Département de l'Ardèche,07007,Privas,"[('2021-05-26', 'Apave sud-europe Agence de Valence', (66327.0, 'EUR'), None)]","['Contrôle technique', ""Ouvrage d'art""]","[72, 252]",non,non
23,21-72743,2021-05-31,2021-06-28,"['7', '26', '30', '38', '69', '84', '42']",assurance des risques statutaires personnel des collectivités et établissements affiliés au cdg ainsi que pour son personnel,fns,cmp2006,appeloffre,annulation,CENTRE DE GESTION FPT 07,07204,LACHAPELLE SOUS AUBENAS,,['Assurance'],[20],non,non
24,21-72455,2021-05-31,2021-06-29,['7'],marché de service relatif à la prestation d'assurance des risques statutaires pour les collectivités et établissements affiliés au centre de gestion et pour lui-même.,joue,directive24,appeloffre,initial,CENTRE DE GESTION FPT 07,07204,LACHAPELLE SOUS AUBENAS,,['Assurance'],[20],non,non
25,21-68744,2021-05-31,2021-06-09,"['8', '51']",réhabilitation des anciens locaux de la chambre d'agriculture à charleville mézières relance lot menuiseries extérieures,fns,cmp2006,appeloffre,initial,SEAA,08000,Charleville-mézières,,"['Bois', 'Menuiserie']","[38, 222]",non,non
26,21-72917,2021-05-31,2021-06-16,['10'],Travaux de reconstruction de la rue Adolphe Thiers pour la Ville de Troyes et la Ville de Saint André les Vergers-. (rectificatif),fns,cmp2006,appeloffre,rectificatif,MAIRIE DE TROYES,10000,Troyes,,['Voirie'],[365],non,non
27,21-72914,2021-05-31,2021-06-24,['10'],"FOURNITURE DE DVD ET DOCUMENTS VIDEO ET MULTIMEDIA (DVD, DVD BLU-RAY, DVD-ROM, CD-ROM, JEUX VIDEOS)-.",fns,cmp2006,appeloffre,initial,Troyes Champagne Métropole,10000,TROYES,,['Edition'],[104],non,non
28,21-72880,2021-05-31,2021-07-05,['10'],Marchés de services d'assurances,fns,cmp2006,appeloffre,initial,Syndicat Départemental Energie Aube,10012,Troyes Cedex,,['Assurance'],[20],non,non
29,21-73106,2021-05-31,2021-07-05,['10'],Marchés de services d'assurances pour la Régie personnalisée du SDEA,mapa,cmp2006,appeloffre,initial,Régie du SDEA,10012,TROYES,,['Assurance'],[20],non,non
30,21-72844,2021-05-31,2021-06-28,['10'],Fourniture denrées brutes et mise et mise en place assistance technique en restauration-.,fns,cmp2006,appeloffre,initial,Ville de Mussy-sur-Seine,10250,MUSSY SUR SEINE,,"['Restauration collective', 'Prestations de services', 'Repas, traiteur']","[66, 274, 304]",non,non
31,21-72200,2021-05-31,2021-08-01,['11'],Missions d'études de marché en vue de la création et de la réalisation de la ZAC les Cabanes sur le territoire de la commune de la palme.,fns,cmp2006,attribution,initial,SEML ALENIS,11100,Narbonne,,['Etude'],[118],non,non
32,21-72541,2021-05-31,2021-06-30,['11'],Accord cadre à BC travaux forestier 2021-2025,mapa,cmp2006,appeloffre,initial,SYNDICAT DU BSN VERSANT ORBIEU JOURRES,11200,THEZAN DES CORBIERES,,['Rivières/ruisseaux'],[310],non,non
33,21-72620,2021-05-31,2021-07-02,['11'],RESTAURATION MORPHOLOGIQUE DE L'ORBIEU A VILLEDAIGNE ET NEVIAN,mapa,cmp2006,appeloffre,initial,SYNDICAT DU BSN VERSANT ORBIEU JOURRES,11200,THEZAN DES CORBIERES,,['Ingénierie'],[455],non,non
34,21-72789,2021-05-31,2021-06-21,['11'],CONCEPTION ET REALISATION DES ILLUMINATIONS POUR LES FETES DE FIN D'ANNEE,fns,cmp2006,appeloffre,initial,COMMUNE DE NARBONNE,11785,NARBONNE CEDEX,,['Illumination'],[170],non,non
35,21-72958,2021-05-31,2021-07-01,['11'],"Conception graphique et impression de supports de communicationLes prestations sont décomposées en deux lots comme suit :LOT N°1 : Conception et impression, façonnage et livraison des supports cr..",fns,cmp2006,attribution,initial,COVALDEM11,11890,Carcassonne cedex 9,,['Impression'],[160],non,non
36,21-72697,2021-05-31,2021-06-18,['12'],Réalisation d'un Skatepark / Pumptrack,fns,cmp2006,appeloffre,initial,Ville de Rodez,12031,RODEZ,,['Aire de jeux'],[400],non,non
37,21-72619,2021-05-31,2021-07-31,['12'],"RD624-PR0.000-6.1345 / RD57-PR11.598-19.800 / RD62-PR 13.225-20.304 / RD176-PR0.000-4.610-Réfection de la chaussée-Cantons :Ceor Segala, Vallon, Nord Levezou, Raspes-Levezou et Monts du Requistanais",fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,['Voirie'],[365],non,non
38,21-73037,2021-05-31,2021-07-31,['12'],RD900-PR4.535 à 7.436 et PR25.070 à 46.100/RD98-PR25.900 à 28.880/RD166-PR0.000 à 5.509/RD99 - PR0.000 à 1.449 Renforcement de la chaussée et réfection de la couche de roulement Canton Aubrac Carladez,fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,,['Voirie'],[365],non,non
39,21-72883,2021-05-31,2021-07-31,['12'],RD 202/45 - Renforcement de la chaussée et réfection de la couche de roulement - RD202 PR0.407 à 2.800 - RD45 PR18.127 à 24.620 - Canton de tarn et causses,fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2021-05-26', 'COLAS FRANCE', (269779, 'EUR'), None)]",['Voirie'],[365],non,non
40,21-72985,2021-05-31,2021-07-31,['12'],RD 642 et 56 - Renforcement de la chaussée et réfection de la couche de roulement de la RD 642 du PR0.490 à 5.157 et RD 56 du PR21.750 à 25.357 - cantons de raspes et levezou et monts du requistanais,fns,cmp2006,attribution,initial,Conseil Départemental de l AVEYRON,12450,Flavin,"[('2021-05-26', 'COLAS FRANCE', (248699, 'EUR'), None)]",['Voirie'],[365],non,non
41,21-72777,2021-05-31,2021-06-28,['13'],MARCHE DE SERVICES DE QUALIFICATION ET D'INSERTION PROFESSIONNELLES AYANT COMME SUPPORT L'ENTRETIEN DES SITES SPORTIFS DE LA VILLE D'AIX EN PROVENCE,fns,cmp2006,appeloffre,initial,COMMUNE D AIX EN PROVENCE,13100,Aix-en-Provence,,['Prestations de services'],[274],non,oui
42,21-72650,2021-05-31,2021-07-01,['13'],"' LOCATION, FOURNITURE ET ENTRETIEN DE MATÉRIELS D'HYGIÈNE ET ÉQUIPEMENTS DE RESTAURATION '",mapa,cmp2006,appeloffre,initial,Commune de Berre l'Etang,13130,BERRE L'ETANG,,['Hygiène (articles)'],[153],non,oui
43,21-72775,2021-05-31,2021-06-22,['13'],Fourniture et livraison de fertilisants pour la Ville de Marseille,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Produits chimiques'],[275],non,oui
44,21-72994,2021-05-31,2021-06-29,['13'],Reliure de documents administratifs pour les Archives municipales et autres services de la Ville de Marseille,fns,cmp2006,appeloffre,initial,Ville de Marseille,13233,Marseille cedex 20,,['Reliure'],[302],non,non
45,21-73112,2021-05-31,2021-07-08,['13'],Agrément pour le dépannage et le remorquage des véhicules légers sur les autoroutes non concédées et la route nationale RN2516 dans le département des Bouches-du-Rhône,dsp,dsp,appeloffre,initial,DIRMED,13331,Marseille cedex 03,,['Prestations de services'],[274],non,non
46,21-73181,2021-05-31,2021-06-22,['13'],MARCHÉ DE MAITRISE D'OeUVRE - RÉHABILITATION ET CONSTRUCTION DE LOGEMENTS COMMUNAUX,fns,cmp2006,appeloffre,initial,MAIRIE DE SAINT ESTEVE JANSON,13610,SAINT ESTEVE JANSON,,"[""Maîtrise d'oeuvre"", ""Assistance à maîtrise d'ouvrage""]","[197, 433]",non,non
47,21-70965,2021-05-31,2021-06-23,"['14', '50', '61']",Achat de prestations graphiques pour l'université de Caen,fns,cmp2006,appeloffre,initial,Université de Caen Normandie,14032,Caen cedex 5,,"['Prestations de services', 'Publicité, Communication', 'Evénementiel']","[274, 285, 445]",non,non
