,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-127081,2020-10-18,2020-11-16,['1'],Prestations de gardiennage pour assurer la sécurité des biens et des personnes du Centre Hospitalier du Haut Bugey,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse cedex,,['Gardiennage'],[138],non,non
1,20-127163,2020-10-18,2020-10-30,['2'],mise à disposition de bennes en centres de transfert et transport de déchets ménagers et assimilés-. (rectificatif),joue,autre,rectificatif,rectificatif,Valor'Aisne,02000,LAON,,['Assainissement'],[18],non,oui
2,20-127125,2020-10-18,2020-11-23,['2'],MARCHE D''EXPLOITATION DES INSTALLATIONS TECHNIQUES ET THERMIQUES DES BÂTIMENTS DE LA VILLE DE BELLEU ((02),joue,directive24,appeloffre,initial,Ville de Belleu,02200,BELLEU,,"['Chauffage (exploitation, entretien)']",[59],non,non
3,20-127199,2020-10-18,2020-11-16,['2'],"AMOA Urbanisation du système d'information, en particulier de la production de soin",joue,directive24,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,['Informatique (prestations de services)'],[163],non,non
4,20-127268,2020-10-18,2020-12-25,"['2', '59', '62', '80', '60', '8', '51']",Gestion des déchets ménagers et assimilés,joue,directive24,attribution,initial,COM DE COMMUNES PORTES THIERACHE,02360,ROZOY-SUR-SERRE,,"['Assainissement', 'Collecte sélective', 'Informatique (prestations de services)', 'Ordures ménagères (prestations)']","[18, 82, 163, 249]",non,non
5,20-127005,2020-10-18,2020-11-27,['2'],Gestion des déchets ménagers et assimilés-.,joue,directive24,appeloffre,initial,COM DE COMMUNES PORTES THIERACHE,02360,ROZOY-SUR-SERRE,,['Assainissement'],[18],non,non
6,20-127717,2020-10-18,2020-12-04,['2'],INTERCONNEXION EAU POTABLE ENTRE CHATEAU THIERRY ET FERE EN TARDENOIS SOUS CHARTE QUALITE,joue,directive25,appeloffre,initial,USESA,02400,CHATEAU THIERRY,,"['Alimentation en eau potable', 'Canalisations', 'Ouvrage hydraulique', 'Pompes', 'Station de pompage', 'Station de relevage']","[6, 48, 255, 272, 326, 327]",non,non
7,20-127817,2020-10-18,2020-11-16,['3'],Assurances Risques Statutaires - Ville de Montluçon,joue,directive24,appeloffre,initial,Ville de Montluçon,03106,Montlucon,,['Assurance'],[20],non,non
8,20-127823,2020-10-18,2020-11-16,['3'],Assurances Risques Statutaires - Montluçon Communauté,joue,directive24,appeloffre,initial,Montluçon Communauté,03106,Montlucon,,['Assurance'],[20],non,non
9,20-127601,2020-10-18,2020-11-14,['4'],NETTOYAGE DES LOCAUX ET DES SURFACES VITRÉES DES BÂTIMENTS MUNICIPAUX,joue,directive24,appeloffre,initial,Ville de Sainte Tulle,04220,Sainte-Tulle,,['Nettoyage de locaux'],[239],non,non
10,20-127763,2020-10-18,2020-11-19,['4'],Assurances pour les établissements parties du Ght Ahp,joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,['Assurance'],[20],non,non
11,20-127142,2020-10-18,2020-11-16,['5'],"Fourniture, mise en oeuvre, maintenance et hébergement de la solution logicielle de la plate-forme Smart Services du département",joue,directive24,appeloffre,initial,DEPARTEMENT DES HAUTES-ALPES,05008,Gap,,"['Maintenance', 'Progiciel']","[196, 283]",non,non
12,20-126527,2020-10-18,2020-11-16,"['5', '4']",fourniture et acheminement d'énergie éléctrique pour la commune d'embrun et son ccas,joue,directive24,appeloffre,initial,Commune d'Embrun,05208,embrun,,"['Electricité, gaz (fourniture)']",[443],non,non
13,20-112721,2020-10-18,2020-11-18,['6'],"conception-réalisation de travaux énergétiques et exploitation-maintenance des installations du pays de grasse, de la ville de grasse et de la ville de peymeinade",joue,directive24,appeloffre,initial,C.A. PAYS DE GRASSE,06130,GRASSE,,"['Chauffage (exploitation, entretien)', 'Chauffage (matériel)', 'Chauffage (travaux)', 'Climatisation', 'Electricité, gaz (fourniture)']","[59, 60, 61, 62, 443]",non,oui
14,20-127010,2020-10-18,2020-11-15,['6'],"Entretien (type P2) et maintenance (type P3 GT, garantie totale) des installations de robinetterie et systèmes d'évacuation des appareils sanitaires pour Côte d'Azur Habitat",joue,directive24,appeloffre,initial,Côte d'Azur Habitat,06200,Nice,,['Matériel robinetterie'],[311],non,non
15,20-127852,2020-10-18,2020-12-16,['6'],Réfection du brise-lames et des épis - plage de Carnoles - Roquebrune-Cap-Martin (06),fns,cmp2006,attribution,annulation,SYND MIXTE INONDATIONS AMENAGEMENT GES,06204,Nice cedex 3,,"['Digue', ""Travaux dans l'eau"", 'Travaux sous-marins']","[91, 349, 351]",non,non
