,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-141573,2020-11-19,2020-12-07,['1'],Travaux de réalisation d'une serre aux Papillons,fns,cmp2006,appeloffre,initial,PARC DES OISEAUX DE VILLARS LES DOMBES,01330,VILLARS-LES-DOMBES,,"['Charpente', 'Décoration (travaux)', 'Démolition', 'Maçonnerie', ""Tous corps d'état""]","[57, 85, 87, 195, 345]",non,non
1,20-141747,2020-11-19,2020-12-10,['1'],"Le présent marché a pour objet l'acquisition de quatre véhicules pour la commune de Saint-Genis-Pouilly.- Lot no 1 : Acquisition d'un véhicule de type citadine, essence avec variantes 100 %",fns,cmp2006,appeloffre,initial,MAIRIE,01630,Saint-genis-pouilly,,['Véhicules (acquisition)'],[475],non,non
2,20-140802,2020-11-19,2020-12-18,['2'],Contrat de maîtrise d'oeuvre pour la réalisation de construction en pierre (31 logements individuels et 43 logements intermédiaires) sur la ZAC Sous-Clémencins à CROUY.,joue,directive24,appeloffre,initial,SEDA,02007,Laon cedex,,"[""Maîtrise d'oeuvre"", 'Prestations de services']","[197, 274]",non,non
3,20-141585,2020-11-19,2020-12-17,['2'],Extension et réaménagement de la salle polyvalente Le Royal à Bohain en Vermandois-.,fns,cmp2006,appeloffre,initial,VILLE DE BOHAIN EN VERMANDOIS,02110,BOHAIN-EN-VERMANDOIS,,"['Ascenseur', 'Carrelage', 'Charpente', 'Chauffage (travaux)', 'Cloison, faux plafond', 'Couverture', 'Démolition', 'Electricité (travaux)', 'Gros oeuvre', 'Menuiserie', 'Peinture (travaux)', 'Plâtrerie', 'Plomberie (travaux)', 'Ravalement', ""Tous corps d'état"", 'Ventilation']","[17, 53, 57, 61, 63, 74, 87, 105, 144, 222, 264, 269, 270, 299, 345, 360]",non,non
4,20-141973,2020-11-19,2020-12-04,['2'],Conduite et entretien avec dépannage de trois chaufferies,fns,cmp2006,appeloffre,initial,CENTRE HOSPITALIER GENERAL ST QUENTIN,02321,Saint quentin,,"['Chauffage (exploitation, entretien)']",[59],non,non
5,20-141627,2020-11-19,2021-01-08,"['2', '60', '80', '59', '62']",Fourniture et installation d'un nouveau système de sonorisation au Centre Culturel François Mitterrand de Tergnier-.,mapa,cmp2006,appeloffre,initial,COMMUNE DE TERGNIER,02700,TERGNIER,,['Sonorisation'],[324],non,non
6,20-142044,2020-11-19,2021-01-11,['3'],concession de service public pour l'exploitation de l'installation de stockage de déchets non dangereux (isdnd) gaïa située à cusset (03300). (rectificatif),dsp,autre,rectificatif,rectificatif,Vichy Communauté,03200,VICHY,,['Délégation de service public'],[406],non,non
7,20-140618,2020-11-19,2021-02-14,['3'],Prestation de services d'assurance,joue,directive24,attribution,initial,COMMUNE DOMPIERRE SUR BESBRE,03290,Dompierre-Sur-Besbre,"[('2020-11-16', 'Groupama_rhone_alpes_auvergne', (9385, 'EUR'), 'Dommages aux biens'), ('2020-11-16', 'Smacl', (2371, 'EUR'), 'Responsabilité civile'), ('2020-11-16', 'Smacl', (785, 'EUR'), 'Protection juridique'), ('2020-11-16', 'Groupama_rhone_alpes_auvergne', (10712, 'EUR'), 'Flotte automobile'), ('2020-11-16', 'Smacl', (34896, 'EUR'), 'Droits statutaires'), ('2020-11-16', 'Groupama_rhone_alpes_auvergne', (500, 'EUR'), 'Cyber risques')]",['Assurance'],[20],non,non
8,20-141661,2020-11-19,2020-12-08,['4'],"PROJET DE MOBILITE PARTAGEE Covoiturage et/ou autostop organisésConception, mise en oeuvre d'un outil de mise en relation et communication autour du dispositif",fns,cmp2006,appeloffre,initial,Provence Alpes Agglomération,04000,Digne les Bains,,['Ingénierie'],[455],non,non
9,20-142003,2020-11-19,2021-02-16,['5'],TRAVAUX DE RÉHABILITATION DU MORGON,fns,cmp2006,attribution,initial,DEPARTEMENT DES HAUTES-ALPES,05008,GAP,,"['Espaces verts', 'Signalisation', 'Terrassement']","[116, 322, 341]",oui,oui
