a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
20-67219,2020-05-24,2020-06-25,['4'],Elaboration De Diagnostics Et Schémas Directeur D'Assainissement,joue,directive24,appeloffre,initial,DURANCE LUBERON VERDON AGGLOMERATION,04100,Manosque,,['Etude'],[118],non,non
20-67359,2020-05-24,2020-07-20,['6'],"Fourniture, gestion, conditionnement et livraison des titres restaurant pour les agents du SMED.",joue,directive24,appeloffre,initial,SMED,06150,CANNES-LA-BOCCA,,['Titres restaurant'],[416],non,oui
20-67159,2020-05-24,2020-07-22,['6'],ACHAT LIVRAISON ET MISE EN SERVICE D'UNE TONDEUSE NEUVE AUTOPORTEE ET REPRISE D'UNE TONDEUSE AUTOPORTEE D'OCCASION,joue,directive24,attribution,initial,Ville de Mandelieu La Napoule,06212,MANDELIEU LA NAPOULE,"[('2020-05-20', 'MOTOCULTURE RUBINO IP', (19008, 'EUR'), ""Achat,livraison et mise en service d'une tondeuse autoportée professionnelle neuve et reprise d'une tondeuse autoportée d'occasion."")]","['Machines-outils', 'Matériel agricole, horticole', 'Véhicules (acquisition)']","[194, 200, 475]",non,oui
20-67181,2020-05-24,2020-07-15,"['13', '83', '84']",Services de transports publics de voyageurs sur le réseau de transport urbain de l'ouest de l'Etang de Berre (Ulysse),joue,directive24,appeloffre,initial,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,['Prestations de services'],[274],oui,oui
20-67247,2020-05-24,2020-06-05,['13'],Fourniture de Gazole non routier Centre de traitement des déchets du Vallon du Fou à Martigues,joue,autre,rectificatif,rectificatif,METROPOLE D AIX MARSEILLE PROVENCE,13007,Marseille,,"['Carburant, hydrocarbure']",[52],non,non
20-67237,2020-05-24,2020-06-25,['13'],FOURNITURE D'ARTICLES IMPRIMES SUR DIVERS SUPPORTS SPECIFIQUES SOUPLES OU RIGIDES ET PRESTATIONS ASSOCIEES POUR LA RTM,joue,directive25,appeloffre,initial,Régie des Transports Métropolitains,13013,Marseille,,['Impression'],[160],non,non
20-67285,2020-05-24,2020-08-19,['13'],Travaux d'entretien et d'aménagement divers de la voirie communale,joue,directive24,attribution,initial,Commune de Rognac,13655,Rognac,"[('2020-04-15', 'Groupement Vrd Provence / Gagneraud', (1800000, 'EUR'), None)]",['Voirie'],[365],non,non
20-67248,2020-05-24,2020-06-30,"['14', '27', '50', '61', '76']",Prestations de transport et de traitement des déchets des déchèteries communautaires,joue,directive24,appeloffre,initial,Communauté Urbaine Caen la mer,14050,CAEN,,"['Transport', 'Déchets non ménagers (prestations)']","[347, 404]",non,non
20-67301,2020-05-24,2020-07-02,['22'],"Fourniture, impression et livraison de la papeterie courante pour l'ensemble des services de l'agglomération de saint-brieuc",joue,directive24,appeloffre,initial,Saint-Brieuc Agglomération,22000,Saint Brieuc,,['Papeterie'],[262],non,non
20-67287,2020-05-24,2020-08-19,['22'],"Réalisation de missions de contrôle technique, de coordination Sps, coordinateur Ssi concernant diverses opérations du bâtiment et d'infrastructure au sein des établissements du Gh",joue,directive24,attribution,initial,CENTRE HOSPITALIER SAINT BRIEUC,22027,Saint-Brieuc,"[('2020-05-06', 'Sa', (160000, 'EUR'), 'Missions de contrôle technique - Chsb - Mono attributaire pour les opérations de travaux < ou = à 300000,00 euro(s) Ht'), ('2020-05-06', 'Apave', (220000, 'EUR'), 'Missions de contrôle technique - Multi - Attributaire - Ght'), ('2020-05-06', 'Dekra Industrial', (220000, 'EUR'), 'Missions de contrôle technique - Multi - Attributaire - Ght'), ('2020-05-06', 'Sa', (220000, 'EUR'), 'Missions de contrôle technique - Multi - Attributaire - Ght'), ('2020-05-06', 'A.G.Coordination', (80000, 'EUR'), 'Missions de coordination en matière de Sécurité et Protection de la Santé - Chsb - Mono attributaire'), ('2020-05-06', 'A.G.Coordination', (120000, 'EUR'), 'Missions de coordination en matière de Sécurité et Protection de la Santé - Ght - Multi attributaires'), ('2020-05-06', 'Qualiconsult S207016ecurite', (120000, 'EUR'), 'Missions de coordination en matière de Sécurité et Protection de la Santé - Ght - Multi attributaires'), ('2020-05-06', 'Sa', (120000, 'EUR'), 'Missions de coordination en matière de Sécurité et Protection de la Santé - Ght - Multi attributaires'), ('2020-05-06', 'Qcs Services', (120000, 'EUR'), 'Missions de coordination en matière de Système de Sécurité Incendie - Ch Lannion et Ch St Brieuc'), ('2020-05-06', 'Qcs Services', (40000, 'EUR'), 'Missions de coordination en matière de Système de Sécurité Incendie - Autres établissements')]","['Contrôle technique', 'Sécurité incendie']","[72, 332]",non,non
20-67112,2020-05-24,2020-06-02,['27'],"Rectificatif contrat de fourniture, installation, entretien, maintenance et exploitation du mobilier urbain publicitaire et non publicitaire associé sur le territoire de la ville d'evreux",joue,autre,rectificatif,rectificatif,Ville d'Evreux,27000,Evreux,,"['Mobilier urbain', 'Objet publicitaire']","[231, 464]",non,non
20-67044,2020-05-24,2020-06-22,['27'],prestations ressources humaines : - achat prestations ssiap 1 & 2 - achat prestations intérim paramédical,joue,directive24,appeloffre,initial,GHT ESPO - CH Eure-Seine Etab. support,27015,Evreux Cedex,,['Mise à disposition de personnel'],[461],non,non
20-67203,2020-05-24,2020-06-21,['31'],Souscription des contrats d'assurances pour la Commune de PLAISANCE DU TOUCH,joue,directive24,appeloffre,initial,Commune de Plaisance du Touch,31830,Plaisance du Touch,,['Assurance'],[20],non,non
20-67299,2020-05-24,2020-06-30,['34'],Contrat de concession de service public pour la restauration municipale et du CCAS,joue,autre,rectificatif,rectificatif,Ville de Béziers,34508,Béziers,,['Prestations de services'],[274],non,non
20-67376,2020-05-24,2020-06-23,['35'],ACCORD-CADRE DE MAITRISE D'OEUVRE POUR L'AMENAGEMENT DE LA ZAC DE KER LANN A BRUZ,joue,directive24,appeloffre,initial,SADIV,35768,Saint gregoire cedex,,['Prestations de services'],[274],non,non
20-67242,2020-05-24,2020-06-26,['38'],Exploitation Des Installations Techniques De La Piscine De PontcharraCette consultation est relancée suite au classement sans suite pour motif d'intérêt général de la précéde,joue,directive24,appeloffre,initial,Le Grésivaudan,38926,Crolles,,['Prestations de services'],[274],non,non
20-67264,2020-05-24,2020-07-24,"['43', '38', '63']",Acquisition de Camions Citernes Ruraux Secours Routier,joue,directive24,attribution,initial,S.D.I.S. de la Haute-Loire,43000,Le puy en velay,"[('2020-04-28', 'STVI', (1257200, 'EUR'), 'Châssis neufs pour Camion-Citerne Rural - Secours Routier (CCR-SR) neufs'), ('2020-04-28', 'ITURRI', (1345644.16, 'EUR'), 'Equipements pour Camion-Citerne Rural - Secours Routier')]",['Véhicules (acquisition)'],[475],non,non
20-67236,2020-05-24,2020-06-08,['44'],prestations de traitement des déchets verts et de tri/conditionnement des papiers-cartons lot 2 (rectificatif),joue,autre,rectificatif,rectificatif,METROPOLE NANTES METROPOLE,44923,Nantes cedex 9,,"['Carton', 'Papeterie', 'Déchets non ménagers (prestations)']","[54, 262, 404]",non,oui
20-35341,2020-05-24,2020-06-20,['44'],"aménagement de la voie, rue de la guindonnière (section bocage / oasis), sur la commune de les sorinières.",joue,directive24,attribution,initial,Nantes Métropole,44923,Nantes cedex 9,"[('2020-01-31', 'EIFFAGE ROUTE SUD OUEST', (249988.6, 'EUR'), 'Voirie'), ('2020-02-04', 'ERS', (72715, 'EUR'), 'Eclairage public')]","['Câblage', 'Terrassement', 'Voirie']","[47, 341, 365]",oui,non
20-67371,2020-05-24,2020-06-15,"['47', '31', '82', '33']",Prestations de nettoyage,joue,autre,rectificatif,rectificatif,CENTRE HOSPITALIER AGEN NERAC,47923,Agen cedex 9,,['Nettoyage de locaux'],[239],non,non
20-67310,2020-05-24,2020-07-22,['49'],Prestations de services d'assurances - 6 lots,joue,directive24,appeloffre,initial,CA SAUMUR VAL DE LOIRE,49408,Saumur Cedex,,['Assurance'],[20],non,non
20-67235,2020-05-24,2020-06-22,['50'],Maintenance d'équipements de conteneurisation des déchets en apport volontaire installés avant décembre 2015.,joue,directive24,appeloffre,initial,CA Mont Saint Michel - Normandie,50305,Avranches Cédex,,"['Conteneur, poubelles', 'Maintenance']","[71, 196]",non,non
20-67294,2020-05-24,2020-06-23,['50'],Fournitures de téléphonie mobile et de services associés pour la communauté d'Agglomération Mont Saint Michel - Normandie.,joue,directive24,appeloffre,initial,CA Mont Saint Michel - Normandie,50305,Avranches Cédex,,['Matériel de téléphonie'],[339],non,non
20-67189,2020-05-24,2020-05-29,['53'],FOURNITURE EN COMBUSTIBLE BOIS POUR LA CHAUFFERIE BOIS DU CENTRE HOSPITALIER DU NORD MAYENNE.,joue,directive24,appeloffre,initial,Centre Hospitalier de Laval (53),53015,Laval Cedex,,"['Bois', 'Chauffage (exploitation, entretien)']","[38, 59]",non,non
20-67262,2020-05-24,2020-06-30,['57'],CAM 04/2020 - Fourniture et installation de micro-ordinateurs et périphériques divers,joue,directive25,attribution,initial,UEM,57014,Metz cedex 01,"[('2020-04-27', 'JCD COMMUNICATION', (18843.0, 'EUR'), 'Micro-ordinateurs de bureau'), ('2020-04-27', 'JCD COMMUNICATION', (42670.0, 'EUR'), 'Micro-ordinateurs portables'), ('2020-04-27', 'JCD COMMUNICATION', (2741.16, 'EUR'), 'Micro-ordinateurs portables pour développeur'), ('2020-04-27', 'JCD COMMUNICATION', (7310.0, 'EUR'), 'Ecrans')]",['Informatique (matériel)'],[162],non,non
20-67293,2020-05-24,2020-08-19,['57'],20s0061 - Acquisition de masques - Covid 2019,joue,directive24,attribution,initial,DEPARTEMENT DE LA MOSELLE,57036,Metz,"[('2020-04-23', 'Mfts-Lux', (699000, 'EUR'), None)]","['Non-tissés', 'Textile']","[241, 343]",non,non
20-67292,2020-05-24,2020-08-19,['57'],20s0060 - Acquisition de masques - Covid 2019,joue,directive24,attribution,initial,DEPARTEMENT DE LA MOSELLE,57036,Metz,"[('2020-04-23', 'Sas Message', (2280000, 'EUR'), None)]","['Non-tissés', 'Textile']","[241, 343]",non,non
20-67267,2020-05-24,2020-06-22,['57'],20s0058 - Fourniture et livraison de pièces détachées et maintenance pour les Poids Lourds,joue,directive24,appeloffre,initial,DEPARTEMENT DE LA MOSELLE,57036,Metz,,['Pièces détachées'],[266],non,oui
20-67286,2020-05-24,2020-08-19,['57'],19s0169 - Drm - Missions de coordination en matière de sécurité et de Protection de la Santé pour les opérations de travaux routiers civil de catégorie 2 et 3,joue,directive24,attribution,initial,DEPARTEMENT DE LA MOSELLE,57036,Metz,"[('2020-05-07', 'Dekra Industrial Sas', (32332.9, 'EUR'), None)]","[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
20-63199,2020-05-24,2020-06-22,"['68', '10', '51', '52', '54', '55', '57', '67']","accord-cadre relatif à des prestations de maîtrise d'oeuvre (hors loi mop) afférentes aux travaux d'entretien courant, de maintenance, de mise en conformité et d'aménagements ponctuels",joue,directive24,appeloffre,initial,REGION GRAND EST,57036,METZ,,"[""Maîtrise d'oeuvre""]",[197],non,non
20-67290,2020-05-24,2020-08-19,['57'],20s0012 - Drm - Sdir - Réparation de l'ouvrage Bb29 qui permet à la Rd53 de franchir la Nied sur la commune de Roupeldange,joue,directive24,attribution,initial,DEPARTEMENT DE LA MOSELLE,57036,Metz,"[('2020-05-18', 'Berthold', (998145.92, 'EUR'), None)]","[""Ouvrage d'art""]",[252],oui,oui
20-67291,2020-05-24,2020-08-19,['57'],20s0044 - Acquisition d'équipements de protection individuelle - Covid 2019,joue,directive24,attribution,initial,DEPARTEMENT DE LA MOSELLE,57036,Metz,"[('2020-04-03', ""O'Petits Soins"", (503750, 'EUR'), None)]","['Non-tissés', 'Textile']","[241, 343]",non,non
20-67259,2020-05-24,2020-06-22,['59'],Formations aux bonnes pratiques de stérilisation et conducteurs d'autoclaves,joue,directive24,appeloffre,initial,CHU DE LILLE,59037,Lille cedex,,['Formation'],[410],non,non
20-67410,2020-05-24,2020-07-25,['59'],marché public d'assurances tous risques chantier et dommage ouvrage pour la construction d'un centre aquatique intercommunal à wormhout,fns,cmp2006,attribution,initial,Cté de Communes des Hauts de Flandre,59380,Bergues,"[('2020-03-25', 'Assurances HOCQUET HILLE ASSURANCES / MUTUELLES ARCHITECTE FRANCAIS', (31637.95, 'EUR'), None), ('2020-03-27', 'ALLIANZ ASSURANCES / A. COLIN', (106755.81, 'EUR'), None)]",['Assurance'],[20],non,non
20-67216,2020-05-24,2020-06-22,['59'],"Fourniture de pompes, de groupes électropompes, et pièces détachées: Pompes de surface",joue,directive25,attribution,initial,Noréade,59443,Wasquehal cedex,,"['Assainissement', 'Equipements spécialisés']","[18, 115]",non,non
