,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,20-18716,2020-02-06,2020-02-14,['1'],"Conception, fabrication et pose de supports de signalétique (rectificatif)",fns,cmp2006,appeloffre,rectificatif,CA du Bassin de Bourg en Bresse,01000,Bourg en bresse,,['Signalétique'],[333],non,non
1,20-17521,2020-02-06,2020-05-01,['2'],INTERCONNEXION EAU POTABLE ENTRE CHATEAU THIERRY ET VILLERS-COTTERETSRéseaux d'interconnexion :Etrépilly-Usine de Torcy,joue,directive25,attribution,initial,USESA,02400,CHATEAU THIERRY,"[('2019-12-31', 'TPA SAS', (1241826.4, 'EUR'), ""Réseaux d'interconnexion :Etrépilly-Usine de Torcy"")]","['Alimentation en eau potable', 'Pompes', 'Station de relevage']","[6, 272, 327]",non,non
2,20-19124,2020-02-06,2020-03-06,['3'],Mission d'études techniques et de dossier règlementaire pour l'aménagement de la Via Allier,fns,cmp2006,appeloffre,initial,Communauté d'agglomération de Moulins,03000,MOULINS,,"['Etude', 'Ingénierie']","[118, 455]",non,non
3,20-17672,2020-02-06,2020-02-28,['3'],fournitures de boissons,mapa,cmp2006,appeloffre,initial,OFFICE DE TOURISME ET DE THERMALISME,03200,Vichy cedex,,['Boisson'],[39],non,non
4,20-18568,2020-02-06,2020-03-06,"['3', '33', '30', '83', '69', '63', '35', '86', '51']","La présente consultation porte sur la fourniture et la livraison de bois et ses dérivés d'une part, bois naturel d'autre part au profit des formations en charge du maintien en condition opér",fns,cmp2006,appeloffre,initial,13eBSMAT Détachement de Moulins,03402,Yzeure,,['Bois'],[38],non,non
5,20-17811,2020-02-06,2020-05-03,['4'],"Fourniture, pose et maintenance d'équipements dynamiques routiers (stations fixes et compteurs mobiles de recueil de données de trafic routier, caméras routières) - Relance des lot",joue,directive24,attribution,initial,Département des Alpes de Hte Provence,04995,Digne-Les-Bains,"[('2020-01-22', 'sterela', (115157, 'EUR'), 'Fourniture, pose et maintenance de stations fixes de recueil de données de trafic routier'), ('2020-01-22', 'Lacroix signalisation', (212724.5, 'EUR'), 'Fourniture, pose et maintenance de caméras routières')]","['Matériaux routiers', 'Matériel électronique', 'Matériel de sécurité']","[199, 204, 209]",non,non
6,20-18771,2020-02-06,2020-02-25,['4'],Numéro de la consultation : 19SGB005 Marché de prestations de maintenance et de travaux des portes et portails des bâtiments du Conseil Départemental,fns,cmp2006,appeloffre,initial,Département des Alpes de Hte Provence,04995,DIGNE-LES-BAINS,,"['Porte automatique, portail']",[412],non,non
7,20-17526,2020-02-06,2020-03-17,['5'],Location longue durée de véhicules légers et utilitaires pour le Gpt de Commandes du GHT des Alpes du Sud,joue,directive24,appeloffre,initial,CTRE HOSPITALIER INTERCOM ALPES DU SUD,05007,Gap cedex,,['Véhicules (location)'],[474],non,oui
8,20-17766,2020-02-06,2020-03-17,['5'],Acquisition d'engins pour l'exploitation de l'Isdnd de Pralong,joue,directive24,appeloffre,initial,Communauté de Communes de l'Embrunais,05200,Embrun,,['Décharge'],[84],non,non
9,20-17150,2020-02-06,2020-03-10,['6'],Construction de 81 logements à Nice 'Les Jardins de la Californie' Lots 2 - 4A- 4B - 7,joue,directive24,appeloffre,initial,Côte d'Azur Habitat,06282,Nice cedex 3,,"['Etanchéité', 'Revêtements de sols', 'Serrurerie', ""Tous corps d'état""]","[117, 308, 321, 345]",oui,oui
