,a00_cle_idweb,g04_01_date_publication,g04_03_date_fin_diffusion,g04_07_dep_publication,g04_09_resume_objet,g01_02_01_famille,g01_02_02_perimetre,g01_02_03_nature,g01_02_04_statut,d01_01_denomination,d01_07_cp,d01_08_ville,d08_09_decision_titulaireandRENSEIGNEMENT,g04_052_descripteurs_libelles,g04_051_descripteurs_codes,g04_061_criteres_sociaux,g04_062_criteres_environnementaux
0,19-176784,2019-11-27,2020-01-25,['1'],Mission d'opc de chantier pour la restructuration extension des collèges de villars-les-dombes et péronnas - lot no2 - mission d'opc pour la restructuration-extension du collège de péronnas,joue,directive24,attribution,initial,DEPARTEMENT DE L AIN,01003,BOURG EN BRESSE CEDEX,"[('2019-11-25', 'SAS O2P', (169920, 'EUR'), ""Mission d'ordonnancement de pilotage et de coordination de chantier pour la restructuration-extension du collège de Péronnas"")]","[""Mission d'ordonnancement, pilotage, coordination (OPC)""]",[234],non,non
1,19-176676,2019-11-27,2020-01-13,"['1', '71', '69', '42', '73', '74', '39', '38']",Accord cadre relatif à la réalisation de travaux d'électrification et de communication électronique - 2019 à 2023- seconde consultation,joue,directive24,appeloffre,initial,SI D ENERGIE ET DE E COMMUNIC DE L AIN,01006,Bourg-en-bresse cedex,,"['Réseaux divers', 'Voirie et réseaux divers']","[306, 366]",non,non
2,19-176848,2019-11-27,2020-04-03,['1'],Réalisation des actes de biologie médicale dans le cadre du Groupement Hospitalier de Territoire (GHT) Bresse Haut Bugey,joue,directive24,appeloffre,initial,CH DE BOUR EN BRESSE FLEYRIAT,01012,Bourg-en-bresse,,"['Analyses médicales, biologiques']",[8],non,non
3,19-177045,2019-11-27,2020-01-06,['1'],Réhabilitation du Parc des Expositions Valexpo,joue,directive24,appeloffre,initial,COMMUNE D OYONNAX,01100,Oyonnax,,"['Ascenseur', 'Electricité (travaux)', 'Produits travail des métaux']","[17, 105, 281]",non,non
4,19-178127,2019-11-27,2019-12-24,['1'],Prestation de services de délégué à la protection des données personnelles (groupement de commande),fns,cmp2006,appeloffre,initial,Communauté Communes de la Côtière,01120,Montluel,,['Informatique (prestations de services)'],[163],non,non
5,19-172226,2019-11-27,2019-12-31,"['1', '69']",construction d'un nouveau groupe scolaire dans ecoquartier,joue,directive24,attribution,initial,Commune de Trévoux,01600,trevoux,,"['Ascenseur', 'Bâtiment', 'Carrelage', 'Charpente', 'Cloison, faux plafond', 'Cuisine (équipement)', 'Electricité (travaux)', 'Equipement sportif', 'Espaces verts', 'Menuiserie', 'Métallerie', 'Peinture (travaux)', 'Plomberie (travaux)', 'Revêtements de sols']","[17, 33, 53, 57, 63, 77, 105, 113, 116, 222, 223, 264, 270, 308]",oui,non
6,19-177889,2019-11-27,2019-12-19,['2'],Travaux pour le regroupement des services de l'UTAS d'Hirson-.,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,"[""Tous corps d'état""]",[345],non,non
7,19-176425,2019-11-27,2020-01-07,['2'],"Prestations d'entretien des dépendances vertes sur le domaine départemental (fauchage, débroussaillage, élagage, abattage et dessouchage)-.",joue,directive24,appeloffre,initial,DEPARTEMENT DE L'AISNE,02000,Laon,,['Espaces verts'],[116],non,non
8,19-178160,2019-11-27,2020-01-27,['2'],"travaux d'aménagement et de réfection des trottoirs, des chaussées et des bordures du centre-ville de villers-cotterêts",fns,cmp2006,attribution,initial,Ville de Villers-Cotterêts,02600,Villers-Cotterêts,[],['Voirie et réseaux divers'],[366],non,non
9,19-177911,2019-11-27,2020-01-07,['3'],RD6 Aménagement de l'itinéraire St Pourçain-Vichy : Evaluation environnementale - dossiers réglementaires,fns,cmp2006,appeloffre,initial,DEPARTEMENT DE L ALLIER,03016,MOULINS,,['Etude'],[118],non,non
10,19-178154,2019-11-27,2020-01-16,"['3', '19', '30', '69', '63', '83', '35', '86', '25']",Fourniture et livraison de produits de métallerie au profit des formations en charge du maintien en condition opérationnel des matériels terrestre.Le dossier de consultation des entreprises (DCE) ..,fns,cmp2006,appeloffre,initial,13eBSMAT Détachement de Moulins,03402,Yzeure,,['Acier'],[3],non,non
11,19-176704,2019-11-27,2020-01-10,['4'],"Entretien et nettoyage des locaux, des chambres et des vitres",joue,directive24,appeloffre,initial,Centre Hospitalier de Digne-les-Bains,04995,Digne Les Bains,,"['Nettoyage de locaux', 'Vitrerie']","[239, 363]",non,non
12,19-178054,2019-11-27,2019-12-18,"['5', '4', '38']",Acquisition d'une cabine WC à nettoyage automatique place Gallice Bey pour la Ville de Briançon,mapa,cmp2006,appeloffre,initial,Ville de Briançon,05100,BRIANCON,,['Sanitaire'],[319],non,non
13,19-177826,2019-11-27,2020-01-27,['6'],"réalisation de prestations de dératisation, désinsectisation et démoustication des locaux de la regie parcs d'azur et de la semiacs.",fns,cmp2006,attribution,initial,REGIE PARCS D AZUR,06000,Nice,,"['Dératisation, désinsectisation']",[89],non,non
